"","AR","N","log2FC","llr","pval","padj"
"1700025G04Rik",0.649470899470899,36,0.700439718141092,3.46540980354084,1,1
"5031425E22Rik",0.613333333333333,25,1.22239242133645,6.46674609931279,1,1
"9530026P05Rik",0.530148423005566,28,0,-9.99359683461014,7.79625624654626e-06,0.000100465392995267
"AW554918",0.546875,32,0.473931188332412,3.03479341303083,1,1
"Abca1",0.401515151515151,33,-0.343954401217362,-4.75815874775955,0.0020365284016374,0.00970345885486057
"Abca8a",0.688746438746439,21,1.5405683813627,-1.42558770261318,0.0913071587625749,0.278339564614946
"Abhd17b",0.568181818181818,33,0.695145418471579,1.79981308781665,1,1
"Abi1",0.519503546099291,47,0.292781749227846,2.10283876618499,1,1
"Abi3bp",0.532490014693405,59,0.13897641314881,2.23379407532053,1,1
"Ablim1",0.385507246376812,23,-0.561878887608115,-9.01917566681917,2.16499256499045e-05,0.000219205497205283
"Acyp2",0.421320346320346,22,-0.520832163301441,-15.277547822918,3.24518408800687e-08,1.05437070621089e-06
"Adam12",0.736111111111111,24,1.04730571477836,1.99318526098324,1,1
"Adamtsl1",0.576798941798942,45,0,0.529243630710148,1,1
"Adgrf5",0.480392156862745,34,-0.273018494406416,7.59057675009878,1,1
"Agap1",0.475609756097561,41,0.215728691055437,18.0487024829311,1,1
"Agfg1",0.523529411764706,34,0.308122295362332,12.1480882524801,1,1
"Ago3",0.41260162601626,41,-0.604071323668861,10.5213203412527,1,1
"Ahnak",0.479166666666667,40,-0.289506617194985,7.57975656759745,1,1
"Airn",0.867149758454106,46,2.42449782852791,-1.14057179229735,0.130955282690927,0.382740439617296
"Akap13",0.487172011661808,49,0,3.63910083198295,1,1
"Akt3",0.387619047619048,40,-0.660513533728333,1.76375798037163,1,1
"Ambra1",0.5,33,-0.263034405833793,8.85755287132663,1,1
"Ank2",0.516666666666667,20,-0.263034405833793,-9.56793940993458,1.21734810607272e-05,0.000138047275228646
"Ankrd11",0.578828828828829,37,0.459431618637298,5.58604033978489,1,1
"Ankrd17",0.472101449275362,46,-0.162271428898877,7.02491271066943,1,1
"Ano6",0.435023041474654,31,0.041820175694627,-1.60156648480035,0.0734973497614257,0.228972512718288
"Anxa2",0.589080459770115,29,0.476438043942987,-7.33295710115005,0.000128346404303685,0.000983410962705264
"Aopep",0.385206290308331,49,-0.769387071858584,-0.699264993696232,0.236969853757811,0.652242267381937
