"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"1700025G04Rik",0.542424242424242,0.529411764705882,1.40509636928319,101.7440886108,144.784883730465,0.590322697926785,28,1.47943257715046,1.11265544363388,1.36519820555143
"2010001K21Rik",0.412698412698413,0.5405405403696,3.728420855486,181.913257307875,258.094077873694,0.460814841418221,21,1.52335951889889,1.29146745710822,1.43929237234774
"2610035D17Rik",0.595238095238095,0.52380952378246,998.999999999999,604.436027059848,229.715220562965,0.285377663130945,14,1.90156667142997,1.14265302808406,1.51979424919804
"2610307P16Rik",0.315887188208617,0.330708661417344,1.22807211324441,3.84929184904285,4.7299856208831,1.34004676355605,56,1.70543961624402,1.592212001504,1.68631222717329
"4732440D04Rik",0.258333333333333,0.315789473684759,2.07965904562911,153.099617669332,217.887396815689,0.517622782999471,24,1.42409669171643,1.15942137428487,1.33497870107025
"5031425E22Rik",0.597222222222222,0.545454545446402,3.25088934966017,173.20970169504,245.936052386296,0.483765283758733,24,1.28632178193926,1.23324243667195,1.26939805835961
"9530026P05Rik",0.544774322899323,0.58695652173913,0.889077648243915,0.754401674675994,0.514389348949046,3.07587164943969,104,1.98580699203059,1.01425883254343,1.86220228972066
"Aak1",0.333333333333333,0.285714285714319,998.999999999999,627.878144573705,263.280070639623,0.331574750679199,18,1.5453025811184,1.26718967239242,1.43326875987231
"Abca8a",0.763888888888889,0.772727271548154,1e-06,1e-06,197.012853767269,0.251272983211642,12,0.976384573014949,1.06903119174186,1.01964685720101
"Abcb1b",1,0.999999999997371,1e-06,1e-06,21.8272937948901,0.921630552525926,17,3.47020486419952e-11,1.3354351227098,1.55671444342305e-05
"Abcc5",0.555555555555556,0.55,998.999999999999,618.944846911735,250.489212623622,0.312063141139546,18,1.72021947657739,1.21426629828815,1.50732053337999
"Abi1",0.895715363818812,0.902208201892744,0.0132564410162513,0.373733485862131,0.526682483201346,3.03636740464974,87,1.03145686566778,1.01953192247043,1.03011143227736
"Abi3bp",0.34469696969697,0.30952380952381,1.54245370587672,169.902886393847,242.288480432906,0.489316810147562,22,1.54185869171202,1.21805774682931,1.42534175637576
"Ablim1",0.502032520325203,0.552238805970149,998.999999999999,470.466163894018,37.8947346664358,0.812910957596106,41,1.86010309211046,1.2316333917528,1.70474677309731
"Ablim3",0.346153846153846,0.333333333333476,998.999999999999,638.719747678674,278.803275085375,0.402041474839826,26,1.56470786111562,1.35459953321758,1.49904893840954
"Acap2",0.666666666666667,0.652173911222233,998.999999999999,615.991401480971,246.260415756845,0.306151315664679,15,1.80831897867379,1.19884738343873,1.51967632001715
"Ackr3",0.375,0.300000001190709,998.999999999999,604.620986657144,229.980049077275,0.285683124721391,16,1.51214454776313,1.14353320624849,1.34944953655237
"Acss3",0.501960784313725,0.423076920619531,998.999999999999,636.059361765619,274.99408616441,0.354382531879371,17,1.6551649488731,1.32868445850236,1.51829121040906
"Adamts9",0.321428571428571,0.291666666666667,998.999999999999,613.058293729543,242.06073874912,0.300534453316348,14,1.96233442453689,1.18414072980623,1.57126831589332
"Adamtsl1",0.492616445485298,0.536231884057971,5.67108394986365,3.33776502864606,1.17020105019362,2.07849447342269,61,3.03492563887525,1.3243329908242,2.67377591571105
"Adcy9",0.640625,0.611111111111106,998.999999999999,498.770358722573,78.4211954436848,0.688700847935273,32,1.86634924999554,1.14482155489852,1.64700567454918
"Adgrd1",0.354166666666667,0.471698113208166,998.999999999999,503.463841971201,85.1414100951292,0.674833407910841,32,2.0137273780507,1.14009552397235,1.74100261761978
"Adgrg6",0.64375,0.592592592591855,998.999999999999,633.260618099367,270.986794096821,0.34500082795779,16,2.03940099356573,1.30602485400443,1.70078117465008
"Adgrl3",0.315384615384615,0.320754716996003,9.36261666777428,89.0100033472052,121.488112367642,0.617901187182954,26,1.95810763425971,1.118513654632,1.65781194316273
"Adk",0.330590717299578,0.34,1.4796687751081,2.41085613807143,2.51030024989712,1.60275408378312,79,1.53675255996866,1.61694151952371,1.54633604392278
"Aebp1",0.609126984126984,0.582278481012352,6.34682710679932,20.9550887581792,25.9649871085207,0.883983925586834,42,1.76743992910796,1.2991455638787,1.65805271960692
"Aebp2",0.596774193548387,0.638297872340425,998.999999999999,536.613391632038,132.6055380186,0.604188253239114,31,1.9344687327448,1.11475896658707,1.67442908348572
"Aff1",0.442929292929293,0.416666666666667,6.6158708438299,72.3937635162841,99.4446072249695,0.649486584327843,33,1.39586953472651,1.13040480044084,1.32416504669235
"Agap1",0.391617790811339,0.406779661325162,4.06434434746509,5.6831808032024,5.55088065619838,1.28543392978621,62,1.72389409549492,1.56370870657386,1.69874567055803
"Agfg1",0.379310344827586,0.393939393939406,998.999999999999,621.384732795708,253.982685593856,0.468952120583261,29,1.24741681402282,1.27416529509928,1.25471616338214
"Ago3",0.538461538461538,0.499999999038931,998.999999999999,619.813610361263,251.733123926355,0.313852362091035,13,2.18593137733753,1.21895152456363,1.6725543270297
"Ahnak",0.344407530454042,0.373333333333358,4.10193107797109,22.4965605737241,29.6006646809416,0.858464193593272,43,1.60370068638578,1.27445701941412,1.53036162934945
"Airn",0.116987179487179,0.118811881192944,0.357583368338988,6.52888374607524,9.12062140202837,1.13578653984986,52,1.24683655179093,1.49004056560826,1.28623941801936
"Akap13",0.333333333333333,0.375000000000028,998.999999999999,620.412978243962,252.5913097584,0.471624849225944,27,1.46161176668278,1.26764072684199,1.40259465717947
"Akt3",0.427083333333333,0.506849315068493,998.999999999999,466.674047496772,32.4651134612873,0.841085144528836,48,1.72417337795666,1.25783897653388,1.62572388600018
"Aldh1a1",0.611309523809524,0.606060606060603,998.999999999999,487.143893049629,61.7742105028781,0.728773899809846,28,2.49034557914778,1.16520513730068,2.01012453103254
"Aldh1a2",0.637254901960784,0.647058821650229,998.999999999999,621.78433834303,254.554848082067,0.467842203071219,17,2.163221879499,1.27674918034213,1.75848455095008
"Ambra1",0.460714285714286,0.447368421354285,998.999999999999,574.809005064961,187.294711797559,0.547402936230363,28,1.64183031324777,1.12522256693635,1.47586461777174
"Anapc1",0.461111111111111,0.486486486486483,998.999999999999,606.922800276179,233.275827668167,0.500910374924031,30,1.51594986758169,1.19047472015743,1.42076937977609
"Ank2",0.571428571428571,0.590909090566257,998.999999999999,630.056765068038,266.399459074692,0.336703304822935,14,2.01148567543104,1.28218491467791,1.64993859060421
"Ankhd1",0.467261904761905,0.489795918367347,998.999999999999,542.100053892506,140.461440800634,0.595126747209112,28,2.06731579394231,1.11315067110983,1.73610715078903
"Ankib1",0.323529411764706,0.300000000000126,998.999999999999,604.274173481757,229.483475667061,0.285111024305874,17,1.42056443727596,1.14188275131784,1.30377483002201
"Ankrd11",0.514705882352941,0.510638297806763,998.999999999999,505.463435945434,88.0044651036907,0.669338642511513,34,1.70421012986326,1.13813417979105,1.54406214986677
"Ankrd12",0.660569105691057,0.7,1.20534464705431,28.1444105369583,39.5306412207012,0.805381819764268,41,1.42420861896229,1.22485210382523,1.37949447329158
"Ankrd17",0.459349593495935,0.483333333333333,998.999999999999,473.406991470341,42.1054650598069,0.794256928927288,41,1.81899407134144,1.21505307998591,1.67017555413862
"Ankrd44",0.365384615384615,0.444444444444456,998.999999999999,625.927035967337,260.486437862323,0.455876691127698,26,1.91989868950306,1.30021577867402,1.70984567974098
"Ano1",0.392342342342342,0.415384615384615,998.999999999999,475.135500986271,44.580376412162,0.784295156937766,37,1.77429339624873,1.20653497437428,1.62421432939024
"Ano6",0.470075757575758,0.461538461541374,998.999999999999,461.18741539413,24.6092538597782,0.89476401325506,44,1.79524461773929,1.30959221635917,1.68548978079781
"Anxa2",0.536458333333333,0.585714285714285,998.999999999999,479.641134347916,51.0316241799708,0.761060576218936,32,2.28656196954491,1.18780895332959,1.93383840443551
"Anxa3",0.714285714285714,0.684210526315792,998.999999999999,582.919734737201,198.907802010084,0.536276371526533,28,1.3921887208158,1.1351591004604,1.31430662556699
"Aopep",0.423076923076923,0.470588235294122,11.7225871470843,178.450223738529,248.048446713841,0.480127374424257,26,1.30454697921271,1.24394371698472,1.28622770761574
"Ap2a2",0.777777777777778,0.809523809523782,2.34512705114709,169.086223896787,240.608376092397,0.298648987256169,15,1.2790324085598,1.17915834371447,1.2357850811079
"Ap3b1",0.580645161290323,0.552631578947368,998.999999999999,596.494722477136,218.344716274082,0.517155742681635,31,1.60649376339485,1.16016232337973,1.47521769066319
"Ap4e1",0.853448275862069,0.88235294117647,1e-06,1e-06,123.517349886408,0.615286364948258,29,0.981957705512526,1.11769768532994,1.01755165254408
"Apbb2",0.566666666666667,0.5172413793105,998.999999999999,623.255821989488,256.661745121314,0.463694753242868,20,1.59881411375884,1.28577088333331,1.4798511344865
