"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"1700025G04Rik",TRUE,4,31.9614759279269,28.0843022883362,32,31,0.121307715836833
"2210408F21Rik",TRUE,4,58.9894958159499,55.9526799681726,42,41,0.0514806205032216
"2610037D02Rik",TRUE,4,28.663098788537,28.3411412485517,25,24,0.0112324749797849
"2610307P16Rik",TRUE,3,45.2677737959151,41.0169849216088,40,39,0.0939032012811253
"4632427E13Rik",TRUE,3,53.8424901140914,52.8609317583025,31,30,0.0182301812882182
"4732440D04Rik",TRUE,4,48.3192747117444,47.9512253427593,32,31,0.00761703008128256
"5031425E22Rik",TRUE,3,45.2290371101018,45.2269856161947,34,33,4.53578947988698e-05
"9530026P05Rik",TRUE,3,92.2607852929542,92.1953421226898,49,48,0.000709328129569142
"AW554918",TRUE,3,49.8351532364896,49.7428403581388,34,33,0.00185236469350825
"Aak1",TRUE,3,47.3298641981874,47.3220171936002,33,32,0.000165793938355474
"Abca1",TRUE,3,52.5059965066943,50.515750896533,36,35,0.0379051107030709
"Abca6",TRUE,4,53.8922818251351,51.5400055793556,31,30,0.043647738899088
"Abca8a",TRUE,4,75.7758290249918,74.5168204035586,52,51,0.016614910554366
"Abca8b",TRUE,4,56.2218670096121,56.2216418932776,28,27,4.00407077427722e-06
"Abca9",TRUE,4,84.9836290217898,84.5122104349563,36,35,0.00554716940497524
"Abcc5",TRUE,4,56.2052862073074,55.223317242532,35,34,0.0174711140363827
"Abi1",TRUE,4,90.2783284666487,79.8942285962093,51,50,0.115023173853685
"Ablim1",TRUE,3,86.1576692101261,84.1647226553724,63,62,0.023131388917836
"Ablim3",TRUE,3,58.4365251957332,58.4365251957332,40,39,-2.22044604925031e-16
"Acacb",TRUE,4,16.8047302562927,16.8047302562927,20,20,0
"Acadl",TRUE,16,30.5144407311816,27.010721397647,22,21,0.114821679492696
"Acap2",TRUE,4,43.6162817689453,41.7344543301077,29,28,0.0431450679085063
"Acer3",TRUE,4,28.0572176072674,27.8562128425791,21,20,0.00716410185435368
"Ackr3",TRUE,4,45.8123604007143,45.4429877735063,31,30,0.00806272857318824
"Aco2",TRUE,4,47.8379644126428,47.4356891983051,24,23,0.00840912064877519
"Acox1",TRUE,4,33.9803871307392,33.9274692266306,25,24,0.0015573072756635
"Actc1",TRUE,4,31.1434018156407,31.1434018156406,19,19,3.33066907387547e-16
"Actn2",TRUE,3,26.6184100126146,26.5309363126082,21,20,0.00328621055746614
"Actr2",TRUE,3,31.2352341756407,31.2343171486378,27,26,2.93587362815151e-05
"Actr3",TRUE,3,44.2899757920101,44.2661454346785,32,31,0.000538053067437039
"Acvr2a",TRUE,4,32.438888972649,29.1463909867388,29,28,0.101498481920459
"Acyp2",TRUE,4,79.4054821485511,77.1368925889108,46,45,0.0285696843373646
"Adam10",TRUE,4,53.4014491718513,51.4336960179101,33,32,0.0368483100076324
"Adam19",TRUE,3,42.210418907304,42.210418907304,29,28,-2.22044604925031e-16
"Adamts12",TRUE,4,56.6581363017945,55.7172474438438,26,25,0.0166064208843552
"Adamts5",TRUE,4,43.6143418395214,37.2265905053426,28,27,0.146459881423467
"Adamts9",TRUE,4,81.6254538089334,80.9375566884607,39,38,0.00842748295259621
"Adamtsl3",TRUE,4,76.6322341905691,71.9015668195534,41,40,0.0617320820798648
"Adarb1",TRUE,3,48.1495394251546,48.1238173448066,36,35,0.000534212386143373
"Adcy9",TRUE,3,42.7295588428776,42.4567606744339,28,27,0.00638429639413851
"Adgrd1",TRUE,3,38.0100255854005,36.1596374802873,27,26,0.0486815800993265
"Adgrf5",TRUE,4,45.3153043625805,43.1852826983725,34,33,0.0470044655810999
"Adgrl2",TRUE,4,72.1603328436229,71.6657610274501,38,37,0.0068537906725642
"Adgrl4",TRUE,3,93.3062961288827,93.306223747698,47,46,7.75737413083455e-07
"Adk",TRUE,4,98.1312948365381,98.0157753867874,46,45,0.00117719275938599
"Adprhl1",TRUE,16,21.2096970686832,19.5593705550055,14,13,0.0778099992816206
"Adra1a",TRUE,3,45.9871172289154,45.5521342410587,20,19,0.00945880094399942
"Aebp2",TRUE,3,44.0439417340135,43.7614444186494,24,23,0.00641398803654258
"Aff1",TRUE,3,52.9696837865819,52.9176246288109,43,42,0.000982810431354952
"Afg1l",TRUE,4,46.3534274783044,46.3125685689874,27,26,0.000881464684269639
"Afg2a",TRUE,3,47.1827552404941,46.9106084762707,34,33,0.00576792861790798
"Agap1",TRUE,3,64.9553837327568,63.8821457330126,43,42,0.0165226950880597
"Agmo",TRUE,4,44.85933895536,43.4024383659075,29,28,0.0324770855607639
"Ago3",TRUE,3,38.8068547252657,38.6291940552338,32,31,0.00457807444817737
"Agtpbp1",TRUE,3,30.3647325411091,30.2797542748156,27,26,0.00279858438332814
"Ahnak",TRUE,4,53.4638281238659,53.3373301411867,39,38,0.00236604798268758
"Airn",TRUE,4,222.385812058717,193.566890753926,63,62,0.129589747826099
"Akap13",TRUE,3,60.1376086962064,59.9884087163914,50,49,0.00248097626509736
"Akap6",TRUE,3,51.7468909512358,51.7305420812783,29,28,0.000315939173484492
"Akt3",TRUE,4,73.4308010006092,68.1623735982699,47,46,0.0717468328078789
"Aldh1a1",TRUE,3,43.5686175570469,42.6539148068188,23,22,0.0209945323381076
"Alpk1",TRUE,3,46.7524779057782,46.4928973623252,24,23,0.00555223070691946
"Alpk2",TRUE,3,20.9454105748899,20.94541057489,15,15,-2.22044604925031e-16
"Ambra1",TRUE,4,50.381590428964,46.9223806069898,41,40,0.0686601949744222
"Amotl1",TRUE,3,31.9528198837404,31.1155280878171,23,22,0.0262040032450923
"Anapc1",TRUE,4,45.3575558659503,44.457707163593,25,24,0.0198390033408491
"Angpt1",TRUE,16,37.8434200814118,32.3715533404923,22,21,0.144592289205045
"Ank",TRUE,3,66.2271574718975,66.1013565312932,33,32,0.00189953706918067
"Ank2",TRUE,3,72.6559182223965,68.112833384062,45,44,0.0625287650267986
"Ank3",TRUE,3,30.2829427932826,30.280478220566,19,18,8.13848486751478e-05
"Ankhd1",TRUE,3,52.9407770559305,50.5670510809548,38,37,0.0448373844695914
"Ankib1",TRUE,16,40.1644069103924,33.7493600358354,27,26,0.159719696318909
"Ankrd11",TRUE,4,51.3054447009232,50.8087327460415,39,38,0.0096814667093742
"Ankrd12",TRUE,4,46.0237525249222,45.4225429297812,34,33,0.0130630285919299
"Ankrd17",TRUE,4,87.2398286187805,78.663301725716,55,54,0.0983097631993526
"Ankrd28",TRUE,4,31.3995577527367,29.8480087272188,23,22,0.0494130852968045
"Ankrd44",TRUE,4,41.1549977044234,40.2965291486172,27,26,0.0208593999195853
"Anks1",TRUE,4,31.1233903301037,31.0100923666458,23,22,0.00364028347349854
