"","AR","N","log2FC","llr_mean","pval_mean"
"Jph2",0.415685876623377,16,-0.0721497857558344,-0.0996883358154079,0.655224449809425
"Kalrn",0.53030303030303,11,-4.44089209850063e-16,0.0352246630936861,1
"Kansl1",0.497710622710623,37,-0.128324096975539,0.0598548040877063,1
"Kansl1l",0.460504201680672,17,-0.15200309344505,-0.0111120344551807,0.881492564821612
"Kat2b",0.44399585921325,23,-0.187627003175771,0.0612590666879669,1
"Kat6a",0.546875,16,0.465663572348812,-0.379419985108807,0.383691794956467
"Kat6b",0.571969696969697,22,0.329307625252959,-0.566285294978059,0.287227690926806
"Kcmf1",0.673611111111111,12,1.14684138832927,-0.955947493511381,0.166752912300122
"Kcnd2",0.701273069036227,22,1.34680276352639,-5.07930220177886,0.00143629307176431
"Kcng2",0.374025974025974,11,-0.777607578663552,-1.08915571796221,0.139967953843712
"Kcnj3",0.485767195767196,15,0.0384741478146353,0.260287362943416,1
"Kcnn2",0.695454545454545,11,1.18057224564182,-2.72359011019819,0.019599937612833
"Kcnq1ot1",0.30485347985348,26,-1.55359832981182,-5.63983974171101,0.000783600842121403
"Kcnt2",0.544729040254697,47,0.0890835435824249,0.0377149204499005,1
"Kdm2a",0.505128205128205,13,-0.231325546106455,0.473925130093498,1
"Kdm4c",0.561764705882353,17,0.450661409009565,0.347657067224901,1
"Kdm5a",0.666666666666667,14,0.777607578663552,-1.74363550404087,0.0618424527044929
"Kdm7a",0.4,10,-0.0780025120012726,-0.022366778311703,0.832494722120868
"Kdr",0.483333333333333,14,0.142019004872428,0.00190349053357863,1
"Kidins220",0.7,14,0.493040011280117,-0.226214761179278,0.501183465304669
"Kif13a",0.46152380952381,25,-0.187085552600495,-0.265203920654763,0.466435445004195
"Kif13b",0.501927437641723,21,0.394278939112047,-0.227663428381618,0.499816109954848
"Kif16b",0.383184523809524,16,-0.299560281858908,0.470502579063641,1
"Kif1b",0.387822510822511,25,-0.7311832415722,-3.37009742380353,0.0094264328840891
"Kif5b",0.615069057926201,21,0.176877762084079,1.21425608008823,1
"Kitl",0.416908212560386,23,-0.452512204697507,-0.212201277564112,0.514748389644034
"Kiz",0.448717948717949,13,-0.395928676331139,-0.18727140450174,0.540538401344329
"Klc1",0.476190476190476,14,0,0.0289104406340925,1
"Klf12",0.490288388082506,34,-0.299560281858908,-0.292479782515684,0.444374869489747
"Klf13",0.495833333333333,20,0.234465253637023,-0.0451587379555889,0.763773938106051
"Klf4",0.4375,12,0.144389909335174,0.0399472163198027,1
"Klf7",0.412261904761905,30,-0.443606651475614,0.650494981500906,1
"Klhdc10",0.53030303030303,11,-0.251538766995965,-0.001305425642812,0.959248632952049
"Klhl2",0.35,15,-0.632268215499513,-0.636026054526422,0.259382058397806
"Klhl24",0.393939393939394,11,-0.234465253637023,0.775382520134336,1
"Klhl5",0.35,10,-0.947532580105864,-1.58400691192321,0.075093715725029
"Kmt2a",0.465277777777778,12,0.452512204697507,0.271041130647063,1
"Kmt2c",0.47093837535014,34,-0.129283016944966,-0.117539440197909,0.627783221880394
"Kmt2e",0.375453514739229,21,-0.630766190334281,0.69060634101605,1
"Kpna4",0.486111111111111,12,0.415037499278844,-0.162054461837073,0.56914873286634
"Krit1",0.442307692307692,13,-4.44089209850063e-16,0.0827810640563307,1
"Ksr1",0.339285714285714,14,-0.678071905112638,-0.436224115763341,0.350278425196402
"Ktn1",0.616666666666667,22,0.330148601692332,0.322207790522263,1
"Lama2",0.41397048417269,64,-0.646984227328541,-5.93949279127636,0.000567708534167928
"Lamc1",0.380909890383215,43,-0.476813696865534,-2.77970766267879,0.0183815522065098
"Larp4b",0.463636363636364,11,0.295455883526171,0.506806964253791,1
"Lats1",0.5,13,0.452512204697506,0.00279686713493987,1
"Lats2",0.504444444444444,15,0.192645077942396,-0.076683922391851,0.695337479269522
"Ldb2",0.573696145124717,14,0.509013647487858,-0.564956782417706,0.287793776410467
"Ldb3",0.534495576886881,23,0.312590230308027,-0.804924689233303,0.204512976137668
"Ldlrad4",0.504285714285714,35,0.197036847059554,-0.0478283544991314,0.757105357820694
"Lhfpl6",0.543619532395043,49,0.261124815825162,-0.571507317004972,0.285016220255641
"Lima1",0.411666666666667,20,-0.341036917835067,1.55241527375134,1
"Limch1",0.571112351190476,32,0.213595473099289,-0.538201044302689,0.29950382987734
"Limd1",0.459663865546219,17,-0.499571009490512,-0.768165121795036,0.215164868646701
"Lims1",0.443915343915344,36,-0.362570079384708,-0.596607690576299,0.274681934008209
"Lims2",0.703846153846154,13,0.770518153877233,-1.35109684247254,0.100210278400608
