"","AR","N","log2FC","llr","pval","padj"
"1700025G04Rik",0.335865144956054,33,-0.502500340529183,-8.22924522626226,4.97269747370682e-05,0.00136992940207021
"2210408F21Rik",0.489774824658546,43,-0.465663572348812,-4.62297339748615,0.00236017236539491,0.0146727529795569
"2610037D02Rik",0.307051282051282,26,-0.719892080807265,-8.49885597260555,3.74248909373959e-05,0.0011684882614898
"2610307P16Rik",0.548432055749129,41,0.0544477840223763,-5.62260342646521,0.000798288961083864,0.0078985633121326
"4632427E13Rik",0.492708333333333,32,-0.229481846122767,-1.71930812761724,0.0636890132156471,0.168518010485846
"4732440D04Rik",0.371717171717172,33,-1.16992500144231,-1.35771677561078,0.0993819655449043,0.242837672331462
"5031425E22Rik",0.538571428571429,35,0.0384741478146355,-6.23508525869222,0.000413502344142801,0.00575299047309123
"9530026P05Rik",0.458026708585532,50,-0.153246260295682,2.16296833322951,1,1
"AW554918",0.416666666666667,35,-0.103093492964103,-0.415757465975481,0.361834836153253,0.742157583642803
"Aak1",0.520985060690943,34,-0.084888897586513,3.85352718368416,1,1
"Abca1",0.588288288288288,37,0.633872101202103,2.30079245479104,1,1
"Abca6",0.597916666666667,32,0.756728848987636,-4.01667061542891,0.00459240467819258,0.02336234918978
"Abca8a",0.69255303212018,53,1.12233554292405,-0.698558859851417,0.237206754983712,0.516706187212581
"Abca8b",0.536371100164204,29,0.308122295362332,5.1683032250054,1,1
"Abca9",0.586936936936937,37,0.975752453753323,1.81362818698509,1,1
"Abcc5",0.472222222222222,36,-0.0931094043914813,-5.06457577689385,0.00145942570523741,0.0110837465722084
"Abi1",0.635255022755023,52,1.37614848588525,-6.22944260046749,0.000416008157595252,0.00575299047309123
"Ablim1",0.462815087401064,64,-0.158697746019058,0.583970159774836,1,1
"Ablim3",0.489024390243902,41,-0.137503523749935,2.79062461734551,1,1
"Acacb",0.407936507936508,21,-0.263034405833794,-4.08191623666919,0.00427339739675459,0.0222374938608896
"Acadl",0.481884057971014,23,-0.415037499278844,-2.04548438869187,0.0431129243493597,0.122867461888135
"Acap2",0.666666666666667,30,0.784271308944563,2.12431527828102,1,1
"Acer3",0.579545454545455,22,0.251538766995964,-3.61730126301805,0.00715116405599728,0.0308202009161846
"Ackr3",0.73735119047619,32,1.14295795384204,4.4662379534535,1,1
"Aco2",0.535809523809524,25,0.231325546106456,0.584815285559465,1,1
"Acox1",0.646153846153846,26,0.612976876890753,-6.95138004855598,0.000192515551180923,0.00314516685359532
"Actc1",0.327229437229437,20,-0.523561956057013,-0.0636818951224498,0.72118116463792,1
"Actn2",0.557188114915388,22,0.421137698815262,-1.62572883337471,0.0713599698005661,0.185856511735232
"Actr2",0.566071428571429,28,0.295455883526171,-0.448857935277147,0.343394909378545,0.70920914606413
"Actr3",0.542929292929293,33,0.103093492964103,-5.82618946327289,0.000641204842711048,0.00682494548491683
"Acvr2a",0.338888888888889,30,-0.637429920615292,-12.2719959564157,7.26324599708366e-07,9.27714602354777e-05
"Acyp2",0.352518839254562,47,-0.991488500144482,-0.570732282561622,0.285343070140332,0.597476920338548
"Adam10",0.373039215686275,34,-0.628031222613042,6.66370854583798,1,1
"Adam19",0.473809523809524,30,0,-5.47612587725992,0.000934899320324695,0.0084744099681045
"Adamts12",0.376068376068376,27,-1.03394733192334,3.04052233405062,1,1
"Adamts5",0.55632183908046,29,0.454565863465481,-4.52697468167443,0.00262127987634716,0.0156312916003892
"Adamts9",0.602123015873016,40,0.280107919192735,-0.0847849572813004,0.680494321350284,1
"Adamtsl3",0.359920634920635,42,-0.573185332944802,-2.16526652880069,0.0374345205775445,0.111036314135434
"Adarb1",0.409009009009009,37,-0.148098638989134,1.14346891635231,1,1
"Adcy9",0.489655172413793,29,0.115477217419936,2.73500217970241,1,1
