"gene","phi_hat","phi_trend","df","statistic","p_over","p_under","p_two","padj_over","padj_two"
"1700025G04Rik",1.41714625296667,1.36247025807654,39,40.5650718157514,0.401208176229918,0.598791823770082,0.802416352459836,0.550641067453656,0.999754413011927
"2010001K21Rik",1.51794737735433,1.43734216458122,33,34.8506185145467,0.380002554468206,0.619997445531794,0.760005108936411,0.550641067453656,0.999754413011927
"2610035D17Rik",2.03773580487767,1.7187271047863,22,26.0833657550789,0.248119933078809,0.75188006692119,0.496239866157619,0.550641067453656,0.999754413011927
"2610307P16Rik",1.82986795743673,1.80699971321075,73,73.9238417783312,0.447773197829909,0.552226802170091,0.895546395659819,0.550641067453656,0.999754413011927
"4732440D04Rik",1.27028020669045,1.24815240207293,41,41.7268663568743,0.439042471693443,0.560957528306557,0.878084943386885,0.550641067453656,0.999754413011927
"5031425E22Rik",1.49981133165864,1.42681861563997,43,45.1997798139147,0.380203263255586,0.619796736744414,0.760406526511172,0.550641067453656,0.999754413011927
"9530026P05Rik",1.68217258724587,1.68208352811749,106,106.005612246628,0.481578327040947,0.518421672959053,0.963156654081895,0.550641067453656,0.999754413011927
"Aak1",1.43303282368859,1.35834966702639,34,35.8693473323947,0.380845839621584,0.619154160378416,0.761691679243169,0.550641067453656,0.999754413011927
"Abca8a",0.711609460354112,0.856363801771353,15,12.4644945094978,0.643584549099388,0.356415450900612,0.712830901801224,0.65528608635574,0.999754413011927
"Abcb1b",0.385415377085465,0.578669676544627,25,16.6509233465831,0.894063189292567,0.105936810707433,0.211873621414866,0.901576325337042,0.999754413011927
"Abcc5",1.55671679008209,1.44851168290836,34,36.5398301493296,0.351558656746548,0.648441343253452,0.703117313493097,0.550641067453656,0.999754413011927
"Abi1",0.879628028141702,0.937183940082236,99,92.9200459606544,0.653066405728016,0.346933594271984,0.693867188543967,0.664135327859,0.999754413011927
"Abi3bp",1.97371936553093,1.73592272605132,30,34.1095718590054,0.276473384979153,0.723526615020847,0.552946769958306,0.550641067453656,0.999754413011927
"Ablim1",1.52420911496503,1.52465694454693,58,57.9829639606188,0.475931039241812,0.524068960758189,0.951862078483623,0.550641067453656,0.999754413011927
"Ablim3",1.63720708612433,1.52959376867211,40,42.8141672555489,0.351326589202031,0.648673410797969,0.702653178404062,0.550641067453656,0.999754413011927
"Acap2",1.7548994462296,1.5710820690175,26,29.0420128278233,0.30917510054017,0.69082489945983,0.618350201080341,0.550641067453656,0.999754413011927
"Ackr3",1.70905848344695,1.5282760150614,26,29.0755859096797,0.307656099555176,0.692343900444824,0.615312199110352,0.550641067453656,0.999754413011927
"Acss3",1.80403386683675,1.59953816119455,27,30.451861409931,0.294237371968188,0.705762628031812,0.588474743936376,0.550641067453656,0.999754413011927
"Adamts9",1.7666238613151,1.57852409009617,23,25.7407213897963,0.313258076605587,0.686741923394413,0.626516153211173,0.550641067453656,0.999754413011927
"Adamtsl1",2.11341494261668,2.05302177189632,80,82.3533377598649,0.406381789662692,0.593618210337308,0.812763579325384,0.550641067453656,0.999754413011927
"Adcy9",1.55911577136064,1.50952591834512,49,50.6097125383737,0.409790083545414,0.590209916454586,0.819580167090828,0.550641067453656,0.999754413011927
"Adgrd1",1.89462598557311,1.80116515515629,50,52.5944547658293,0.373902009608887,0.626097990391113,0.747804019217773,0.550641067453656,0.999754413011927
"Adgrg6",1.72422848198979,1.55482219667438,31,34.3776176182783,0.309116884658261,0.690883115341739,0.618233769316522,0.550641067453656,0.999754413011927
"Adgrl3",1.76767584011885,1.68366157294696,38,39.8961899492332,0.38581369797233,0.61418630202767,0.771627395944661,0.550641067453656,0.999754413011927
"Adk",1.61425280830913,1.61777080572494,89,88.8064609839051,0.485845438642802,0.514154561357198,0.971690877285605,0.550641067453656,0.999754413011927
"Aebp1",1.43728713459335,1.44618832800105,55,54.6614786415127,0.487511882614974,0.512488117385026,0.975023765229949,0.550641067453656,0.999754413011927
"Aebp2",1.39845387883687,1.3546186985467,50,51.6179896356517,0.410352481102478,0.589647518897522,0.820704962204957,0.550641067453656,0.999754413011927
"Aff1",1.25295985908909,1.27296901809404,55,54.1354826946852,0.507644142597055,0.492355857402945,0.984711714805891,0.550641067453656,0.999754413011927
"Agap1",1.61735906353093,1.62228910150464,73,72.7781574370763,0.485304243672843,0.514695756327157,0.970608487345687,0.550641067453656,0.999754413011927
"Agfg1",1.31784679509569,1.28732082639507,45,46.0670755598466,0.427865159488475,0.572134840511525,0.85573031897695,0.550641067453656,0.999754413011927
"Ago3",1.86242716137715,1.65460978627277,32,36.0191687843939,0.285900390558002,0.714099609441998,0.571800781116004,0.550641067453656,0.999754413011927
"Ahnak",1.55918776551459,1.55530645494401,57,57.1422450873394,0.469793325185749,0.530206674814252,0.939586650371497,0.550641067453656,0.999754413011927
"Airn",1.5240833303628,1.53744382338985,69,68.4003852336965,0.497750233765147,0.502249766234853,0.995500467530294,0.550641067453656,0.999754413011927
"Akap13",1.61836975104933,1.53866630397358,44,46.2792152283287,0.378381296933203,0.621618703066797,0.756762593866407,0.550641067453656,0.999754413011927
"Akt3",1.78512105054901,1.74718344679727,62,63.346241825333,0.428639495496548,0.571360504503452,0.857278990993096,0.550641067453656,0.999754413011927
"Aldh1a1",1.9353769535248,1.78848759886542,41,44.3673499021492,0.331650819309013,0.668349180690987,0.663301638618027,0.550641067453656,0.999754413011927
"Aldh1a2",1.59791921401309,1.50055437973414,36,38.3358927083092,0.363993345417654,0.636006654582346,0.727986690835309,0.550641067453656,0.999754413011927
"Ambra1",1.3163838896387,1.2943172650991,50,50.8524426404028,0.439829925378786,0.560170074621214,0.879659850757572,0.550641067453656,0.999754413011927
"Anapc1",1.41219365653544,1.3679040654832,50,51.6188851312681,0.410318430631741,0.589681569368259,0.820636861263482,0.550641067453656,0.999754413011927
"Ank2",1.68674727473603,1.54540715756275,29,31.6522870545581,0.335341051542166,0.664658948457834,0.670682103084332,0.550641067453656,0.999754413011927
"Ankhd1",1.53219226179468,1.46240366541117,47,49.2429265650824,0.383492249502201,0.616507750497799,0.766984499004401,0.550641067453656,0.999754413011927
"Ankib1",1.84322607033887,1.62919316069974,29,32.8098333145894,0.285475398804389,0.714524601195611,0.570950797608778,0.550641067453656,0.999754413011927
"Ankrd11",1.47227476150142,1.46786027845556,60,60.1804456368493,0.469173824211844,0.530826175788156,0.938347648423688,0.550641067453656,0.999754413011927
"Ankrd12",1.63502399715819,1.60972379101474,51,51.801572617935,0.442378803765994,0.557621196234006,0.884757607531988,0.550641067453656,0.999754413011927
"Ankrd17",1.65909465495451,1.63882725545768,66,66.816222919369,0.448773560124828,0.551226439875172,0.897547120249656,0.550641067453656,0.999754413011927
"Ankrd44",1.77821867145284,1.63495850908336,39,42.4173016020707,0.325915956573423,0.674084043426577,0.651831913146845,0.550641067453656,0.999754413011927
"Ano1",1.49807670164225,1.48988772823763,54,54.2968039507061,0.463076977116542,0.536923022883458,0.926153954233085,0.550641067453656,0.999754413011927
"Ano6",1.61039668662955,1.60837357920261,59,59.0742136899866,0.472795871116389,0.527204128883611,0.945591742232777,0.550641067453656,0.999754413011927
"Anxa2",1.66347905465498,1.60736857755173,44,45.5359644496119,0.407955832274182,0.592044167725818,0.815911664548363,0.550641067453656,0.999754413011927
"Anxa3",1.29259189206567,1.26708882807401,45,45.9057280391059,0.434444883589351,0.565555116410649,0.868889767178702,0.550641067453656,0.999754413011927
"Aopep",1.68776422143172,1.57723112949403,42,44.9433795558375,0.349620007736099,0.650379992263901,0.699240015472197,0.550641067453656,0.999754413011927
"Ap2a2",1.71139934020407,1.53336261749103,27,30.1349345930433,0.308125109263609,0.691874890736391,0.616250218527219,0.550641067453656,0.999754413011927
"Ap3b1",1.4993536725649,1.43540270771991,47,49.0939735807585,0.389190273613137,0.610809726386863,0.778380547226273,0.550641067453656,0.999754413011927
"Ap4e1",1.03420543073548,1.06451613472851,42,40.8041049579472,0.52342370174128,0.47657629825872,0.95315259651744,0.553747996804377,0.999754413011927
"Apbb2",1.70276473566856,1.57913369198469,42,45.288197738468,0.3364488652302,0.6635511347698,0.672897730460399,0.550641067453656,0.999754413011927
"Apc",1.11012331397622,1.12026614056898,45,44.5925725324139,0.489101292030243,0.510898707969757,0.978202584060486,0.550641067453656,0.999754413011927
"Aplp2",1.65007830117655,1.5234940650387,35,37.9080837047515,0.338101167657976,0.661898832342024,0.676202335315952,0.550641067453656,0.999754413011927
"App",1.47216819599491,1.48963673362988,92,90.9211427013473,0.512216331994628,0.487783668005372,0.975567336010744,0.550641067453656,0.999754413011927
"Arb2a",1.48366711782382,1.50024333396775,73,72.1934216596007,0.504683428464899,0.495316571535101,0.990633143070202,0.550641067453656,0.999754413011927
"Arf4",1.47054415021735,1.40551279857389,40,41.8507508920431,0.390447155303104,0.609552844696896,0.780894310606208,0.550641067453656,0.999754413011927
"Arfgef1",1.42077330722594,1.3797493296307,52,53.5461118836155,0.414726433369995,0.585273566630005,0.829452866739991,0.550641067453656,0.999754413011927
"Arhgap10",1.49332041267397,1.47895916181348,52,52.5049395980816,0.454328381867196,0.545671618132804,0.908656763734392,0.550641067453656,0.999754413011927
"Arhgap18",1.87650802263612,1.84848478824728,82,83.2431290938911,0.440931213084952,0.559068786915048,0.881862426169905,0.550641067453656,0.999754413011927
"Arhgap21",1.51206833978348,1.42553229655571,38,40.3067661466529,0.368578424160701,0.631421575839299,0.737156848321401,0.550641067453656,0.999754413011927
"Arhgap24",2.57810466219559,2.02992013009206,20,25.4010453315587,0.186516539970684,0.813483460029316,0.373033079941368,0.550641067453656,0.999754413011927
"Arhgap26",1.85162421158501,1.68392571094145,39,42.8839252127354,0.308208640236406,0.691791359763594,0.616417280472812,0.550641067453656,0.999754413011927
"Arhgap28",1.69013253572604,1.63669497934267,51,52.6651333388011,0.409432205201834,0.590567794798166,0.818864410403668,0.550641067453656,0.999754413011927
"Arhgap5",1.30432383538368,1.27641569788648,38,38.8308494063881,0.432093058972001,0.567906941027999,0.864186117944002,0.550641067453656,0.999754413011927
