"","AR","N","log2FC","llr","pval","padj"
"9530026P05Rik",0.520502645502645,18,0,-18.7543327444558,9.10077551975952e-10,4.50488388228096e-07
"Abca1",0.528095238095238,35,0.267933205246633,-0.546439805203299,0.295834059929126,0.882155781113959
"Abca9",0.408333333333333,28,-1.03562390973072,3.30075532500394,1,1
"Abi1",0.656617826617827,30,1.16992500144231,-0.00711333357657651,0.90505701918257,1
"Ablim1",0.498015873015873,24,0.366782330671623,-1.18204726123658,0.124155934182932,0.458635727019038
"Acer3",0.448571428571429,25,0.20163386116965,-3.99653660631707,0.00469566436540488,0.0385115298973873
"Actr3",0.321428571428571,21,-0.943416471633633,-0.198581796832134,0.528557742664841,1
"Acyp2",0.375438596491228,19,-1,1.79889131321202,1,1
"Adam19",0.696078431372549,17,1.53051471669878,-8.42232975674989,4.05673216524084e-05,0.00143434458699587
"Adgre1",0.611190476190476,20,0.754887502163468,-2.15427475591938,0.0379212819096781,0.18960640954839
"Adgrg6",0.421052631578947,19,-0.943416471633633,-3.64702797775186,0.00691831125448695,0.0526856010918621
"Adgrl4",0.446650175221604,21,-0.206450877467426,-2.29623921315002,0.0321125470769845,0.167323271611656
"Adk",0.388888888888889,24,-0.900464326449086,-0.309492890752459,0.431424425713732,1
"Aff1",0.306818181818182,22,-1,-0.453665776176742,0.340823429142737,0.986594136992133
"Aftph",0.379710144927536,23,-0.20163386116965,-7.43768919423688,0.000114852330684309,0.00286531849875248
"Agap1",0.434782608695652,23,-0.125530882083859,3.46361459746357,1,1
"Agfg1",0.448412698412698,21,-0.231325546106456,-2.00130001279685,0.0454301319447122,0.218329274879927
"Agmo",0.530917874396135,23,0.459431618637297,8.71723842162832,1,1
"Ago3",0.461805555555556,24,-0.144389909335175,20.5382826695436,1,1
"Ahnak",0.447619047619048,20,-0.700439718141092,-9.85466316073791,9.01602792877354e-06,0.000495881536082545
"Airn",0.746376811594203,23,1.58496250072116,2.00764576015732,1,1
"Akap13",0.226190476190476,29,-1.41503749927884,1.54404797654248,1,1
"Akt3",0.459770114942529,29,-0.160464672193246,0.371552185523342,1,1
"Alcam",0.356623700054735,30,-0.591360271919307,-2.22306490283415,0.0349804371218126,0.178508416240178
"Ank2",0.156486291486292,30,-1.56559717585422,-0.368697790622335,0.390496445683624,1
"Ankhd1",0.28125,32,-1.22239242133645,-0.897443925021555,0.180331759609111,0.599088731587316
"Ankrd11",0.537202380952381,32,0.270089163367744,0.887553606188732,1,1
"Ankrd17",0.607142857142857,33,0.269186632815389,1.52392329706206,1,1
"Ankrd44",0.434770114942529,29,-0.53051471669878,1.25715531755281,1,1
"Anks1",0.454861111111111,24,-0.289506617194985,3.38474822020854,1,1
"Ano6",0.505555555555556,33,0.375509135092206,-0.513328903547325,0.310944947374187,0.921663167366602
"Antxr2",0.625457875457875,26,0.494764691749578,0.741963908730213,1,1
"Aoah",0.337301587301587,21,-0.884522782580064,4.76258281028565,1,1
"Aopep",0.546550671550672,39,0.443606651475615,1.72878464344803,1,1
"Ap2a2",0.438505747126437,29,-0.12199052437861,3.40875229641269,1,1
"Ap3b1",0.562820512820513,26,0.395928676331139,2.47348945175719,1,1
"Apba1",0.593055555555556,24,0.652076696579693,-3.0898808496316,0.0129219678926785,0.0859000816306598
"Apoe",0.732506613756614,36,1.22239242133645,3.30307841323194,1,1
"App",0.674988065401599,42,1.05285188226574,0.634012505580834,1,1
"Arb2a",0.363520408163265,28,-0.425305834732671,-1.04527604586705,0.148212500251469,0.518441435347781
"Arhgap10",0.258045977011494,29,-1.1096244911745,-2.69339470565282,0.0202897691971333,0.115441790259551
"Arhgap15",0.594444444444444,24,0.395928676331139,2.50792437522665,1,1
