gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Ablim1,0.420223858267337,0.25324478096786,0.414777162727982,0.063382787024425
Actn1,0.577477870388318,0.516114444980561,0.680268199233717,0.0710802632195236
Adgrg6,0.366666666666667,0.297500664093176,0.298754789272031,0.0159395350522145
Ahsg,0.645522388059702,0.109403057987545,0.75792349726776,0.00360123652397759
Ankrd33b,0.65018315018315,0.103389989682644,0.64429012345679,0.085625805970393
Crim1,0.506409566043712,1,0.590613701019792,0.0229505499691455
Dock9,0.441033602651157,0.155643657879834,0.410755179972262,0.00119885539220035
Fabp4,0.567106940099641,0.25324478096786,0.68708012666346,0.00808675361504049
Hdac9,0.723417479441576,0.160238238166535,0.723660714285714,0.0225052991851836
Insr,0.599773242630385,0.150841535576498,0.691,0.0167773674682388
Itga6,0.477777777777778,1,0.678743961352657,0.0418681029301168
Jmjd1c,0.511784511784512,0.99241570609719,0.625602409638554,0.0671562333705376
Kcnt2,0.531272633740662,0.479790267801477,0.595892853491538,0.0114539064284281
Klf7,0.4831964969896,1,0.603508030431107,0.0513923697614971
Lrrk1,0.666971916971917,0.443542237274262,0.721212121212121,0.0374085955257691
Mast2,0.39501312335958,0.547515907235449,0.312289562289562,0.062832555319209
Mctp1,0.4723576326774,1,0.363596831182615,0.00274379101555396
Nedd9,0.525652173913044,0.795455113843284,0.711711711711712,0.0225052991851836
Nf1,0.524198124845793,0.502871250463148,0.603258145363408,0.085010882316248
Pbx1,0.554769297542735,0.117179475612475,0.599563932002956,0.085625805970393
Pde7b,0.435281385281385,1,0.382462846249611,0.0809311770004689
Pik3c2a,0.456060606060606,1,0.336648583484027,0.0938495831248496
Pkd2,0.606227106227106,0.500154032247756,0.666666666666667,0.0594275722604744
Pla2g4a,0.64041095890411,0.194531977420294,0.803921568627451,3.2430448716098e-4
Plod2,0.357264957264957,0.17101316171887,0.310703363914373,0.00290077421002867
Rasgef1b,0.529753507416119,1,0.568592683592684,0.0882129104250505
Rbms1,0.51453721990121,0.618864499582877,0.547076172169456,0.0875984797907158
Rdx,0.518549905838041,1,0.603638234781092,0.0710802632195236
Slc23a2,0.579545454545455,1,0.316358024691358,0.0875984797907158
Slit2,0.3125,0.73478244292705,0.177609427609428,0.0444341856029028
Smad6,0.490406746031746,1,0.358630952380952,0.0408841933333767
Smg6,0.45805291005291,0.783223866958773,0.337057078723745,2.66142870487674e-5
St6gal1,0.421805412812607,0.736868381477093,0.315350877192982,0.00360123652397759
Tcim,0.358771929824561,0.564327040980262,0.236163522012579,0.0317778955796425
Tmem108,0.461321774848366,0.500154032247756,0.40868360579348,0.0184560473966093
Tmtc1,0.405684504620675,0.306407563609184,0.422265304969348,0.0932400122255067
Tnrc6c,0.490288713910761,1,0.368241469816273,0.0710802632195236
Unc13b,0.528368586731576,1,0.605976118638456,0.0165227975238843
Zfpm2,0.424153634909449,0.444661598215631,0.370496894409938,0.0881621375015475
