"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"0610005C13Rik",0.221153846153846,104,-2.10579466402259,-18.2808907820552,1.47903313809052e-09,1.32757540552504e-08
"0610038B21Rik",0.606481481481482,108,0.889817082249575,-2.52700057116205,0.0245691401411571,0.0622375015708361
"0610040B10Rik",0.654761904761905,126,0.788495894806281,-4.52978015467251,0.00261324811670862,0.00909832578385918
"0610040J01Rik",0.65034965034965,143,0.78587519464715,-5.69666524119665,0.000737082625513371,0.00294613941220356
"0610043K17Rik",0.465141612200436,153,-0.0524674198941417,-0.25886606173971,0.471810700062455,0.650129808673885
"1110002E22Rik",0.498359240069085,579,-0.040641984497336,-0.152597847407606,0.580643372462785,0.755499398696981
"1110002L01Rik",0.969613259668508,181,4.77760757866354,-104.901059550582,1.51718277498751e-47,6.33541602250994e-46
"1110004F10Rik",0.471230158730159,336,-0.397876948120658,-1.71928430594087,0.0636908499280991,0.138663725410172
"1110019D14Rik",0.536498599439776,595,0.289885625483223,-1.22229015285723,0.117931423865125,0.229347110976348
"1110038F14Rik",0.48421052631579,190,0.269186632815378,0.121312689115925,1,1
"1110059E24Rik",0.433187560738581,343,-0.0530183822994923,-0.400818982116192,0.370604095940464,0.544472168613244
"1200007C13Rik",0.45,70,-0.22826898767312,-0.507403608703513,0.313753926513543,0.485917449424223
"1500002F19Rik",0.62366452991453,312,0.822603749126542,-7.21786507151594,0.000145024507726587,0.000664621517004665
"1500004A13Rik",0.451904761904762,525,-0.436570660828479,-3.2824066102869,0.0104014653911853,0.0300640807501887
"1500009L16Rik",0.581769305962854,341,0.38124918582257,-1.95092260614467,0.0482331049536187,0.110333843008907
"1500026H17Rik",0.222222222222222,117,-1.82312223791593,-18.0913977714846,1.79649575626351e-09,1.60183567232886e-08
"1600010M07Rik",0.486533333333333,625,-0.10489885831801,0.700887382813335,1,1
"1600014C10Rik",0.403041825095057,263,-0.614975069787599,-3.10768098523582,0.0126646455381868,0.0355657526955848
"1600020E01Rik",0.299170274170274,462,-1.29613209401002,-35.6408439962296,3.09696826762239e-17,4.6475262641128e-16
"1700025G04Rik",0.546589734970417,1320,0.309350476391751,-3.34404409888475,0.00970592362410684,0.0283831772617966
"1700037F03Rik",0.575136612021858,183,0.534776743552933,-1.18769091909866,0.123261455862254,0.237446065261299
"1700081N11Rik",0.542483660130719,204,0.286621226151416,-0.682548406459517,0.242656108794217,0.398084580865948
"1700084C06Rik",0.526785714285714,112,-0.111031312388755,0.014240991017644,1,1
"1700086O06Rik",0.665374677002584,129,0.659924558402392,-3.46815453770131,0.00844632225801641,0.0252040055661981
"1700087I21Rik",0.097082494969819,497,-3.03665847057885,-225.007001287304,7.16255935208546e-100,6.6880397950098e-98
"1700096K18Rik",0.37280701754386,76,-0.479992941119629,-1.71958740277405,0.0636674845952201,0.138663725410172
"1700109H08Rik",0.40453834115806,426,-0.747233929620031,-9.8408164781585,9.14763744814244e-06,5.07422166368495e-05
"1700120C14Rik",0.746171967020024,283,1.5984457300848,-31.6884731055963,1.70704190899109e-15,2.34213117431574e-14
"1700123M08Rik",0.641293532338308,201,1.11703942119022,-8.23646145636127,4.93498556292914e-05,0.000244855409148137
"1810024B03Rik",0.604545454545454,110,0.456857674973476,-1.55421390766405,0.0778881108148178,0.164048173248127
"1810034E14Rik",0.64525993883792,109,1,-4.28387584936048,0.00342169430505258,0.0115193043629787
