"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.481997677119628,41,-0.118644496498619,-0.175346146578072,0.553721501108842,0.986348070205362
"2010001K21Rik",0.557142857142857,35,0.443606651475615,0.129423766726688,1,1
"2610035D17Rik",0.6875,24,0.893084796083488,-1.24316919023134,0.114838622006047,0.464885281996905
"2610307P16Rik",0.40968253968254,75,-0.63035440353517,-2.08668802782134,0.041063897881337,0.270815432686377
"4732440D04Rik",0.28953488372093,43,-0.938599455335857,-3.69667372768623,0.00654655414235402,0.0774521898532025
"5031425E22Rik",0.607407407407407,45,0.602664502454615,-0.403670597940547,0.368907496309423,0.814090481067622
"9530026P05Rik",0.600710683349572,108,0.611273777837003,-2.9190036293962,0.0156835795035966,0.149706895261604
"Aak1",0.475,36,-0.283792966000591,-0.11917805463915,0.625395948414286,1
"Abca8a",0.857563025210084,17,1.54748779530249,-5.37153617059812,0.00104670413751152,0.0179434995001975
"Abcb1b",0.962962962962963,27,6.95419631038687,-75.6417275412896,9.08729652328369e-35,1.27222151325972e-32
"Abcc5",0.5,36,0.176877762084079,0.0380611950803953,1,1
"Abi1",0.907277046385957,101,3.60962455495543,-149.130717738066,7.88042490240981e-67,1.65488922950606e-64
"Abi3bp",0.373958333333333,32,-0.616671360448494,-0.987735416677801,0.159868359276036,0.549262554178615
"Ablim1",0.560306637806638,60,0.202816882999687,-0.105134158275298,0.646557181516619,1
"Ablim3",0.429365079365079,42,-0.736965594166206,-0.0209922119022892,0.83764946627563,1
"Acap2",0.494047619047619,28,0.144389909335175,0.00977841378630018,1,1
"Ackr3",0.505952380952381,28,0.184424571137427,0.0137126621281851,1,1
"Acss3",0.42816091954023,29,-0.214124805352848,-0.405381455880338,0.367894791706017,0.814090481067622
"Adamts9",0.353333333333333,25,-0.943416471633633,-1.19804920644243,0.121638285310166,0.484695948470796
"Adamtsl1",0.522203101776272,82,0.189661219503575,0.0489339186554645,1,1
"Adcy9",0.643790849673203,51,0.800691191776594,-1.16784723624924,0.126438590973575,0.498631062994382
"Adgrd1",0.373626373626374,52,-0.521952703195356,-1.79760098026883,0.0579465872643568,0.328886035824728
"Adgrg6",0.633838383838384,33,0.514573172829758,-0.546315994311939,0.295888780226175,0.75089599815706
"Adgrl3",0.359583333333333,40,-0.954196310386875,-2.07604319461792,0.0415832567209807,0.270815432686377
"Adk",0.411582068724926,91,-0.437405312307298,-2.51930424771035,0.0247883939200613,0.194600475634126
"Aebp1",0.668713450292398,57,0.74416109557041,-1.88927477794915,0.0519136435832991,0.311481861499795
"Aebp2",0.588141025641026,52,0.499571009490511,-0.489968467028362,0.322214376623266,0.765695164387311
"Aff1",0.482748538011696,57,-0.0317088597273383,-0.170097475868303,0.559716713698886,0.986348070205362
"Agap1",0.435111111111111,75,-0.0797271924707341,-0.804313830944665,0.204684817869561,0.639164487027627
"Agfg1",0.400709219858156,47,-0.389946518316013,-1.13729615054892,0.131509704014897,0.504420782522894
"Ago3",0.573529411764706,34,0.506959988719883,-0.15847513023564,0.573446216808823,0.987763247737673
"Ahnak",0.40770782889427,59,-0.605721060887953,-1.87292770675037,0.0529386237795705,0.313158056160839
"Airn",0.172367538564722,71,-1.94251450533924,-22.074629073442,3.04267087637122e-11,1.21706835054849e-09
"Akap13",0.461335403726708,46,-0.249978253008347,-0.381065764384957,0.382662288296345,0.82419569786905
"Akt3",0.518489583333333,64,-0.146841388329271,0.281187002284554,1,1
"Aldh1a1",0.654792107117689,43,0.900464326449085,-1.29113073816167,0.108067168016338,0.451623985739922
"Aldh1a2",0.720394736842105,38,1.39231742277876,-2.58456208188073,0.0229918050248638,0.185703040585438
"Ambra1",0.565705128205128,52,0.228268987673117,-0.113120524785657,0.634325150608022,1
"Anapc1",0.588141025641026,52,0.438121112391885,-0.33539075444898,0.412779270120268,0.8540260761109
"Ank2",0.642089093701997,31,0.605721060887954,-0.729130042487498,0.227207162418189,0.664996572931285
"Ankhd1",0.518707482993197,49,0.192645077942396,0.0754216674609864,1,1
"Ankib1",0.419354838709677,31,-0.20163386116965,-0.514395867937488,0.310442623181483,0.764915164492466
"Ankrd11",0.591129032258065,62,0.321928094887362,-0.425419113503679,0.3563153155433,0.806751657833887
"Ankrd12",0.685849056603774,53,1.10236171762968,-2.54993066607501,0.0239277562730319,0.18961618178629
"Ankrd17",0.557598039215686,68,0.31034012061215,-0.0689798845312168,0.710317761411522,1
"Ankrd44",0.481707317073171,41,-0.186413124230881,-0.161966617771306,0.569253447066331,0.987763247737673
"Ano1",0.382886904761905,56,-0.289506617194985,-1.66295879456253,0.0681959500885598,0.34508794020717
"Ano6",0.555230288836846,61,0.129283016944966,-0.00706435567947494,0.905382900510402,1
"Anxa2",0.621376811594203,46,0.703606997219775,-0.753144255474098,0.219706301324726,0.655620956008705
"Anxa3",0.689716312056738,47,1.29278174922785,-2.08779198619123,0.0410104273150098,0.270815432686377
"Aopep",0.563636363636364,44,0.263034405833794,-0.0829379708599802,0.683803302982532,1
"Ap2a2",0.603448275862069,29,0.770518153877233,-0.246819349888014,0.482308638180926,0.931093447225063
"Ap3b1",0.595238095238095,49,0.716207033999409,-0.162643183513637,0.568447917615612,0.987763247737673
"Ap4e1",0.839015151515151,44,2.56293619439116,-7.95463616505752,6.64523626661176e-05,0.00143128165742407
"Apbb2",0.589015151515151,44,0.791413378188583,0.15472822367272,1,1
"Apc",0.301418439716312,47,-1.03242147769238,-3.80271000518078,0.00581931070624891,0.0703811619560898
"Aplp2",0.446846846846847,37,-0.652076696579693,0.191728703850053,1,1
"App",0.382244174265451,94,-0.778973120687782,-6.16205538197833,0.000447144896558259,0.00853640257065767
"Arb2a",0.433587301587302,75,-0.495527417139212,-1.30098776450986,0.106730599977858,0.448268519907005
"Arf4",0.416666666666667,42,0.0524674198941355,-0.233534248455257,0.494338897347899,0.943737894936899
"Arfgef1",0.560493827160494,54,0.228268987673117,-0.113909153411086,0.633146260892874,1
"Arhgap10",0.635802469135803,54,0.753360032416875,-1.00752035488892,0.155747092690234,0.540609743222298
"Arhgap18",0.577210884353741,84,0.509861045480437,-0.755255668993371,0.21906107731368,0.655620956008705
"Arhgap21",0.554166666666667,40,0.383328639551506,-0.013064472867768,0.871585808870473,1
"Arhgap24",0.691305916305916,22,0.497499659470817,-0.4088154412051,0.365873751895631,0.814090481067622
"Arhgap26",0.559349593495935,41,0.234465253637023,-0.0797213289459791,0.689670167146122,1
"Arhgap28",0.597798742138365,53,0.533432200081074,-0.195748179489804,0.531513898920176,0.978997560414291
"Arhgap5",0.358333333333333,40,-0.547487795302493,-1.70186884196674,0.065048866249174,0.339215458639882
"Arhgef12",0.754878048780488,82,2.32192809488736,-20.9761974727587,9.35227671608555e-11,3.41561410500516e-09
"Arid1b",0.475,68,-0.169925001442312,-0.287871451522349,0.447985821631782,0.908956739542746
"Arid2",0.521428571428571,35,0.222392421336448,0.0527146964991445,1,1
"Arid4b",0.616319444444444,48,0.746243407754217,-0.182920396415639,0.545280167351559,0.985022237796365
"Arih1",0.481137461572244,69,-0.362570079384708,-0.0614208951450337,0.725972545584105,1
"Arl15",0.531454028152141,53,-0.255257055242075,0.610065259168891,1,1
"Armh3",0.504901960784314,34,-0.222392421336448,0.31853233571092,1,1
"Arnt",0.361111111111111,36,-0.830074998557688,-1.79186324878248,0.0583481230712691,0.328942438791048
"Asap1",0.415027322404372,61,-0.431716240425474,-1.26721722193776,0.111386790325296,0.459360954353577
"Ascc3",0.380952380952381,56,-0.623436648535792,-1.92440602089805,0.0497812380722744,0.300836258854032
"Ash1l",0.506730769230769,52,0.0655883416275769,-0.0192635959276117,0.844388316189163,1
"Asph",0.526041666666667,32,0.283792966000591,-0.0216236365532296,0.835260366017167,1
"Ate1",0.447368421052632,38,-0.231325546106456,-0.396870641450619,0.372971235838401,0.81677290972237
"Atg10",0.547619047619048,35,0.0565835283663674,0.041640592114156,1,1
"Atp10d",0.501796157059315,57,-0.268488835925902,0.185471206076656,1,1
"Atp2a2",0.549242424242424,44,0.400537929583729,0.0505285290684725,1,1
"Atp8a1",0.815972222222222,24,1.5405683813627,-4.49035240523517,0.00272845385078163,0.0402087935904662
"Atrnl1",0.476851851851852,36,0.263034405833794,0.231466671282888,1,1
"Atxn1",0.536190476190476,70,0.165059246270496,-0.0219391836736378,0.834080073440988,1
"Atxn7",0.593333333333333,45,0.169925001442312,-0.115838799745589,0.630282694187142,1
"B3galt1",0.399232804232804,45,0.0874628412503393,-0.14669437058847,0.588057084302992,0.999935123106303
"B4galt1",0.533333333333333,66,0.149377624038227,-0.00074272046234114,0.969256008971322,1
"Babam2",0.624489795918367,49,0.788495894806288,-0.751063209700263,0.220344467248076,0.655620956008705
"Bach1",0.463286713286713,39,-0.169925001442312,-0.280530376319874,0.453833164706965,0.916393890273679
"Baz1b",0.546875,32,0.37851162325373,0.141255208474945,1,1
"Baz2b",0.521929824561403,38,-0.186413124230881,0.263708932677019,1,1
"Bbx",0.67724358974359,52,1,-2.11262316183037,0.0398268379824602,0.267636351242133
"Bcam",0.30062893081761,53,-0.896906507035896,-4.62922243157167,0.00234411986704323,0.0351617980056485
"Bcar3",0.250757575757576,44,-1.81942775435818,-5.72943114427392,0.00071153848870981,0.0129933115329617
"Bcas3",0.420454545454545,44,-0.662965012722429,-0.651286605372803,0.253743731518544,0.696551419854826
"Bcl2",0.396969696969697,33,-0.485426827170242,-0.721195004286109,0.229752976374942,0.667794118183222
"Bicc1",0.481419655613204,93,-0.434182548545547,-1.08581929497919,0.140576375579679,0.520847388049949
"Bicd1",0.871732026143791,51,2.79007693062577,-26.8462654640898,2.34452889307849e-13,9.84702135092965e-12
"Bicra",0.5,24,0,-0.0259099643572327,0.819926190553786,1
"Birc6",0.421333333333333,50,-0.249978253008347,-0.99863415111934,0.157582984748588,0.544731305303762
"Bmpr1a",0.527083333333333,56,0.15200309344505,-0.0090758481379396,0.892826751438752,1
