"","AR","N","log2FC","llr","pval","padj"
"Sipa1l3",0.466666666666667,600,-0.186700714193139,-0.305609297946432,0.434329355866244,0.814233674531752
"Rnf121",0.511666666666667,600,0.0806685598745995,-0.491487131466499,0.321465610067682,0.803664025169206
"Mrpl24",0.539166666666667,600,0.18727856819258,-12.7333593997305,4.50080333589821e-07,2.81300208493638e-06
"Gm15347",0.481666666666667,600,-0.134092895587283,-0.3453265582055,0.405942320433066,0.809884095859071
"Uqcr11",0.476666666666667,600,-0.143491593589533,0.0273203772256352,1,1
"Setbp1",0.44711994949495,600,-0.325473424137306,424.308373638067,1,1
"Rab30",0.461230158730159,600,-0.319177483871327,60.4180278182939,1,1
"Nsd3",0.54,600,0.214399630582917,0.193738897301216,1,1
"Bri3",0.32,600,-1.06384648202463,0.0322261299183424,1,1
"Rgs13",0.543333333333333,600,0.336107030057124,-0.026836145466234,0.816792151278605,1
"Myom1",0.596040877611128,600,0.545968369105292,-85.4763946952429,4.58216900225831e-39,2.29108450112915e-37
"Rnf103",0.505833333333333,600,0.00882385038700595,-11.7598865233154,1.23636583520689e-06,7.27274020709933e-06
"Gm48606",0.403333333333333,600,-0.631938117101805,0.187747699092881,1,1
"Zc3h13",0.536666666666666,600,0.26023577248112,-0.347737630138738,0.404308261975577,0.809884095859071
"Gipc2",0.803333333333333,600,1.95641073145232,9.43828686087755,1,1
"Fmnl2",0.578333333333333,600,0.427796729994185,0.747354043194321,1,1
"Yy1",0.5,600,-0.0174345933360208,-1.39183970722632,0.0952291635137675,0.340104155406312
"Gm47271",0.648333333333333,600,0.909802191028422,-0.248287584741149,0.481008840806931,0.852841688513739
"Mef2a",0.654412698412698,600,1,-66.3787931765745,1.02153885669211e-30,3.40512952230703e-29
"Mtres1",0.556666666666667,600,0.360452361513241,0.0422448726376388,1,1
"Vps35l",0.623333333333332,600,0.726865004197236,-17.4224103974321,3.57058131101914e-09,2.97548442584928e-08
"Lncppara",0.575,600,0.426700416804424,0.0164656131243532,1,1
"1810062O18Rik",0.575,600,0.421264073643732,-0.106338107842816,0.644677851450887,0.997882903358273
"Pex26",0.561666666666667,600,0.355094958822562,-0.413046306942363,0.363404829375582,0.809884095859071
"Gpsm1",0.423888888888889,600,-0.41264695185385,-13.9756059098324,1.2441301903896e-07,8.88664421706856e-07
"Dennd4a",0.346666666666666,600,-0.917211401286238,-8.90279268464798,2.44663975530279e-05,0.000116506655014418
"Mthfsl",0.376666666666667,600,-0.703606997219775,-4.90471877739259,0.00173618595635682,0.00754863459285574
"Gm15910",0.595833333333333,600,0.556393348524385,-19.8499308590821,2.96146474380413e-10,2.69224067618558e-09
"Tnfsf13b",0.22,600,-1.8512425660586,-0.335015371419559,0.413040888888126,0.809884095859071
"Ctdsp2",0.503333333333333,600,0.00445964819069999,0.0839790622819692,1,1
"Pml",0.513333333333333,600,0.0429405222169549,-0.377195042033577,0.385089853682531,0.809884095859071
"Rab11fip2",0.423333333333333,600,-0.445625819112267,-22.1497232282656,2.81795892086917e-11,2.81795892086917e-10
"Pcmtd2",0.5,600,0.0404142684459082,-0.344838472760102,0.406274285247928,0.809884095859071
"4930412C18Rik",0.951944444444444,600,4.29067716090292,-209.035255465969,6.4183686044295e-93,6.4183686044295e-91
"Utp20",0.535,600,0.257356093591279,-0.144235417377331,0.591202125729691,0.970627843673842
"Parp8",0.46,600,-0.318055085740156,0.15745670693525,1,1
"Zpbp",0.441666666666667,600,-0.214594050776041,-0.981311401808966,0.161233091910504,0.468939146041426
"Wasl",0.375833333333334,600,-0.85029327797634,-11.098100859534,2.4616029659146e-06,1.2813609533278e-05
"Ints7",0.651666666666667,600,0.861869081136508,-0.103819735469415,0.648623887182877,0.997882903358273
"Mbd1",0.35,600,-0.793863469421471,0.947806227984245,1,1
"Mrpl42",0.605,600,0.624919282146544,0.0467697066755477,1,1
"Ptp4a2",0.518333333333333,600,0.194087052116302,1.18852658710102,1,1
"Plekha7",0.445,600,-0.226544064606915,0.259697348939369,1,1
"Zmym5",0.486666666666667,600,-0.101613736626646,-0.0390714445945832,0.779830064415751,1
"Tmem87a",0.478333333333333,600,-0.0797271924707341,-0.146685797758835,0.588067989717663,0.970627843673842
"Sulf1",0.411666666666667,600,-0.426264754702098,0.116857017600182,1,1
"Adra1a",0.355389665889666,600,-0.716299958223517,120.321889707706,1,1
"Sptlc1",0.516666666666667,600,0.0925121387895381,-0.464360688537852,0.33519539498687,0.809884095859071
"Nsd2",0.633333333333333,600,0.83384281224509,-0.0345619749858201,0.792616603619596,1
"Ddit3",0.515,600,0.125853164011009,0.0365341447866854,1,1
"Pam",0.299382337619393,600,-1.14509314846238,-51.1392646815582,4.82392198610213e-24,8.03986997683689e-23
"Cyth3",0.538333333333333,600,0.255500733148387,-1.10402916656909,0.137291373893615,0.434405943098626
