gene,condition,padj,bb_mu,status,padj_other,bb_mu_other,celltype
Abcb1b,F1_Aged,2.99852014513941e-28,0.962962962962963,shared,2.4316480565648e-13,1,Mesothelial
Abi1,F1_Aged,2.6467556807356196e-56,0.907277046385957,shared,8.4370787186352e-50,0.907075898228062,Mesothelial
Airn,F1_Aged,3.0763168566890603e-9,0.172367538564722,shared,1.28789066931807e-29,0.912366238630284,Mesothelial
Ap4e1,F1_Aged,0.00284764778303798,0.839015151515151,shared,4.32081274798806e-13,0.919871794871795,Mesothelial
Apc,F1_Aged,0.063767554410971,0.301418439716312,shared,0.0250283630715824,0.306818181818182,Mesothelial
App,F1_Aged,0.00284764778303798,0.382244174265451,shared,3.4099713552396e-4,0.368179351512685,Mesothelial
Arhgef12,F1_Aged,9.18609425693892e-9,0.754878048780488,shared,5.11649139066934e-10,0.753686120399446,Mesothelial
Bcar3,F1_Aged,0.0101538684892479,0.250757575757576,shared,0.0274011662619512,0.199186991869919,Mesothelial
Bicd1,F1_Aged,1.04921962692414e-10,0.871732026143791,shared,3.2346633176602104e-14,0.877425044091711,Mesothelial
Cadm2,F1_Aged,2.9814911729763102e-24,1,shared,0.00666013328451477,0.950980392156863,Mesothelial
Ccdc171,F1_Aged,4.0568674358051e-16,0.931266846361186,shared,4.95850617787105e-24,0.942857142857143,Mesothelial
Cd2ap,F1_Aged,8.67762742214699e-6,0.686127782818061,shared,2.68928877654962e-6,0.676305916305916,Mesothelial
Cdk14,F1_Aged,8.10343626366337e-36,0.123311546840959,shared,1.9289912288537698e-31,0.149714781746032,Mesothelial
Chrna9,F1_Aged,1.17540087403043e-18,0,shared,6.26629874186707e-17,0,Mesothelial
Cpne8,F1_Aged,0.0357174336770798,0.317708333333333,shared,0.0483908710964111,0.305803571428571,Mesothelial
Dcn,F1_Aged,0.0361724396074318,0.7188577815627,shared,0.0355916258912191,0.678456055728783,Mesothelial
Fmo2,F1_Aged,2.1922017031137e-4,0.845,shared,7.35940236301919e-12,0.935416666666667,Mesothelial
Gli2,F1_Aged,0.0338947631151887,0.271666666666667,shared,0.0595620955482421,0.336065573770492,Mesothelial
Gm20186,F1_Aged,3.4449831201294195e-20,1,shared,1.63087584676881e-32,1,Mesothelial
Gm47200,F1_Aged,7.40711642449989e-14,0,shared,1.98188645717363e-14,0,Mesothelial
Gm56730,F1_Aged,5.79577433818719e-138,0.994791666666667,shared,8.017972331058387e-223,1,Mesothelial
Gsdma3,F1_Aged,5.70812774309945e-24,0,shared,1.7571598002935898e-35,0,Mesothelial
Hpgd,F1_Aged,9.473914970149702e-16,0.883164983164983,shared,6.580133146907221e-17,0.918154761904762,Mesothelial
Kcnd2,F1_Aged,3.2356121077645694e-121,0.970572983461999,shared,6.794591500508459e-107,0.974352750809061,Mesothelial
Kcnq1ot1,F1_Aged,9.18609425693892e-9,0.194651011089367,shared,8.61881754025192e-35,0.96359126984127,Mesothelial
Mast4,F1_Aged,9.15799628117989e-10,0.70023422275302,shared,1.62096161720648e-10,0.709759489683804,Mesothelial
Mctp1,F1_Aged,5.77874159087405e-6,0.243915343915344,shared,1.0240004909849e-4,0.275371057513915,Mesothelial
Mir99ahg,F1_Aged,2.2107960111766e-4,0.338463718820862,shared,0.0269741435781959,0.408783707409291,Mesothelial
Muc16,F1_Aged,0.00950490119316048,0.440690524667702,shared,0.0189420077159645,0.430903261780455,Mesothelial
Pals2,F1_Aged,3.8882088210164105e-21,0.922142857142857,shared,1.7218536022928e-32,0.950205761316872,Mesothelial
Plcb1,F1_Aged,1.43257990706697e-13,0.216876302709636,shared,8.086356886766651e-15,0.197376093294461,Mesothelial
Prkg1,F1_Aged,1.19895352485306e-20,0.201547619047619,shared,1.83237936762938e-29,0.135328600898776,Mesothelial
Ptprk,F1_Aged,0.00293644761109808,0.314500661375661,shared,0.0432449380481661,0.401087061087061,Mesothelial
Rbbp8,F1_Aged,0.00284764778303798,0.813636363636364,shared,9.63650347609269e-20,0.96078431372549,Mesothelial
Rbfox1,F1_Aged,7.21528237809222e-6,0.672127181335599,shared,2.12810922973108e-10,0.669052379426047,Mesothelial
Rgs17,F1_Aged,1.3457316935295099e-19,0,shared,1.1056857307978502e-15,0,Mesothelial
Sdk1,F1_Aged,7.00651091928401e-7,0.125158581256142,shared,1.44496614759016e-5,0.199292929292929,Mesothelial
Slc2a13,F1_Aged,1.5819685313185699e-12,0.217035981850797,shared,2.84186746024034e-10,0.261585944919278,Mesothelial
Sntb2,F1_Aged,8.6903951370483e-4,0.726775956284153,shared,0.0541852196868113,0.679054054054054,Mesothelial
Suclg2,F1_Aged,8.79338622316986e-81,0.0581127733026467,shared,9.77797229172487e-93,0.0605738705738706,Mesothelial
Sulf1,F1_Aged,0.030216984009746,0.422808536779125,shared,7.8424535190618e-4,0.366040380384643,Mesothelial
Tmtc1,F1_Aged,3.89956835035811e-5,0.840857142857143,shared,5.70549320401279e-21,0.877469793887704,Mesothelial
Ube4b,F1_Aged,3.2498001512552e-4,0.829559748427673,shared,4.73510421162398e-5,0.800724637681159,Mesothelial
Vim,F1_Aged,0.0625454265986807,0.347173489278752,shared,0.0529609320648081,0.381360078277886,Mesothelial
Zeb1,F1_Aged,0.0115523998480644,0.784302503052503,shared,0.006946765838335,0.762361712361712,Mesothelial
Zfpm2,F1_Aged,0.0363039999737881,0.411130041575586,shared,8.7715497480554e-4,0.362485474211138,Mesothelial
Zswim5,F1_Aged,3.32653062315736e-8,0.0952380952380952,shared,3.80823527787987e-14,0,Mesothelial
Abcb1b,F1_Young,2.4316480565648e-13,1,shared,2.99852014513941e-28,0.962962962962963,Mesothelial
Abi1,F1_Young,8.4370787186352e-50,0.907075898228062,shared,2.6467556807356196e-56,0.907277046385957,Mesothelial
Airn,F1_Young,1.28789066931807e-29,0.912366238630284,shared,3.0763168566890603e-9,0.172367538564722,Mesothelial
Ap4e1,F1_Young,4.32081274798806e-13,0.919871794871795,shared,0.00284764778303798,0.839015151515151,Mesothelial
Apc,F1_Young,0.0250283630715824,0.306818181818182,shared,0.063767554410971,0.301418439716312,Mesothelial
App,F1_Young,3.4099713552396e-4,0.368179351512685,shared,0.00284764778303798,0.382244174265451,Mesothelial
Arhgef12,F1_Young,5.11649139066934e-10,0.753686120399446,shared,9.18609425693892e-9,0.754878048780488,Mesothelial
Bcar3,F1_Young,0.0274011662619512,0.199186991869919,shared,0.0101538684892479,0.250757575757576,Mesothelial
Bicd1,F1_Young,3.2346633176602104e-14,0.877425044091711,shared,1.04921962692414e-10,0.871732026143791,Mesothelial
Cadm2,F1_Young,0.00666013328451477,0.950980392156863,shared,2.9814911729763102e-24,1,Mesothelial
Ccdc171,F1_Young,4.95850617787105e-24,0.942857142857143,shared,4.0568674358051e-16,0.931266846361186,Mesothelial
Cd2ap,F1_Young,2.68928877654962e-6,0.676305916305916,shared,8.67762742214699e-6,0.686127782818061,Mesothelial
Cdk14,F1_Young,1.9289912288537698e-31,0.149714781746032,shared,8.10343626366337e-36,0.123311546840959,Mesothelial
Chrna9,F1_Young,6.26629874186707e-17,0,shared,1.17540087403043e-18,0,Mesothelial
Cpne8,F1_Young,0.0483908710964111,0.305803571428571,shared,0.0357174336770798,0.317708333333333,Mesothelial
Dcn,F1_Young,0.0355916258912191,0.678456055728783,shared,0.0361724396074318,0.7188577815627,Mesothelial
Fmo2,F1_Young,7.35940236301919e-12,0.935416666666667,shared,2.1922017031137e-4,0.845,Mesothelial
Gli2,F1_Young,0.0595620955482421,0.336065573770492,shared,0.0338947631151887,0.271666666666667,Mesothelial
Gm20186,F1_Young,1.63087584676881e-32,1,shared,3.4449831201294195e-20,1,Mesothelial
