"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"1700025G04Rik",0.0277533553519108,0.0819009487087521,0.0277533553519108,0.166643819420226,0.762784161286236,0.166643819420226
"2210408F21Rik",0.0385364206356642,0.575667106618658,0.0385364206356642,0.204125880334068,0.927683967848294,0.204125880334068
"3110082I17Rik",0.958083691677317,0.426293869091524,0.958083691677317,0.992452013949918,0.875445984301734,0.992452013949918
"4632427E13Rik",0.53478683058871,0.792184564484344,0.53478683058871,0.796207938545076,0.959991625605828,0.796207938545076
"4732440D04Rik",4.24516101792159e-05,0.366670502030166,4.24516101792159e-05,0.00158812562183272,0.862212174485736,0.00158812562183272
"4732471J01Rik",0.0547382548224972,0.323421609536067,0.0547382548224972,0.249225897997967,0.839075931584953,0.249225897997967
"4933406I18Rik",0.181999932336396,0.719523548839934,0.181999932336396,0.47650635330999,0.951411700757526,0.47650635330999
"5031425E22Rik",0.00116571876145349,0.357983680307258,0.00116571876145349,0.0175338522985634,0.856828523205382,0.0175338522985634
"5033421B08Rik",0.959853017764863,0.833881875368955,0.959853017764863,0.992452013949918,0.975330446220132,0.992452013949918
"AW554918",0.719933688191916,0.0151199660559675,0.719933688191916,0.890849661881602,0.594746564778146,0.890849661881602
"Aak1",0.0681434590434099,0.383835085399071,0.0681434590434099,0.289015426582369,0.869298783098959,0.289015426582369
"Abca1",0.682303175317786,0.617027726873088,0.682303175317786,0.871571745018611,0.943099138877092,0.871571745018611
"Abca8a",0.415178838906506,0.505057503304744,0.415178838906506,0.720555077841599,0.897905845238025,0.720555077841599
"Abca9",0.0979954044052357,0.157207995738489,0.0979954044052357,0.352155899081869,0.794555562988488,0.352155899081869
"Abcc1",0.0156909675398077,0.20122165827443,0.0156909675398077,0.118316212774603,0.803206833725094,0.118316212774603
"Abcc3",0.967475010545732,0.90919836911981,0.967475010545732,0.994747033394097,0.983412496189204,0.994747033394097
"Abhd12",0.724351583021711,0.333078459640526,0.724351583021711,0.892040952129508,0.848100301248738,0.892040952129508
"Abi1",0.326908579264258,0.745060061756445,0.326908579264258,0.643200128907907,0.959807721004396,0.643200128907907
"Abl2",0.867612690234423,0.761616880687932,0.867612690234423,0.957304389437509,0.959991625605828,0.957304389437509
"Ablim3",0.330743310110931,0.220975514106387,0.330743310110931,0.646855883983711,0.803206833725094,0.646855883983711
