"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"1700025G04Rik",0.105446780069523,0.0397901407251351,0.105446780069523,0.350378465603471,0.636387150405622,0.350378465603471
"2610307P16Rik",0.16831661315987,0.700129266354736,0.16831661315987,0.446418116344736,0.957911089725941,0.446418116344736
"3110082I17Rik",0.949912315522636,0.421014747772247,0.949912315522636,0.983906688949252,0.903339045123518,0.983906688949252
"4632427E13Rik",0.752276274952212,0.78996416001446,0.752276274952212,0.910167685288693,0.966165683588225,0.910167685288693
"4732440D04Rik",7.39744291613868e-06,0.398341508547624,7.39744291613868e-06,0.000311115313501604,0.8928042698565,0.000311115313501604
"4732471J01Rik",0.0526729008118337,0.174624429654409,0.0526729008118337,0.243478090959128,0.786076943276115,0.243478090959128
"4933406I18Rik",0.122294897806202,0.384942250951923,0.122294897806202,0.378189263804053,0.8928042698565,0.378189263804053
"5031425E22Rik",0.00158384694171539,0.261042282573153,0.00158384694171539,0.0194285224850421,0.840272548406717,0.0194285224850421
"5033421B08Rik",0.819596686597787,0.744807056112085,0.819596686597787,0.94180040801869,0.960872906745828,0.94180040801869
"9530026P05Rik",0.904351742744203,0.0123720563181378,0.904351742744203,0.974301673630841,0.502642363438992,0.974301673630841
"AW554918",0.877119366591908,0.0265604774225786,0.877119366591908,0.966057793357206,0.588567969454859,0.966057793357206
"Aak1",0.12644671199431,0.590384553413708,0.12644671199431,0.385415227402153,0.937499195346614,0.385415227402153
"Abca1",0.431010222553533,0.567884415187345,0.431010222553533,0.713663720583577,0.937499195346614,0.713663720583577
"Abca9",0.114059507637286,0.0543832035637779,0.114059507637286,0.366221338616185,0.661189053461102,0.366221338616185
"Abcc3",0.854540056472973,0.941334658591023,0.854540056472973,0.962186288063938,0.992582104187669,0.962186288063938
"Abhd12",0.881969685262231,0.73502839744274,0.881969685262231,0.966593078551919,0.957911089725941,0.966593078551919
"Abi1",0.187328682448297,0.68015704364152,0.187328682448297,0.472672469914667,0.957911089725941,0.472672469914667
"Abl2",0.437545039141417,0.314957331674741,0.437545039141417,0.714834958508508,0.866185068082068,0.714834958508508
"Ablim1",0.67434975897346,0.980836232764096,0.67434975897346,0.869448711347759,0.998599934855826,0.869448711347759
"Abr",0.0331630517241913,0.921663885974742,0.0331630517241913,0.173106426021311,0.987719649238009,0.173106426021311
"Abtb2",0.882584987946079,0.00107876881308083,0.882584987946079,0.966593078551919,0.295041781956766,0.966593078551919
"Acer3",0.0677120132324689,0.805583907756158,0.0677120132324689,0.271991628803269,0.971187151692927,0.271991628803269
"Actr2",0.699613529531339,0.711856639214477,0.699613529531339,0.889128099538275,0.957911089725941,0.889128099538275
"Actr3",0.139745811236596,0.511028242367684,0.139745811236596,0.400205902996633,0.922417563101261,0.400205902996633
"Acvr1",0.110597368171533,0.612310029341374,0.110597368171533,0.360607712279788,0.946685407523946,0.360607712279788
"Acvr2a",0.116742309607282,0.13149715018305,0.116742309607282,0.370354913236896,0.767702450169775,0.370354913236896
"Acyp2",0.0189896978598201,0.519680301058874,0.0189896978598201,0.123685111724138,0.922417563101261,0.123685111724138
"Adam10",0.121328290336137,0.00491269130456934,0.121328290336137,0.376783213870873,0.41431804996675,0.376783213870873
"Adam17",0.209140308856575,0.61406514932244,0.209140308856575,0.498953864889593,0.946685407523946,0.498953864889593
"Adam19",0.0339447214189484,0.460742506173078,0.0339447214189484,0.176560529783364,0.912424979706094,0.176560529783364
"Adam22",0.00117827097055,0.833857905571218,0.00117827097055,0.0152141655144702,0.973013431558951,0.0152141655144702
"Adam9",0.641297084991791,0.807956964971583,0.641297084991791,0.847387171551092,0.972070451331773,0.847387171551092
"Adamts9",0.373169726001801,0.609525812681604,0.373169726001801,0.657359761113495,0.94444420659718,0.657359761113495
"Adamtsl3",0.113972458445463,0.023731228473886,0.113972458445463,0.366221338616185,0.588567969454859,0.366221338616185
"Adap2",0.578064208542611,0.418201620340327,0.578064208542611,0.811937514288858,0.902764575766944,0.811937514288858
"Adap2os",0.501894446237918,0.705158900680162,0.501894446237918,0.755407591883655,0.957911089725941,0.755407591883655
"Adarb1",0.00325197502463871,0.403439948974954,0.00325197502463871,0.0334748757780992,0.8928042698565,0.0334748757780992
"Adcy7",0.104546055490934,0.395798689403885,0.104546055490934,0.349754076551489,0.8928042698565,0.349754076551489
"Adcy9",0.879427610800717,0.432164646577777,0.879427610800717,0.966057793357206,0.90707190492081,0.966057793357206
"Adgre1",0.18132472260351,0.124460995488596,0.18132472260351,0.464999985491928,0.749244294136575,0.464999985491928
"Adgrg6",0.0108116852302081,0.235642938525444,0.0108116852302081,0.0802136889825869,0.819862014586847,0.0802136889825869
"Adgrl2",0.168979224637332,0.816509202864872,0.168979224637332,0.447369458032649,0.972070451331773,0.447369458032649
"Adgrl4",0.353482557401281,0.688682998899256,0.353482557401281,0.641586096787528,0.957911089725941,0.641586096787528
"Adipor2",0.927398011730635,0.124466563673273,0.927398011730635,0.981400583858437,0.749244294136575,0.981400583858437
"Adk",2.20386898419069e-06,0.815753250323394,2.20386898419069e-06,0.000124772890181873,0.972070451331773,0.000124772890181873
"Afap1l1",0.210818670006133,0.735967446387125,0.210818670006133,0.49936330320495,0.957911089725941,0.49936330320495
"Aff1",0.0365368319299067,0.723955539758292,0.0365368319299067,0.184818613748531,0.957911089725941,0.184818613748531
"Afg2a",0.0705703170862396,0.39229889391348,0.0705703170862396,0.277752691847446,0.8928042698565,0.277752691847446
"Aftph",0.0116039510178937,0.453109840866565,0.0116039510178937,0.0841429354598008,0.911178353058557,0.0841429354598008
"Agap1",0.0671115456741159,0.704905943348402,0.0671115456741159,0.271991628803269,0.957911089725941,0.271991628803269
"Agmo",0.483695214655137,0.292759988703403,0.483695214655137,0.742439370148448,0.851665421682628,0.742439370148448
"Ago3",0.740378731499789,0.660458267225333,0.740378731499789,0.90218335494014,0.957911089725941,0.90218335494014
"Agps",0.985576122006539,0.174596173438723,0.985576122006539,0.999486370867387,0.786076943276115,0.999486370867387
"Ahnak",0.482913720834377,0.263540589564757,0.482913720834377,0.742223111131453,0.840272548406717,0.742223111131453
"Ahr",0.0466422735864998,0.1962666849145,0.0466422735864998,0.22291565344978,0.810476647071764,0.22291565344978
"Aig1",0.0642394613593875,0.723861048560127,0.0642394613593875,0.264875314064477,0.957911089725941,0.264875314064477
"Airn",1.9373941046118e-05,0.307457103209321,1.9373941046118e-05,0.000712961030497144,0.865347716872124,0.000712961030497144
"Akap10",0.785023743704126,0.476656833005125,0.785023743704126,0.92890269351485,0.913988319271962,0.92890269351485
"Akap13",0.00548532183373542,0.0570455229548641,0.00548532183373542,0.0497664305747146,0.661189053461102,0.0497664305747146
"Akt3",0.0679642284816581,0.247105267637692,0.0679642284816581,0.271991628803269,0.828562537500416,0.271991628803269
"Alcam",2.27607070025939e-05,0.135321252524662,2.27607070025939e-05,0.000797708588281386,0.770253065173193,0.000797708588281386
"Alox5",0.913843842415506,0.739672984342206,0.913843842415506,0.977413507883723,0.957911089725941,0.977413507883723
"Alox5ap",0.356566956330413,0.0307568946088824,0.356566956330413,0.644928421156694,0.607459388408378,0.644928421156694
"Alpk1",0.00222982843647073,0.158143136168391,0.00222982843647073,0.0248659655945827,0.773070588685425,0.0248659655945827
"Ambra1",0.231296258044806,0.977940466875365,0.231296258044806,0.522190324910972,0.998599934855826,0.522190324910972
"Anapc1",0.295653890546918,0.527164968596485,0.295653890546918,0.586146115645278,0.922417563101261,0.586146115645278
"Ank2",3.72991992870087e-14,0.212785517164,3.72991992870087e-14,1.09808842700954e-11,0.814116121768709,1.09808842700954e-11
"Ankhd1",0.54018164457587,0.140935711855831,0.54018164457587,0.78663351302349,0.773070588685425,0.78663351302349
"Ankib1",0.36156341682026,0.793910646483369,0.36156341682026,0.646684507362603,0.966165683588225,0.646684507362603
"Ankrd11",0.158563672355929,0.976631538983576,0.158563672355929,0.429844798725464,0.998599934855826,0.429844798725464
"Ankrd17",0.73353210126336,0.407551511930631,0.73353210126336,0.901707763176509,0.8928042698565,0.901707763176509
"Ankrd33b",0.0104189610413998,0.702114486451567,0.0104189610413998,0.0786497982202075,0.957911089725941,0.0786497982202075
"Ankrd44",0.803995686615257,0.52611098573066,0.803995686615257,0.9354017930361,0.922417563101261,0.9354017930361
"Anks1",0.00469768061184419,0.831970952199112,0.00469768061184419,0.0449025055885366,0.973013431558951,0.0449025055885366
"Ano6",0.0853997687018584,0.876791577910449,0.0853997687018584,0.312707610768994,0.987051076900337,0.312707610768994
"Antxr2",0.0542259650225056,0.0767259448694132,0.0542259650225056,0.245601909271164,0.715466463933252,0.245601909271164
"Anxa2",0.134237229852462,0.988731553202363,0.134237229852462,0.39598637744053,0.99999999996995,0.39598637744053
"Anxa3",0.00764474262982072,0.70935114473096,0.00764474262982072,0.064303206577692,0.957911089725941,0.064303206577692
"Aoah",0.126464371491331,0.731365056663042,0.126464371491331,0.385415227402153,0.957911089725941,0.385415227402153
"Aopep",0.000118009795767221,0.392441968557233,0.000118009795767221,0.00263197605105074,0.8928042698565,0.00263197605105074
"Ap1b1",0.217225157910988,0.0388113409605187,0.217225157910988,0.504346107957372,0.636387150405622,0.504346107957372
"Ap1g1",0.922937363213151,0.907649050110844,0.922937363213151,0.979676780739117,0.987144004074673,0.979676780739117
"Ap2a2",0.379146633730189,0.40141424689547,0.379146633730189,0.665201245352609,0.8928042698565,0.665201245352609
"Ap2b1",0.482900462208777,0.212790190477415,0.482900462208777,0.742223111131453,0.814116121768709,0.742223111131453
"Ap3b1",0.921452446218864,0.632848459872924,0.921452446218864,0.979676780739117,0.953746830546948,0.979676780739117
"Ap3s1",0.0988607128489354,0.0272086073487124,0.0988607128489354,0.336080760539568,0.588567969454859,0.336080760539568
"Apaf1",0.479790558565898,0.722874922079556,0.479790558565898,0.740305767514676,0.957911089725941,0.740305767514676
"Apba1",0.0218538412653175,0.933655663336174,0.0218538412653175,0.135733562626782,0.991588121522978,0.135733562626782
