"gene","phi_hat","phi_trend","df","statistic","p_over","p_under","p_two","padj_over","padj_two"
"1700025G04Rik",1.42412592072151,1.4326540309091,58,57.654745402443,0.48808946623431,0.51191053376569,0.976178932468619,0.566912537123203,0.999970623855214
"2210408F21Rik",1.35696784040315,1.36386884838494,81,80.5901500007225,0.491951574183013,0.508048425816987,0.983903148366026,0.566912537123203,0.999970623855214
"2610035D17Rik",0.22249727874959,0.455520016550659,40,19.5378706239439,0.997323005010455,0.00267699498954476,0.00535398997908953,0.999872073393869,0.999970623855214
"2610307P16Rik",1.65802554611675,1.55039382589341,25,26.7355545156619,0.369223588175491,0.630776411824508,0.738447176350983,0.566912537123203,0.999970623855214
"3110082I17Rik",1.60193387065448,1.55033419076673,51,52.6974299412014,0.408217774791885,0.591782225208115,0.81643554958377,0.566912537123203,0.999970623855214
"4632427E13Rik",1.45117226138408,1.45163641676205,68,67.9782572513769,0.477932602600504,0.522067397399496,0.955865205201008,0.566912537123203,0.999970623855214
"4732440D04Rik",1.1589811848633,1.23717856860396,62,58.0812142119535,0.617676108975551,0.382323891024449,0.764647782048898,0.630946494129322,0.999970623855214
"4732471J01Rik",1.34984065684756,1.36092035679634,91,90.2591390889969,0.502230068908334,0.497769931091666,0.995539862183332,0.566912537123203,0.999970623855214
"4933406I18Rik",1.55919358401884,1.54248764394403,164,165.776204939486,0.446499315405628,0.553500684594372,0.892998630811256,0.566912537123203,0.999970623855214
"5031425E22Rik",1.44806908296286,1.43410049130145,128,129.246760421257,0.452511109234914,0.547488890765086,0.905022218469827,0.566912537123203,0.999970623855214
"5033421B08Rik",1.47938819260689,1.47186593642152,64,64.3270844062294,0.465015587940113,0.534984412059887,0.930031175880226,0.566912537123203,0.999970623855214
"9530026P05Rik",1.6248283000938,1.54865891420668,46,48.262468332223,0.381548823680711,0.618451176319289,0.763097647361422,0.566912537123203,0.999970623855214
"AW554918",1.53836998877487,1.50459289408532,68,69.5265540917535,0.425816884133593,0.574183115866407,0.851633768267187,0.566912537123203,0.999970623855214
"Aak1",1.54815973005013,1.51117100465733,69,70.6889035352301,0.421018946476533,0.578981053523467,0.842037892953066,0.566912537123203,0.999970623855214
"Abca1",1.5901166178251,1.59365564756323,287,286.362659344636,0.499515632873329,0.500484367126671,0.999031265746658,0.566912537123203,0.999970623855214
"Abca8a",1.27014328929822,1.37329434724339,16,14.7982059851659,0.539464969148018,0.460535030851982,0.921070061703965,0.570774899864064,0.999970623855214
"Abca9",1.61295198589867,1.60418201333809,218,219.191793700658,0.464583495872655,0.535416504127345,0.92916699174531,0.566912537123203,0.999970623855214
"Abcc1",1.36699479184895,1.37127819376977,90,89.7188709230374,0.488530539475586,0.511469460524414,0.977061078951172,0.566912537123203,0.999970623855214
"Abcc3",1.55771775022222,1.52314084673956,55,56.2485580014593,0.427926275061087,0.572073724938913,0.855852550122175,0.566912537123203,0.999970623855214
"Abhd12",1.46177593468111,1.44890323772085,74,74.6574487172501,0.456729242256525,0.543270757743475,0.913458484513049,0.566912537123203,0.999970623855214
"Abi1",1.46722946813567,1.46970821910389,182,181.693046095577,0.492476744970858,0.507523255029142,0.984953489941716,0.566912537123203,0.999970623855214
"Abl2",1.62237186096535,1.56335341209172,80,83.0200950555214,0.386523346180927,0.613476653819073,0.773046692361853,0.566912537123203,0.999970623855214
"Ablim1",1.55702544309166,1.49826646024946,62,64.4315147090791,0.39154782788344,0.60845217211656,0.783095655766881,0.566912537123203,0.999970623855214
"Ablim3",1.01461872898979,1.22421358867706,21,17.404637153073,0.686305287781412,0.313694712218588,0.627389424437176,0.694270146053537,0.999970623855214
"Abr",1.46446779616307,1.45484224254983,102,102.674854248685,0.462627005699608,0.537372994300392,0.925254011399215,0.566912537123203,0.999970623855214
"Abtb2",1.79145389740124,1.65221385263761,40,43.3709932776887,0.329639575977303,0.670360424022697,0.659279151954605,0.566912537123203,0.999970623855214
"Acap2",1.33960755792959,1.35605232188508,80,79.0298448701371,0.509661620450919,0.490338379549081,0.980676759098162,0.566912537123203,0.999970623855214
"Acer3",1.41353420429897,1.41818717638618,179,178.412713626608,0.498332255848763,0.501667744151237,0.996664511697525,0.566912537123203,0.999970623855214
"Actr2",1.41822600525567,1.41567471212796,152,152.273930552048,0.478489958986805,0.521510041013195,0.956979917973611,0.566912537123203,0.999970623855214
"Actr3",1.56574203189187,1.54502729213871,159,161.131770511441,0.437871415084948,0.562128584915052,0.875742830169895,0.566912537123203,0.999970623855214
"Acvr1",1.79540769115512,1.66414104014675,45,48.5495785230172,0.331909160948884,0.668090839051116,0.663818321897768,0.566912537123203,0.999970623855214
"Acvr2a",1.38900352196091,1.38845559421956,88,88.0347275357168,0.478907870627578,0.521092129372422,0.957815741255156,0.566912537123203,0.999970623855214
"Acyp2",1.61440512704047,1.55297855636579,58,60.2941341234416,0.392807987263139,0.607192012736861,0.785615974526279,0.566912537123203,0.999970623855214
"Adam10",1.37719854299754,1.38353069358637,81,80.6292787720051,0.490722302680169,0.509277697319831,0.981444605360338,0.566912537123203,0.999970623855214
"Adam17",1.46443199650621,1.46006992462862,68,68.203155261726,0.470268462089392,0.529731537910608,0.940536924178783,0.566912537123203,0.999970623855214
"Adam19",1.52658733370337,1.49569095391387,115,117.37554667727,0.420945572092966,0.579054427907034,0.841891144185932,0.566912537123203,0.999970623855214
"Adam22",1.34132139039902,1.3733103265571,58,56.648988315831,0.525656677350859,0.474343322649141,0.948686645298281,0.566912537123203,0.999970623855214
"Adam9",1.45660657352166,1.44073703616181,89,89.9803238131437,0.450990105384815,0.549009894615185,0.90198021076963,0.566912537123203,0.999970623855214
"Adamts9",1.99651616878028,1.7267384535529,29,33.5308273094262,0.256848674688292,0.743151325311708,0.513697349376583,0.566912537123203,0.999970623855214
"Adamtsl3",1.42729422594365,1.43817212937623,19,18.8562896881415,0.466089626577599,0.533910373422401,0.932179253155199,0.566912537123203,0.999970623855214
"Adap2",1.46530597434981,1.44772992278348,124,125.50541227333,0.445311181770947,0.554688818229053,0.890622363541895,0.566912537123203,0.999970623855214
"Adap2os",1.55442004655205,1.51763776740161,47,48.1391170918412,0.426517182111556,0.573482817888444,0.853034364223113,0.566912537123203,0.999970623855214
"Adarb1",1.08840653355207,1.22224797539757,36,32.0578442317562,0.656640429708129,0.343359570291871,0.686719140583742,0.665548342514247,0.999970623855214
"Adcy7",1.39584983583424,1.40272362969849,83,82.5932734869123,0.491952151041371,0.508047848958629,0.983904302082742,0.566912537123203,0.999970623855214
"Adcy9",1.5743669967826,1.54367311473179,105,107.087785026881,0.425016403497922,0.574983596502078,0.850032806995843,0.566912537123203,0.999970623855214
"Adgre1",1.49258393069841,1.48371895662991,156,156.932074061942,0.463985080100089,0.536014919899911,0.927970160200177,0.566912537123203,0.999970623855214
"Adgrf5",1.35448228441804,1.39194468086616,36,35.0311064148808,0.514510196878741,0.485489803121259,0.970979606242517,0.566912537123203,0.999970623855214
"Adgrg6",1.45253059279554,1.44844454833858,135,135.380833358324,0.474591844688283,0.525408155311716,0.949183689376567,0.566912537123203,0.999970623855214
"Adgrl2",1.6815052624245,1.57704178039322,33,35.1859249069309,0.365015801511923,0.634984198488077,0.730031603023847,0.566912537123203,0.999970623855214
"Adgrl4",1.6431416766769,1.54024964574897,40,42.6720871181346,0.356972624488663,0.643027375511337,0.713945248977326,0.566912537123203,0.999970623855214
"Adipor2",1.57001861450634,1.53528211492327,62,63.4027799537403,0.426677990011396,0.573322009988604,0.853355980022792,0.566912537123203,0.999970623855214
"Adk",1.41227979066973,1.40298083813013,113,113.74896364114,0.462534313075592,0.537465686924408,0.925068626151184,0.566912537123203,0.999970623855214
"Afap1l1",1.3008942279093,1.34481852916418,57,55.1382728470553,0.545238485222454,0.454761514777546,0.909523029555091,0.573762027708941,0.999970623855214
"Aff1",1.5602366798205,1.53148100913296,127,129.384600367578,0.42446730376925,0.57553269623075,0.8489346075385,0.566912537123203,0.999970623855214
"Afg2a",1.60400501366835,1.55818614663111,66,67.940747086602,0.410904205534838,0.589095794465162,0.821808411069677,0.566912537123203,0.999970623855214
"Aftph",1.49180256540254,1.48476812003277,172,172.814891286575,0.468195413792257,0.531804586207743,0.936390827584514,0.566912537123203,0.999970623855214
"Agap1",1.59593463457069,1.55063287683579,114,117.330511340838,0.396460415108242,0.603539584891758,0.792920830216484,0.566912537123203,0.999970623855214
