gene,padj_Aged,padj_Young
Wac,1,1.10587334096347e-21
Wbp1l,1,0.0315946459490533
Wdfy2,0.199791493973717,0.00733270960334576
Wdr26,1,0.0406071842876716
Wnk1,1,5.42635703821945e-6
Wsb1,1,0.0136109545803874
Wwtr1,1,6.1587555599281e-4
Xpr1,1,0.00123156789354968
Xrn1,0.193879234470072,0.00180841675919621
Yes1,1,1.1181678731171e-4
Ywhae,1,7.85926255667437e-12
Zc3h7a,1,4.16688334859583e-6
Zdhhc14,0.107250160013223,1.4642538148372102e-9
Zdhhc20,0.190995313507679,0.00746306045783329
Zfp148,1,3.37706933201631e-5
Zfp407,0.97900615581554,9.745584218168711e-15
Zfp609,1,0.00213691163066183
Zfp704,0.112879353698615,3.903369356996e-4
Zfr,1,2.2824490822058797e-23
Zmiz1,1,7.812091602838599e-34
Zmym4,0.146693872865985,0.00123947168338561
