"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"1700025G04Rik",0.601388888888889,0.590361444423335,998.999999999999,774.275208571371,391.873079936293,0.16147859922179,60,1.42412592072151,1.45252970244057,1.43954933556108
"2210408F21Rik",0.38855421686747,0.394736842105263,21.8406012610295,212.681274647111,518.066111730436,0.221789883268482,83,1.35696784040315,1.38613470948425,1.37043919783222
"2610035D17Rik",0.976190476190476,0.982758620268275,1e-06,1e-06,123.254769685326,0.11284046692607,42,0.22249727874959,1.44939684516468,0.726679975629117
"2610307P16Rik",0.388888888888889,0.363636363670407,998.999999999999,633.769065160479,26.1701198085786,0.0856031128404669,27,1.65802554611675,1.44601141110234,1.5009873692196
"3110082I17Rik",0.49685534591195,0.477611940268261,998.999999999999,705.512255878987,212.900013447746,0.130350194552529,53,1.60193387065448,1.45024010953148,1.51272050256431
"4632427E13Rik",0.452380952380952,0.487804878305345,998.999999999999,770.462154243651,381.948636627808,0.159533073929961,70,1.45117226138408,1.45288680389461,1.45204135386744
"4732440D04Rik",0.203125,0.18292682926848,1.16059315072363,147.472471660505,381.948636627808,0.159533073929961,64,1.1589811848633,1.45288680389461,1.3062942216116
"4732471J01Rik",0.634408602150538,0.628571428571426,998.999999999999,822.539407225364,517.492927492289,0.204280155642023,93,1.34984065684756,1.40130129181459,1.37205962654195
"4933406I18Rik",0.432831325301205,0.440000000165601,998.999999999999,644.698127518141,54.6157831695695,0.486381322957198,166,1.55919358401884,1.43996607045272,1.52211900935642
"5031425E22Rik",0.60974358974359,0.627118643853467,998.999999999999,723.30663861379,259.214418510683,0.344357976653696,130,1.44806908296286,1.36625291455681,1.41835964295518
"5033421B08Rik",0.507575757575758,0.5125,998.999999999999,762.513971576902,361.26147051319,0.155642023346304,66,1.47938819260689,1.45294230944047,1.4655308327662
"9530026P05Rik",0.524702380952381,0.474747474747473,1.44215015263531,193.775360008114,502.006145345121,0.192607003891051,48,1.6248283000938,1.4172952586957,1.49692206637702
"AW554918",0.48952380952381,0.515151515151519,998.999999999999,816.589255680013,502.006145345121,0.192607003891051,70,1.53836998877487,1.4172952586957,1.47574003424489
