"","AR","N","log2FC","llr_var","pval_var"
"1110002E22Rik",0.618181818181818,11,0.137503523749935,-26.5111977458294,3.29766955385748e-13
"1110059E24Rik",0.477272727272727,11,-0.263034405833793,-16.6018920418319,8.29888768611188e-09
"1600010M07Rik",0.586458333333333,16,-0.0331668639351994,-21.7414200728355,4.27693454244556e-11
"1600020E01Rik",0.0833333333333333,12,-1.85414913353654,-17.3286645207554,3.93155590811871e-09
"1700025G04Rik",0.487065637065637,74,-0.0925121387895381,0.390367837572683,1
"2210408F21Rik",0.519776781723684,113,0,-0.25230139401458,0.477484648631584
"2310014F06Rik",0.4625,16,-0.814444346843923,-7.8933723004808,7.08974785515477e-05
"2310039L15Rik",0.630952380952381,14,0.308122295362332,-24.6782670012752,2.13422417798316e-12
"2610035D17Rik",0.973684210526316,19,3.75488750216347,-13.1697864355519,2.86360718161899e-07
"2610037D02Rik",0.576,25,0.0901978089715785,1.09959976239717,1
"2610307P16Rik",0.541560807134578,61,0.172467196004766,0.189150609633302,1
"2700097O09Rik",0.709821428571429,16,1.23132554610646,-8.58333375969862,3.42391824885577e-05
"2900026A02Rik",0.472222222222222,12,-0.0443941193584534,-27.8357569735318,8.56504367617098e-14
"3222401L13Rik",0.311111111111111,15,-0.434402824145775,-20.0603635008241,2.38742356798026e-10
"4632427E13Rik",0.468783068783069,63,0.150779952175609,3.02195191831309,1
"4732440D04Rik",0.380116514690983,94,-0.663436558744241,-0.444355369541341,0.345826924634085
"4732471J01Rik",0.339473684210526,19,-1.08406426478847,-6.39701791839398,0.000347726148845013
"4930506C21Rik",0.444444444444444,12,-0.39231742277876,-17.4240878905135,3.56443378576117e-09
"4930512H18Rik",0.333333333333333,11,-0.214124805352848,-19.4535355631942,4.44467700446889e-10
"4930523C07Rik",0.45625,16,-0.375509135092206,-22.7976281646261,1.45393265953696e-11
"4933431K23Rik",0.34,20,-0.174029399775049,0.400061181246464,1
"5031425E22Rik",0.527092660425994,63,0.178597303456763,0.64552074026804,1
