"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"Limch1",TRUE,3,239.427590125105,239.014918072087,126,124,0.00172357769128573
"Lmo7",TRUE,3,269.163833635992,269.06411811666,129,127,0.000370464032946605
"Lmod2",TRUE,4,124.296097503457,120.042247572988,52,50,0.0342235196109093
"Lncpint",TRUE,4,293.284213323208,286.930829251647,122,120,0.0216628914307051
"Lpl",TRUE,3,172.004866482676,165.569769861349,86,84,0.0374122939246921
"Lrrc2",TRUE,3,119.031005388249,118.392150759295,49,47,0.00536712789133698
"Luc7l2",TRUE,4,144.775892655854,140.956128584447,99,97,0.0263839787228094
"Magi1",TRUE,4,207.864060194104,203.995722928228,112,110,0.0186099379674586
"Malat1",TRUE,3,514.44747825464,502.915296109495,245,243,0.022416636552036
"Mast2",TRUE,3,188.049035629964,178.07464949355,111,109,0.053041410730987
"Mbnl2",TRUE,3,238.545060376778,233.832969592987,106,104,0.0197534619930873
"Mhrt",TRUE,4,157.162569814947,155.912236320044,121,119,0.00795566970160744
"Mir99ahg",TRUE,3,163.005089993462,162.853058227147,94,92,0.000932681098004817
"Mitf",TRUE,3,112.790774157657,111.614230718216,55,53,0.010431202802073
"Mlip",TRUE,3,222.692007893599,216.887751199335,106,104,0.0260640547865452
"Msi2",TRUE,3,94.2773664837922,85.637886951202,62,60,0.0916389569926677
"Msrb3",TRUE,4,108.915786562712,106.104015775571,61,59,0.0258160077237448
"Myh6",TRUE,3,581.720088165677,580.713891914489,167,165,0.00172969143005008
"Myocd",TRUE,4,457.665958433312,457.037514944952,117,115,0.00137314885841944
"Myom1",TRUE,3,189.221379467381,188.538839225662,122,120,0.00360709896334643
"Mypn",TRUE,4,101.091814434213,99.2704910277634,51,49,0.0180165270219246
"Myzap",TRUE,4,130.285834458357,121.403796777162,90,88,0.0681734719520447
"Neat1",TRUE,3,277.773754998623,277.157934130439,162,160,0.00221698723188213
"Nfia",TRUE,3,155.209615086189,146.060356679295,82,80,0.0589477552780092
"Nfib",TRUE,3,160.263101420816,159.071777434267,97,95,0.00743355130399825
"Nrp1",TRUE,4,100.853068867217,95.3944601281005,51,49,0.0541243692475404
"Obscn",TRUE,4,102.184152289676,102.178075275763,53,51,5.94711976054096e-05
"Ogdh",TRUE,3,174.840410743919,174.151690361247,87,85,0.00393913729521467
"Pakap",TRUE,4,130.615469863765,125.17492831981,69,67,0.0416531177327579
"Palld",TRUE,4,333.533134847559,326.976293299707,121,119,0.019658741104837
"Pam",TRUE,4,229.904586952992,222.867957470907,65,63,0.0306067381053328
"Pbx1",TRUE,4,156.066281927522,154.835057070815,69,67,0.00788911507021584
"Pcdh7",TRUE,4,318.193042789914,316.716532207527,161,159,0.00464029813298539
"Pde3a",TRUE,4,284.346886196135,279.371997427807,80,78,0.0174958440195335
"Pde4b",TRUE,3,293.977860603603,288.120847746438,96,94,0.019923312745864
"Pde7b",TRUE,4,132.503115567302,121.196458369157,55,53,0.0853312554179312
"Pdgfd",TRUE,4,129.900234518357,111.190691704363,56,54,0.144030092658148
"Pdlim5",TRUE,3,308.917174714925,306.439640914446,156,154,0.00802005845989406
"Pln",TRUE,3,235.779447639731,234.173688253345,115,113,0.0068104298422158
"Ppargc1a",TRUE,4,378.234851412823,369.289290402396,51,49,0.0236508110688689
"Psme4",TRUE,4,105.782126866622,105.498444184479,72,70,0.00268176383427088
"Ptprg",TRUE,3,386.976321303216,384.356523817258,177,175,0.00676991676683458
"Ptprk",TRUE,4,103.846874414981,103.811753251105,49,47,0.000338201453567222
"Ptprm",TRUE,3,357.957996926156,354.999664772122,205,203,0.00826446728230001
"Qki",TRUE,4,157.990196388878,151.368855753726,106,104,0.0419098196375054
"Ralgapa2",TRUE,4,113.849214959735,103.972477072853,53,51,0.0867527974643875
"Rasal2",TRUE,3,159.640958193569,159.329314074015,71,69,0.00195215640823276
"Rbm20",TRUE,4,299.189357835693,288.535920664325,165,163,0.0356076741780987
"Rbpms",TRUE,3,156.756132046746,156.23253155664,84,82,0.00334022333461359
"Rock2",TRUE,4,68.2762422959672,68.1667524465,50,48,0.0016036302787803
"Rora",TRUE,4,220.253104966059,204.867269802818,93,91,0.0698552475144986
"Ryr2",TRUE,3,1052.65885636032,1002.18370914132,172,170,0.0479501472998811
"Samd4",TRUE,4,142.126031612041,135.869669001979,56,54,0.0440198219784259
"Sik3",TRUE,3,113.41062114198,107.286908715617,68,66,0.0539959341082873
"Slc8a1",TRUE,3,488.924495267926,486.150585674771,169,167,0.00567349277854101
"Sorbs1",TRUE,3,236.430497875686,234.419681718819,164,162,0.00850489329817639
"Sorbs2",TRUE,3,238.900348143924,238.152399845561,123,121,0.00313079618415524
"Sptbn1",TRUE,3,222.262936502786,217.037103636875,189,187,0.0235119401738192
"Stox2",TRUE,4,138.246453792529,136.915595571312,71,69,0.00962670784462727
"Synpo2",TRUE,4,191.135060813183,174.581175007822,72,70,0.0866083163127281
"Tbc1d5",TRUE,3,105.223951956964,104.527252595873,58,56,0.00662111000521859
"Tcf4",TRUE,4,114.186058480601,104.556946571525,58,56,0.0843282624621972
"Tnni3k",TRUE,3,179.851653676823,179.542645858452,83,81,0.00171812608921862
"Tnnt2",TRUE,4,106.132458980019,99.0813030904252,81,79,0.066437317643995
"Tpm1",TRUE,4,108.62855498769,107.752964635606,49,47,0.00806040688088605
"Trdn",TRUE,3,237.709610053884,237.279893494818,143,141,0.00180773742789808
"Ttn",TRUE,3,735.85926540542,718.680659118428,174,172,0.0233449615906199
"Zbtb16",TRUE,3,233.392832015518,232.433190158008,145,143,0.00411170235702041
"Zfpm2",TRUE,3,171.652771924238,169.857171234748,87,85,0.0104606565298169
