"term","estimate","se","z","p","gene"
"sexM",-0.0279137143109566,0.117392141412309,-0.237781796763695,0.812345348508151,"Ablim1"
"conditionF1_Young",-0.0379687583924881,0.117362195676895,-0.323517791853677,0.746712808541876,"Ablim1"
"sexM",0.112524956781746,0.171699822156821,0.655358609975565,0.513788178021942,"Actn2"
"conditionF1_Young",-0.0973674771205166,0.171760567546187,-0.566879106837688,0.572105779697471,"Actn2"
"sexM",-0.193386906223454,0.159085972529382,-1.21561255935206,0.227209372337432,"Acyp2"
"conditionF1_Young",0.256648424613222,0.160249441553262,1.6015558127728,0.11264533164204,"Acyp2"
"sexM",0.24295674555772,0.185966302696322,1.30645575050477,0.19433583666216,"Adk"
"conditionF1_Young",0.215023309609864,0.174486352030258,1.23232165214032,0.220662020790332,"Adk"
"sexM",0.684652905591519,0.301374402079556,2.27176860697939,0.0252424507133004,"Airn"
"conditionF1_Young",2.13089603965313,0.355317200672503,5.99716544996984,3.21345235101688e-08,"Airn"
"sexM",0.24892734555484,0.168196025037611,1.47998352219784,0.142448910048499,"Akap6"
"conditionF1_Young",-0.0133713826562455,0.165874698706103,-0.0806113455550987,0.935934091865048,"Akap6"
"sexM",0.122448935241909,0.167562040062547,0.730767751432254,0.466381900258744,"Ank2"
"conditionF1_Young",-0.227199402430334,0.165499016026082,-1.37281421899528,0.172435711074071,"Ank2"
"sexM",0.0742532221736493,0.243537111452487,0.304894895610749,0.761484077668368,"Aopep"
"conditionF1_Young",0.160886626738447,0.243348940003297,0.661135514854789,0.511014863781907,"Aopep"
"sexM",-0.10876811533254,0.152845326234763,-0.711622121604672,0.478057307785422,"Arhgap26"
"conditionF1_Young",0.246295231982934,0.152593281749964,1.61406340540279,0.109097220140833,"Arhgap26"
"sexM",-0.122107895917026,0.103735099264506,-1.17711263384125,0.240825497537473,"Atp2a2"
"conditionF1_Young",0.0313510106029218,0.101940740711214,0.30754152249821,0.75881442274196,"Atp2a2"
"sexM",0.0858218301747072,0.260201193867113,0.329828733293734,0.742573948447999,"Atxn1"
"conditionF1_Young",0.0213952006118156,0.256306395495907,0.0834750946047201,0.933726449497344,"Atxn1"
"sexM",-0.00652976942748742,0.082503404440999,-0.0791454543207011,0.937010566239158,"Cacna1c"
"conditionF1_Young",0.0972628939437027,0.0821416324156391,1.18408766764641,0.23804106753457,"Cacna1c"
"sexM",-0.0260017462296002,0.262946894768851,-0.0988859223930274,0.921519777032408,"Cacna2d1"
"conditionF1_Young",-0.0875623603482149,0.26230060529742,-0.33382446925324,0.739539301670177,"Cacna2d1"
"sexM",-0.107975988936848,0.144626396241654,-0.746585628507489,0.456556770394977,"Cacnb2"
"conditionF1_Young",-0.186598035135061,0.143878664353035,-1.29691247812257,0.196779554130239,"Cacnb2"
"sexM",0.227847847453855,0.176129794043149,1.29363602956372,0.199761106417656,"Camk2d"
"conditionF1_Young",-0.262377410030505,0.177524017112158,-1.47798260933188,0.143599855604248,"Camk2d"
"sexM",0.0308635275170526,0.267870481641875,0.115218098417858,0.908663495098856,"Ccdc141"
"conditionF1_Young",0.033138052960205,0.255562966690274,0.129666881666647,0.897271044603663,"Ccdc141"
"sexM",-0.335340984132393,0.313003442065794,-1.07136516429076,0.289362737377853,"Ccdc85a"
"conditionF1_Young",-0.649070611684234,0.311072061783471,-2.08656029076644,0.042264030908223,"Ccdc85a"
"sexM",-0.139409045594406,0.123475117541107,-1.12904566013467,0.260634248379556,"Cd36"
"conditionF1_Young",0.0212513849999823,0.122680024184577,0.173226123333728,0.86270116576699,"Cd36"
"sexM",-0.119635781130563,0.147700893905001,-0.809986845492695,0.419606240078774,"Cdh13"
"conditionF1_Young",-0.0874977667756918,0.14816889861331,-0.590527213163965,0.555985992553448,"Cdh13"
"sexM",0.0574560915972737,0.148823829292934,0.386067821734256,0.700077540223422,"Cdh2"
"conditionF1_Young",-0.346866458298191,0.147655158519289,-2.34916586576878,0.0203224124608623,"Cdh2"
"sexM",0.304961468097034,0.174104809615427,1.75159703382492,0.0824412785707661,"Celf2"
"conditionF1_Young",0.00893862722050777,0.173478293638267,0.0515259115883766,0.958993577794526,"Celf2"
"sexM",0.0194187657527268,0.223104434189154,0.0870389054493783,0.930900197213382,"Chchd3"
"conditionF1_Young",-0.047172855099825,0.22150599317749,-0.212964238227297,0.832001513748827,"Chchd3"
"sexM",-0.339483458715561,0.287701380689495,-1.17998550407359,0.242513672859044,"Chrm2"
"conditionF1_Young",0.131741676657641,0.275844006651414,0.477594848831078,0.634618067205032,"Chrm2"
"sexM",0.0620802931704244,0.211479778859373,0.293551910755996,0.769761516058702,"Ckmt2"
