"","AR","N","log2FC","llr_var","pval_var"
"Adam19",0.264393939393939,44,-1.53172047944418,4167.65066086167,1
"Adam22",0.776785714285714,28,1.63558857379112,4253.23007735815,1
"Adamts1",0.567195767195767,18,0.12832409697554,366.155192171421,1
"Adamts3",0.743589743589744,13,1.8073549220576,-3292.06911501118,0
"Adamts6",0.406666666666667,25,0.13245029602365,1545.95547678837,1
"Adamts9",0.516625286478228,102,0.0791438847197366,4986.31618120794,1
"Adamtsl3",0.401041666666667,32,-0.777607578663552,4436.20569746969,1
"Adamtsl5",0.529710144927536,46,-0.203091865377512,4404.91148341065,1
"Adar",0.383333333333333,10,0,-5601.50997569216,0
"Adarb1",0.434583333333333,40,-0.375509135092206,4356.30085188058,1
"Adck1",0.534722222222222,12,0.929610672108602,-4670.55278533531,0
"Adcy5",0.346153846153846,13,-0.62148837674627,-4524.04935222809,0
"Adcy6",0.469452590420332,31,-0.308122295362332,4463.41541800809,1
"Adcy8",0.157291666666667,16,-2.32192809488736,-181.875986324185,4.2915511963874e-81
"Adcy9",0.525095785440613,29,-0.0196288067489327,6748.18290333333,1
"Add1",0.383333333333333,10,-0.520832163301441,-4772.60534560966,0
"Adgrf5",0.599175020885547,76,0.420575682820274,4397.23273282352,1
"Adgrl2",0.560253968253968,75,0.473931188332412,4644.16820930211,1
"Adgrl4",0.524151823579305,131,0.0833026466945615,4766.56861353209,1
"Adhfe1",0.681666666666667,20,0.975752453753322,157.976421407536,1
"Adipor2",0.514912280701754,38,0.120294233717712,8049.14985630873,1
"Adk",0.431072530145541,176,-0.226452394906983,5820.71407728756,1
"Adprhl1",0.437522893772894,52,-0.516123624393158,4544.86931143549,1
"Adra1a",0.332300790996443,81,-1,5058.65526561333,1
"Adss2",0.591666666666667,10,-0.415037499278843,-4368.34918186725,0
"Aebp2",0.476666666666667,20,-0.145850866463455,-1.00537245365467,0.156188612458848
"Afap1",0.411764705882353,17,-0.358453970912477,-94.2050014648512,7.06969280597182e-43
"Afap1l1",0.572916666666667,32,0.281412935148649,4495.07242155037,1
"Afdn",0.597222222222222,12,0.394278939112046,-4852.9566261486,0
"Aff1",0.458028298861632,90,-0.19165929379684,4600.46026116322,1
"Aff4",0.383333333333333,10,-0.0418201756946268,-6811.26426295903,0
"Afg1l",0.497066942719117,69,-0.164744762336632,4339.00744334327,1
"Afg2a",0.50462962962963,36,-0.256339753259786,4518.49696358767,1
"Afg3l2",0.583455433455433,39,0.0157673158583165,4301.02667014665,1
"Aftph",0.511666666666667,20,0.370368449945115,-259.677958692469,5.84346917510275e-115
"Agap1",0.475501867413632,68,-0.130256385951342,4424.36457793193,1
"Agfg1",0.421969696969697,22,-0.376148485885249,53.6078490626323,1
"Agl",0.462731481481481,60,-0.229481846122767,4536.10739565923,1
"Agmo",0.847985347985348,26,2.24792751344359,4726.07812347468,1
"Ago2",0.472222222222222,18,0,-5236.04936032614,0
"Ago3",0.509935897435897,52,0.13245029602365,4860.87676715583,1
"Agps",0.65625,16,0.51096191927738,-4158.73112194095,0
"Agtpbp1",0.616504892676768,64,0.686245836558338,4324.71861131277,1
"Agtr1a",0.55,10,0.430634354329862,-4244.79669471294,0
"Ahnak",0.447473275024295,49,-0.341036917835067,4350.7022632506,1
"Ahsa2",0.520833333333333,10,0.0824621601919726,-4195.6839540067,0
"Aig1",0.401468253968254,60,-0.504042505337589,4470.83374151741,1
"Airn",0.638790992575108,184,0.66666423280274,5720.78469873261,1
"Ak3",0.411111111111111,15,-0.293731203056711,17.5973667694325,1
"Akap10",0.573879551820728,34,0.0573331750659514,4727.10726128187,1
"Akap11",0.5,14,-0.115477217419936,-4857.73463769256,0
"Akap12",0.683333333333333,10,1.19793937761191,-6192.71802194637,0
"Akap13",0.472102251753415,86,-0.0614005446641435,3867.4694967611,1
"Akap6",0.494996554002681,155,-0.0417489824729251,5621.17957942,1
"Akt3",0.47715873015873,75,-0.111361108947704,4529.65007011786,1
"Aldh6a1",0.59375,16,0.569365645670138,-87.7764400727456,4.5339103478492e-40
"Aldh9a1",0.371794871794872,13,0.15200309344505,-50.0177575090456,1.49688682453533e-23
"Alkbh1",0.39,10,-0.0801703486839838,-4309.77849392734,0
"Alkbh3",0.71969696969697,11,0.247927513443586,-4126.79438885402,0
"Alpk1",0.416666666666667,10,-0.736965594166207,-5561.09105064833,0
"Alpk2",0.510847998619738,92,0.0608251926960436,4749.85723802692,1
"Alpk3",0.500343018563358,59,0.15200309344505,4447.4506942353,1
"Ambra1",0.489410866910867,60,0.0938669234642223,4285.88965435294,1
"Amd1",0.535081585081585,26,0.0220263063299992,5883.58718634173,1
"Ammecr1l",0.392857142857143,14,-0.684498174272071,5363.88486975865,1
"Amotl1",0.483333333333333,10,-0.142019004872428,-4610.42874818002,0
"Anapc1",0.548412698412698,30,0.242856523896164,4331.99637151291,1
"Anapc10",0.583333333333333,15,0.197939377611909,-848.356521192523,0
"Anapc16",0.41025641025641,13,-0.415037499278844,-5110.85116898077,0
"Anapc5",0.486666666666667,15,-0.148098638989134,-9529.9643081635,0
"Angel2",0.5,14,-0.569365645670138,-389.515530380869,1.95506640043647e-171
"Angpt1",0.472513371290545,46,0.0946368741380751,45.0452741709596,1
"Ank",0.470252468674799,103,-0.15200309344505,4796.65923847755,1
"Ank2",0.459978701260046,170,-0.157681405687565,6181.70610743568,1
"Ank3",0.527969084787267,99,0.179409250785702,4844.67255734075,1
"Ankhd1",0.522266403187456,78,-0.0179219079972625,4420.30556770196,1
"Ankib1",0.484567901234568,27,-0.275634442613427,-90.1757530070408,4.06137133320019e-41
"Ankrd1",0.188482834994463,43,-1.97519660899943,-148.127946587529,2.15527637987537e-66
"Ankrd10",0.692708333333333,16,0.925999418556223,-4588.3082048022,0
"Ankrd11",0.571289682539682,100,0.327926835508805,4466.56511370019,1
"Ankrd12",0.527631578947368,38,0.205318907977506,4939.29024396028,1
"Ankrd13c",0.5,11,-0.203533394085132,-6345.5888934293,0
"Ankrd17",0.521098962765629,135,0.143909411398714,4529.70151900496,1
"Ankrd23",0.623809523809524,21,0.818161677014187,93.230581936471,1
"Ankrd28",0.578125,32,0.501194143028558,4462.07373647256,1
"Ankrd33b",0.55982905982906,39,0.276517635197416,4595.88200700128,1
"Ankrd44",0.627604166666667,32,0.635588573791124,4957.99985392846,1
"Anks1",0.516435185185185,36,0.0204641025597159,7164.167231875,1
"Ano10",0.564102564102564,13,0,-4420.60796459369,0
"Ano4",0.32641369047619,32,-0.942284502143713,4589.50416796533,1
"Ano6",0.566472868217054,43,0.339206086319198,4424.80424197895,1
"Antxr2",0.460393046107332,42,-0.271804615461526,4381.80905346698,1
"Anxa2",0.509803921568627,17,-0.0655883416275769,-4332.13014448545,0
"Anxa3",0.383142857142857,25,-0.470890734012361,4429.22145040394,1
"Anxa6",0.572222222222222,18,0.314108590428062,-233.449372577701,1.51575550477715e-103
"Anxa7",0.479166666666667,12,0.222392421336448,-4446.54620532022,0
"Aopep",0.437359486278171,153,-0.250721144394942,4999.22952206686,1
"Aox1",0.761382113821138,41,2.14383577257365,3758.57602886834,1
"Ap1b1",0.595238095238095,14,0.459431618637297,-5034.69823840042,0
"Ap1g1",0.586309523809524,28,0.312590230308026,4615.07197378,1
"Ap2a2",0.431818181818182,11,0.247927513443586,-3712.92773054121,0
"Ap2b1",0.490221088435374,28,0.0188590272513156,4963.49614168282,1
"Ap3b1",0.595736434108527,43,0.55069259863641,4618.62925043564,1
"Ap3s1",0.473684210526316,19,-0.473931188332413,342.01168256207,1
"Apaf1",0.694444444444444,12,0.15200309344505,-4764.81156156416,0
"Apba1",0.64758064516129,31,0.647118976783726,4419.5970901103,1
"Apbb2",0.571187874056727,122,0.377562793860181,4577.88342612761,1
"Apc",0.481569664902998,63,-0.178337241258512,4361.82397479704,1
"Aplp2",0.555952380952381,35,0.308950240889152,5122.3758803005,1
"Apoe",0.710912698412698,12,0.472068444315223,-80.3776671738688,7.73783091237276e-37
"App",0.47439621781727,114,-0.181750436839102,4349.88420215931,1
"Appbp2",0.686274509803922,17,0,-321.261610743916,9.44446896120182e-142
"Appl1",0.37202380952381,28,-0.749191896499465,6822.11583198324,1
"Appl2",0.744444444444444,15,1.19930880822341,51.5445651351524,1
"Aqp1",0.485300925925926,72,-0.0780025120012733,4450.96523767473,1
"Arb2a",0.484136432350718,84,-0.184424571137428,4382.7937946267,1
"Arf4",0.468055555555556,24,-0.161751069996612,7244.53432709897,1
"Arfgef1",0.38476430976431,66,-0.287281952080471,4282.85066164077,1
"Arfgef2",0.406872294372294,44,-0.263034405833794,4388.65880081287,1
"Arfip1",0.409090909090909,11,-0.0995356735509145,-5432.93455911695,0
"Arglu1",0.603174603174603,21,0.12832409697554,5758.95959419599,1
"Arhgap10",0.478044676990293,106,-0.108332621788073,4525.70785595612,1
"Arhgap12",0.578703703703704,36,0.369233809665719,4422.68443844943,1
"Arhgap17",0.472222222222222,18,0.146841388329271,-61.790686207707,1.04031214626566e-28
"Arhgap18",0.526600985221675,29,-0.113656781795567,8323.65763293044,1
"Arhgap20",0.784722222222222,24,1.88041838424733,391.111118857031,1
"Arhgap21",0.474633068951251,110,-0.0508491414957528,4486.54479861305,1
"Arhgap24",0.402071737786024,49,-0.555697906215961,4338.33345102465,1
"Arhgap26",0.460058074493603,198,-0.106057392946305,5633.73742011198,1
"Arhgap29",0.593939393939394,54,0.658963082164933,4461.21820267243,1
"Arhgap32",0.374603174603175,21,-0.268488835925902,-120.396451759324,2.64130364824592e-54
"Arhgap35",0.717391304347826,23,1.01792190799726,3668.49777489343,1
"Arhgap42",0.622317538126362,36,0.121015400961366,4426.1700645052,1
"Arhgap5",0.498861283643892,46,0.0607540310790962,4353.08711026882,1
"Arhgef10",0.722222222222222,12,0.736965594166206,-3470.18130581855,0
"Arhgef11",0.444444444444444,27,-0.115477217419936,4840.06748686381,1
"Arhgef12",0.487338326488552,126,0.0793434313662226,4458.56944645557,1
"Arhgef15",0.381159420289855,23,-0.327574658028505,-181.916398072109,4.12112432986693e-81
"Arhgef2",0.535714285714286,14,-0.0780025120012735,-6068.13853066949,0
"Arhgef3",0.511428571428571,70,0.233888060174277,4263.56250711419,1
"Arhgef7",0.515873015873016,24,0.0246620542342688,4392.69403777783,1
"Arid1a",0.578730158730159,15,0.0246620542342688,-4298.60597076361,0
"Arid1b",0.568333225843107,143,0.26980536381123,4469.40310756987,1
"Arid2",0.482786885245902,61,0.233199176293031,4502.54211254182,1
"Arid4a",0.533333333333333,10,0.103093492964104,-4377.42709164795,0
"Arid4b",0.487818662818663,54,-0.169925001442312,4239.24713864807,1
"Arid5b",0.471264367816092,29,-0.0681715026415792,4345.04101055599,1
"Arih1",0.503167058069019,99,-0.0280143761695967,4469.20132119111,1
"Ark2n",0.5171875,32,-0.0210616155278298,4858.96542847232,1
"Arl13b",0.294871794871795,13,-0.31315788525963,-4186.57706658794,0
"Arl15",0.543025829500257,107,0.158605828269297,4907.57000054348,1
"Arl3",0.55,10,-0.125530882083859,-7971.43789638077,0
"Arl6ip5",0.315656565656566,11,-0.338801913451758,-4414.24873179573,0
"Arl8b",0.416666666666667,12,-0.187627003175772,-4631.76971956563,0
"Armc8",0.458333333333333,12,0.428843298803874,-9889.53893208166,0
"Armh3",0.436837376460018,53,-0.192645077942396,4527.91090522278,1
"Arnt",0.46304347826087,23,0.0227200765000837,6941.43594884974,1
"Arpc2",0.427083333333333,16,-0.275634442613427,-1273.87076804725,0
"Arrdc3",0.53968253968254,15,0.519374159093579,-4316.63110451551,0
"Art1",0.398759628851541,80,-0.745427172914402,4471.2522822368,1
"Art3",0.579625908334348,69,0.362570079384708,4485.01196947118,1
"As3mt",0.480769230769231,13,-0.54432051622381,188.447272019581,1
"Asap1",0.43151687905209,142,-0.256775415362112,4841.67513223149,1
"Asb14",0.607452574525745,41,0.577308928177721,13.5790287850959,1
"Asb15",0.595943562610229,27,0.356143810225275,108.453032099409,1
"Asb18",0.866666666666667,13,2.83289001416474,-4802.07940768235,0
"Asb2",0.552958152958153,33,0.326228232320988,6035.02681627513,1
"Asb3",0.478174603174603,21,-0.304854581528421,14.4134564723281,1
"Asb8",0.55,10,0.31194400631474,-7776.16813380741,0
"Ascc3",0.520887445887446,57,-0.082462160191973,4410.87576946632,1
"Ash1l",0.502995686680469,100,0.0282890444314236,4482.14032079761,1
"Asph",0.463856305731306,120,-0.231946728049697,4697.68441372796,1
"Asxl1",0.475,42,-0.148522524710088,5337.47143099868,1
"Asxl2",0.558427318295739,38,0.204013892021593,4457.15070394648,1
"Atad1",0.39,25,0.139724763666613,34.3887437681587,1
"Atad2",0.318181818181818,11,-0.765534746362977,-7282.28893028027,0
"Atad2b",0.486320754716981,53,-0.114458724584915,4334.95633422287,1
"Atad3a",0.543589743589744,13,0.148098638989134,-4574.04294268896,0
"Atcayos",0.521368673255466,53,0.0255350921071378,4330.63647933903,1
"Ate1",0.578787878787879,44,0.0157673158583165,3393.00813953617,1
"Atf1",0.654761904761905,14,0.31315788525963,-4282.82157036816,0
"Atf2",0.511538461538461,26,0.0931094043914815,-42.0363730284007,4.76899852059381e-20
"Atf6",0.493428912783751,93,-0.190755496741178,4560.95630113634,1
"Atf7",0.456455026455026,45,-0.286304185156641,4420.04667210188,1
"Atg10",0.567345987345987,65,0.112209503586025,4401.04324068964,1
"Atg13",0.648809523809524,14,0.174029399775049,-4036.0520293881,0
"Atg16l1",0.534722222222222,12,-0.115477217419936,-6137.09932627692,0
"Atl2",0.515972222222222,24,0.0766212816029128,188.408377920051,1
"Atl3",0.361904761904762,14,0.362570079384708,-4291.46164107079,0
"Atosa",0.466078116639914,89,-0.222392421336448,4526.36938827872,1
"Atp10d",0.558666666666667,25,0.453717967442904,5982.60657408442,1
"Atp11a",0.417989417989418,27,-0.540568381362703,4495.24121007969,1
"Atp11b",0.645833333333333,20,0.432959407276106,427.683454558306,1
"Atp13a3",0.505952380952381,16,-0.479992941119614,-4244.72237186551,0
"Atp1a1",0.493646012621916,83,-0.0582146139452956,4525.50753209088,1
"Atp1a2",0.456018518518519,36,-0.0981803939389034,6820.22050237412,1
"Atp1b1",0.480555555555556,12,0,-4244.34118042933,0
"Atp1b3",0.427536231884058,23,-0.596103058326356,9627.15109658352,1
"Atp2a2",0.529339899035432,192,0.238417845262524,7328.82059976033,1
"Atp2b1",0.566912972085386,29,0.317190175880699,4097.17449321907,1
"Atp2b4",0.672619047619048,14,0.874469117916141,-4140.46963546544,0
"Atp2c1",0.446930655551345,58,-0.115477217419936,4344.67121622516,1
"Atp5f1a",0.541904127618413,91,0.155119066666906,4610.98511380747,1
"Atp5f1b",0.527350427350427,39,0.241008099503795,4874.09452336017,1
"Atp5f1c",0.581781045751634,66,0.207941265038907,4359.94612585577,1
"Atp5mk",0.393939393939394,11,-0.0506260730699681,-4848.82988392089,0
"Atp5pb",0.536456876456876,55,0.224431566610046,4297.22012650145,1
"Atp5pf",0.541666666666667,16,0.252766070379967,11.3043262821684,1
"Atp6v0a1",0.291666666666667,20,-0.398549376490275,7818.51847611047,1
"Atp6v0b",0.477314814814815,72,0.0418201756946269,4410.72567249699,1
"Atp6v0d1",0.387254901960784,17,-0.436099114806673,-4196.83624894702,0
"Atp6v1b2",0.636805555555556,24,0.669851398307669,4214.71105090998,1
"Atp6v1h",0.384057971014493,23,-0.584962500721156,4718.78787142623,1
"Atp8a1",0.579409171075838,54,0.546634382062057,4369.47662101767,1
"Atp9b",0.564285714285714,42,0.192645077942396,4442.75973162183,1
"Atrn",0.547530864197531,27,-0.15200309344505,5748.81877120032,1
"Atrnl1",0.415422077922078,44,-0.37851162325373,4368.01070830988,1
"Atxn1",0.513514063008283,173,0,4961.22037686638,1
"Atxn2",0.604838709677419,62,0.29876211030832,4314.50350233496,1
"Atxn7",0.575833333333333,40,0.391424942056894,7133.49679363323,1
"Atxn7l1",0.472222222222222,21,0.101283335837182,4467.15029215928,1
"Auh",0.510833333333333,20,0.145850866463455,-160.402819011538,9.66977827430334e-72
"Auts2",0.658163855820106,96,0.922958964236172,4328.13232092454,1
"Avl9",0.416666666666667,10,-0.263034405833793,-3559.36217587424,0
"Axl",0.418181818181818,11,-0.308122295362332,-4534.54547825186,0
"Azi2",0.666666666666667,16,0.499571009490511,31.6009367614679,1
"B2m",0.597670250896057,31,0.395928676331139,4230.14087060659,1
"B3galnt2",0.375641025641026,13,-0.362570079384708,-4114.71065645835,0
"B3galt1",0.407268170426065,19,-0.216811389073148,-80.1376483977629,9.85143772885854e-37
"B4galt1",0.557622139764997,77,0.456556768717111,4481.81967664389,1
"BC005537",0.565656565656566,33,0.301169534720565,3139.0188332511,1
"BC034090",0.325757575757576,11,-1,-4575.34964222754,0
"Babam2",0.583531746031746,84,0.415037499278844,4413.75407365634,1
"Bach1",0.438905775075988,47,-0.16635838642212,4269.37931339855,1
"Bach2",0.426190476190476,46,-0.410788026277486,4431.25712198746,1
"Bag3",0.46421130952381,64,-0.181838322985813,4483.63524518701,1
"Baiap2l1",0.527450980392157,17,0.46394709975979,-4075.74227332677,0
"Banp",0.553240740740741,36,0.403355694231208,4588.39118225025,1
"Baz1a",0.395833333333333,12,-0.567040592723894,-9815.71286125183,0
"Baz1b",0.592494089834515,47,0.678071905112638,4437.98835700999,1
"Baz2a",0.476190476190476,19,0.113210610447991,994.645787497509,1
"Baz2b",0.492369242779079,61,-0.215389033598685,4446.38756787141,1
"Bbs9",0.647058823529412,17,0.44980291743952,89.300895803658,1
"Bbx",0.491666666666667,40,-0.0943273825481532,5386.88612415035,1
"Bcam",0.416666666666667,10,-0.125530882083859,-9511.35975370939,0
"Bcap29",0.371794871794872,13,-0.321928094887363,-225.505207068976,4.34732440666082e-100
"Bcas3",0.433866279069767,86,-0.364663976763724,4381.80976540728,1
"Bckdhb",0.44780701754386,38,-0.293196376344046,4305.5383357137,1
"Bcl2",0.484635416666667,32,-0.291462814160311,6931.60218942823,1
"Bcl2l13",0.572916666666667,24,-0.284729476933113,4776.53082322846,1
"Bclaf1",0.485238095238095,35,0.0769619818148841,4542.73289601114,1
"Bdp1",0.490650406504065,41,-0.18844508941311,4332.53654666291,1
"Bend7",0.422619047619048,14,-0.0703893278913981,-6367.69511232748,0
"Best3",0.916666666666667,12,3.84130225398094,-5070.3850680741,0
"Bicc1",0.347089947089947,36,-1,4541.578869716,1
"Bicra",0.619298245614035,19,0.514573172829758,-428.216444745186,2.90434868405263e-188
"Bicral",0.466049382716049,27,-0.33703498727757,-763.292512379089,0
"Birc6",0.586923480083857,106,0.404927471634003,4390.14449082006,1
"Bltp2",0.638888888888889,12,0.929610672108602,-4677.56684331333,0
"Bltp3b",0.341913214990138,39,-0.745427172914402,4312.07285873219,1
"Bmpr1a",0.497690446305322,114,0.0970244543948647,5292.20020607583,1
"Bmpr2",0.578830467372134,72,0.148863385914483,4420.26542183386,1
"Bnc2",0.435565476190476,32,-0.214124805352847,-79.094408209743,2.81438697990426e-36
"Bnip3",0.534415584415584,44,0.0962153152593033,4328.77179757183,1
"Bptf",0.46129476584022,33,-0.232660756790275,4472.09677625103,1
"Braf",0.55792349726776,61,0.154509949055625,4305.27367880152,1
"Brd10",0.496969696969697,33,0.296981737757132,4361.41486388519,1
"Brd7",0.393939393939394,11,-0.241008099503795,-3857.42205237658,0
"Brd8",0.692708333333333,16,0.800691191776594,-65.9059852883174,1.6448351091018e-30
"Brms1l",0.526666666666667,10,0.251538766995965,-4633.18860167632,0
"Brwd1",0.634126984126984,69,0.519671040469437,4341.34987450853,1
"Btaf1",0.401051051051051,37,-0.741466986401147,4613.30760935458,1
"Btbd1",0.454861111111111,24,-0.182203331220749,5431.52639153419,1
"Btbd3",0.393939393939394,11,-0.884522782580064,-4366.51097928063,0
"Btbd7",0.352884615384615,52,-0.351472370501378,4350.62269985801,1
"Btbd9",0.411011904761905,56,-0.434719865140544,4300.99239279268,1
"Btg2",0.470810344339756,51,-0.238786859587117,4409.93111755319,1
"Btnl9",0.533333333333333,10,1.05062607306997,-4396.67936340281,0
"Btrc",0.467278911564626,35,-0.375039431346925,4979.65625434999,1
"Bves",0.401515151515152,11,-0.0430687218918862,10.9023795485909,1
"Bzw2",0.57843137254902,34,0.654503433974233,-67.6903626044568,2.72558621882584e-31
"C1galt1",0.643939393939394,11,0.387023123109247,-4484.92313444287,0
"Caap1",0.541666666666667,14,-0.0759488532332981,-137.782112007773,6.9543368726346e-62
"Cab39",0.663194444444444,24,0.865698908288409,200.791134486554,1
"Cabcoco1",0.392307692307692,13,-0.203533394085132,-4618.46580334372,0
"Cachd1",0.488095238095238,14,-0.20945336562895,-4733.65998667274,0
"Cacna1c",0.613709875649444,185,0.458763097157066,9645.3625240919,1
"Cacna2d1",0.724447131211098,149,1.48323261375733,5663.79301520292,1
"Cacnb2",0.51779715643849,171,0.101640261875838,7414.03272703359,1
"Cacul1",0.514814814814815,18,-0.155278225477911,159.666304222605,1
"Calcrl",0.431884057971014,23,-0.280107919192735,4470.71654953886,1
"Cald1",0.349653618509551,59,-0.823843044846173,4084.68372159997,1
