"","AR","N","log2FC","llr","pval"
"Gata6os",0.610396825396825,30,0.369949609750306,0.944005341901445,1
"Gatad2a",0.511111111111111,15,0.12832409697554,-6.32741830141902,0.000374595332581791
"Gatad2b",0.488288288288288,37,-0.245756414401958,-0.611237377279863,0.268875526680182
"Gbe1",0.466379935058601,67,-0.0495820288505605,-2.25237847847339,0.0338006993923837
"Gbf1",0.441033434650456,47,-0.419225296242277,-0.0935140027941799,0.665401779997038
"Gcc2",0.535714285714286,14,0.351472370501378,-2.15738338558504,0.0377829499581958
"Gck",0.983333333333333,12,3.08746284125034,-1.82280512561199,0.0562171983451511
"Gda",0.362925170068027,35,-0.97303295239973,1.87522976571455,1
"Gdi2",0.528260869565217,23,0.199308808223406,-10.6452788246182,3.94670766761384e-06
"Gfm2",0.813492063492063,12,1.13750352374993,-12.5231484794189,5.59701405320708e-07
"Gfod1",0.638401875901876,44,0.944290567413712,3.65242006496295,1
"Ggnbp1",0.401960784313726,17,-0.395928676331139,-12.5913359586228,5.21486499602787e-07
"Ghr",0.499128209090258,148,0.0437213774293177,-0.201069337382137,0.525986818064175
"Gigyf2",0.463218390804598,29,0.156119201917282,5.81808919707504,1
"Gimap6",0.424242424242424,11,-0.283792966000592,-17.5036843769934,3.28459969463637e-09
"Gipc2",0.794871794871795,13,1.4594316186373,-12.2910733257562,7.12084216919119e-07
"Git2",0.424603174603175,21,-0.263034405833794,11.9883501804303,1
"Gja1",0.563366468922024,54,0.559958494591262,1.12302111003382,1
"Gjc1",0.433333333333333,10,0.0544477840223765,-13.6757229357634,1.69637556703045e-07
"Glis3",0.556122448979592,14,0.039528364186638,-6.04193619759815,0.000508598519078563
"Gls",0.50376647834275,59,0.0703893278913981,-0.43650083681338,0.350125656716855
"Glt8d1",0.67,10,0.657112286476992,-14.3632103838786,8.33586842885834e-08
"Glud1",0.665151515151515,22,0.777607578663552,-9.79448065275395,9.60223881729557e-06
"Glul",0.54,40,0.309684499132615,6.50193242107174,1
"Glyr1",0.425,12,-0.15200309344505,-2.40334431003024,0.0283494707990435
"Gm10138",0.461111111111111,15,0.0406419844973458,-19.1571476417188,6.02198815469767e-10
"Gm12002",0.46984126984127,30,0,16.6125312983439,1
"Gm12092",0.268918918918919,37,-1.68650052718322,-11.3827041371728,1.83030713542942e-06
"Gm12216",0.451388888888889,12,-1.23878685958712,-15.7974763026008,1.89922586912912e-08
"Gm12295",0.754901634313399,51,1.61775243583883,-0.172242660550332,0.557251580876141
"Gm12353",0.63010752688172,31,0.725140158769416,-8.69973194607883,3.02911399797897e-05
"Gm12940",0.530555555555556,24,-0.0223678130284541,1.82715951126135,1
