"gene","converged","iter","null_dev","deviance","df_null","df_resid","r2_mcfadden"
"Lims1",TRUE,3,129.957728179243,127.870859076669,54,53,0.0160580608157102
"Lmo7",TRUE,4,157.07347702873,141.758377892195,95,94,0.0975027702081975
"Lmod2",TRUE,3,96.9219109857999,96.4959480517238,50,49,0.00439490853764157
"Lncpint",TRUE,3,246.072478545866,246.058786813262,129,128,5.56410561842746e-05
"Lpl",TRUE,3,102.223193584564,96.6916588691968,63,62,0.0541123254067706
"Lpp",TRUE,4,108.776586383221,101.512514768694,56,55,0.0667797350151716
"Luc7l2",TRUE,3,94.5478107614804,91.6382098870863,89,88,0.0307738577018377
"Malat1",TRUE,3,860.897406531184,847.947366808321,226,225,0.0150424889477165
"Mast2",TRUE,3,124.318269380931,124.108479946448,90,89,0.00168751894253227
"Mast4",TRUE,3,306.673281683595,306.242092200788,164,163,0.00140602233242881
"Mbnl2",TRUE,4,129.272155552108,127.906241015283,76,75,0.0105661929360726
"Mhrt",TRUE,3,145.811218432134,145.313960801127,102,101,0.00341028376522756
"Mir99ahg",TRUE,4,150.579959187036,148.854347153289,83,82,0.0114597722237634
"Mitf",TRUE,4,89.0458800504311,88.0457634485687,49,48,0.0112314752944885
"Mlip",TRUE,3,160.206510127112,159.203627240104,92,91,0.00625993841456729
"Msi2",TRUE,3,103.455602356612,102.468845983829,59,58,0.00953796943137997
"Msrb3",TRUE,4,133.420366408742,131.821282034084,67,66,0.0119853094223945
"Myh6",TRUE,4,436.449410634816,435.339502465904,132,131,0.00254303967852265
"Myocd",TRUE,3,275.42316763306,275.314450021787,81,80,0.000394729362119262
"Myom1",TRUE,3,166.363513252828,164.734103430099,97,96,0.00979427394186061
"Myzap",TRUE,4,105.342326894625,105.051537563336,72,71,0.00276042251828512
"Neat1",TRUE,3,177.719899859473,174.988921874642,120,119,0.0153667540156773
"Nfia",TRUE,3,129.211169365253,129.206156009191,66,65,3.879971125198e-05
"Nfib",TRUE,3,100.522077565059,99.5127421285753,53,52,0.0100409329068055
"Ogdh",TRUE,4,139.332149221012,132.049032542325,57,56,0.052271616560899
"Pakap",TRUE,4,107.293497108018,106.422997437896,53,52,0.00811325656805373
"Palld",TRUE,3,179.402272796154,179.335763508031,99,98,0.000370727121160042
"Pbx1",TRUE,4,143.98726871107,140.974800380987,68,67,0.0209217686886461
"Pcdh7",TRUE,4,338.586289780269,336.559205781644,126,125,0.00598690514001843
"Pde3a",TRUE,3,246.946532447903,243.521346671745,132,131,0.0138701513327818
"Pde4b",TRUE,4,168.791079912581,167.218960098746,89,88,0.00931399819616652
"Pde7b",TRUE,4,178.175781588316,178.169033948448,65,64,3.78706904372583e-05
"Pdlim5",TRUE,4,227.670082310898,224.984438002262,120,119,0.0117962109091209
"Pdzd2",TRUE,4,141.74219509424,130.087918617155,50,49,0.0822216452153584
"Plcl1",TRUE,4,551.755571828968,547.55934018477,183,182,0.0076052365548166
"Pln",TRUE,4,216.14361354585,215.275822927823,93,92,0.00401487975421044
"Prkg1",TRUE,4,233.006001083297,232.432738444817,139,138,0.00246029130501124
"Psme4",TRUE,3,69.9770810624772,67.661826688942,51,50,0.0330858952443021
"Ptprg",TRUE,4,183.095432667875,182.408985884222,85,84,0.0037491201918608
"Ptprk",TRUE,3,83.6623698477663,82.1757972857549,50,49,0.0177687120830594
"Ptprm",TRUE,3,130.724337480855,130.704104151225,89,88,0.000154778597620253
"Qki",TRUE,3,153.093503853683,152.355070424871,85,84,0.00482341451612522
"Rasal2",TRUE,3,129.245015906211,129.244998312812,64,63,1.36124393090853e-07
"Rbm20",TRUE,4,265.41568198231,263.736650613895,131,130,0.00632604432365913
"Rbpms",TRUE,3,165.460097484748,165.202456981283,93,92,0.00155711562715732
"Rora",TRUE,3,307.056687667144,304.110140374716,143,142,0.00959610199280769
"Ryr2",TRUE,4,774.991807987911,758.420163975914,133,132,0.0213829924925547
"Samd4",TRUE,3,134.323265673192,133.340383599058,59,58,0.00731728840278378
"Sik3",TRUE,3,95.6008754859691,95.5822018656556,68,67,0.000195328967632524
"Slc8a1",TRUE,4,574.085462641731,561.926178551061,153,152,0.0211802682386645
"Sorbs1",TRUE,3,279.427988485839,278.842764247763,130,129,0.00209436513946504
"Sorbs2",TRUE,4,206.303269872598,205.926225169168,100,99,0.00182762349652921
"Sptbn1",TRUE,3,253.630294268213,250.774685727504,152,151,0.0112589410856788
"Ssh2",TRUE,4,89.2301241613239,83.9955191161237,51,50,0.0586641013267697
"Synpo2",TRUE,4,175.453880757683,161.427690606277,66,65,0.0799423192626755
"Tnni3k",TRUE,3,96.1900563063112,94.8873901213513,80,79,0.0135426283649492
"Tnnt2",TRUE,3,133.249851959592,132.852654906979,70,69,0.00298084423188139
"Trdn",TRUE,4,188.072806325483,187.06947171144,115,114,0.00533482024140652
"Trpc3",TRUE,4,131.830410122369,130.570647607103,62,61,0.00955593261142706
"Ttn",TRUE,3,574.843660016004,572.330821708199,132,131,0.00437134212758838
"Zbtb16",TRUE,3,201.864466801716,201.521942397338,121,120,0.00169680384965731
"Zfpm2",TRUE,3,160.257432757146,160.097698852843,102,101,0.000996733203294964
