"","AR","N","log2FC","llr_mean","pval_mean"
"Stard9",0.299019607843137,17,-1.06413033741972,-1.52618042483961,0.080619872318524
"Stat3",0.511515151515151,55,0.0608822421470215,0.794952910963133,1
"Stat5b",0.567444120505345,49,0.217905030344134,1.37960487185349,1
"Stau2",0.40625,16,-0.415037499278845,-0.0779326987178948,0.69299203028501
"Steap4",0.480952380952381,35,-6.66133814775094e-16,0.301086766358807,1
"Stim1",0.333333333333333,23,-0.780686971595524,-1.02035688237581,0.153137775129326
"Stim2",0.526388888888889,24,-0.169925001442313,0.842993710513298,1
"Stk38l",0.583333333333333,18,0.321928094887364,0.110660510263443,1
"Stk39",0.600026164311879,91,0.614108846380673,-4.84341720870091,0.00185593005607622
"Stox2",0.432683982683983,51,-0.374848409163145,-0.620540826759466,0.26526269461036
"Stradb",0.233333333333333,10,-1.32192809488736,-3.74396071769297,0.00621142126320189
"Strip2",0.583333333333333,14,0.817135942850189,-1.55030052301637,0.0782633943886529
"Strn",0.571428571428571,21,0.71271804791953,-1.7766454920479,0.0594274748597466
"Strn3",0.571870397643593,97,0.37851162325373,0.337679089421925,1
"Stxbp3",0.571428571428571,14,0.331205908475374,-0.167133813472631,0.563156894834256
"Stxbp5",0.25,10,-0.700439718141093,0.813385129906237,1
"Stxbp6",0.340881458966565,47,-0.976153258045633,-7.71068828458559,8.60098161032203e-05
"Styxl2",0.340277777777778,12,-1.12199052437861,-2.28269228442875,0.0326243487949804
"Sucla2",0.404761904761905,28,-0.532873989572703,-0.96809043915431,0.164083809056914
"Suclg2",0.493589743589744,26,0.289506617194985,0.423948151989713,1
"Supt20",0.608771929824561,19,1.33226762955019e-15,1.8696176891434,1
"Supt3",0.452380952380952,14,0.12199052437861,1.17901405783756,1
"Susd6",0.485144927536232,46,0.0161196653632765,0.217163713039014,1
"Suz12",0.472222222222222,21,-0.218180170049533,-0.248122019610051,0.481155124152282
"Svil",0.350685425685426,99,-0.966833136064801,-8.05466398546929,5.97888210730422e-05
