"gene","statistic","df","p_intercept","p_sex","pvalue","phi_raw","phi_used","padj_intercept","padj_sex","padj"
"Ablim1",NA,31,0.561423476694143,0.814506098379024,0.561423476694143,1.17938526851675,1.67963330222769,0.960376642161632,0.997789820526187,0.960376642161632
"Airn",NA,21,0.0474647507082438,0.229023213153661,0.0474647507082438,1.05699807317295,1.54238702181523,0.666945135724768,0.997789820526187,0.666945135724768
"Akap13",NA,22,0.294621541442553,0.870845518425277,0.294621541442553,0.841036406671885,1.38727093971064,0.894280618247978,0.997789820526187,0.894280618247978
"Akt3",NA,24,0.649688615719285,0.931550802570607,0.649688615719285,0.859742972059411,1.53520235829145,0.960376642161632,0.997789820526187,0.960376642161632
"Ankrd11",NA,35,0.932052273928839,0.483150460359704,0.932052273928839,1.21954482396457,1.68673594918487,0.999595479137428,0.997789820526187,0.999595479137428
"Ankrd44",NA,39,0.884897633468157,0.979647289390216,0.884897633468157,1.23186142785732,1.81099494737099,0.999595479137428,0.997789820526187,0.999595479137428
"Apbb1ip",NA,28,0.0206714821910845,0.805870404999496,0.0206714821910845,1.00145139358866,1.43896226199242,0.620144465732536,0.997789820526187,0.620144465732536
"App",NA,17,0.9186746844394,0.434572148902208,0.9186746844394,0.626059532628045,1.60887417585161,0.999595479137428,0.997789820526187,0.999595479137428
"Arb2a",NA,31,0.861164549153811,0.698535989653854,0.861164549153811,0.879002913938536,1.65923032577042,0.999595479137428,0.997789820526187,0.999595479137428
"Arhgap15",NA,46,0.520521450889324,0.563249724772243,0.520521450889324,1.29160932690342,1.78369646019218,0.960376642161632,0.997789820526187,0.960376642161632
"Arhgap26",NA,22,0.232377340293939,0.193051440955134,0.232377340293939,1.17724582943878,1.54698805772829,0.871808617900169,0.997789820526187,0.871808617900169
"Arid1b",NA,29,0.415205792310118,0.934600649574523,0.415205792310118,1.06898456251177,1.59249222244182,0.915895130095848,0.997789820526187,0.915895130095848
"Arl15",NA,29,0.240986049834319,0.0561783351916404,0.240986049834319,0.79869679628976,1.5144476999053,0.871808617900169,0.997789820526187,0.871808617900169
"Atp2b1",NA,26,0.879116228266231,0.553146890161633,0.879116228266231,1.37314664819371,1.71853583392067,0.999595479137428,0.997789820526187,0.999595479137428
"Atxn1",NA,30,0.381270295334339,0.751931982497128,0.381270295334339,1.31022281873677,1.72550942114297,0.894280618247978,0.997789820526187,0.894280618247978
"Bach2",NA,24,0.0330223105608357,0.16874552001859,0.0330223105608357,1.09307167857382,1.57958661730972,0.666945135724768,0.997789820526187,0.666945135724768
"Bcl2",NA,45,0.570499811927057,0.351466434057486,0.570499811927057,1.00629614304423,1.55273692025667,0.960376642161632,0.997789820526187,0.960376642161632
"Birc6",NA,26,0.975910951672348,0.841913282607599,0.975910951672348,1.07748242258443,1.57565531103522,0.999595479137428,0.997789820526187,0.999595479137428
"Camk1d",NA,29,0.915341405962367,0.0505803002902792,0.915341405962367,1.0867514411662,1.5361068631593,0.999595479137428,0.997789820526187,0.999595479137428
"Camk4",NA,25,0.643079031668276,0.843803343652893,0.643079031668276,1.16946003641045,1.7232378622589,0.960376642161632,0.997789820526187,0.960376642161632
"Cblb",NA,31,0.46453182703618,0.812061465879563,0.46453182703618,1.1737206625705,1.75972915103214,0.960376642161632,0.997789820526187,0.960376642161632
"Ccnd3",NA,38,0.363570028035631,0.405228861658422,0.363570028035631,1.26721816954864,1.8498025994092,0.894280618247978,0.997789820526187,0.894280618247978
"Cd44",NA,20,0.96787656538706,0.255309944690651,0.96787656538706,1.1292765840227,1.58887816381798,0.999595479137428,0.997789820526187,0.999595479137428
"Celf2",NA,41,0.854196746225046,0.80771604177977,0.854196746225046,1.30100667968942,1.8150194146297,0.999595479137428,0.997789820526187,0.999595479137428
"Chst11",NA,25,0.233320544152455,0.119671284821621,0.233320544152455,0.859574152577841,1.54588871232833,0.871808617900169,0.997789820526187,0.871808617900169
"Crebbp",NA,26,0.112505900412801,0.416606175345788,0.112505900412801,0.976328221468227,1.5030994512662,0.823821105310344,0.997789820526187,0.823821105310344
"Crim1",NA,29,0.161469645254267,0.511272286441187,0.161469645254267,1.08006727657334,1.634954022831,0.871808617900169,0.997789820526187,0.871808617900169
"Dennd1b",NA,26,0.221103903544515,0.986318106058484,0.221103903544515,1.10496847319158,1.64550310998339,0.871808617900169,0.997789820526187,0.871808617900169
"Dennd4a",NA,21,0.723483737095096,0.699607344980732,0.723483737095096,1.10189752729375,1.6292301288469,0.960376642161632,0.997789820526187,0.960376642161632
"Dlc1",NA,17,0.254988293445863,0.618278624938471,0.254988293445863,0.942322615486902,1.60752488329155,0.871808617900169,0.997789820526187,0.871808617900169
"Dleu2",NA,28,0.910157584302111,0.279415348280934,0.910157584302111,1.20580759721709,1.73530753039101,0.999595479137428,0.997789820526187,0.999595479137428
"Dock10",NA,41,0.16595424728229,0.725544162087175,0.16595424728229,1.16397312122025,1.7679450964519,0.871808617900169,0.997789820526187,0.871808617900169
"Dock2",NA,50,0.459811299898771,0.787852033794845,0.459811299898771,1.24981688519146,1.78230548053589,0.960376642161632,0.997789820526187,0.960376642161632
"Dst",NA,16,0.658814527670995,0.575687067699868,0.658814527670995,0.893190104460532,1.5766946435673,0.960376642161632,0.997789820526187,0.960376642161632
"Ebf1",NA,20,0.284611283833405,0.0896326609595271,0.284611283833405,0.797445883248552,1.26094275914507,0.889410261979391,0.997789820526187,0.889410261979391
"Eif4g3",NA,25,0.0453550006632128,0.420961381940062,0.0453550006632128,1.08490084489989,1.55186287625472,0.666945135724768,0.997789820526187,0.666945135724768
"Elmo1",NA,43,0.239247080620616,0.617619148477543,0.239247080620616,1.17273807725219,1.72970257594865,0.871808617900169,0.997789820526187,0.871808617900169
"Emb",NA,30,0.26059317866011,0.440980933723116,0.26059317866011,1.16335808590007,1.69714006610046,0.871808617900169,0.997789820526187,0.871808617900169
"Entpd1",NA,12,0.335190448723301,0.945164306416221,0.335190448723301,1.37224274762476,1.70737022029473,0.894280618247978,0.997789820526187,0.894280618247978
"Esyt2",NA,32,0.624975620394863,0.423981709874556,0.624975620394863,1.14693882838692,1.61477672475046,0.960376642161632,0.997789820526187,0.960376642161632
"Ets1",NA,36,0.721852017905076,0.848496744186821,0.721852017905076,1.00412493000881,1.61191620583822,0.960376642161632,0.997789820526187,0.960376642161632
"Etv6",NA,22,0.974061083100946,0.780874976622481,0.974061083100946,0.964983712918002,1.52634586255355,0.999595479137428,0.997789820526187,0.999595479137428
"Ext1",NA,24,0.0861816207082415,0.4213816459593,0.0861816207082415,0.746508634895731,1.41658215985606,0.776395951024518,0.997789820526187,0.776395951024518
"Fbxl17",NA,28,0.0371037221585071,0.632648964221738,0.0371037221585071,1.06148698040909,1.63518089281227,0.666945135724768,0.997789820526187,0.666945135724768
"Fli1",NA,27,0.366322449897476,0.630571170296121,0.366322449897476,1.17260485945382,1.67864090001061,0.894280618247978,0.997789820526187,0.894280618247978
