"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.611627906976744,43,0.704544116473829,-1.43694587377561,0,0
"5031425E22Rik",0.544573643410853,43,0.31194400631474,28.0792791571043,1,1
"9530026P05Rik",0.537202380952381,40,0.432959407276106,-4.02963924822778,0,0
"AW554918",0.55982905982906,39,0.214124805352848,11.1722251920518,1,1
"Aak1",0.430232558139535,43,-0.724365557386573,22.7048097384762,1,1
"Abca1",0.483506944444444,48,0.0291463456595165,0.0177355668984802,1,1
"Abca8a",0.61494708994709,21,0.781359713524659,-7.06699120921591,0,0
"Abhd17b",0.464539007092199,47,0.556393348524385,26.6316646374368,0.99,1
"Abi1",0.644383394383394,52,1.39854937649027,1.22321816245999,0.97,1
"Abi3bp",0.457818532818533,74,-0.420331798948357,2.13307608966672,0.99,1
"Ablim1",0.4375,32,-0.404390255079335,-6.50361245838087,0,0
"Ablim2",0.486111111111111,30,0.0614005446641435,-5.66063748239854,0,0
"Ablim3",0.41875,40,-0.476438043942987,11.451935378779,1,1
"Ackr3",0.58,35,0.584962500721156,17.1856613023286,1,1
"Adam10",0.480392156862745,51,-0.241008099503795,23.6440797459306,1,1
"Adam12",0.691666666666667,35,1.55639334852439,-2.64206437924652,0,0
"Adam19",0.321428571428571,28,-1.16992500144231,7.63876685625898,1,1
"Adamts5",0.431972789115646,28,-0.830074998557688,-0.574526234518153,0,0
"Adamts9",0.625850340136054,21,1.45066140900957,-3.26840672626827,0,0
"Adamtsl1",0.550273224043716,61,0.208946890271496,0.84306556347677,0.97,1
"Adgrl4",0.4953125,32,-0.206450877467427,-5.23758770973986,0,0
"Adk",0.459770114942529,29,-0.192645077942396,6.74118386076807,1,1
"Afap1l1",0.390243902439024,41,-0.321928094887362,-5.25331537438967,0,0
"Aff1",0.325036075036075,33,-0.841302253980941,-9.17126654001555,0,0
"Agap1",0.395772594752187,49,-0.337034987277571,-4.17308141793262,0,0
"Agfg1",0.595238095238095,35,0.485426827170242,-8.10396944644406,0,0
"Ago3",0.489035087719298,38,0,22.2321236446572,1,1
"Agps",0.557692307692308,26,-0.321928094887362,-2.46652874115159,0,0
"Ahnak",0.412962962962963,45,-0.782408564927373,-1.85807765139682,0,0
"Aig1",0.455357142857143,28,-0.137503523749935,8.29945984042858,1,1
