gene,padj_Aged,padj_Young
Agfg1,2.45011244227851e-8,1
Agmo,1.06700904793257e-7,1
Airn,0.0478480859128444,1
Ankhd1,2.5336285077431e-4,1
Anks1,0.00742831354055969,1
Ap3b1,2.2643420960772e-4,1
Apoe,4.6768774972466e-4,1
Arhgap15,0.049329448957543,1
Ascc3,0.0203578442856648,1
Babam2,1.0312597505686e-4,1
C1qa,3.01471957613977e-6,1
Ccdc88a,1.10205449018793e-5,0.115411741813216
Cdc42,1.23002585780362e-10,1
Cdh13,0.00337974568360225,1
Cdk13,0.0235160847209798,1
Cdkal1,1.4397171943212502e-9,1
Celf1,3.01371403481667e-5,0.133812424857356
Ctsc,3.5109676706002e-4,1
Cyth3,1.28147561907054e-5,1
Dcn,0.0036742408282718,1
Dlc1,1.05457371459419e-9,1
Dnajc1,0.0224988994137711,1
Elk3,7.90721641595756e-8,1
Erbin,1.08966609469823e-5,1
Fbxw7,8.78108593772484e-5,1
Fndc3a,0.0605040538851677,1
Fto,6.525689534226491e-9,0.579653583965349
Fyb1,0.0579146941638745,1
Gas7,2.0370151479434e-4,1
Herc1,0.0197264195633832,1
Igf1r,3.01371403481667e-5,1
Lgmn,0.00320324199753716,1
Lrp6,5.73630065022009e-6,1
Maf,1.32419336912603e-5,1
Mllt10,5.14308179189683e-6,1
Nktr,2.9328341854190303e-9,1
Peli1,3.0438835723776e-4,1
Plxna4,3.12825355817899e-6,1
Ppp4r1,1.74256063759165e-5,1
Pten,2.9035122148237e-4,1
Rb1,1.3351294992831e-4,1
Rhoa,1.1054614944592e-6,1
Rtn3,1.549287404207e-4,0.60884747480426
Selenop,0.0528553846252055,1
Snd1,9.99707936444464e-6,1
Snx2,6.525689534226491e-9,1
Snx9,1.74256063759165e-5,1
Srgap2,0.0450128613938216,1
Strn3,0.079439660742103,1
Stxbp3,1.7217343182736e-5,1
Susd6,5.34664780096563e-8,1
Tbc1d4,5.0415777207804e-4,0.18305666574496
Tbc1d5,0.0478480859128444,1
Tut7,0.00281991084763844,1
Utrn,2.2965244702232e-8,1
Wac,1.74256063759165e-5,0.398991567855508
Wdr33,0.00378780127640127,1
Wwox,2.46716342428144e-7,0.792723516883772
Wwp1,0.00124701550338428,1
Zfp407,2.45011244227851e-8,1
