gene,padj_Aged,padj_Young
Adam19,1,0.0165317158789669
Aoah,1,2.0044973656753e-4
C5ar1,1,9.4304817028746e-4
Ccny,1,3.65084808825074e-7
Cux1,1,0.00615292616370336
Dclre1c,1,0.0292969144603009
Ecpas,1,0.0511638224622605
Eea1,1,1.37127553844215e-7
Fam193a,1,0.0593971708167775
Fndc3b,1,6.71271654828112e-6
Hnrnph1,1,0.0797716042861053
Itsn2,1,0.0026519500779408
Larp4b,1,0.00126097285207031
Lrch3,1,1.37127553844215e-7
Mcc,1,1.56050148028387e-5
Pbx1,1,0.0207887511576601
Pfkfb3,1,0.00126097285207031
Prkch,1,0.0436305199532184
Ptprk,1,0.0300550357928346
Rab8b,0.308983071266432,2.0044973656753e-4
Rapgef5,1,0.00471483360901699
Rbm25,1,0.0026519500779408
Rere,1,0.0797716042861053
Senp6,0.547960597952635,0.0026519500779408
Shoc2,1,5.34770158043564e-5
Spop,1,0.0205507685840866
Ugt1a7c,1,2.02099805959051e-5
Wasf2,0.316277864851087,0.0352384799101563
Zfand6,1,1.2063310146979e-7
Zfhx3,1,3.18141180566912e-8
Znrf1,1,0.00160613414889743
