gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young
Mapk10,0.3267,0.00575524078173188,0.3941,0.263462295454808
Mef2c,0.5775,0.05869291739137,0.5524,0.749848570194163
Mgp,0.3369,0.00515752200890613,0.3795,0.172555251696621
Mia2,0.3924,0.0185406445490576,0.4081,0.178677455994077
Mrps28,0.6378,0.020889803317216,0.4552,0.893203878225392
Mrtfb,0.6763,0.0219432387144942,0.5162,0.95088371805364
Mtss1,0.3158,0.0260628307591082,0.3267,0.129860604151921
Myo1d,0.6133,0.0664031891647883,0.6152,0.47917536138407
Nedd4l,0.5924,0.0371069851408138,0.5555,0.450379092141628
Neo1,0.6757,0.011468867247861,0.4973,1
Notch3,0.4203,0.0369361805217568,0.4478,0.57416992447157
Nt5dc1,0.3272,0.00857576292295856,0.3942,0.19312221320314
Nt5e,0.8307,9.3422335749425e-7,0.7116,0.160633636331664
Nuak1,0.6629,0.0470918087706071,0.5779,0.355453495784572
Osbpl1a,0.3308,0.0334849568757327,0.5584,1
Osgepl1,0.3266,0.051795125560513,0.4426,0.950458571496159
Oxct1,0.571,0.0275687327490607,0.5139,0.89082005260831
P4ha1,0.4175,0.0707819698788009,0.4794,1
Palld,0.4419,0.0483275254179976,0.4722,0.719591692291416
Pam,0.4182,0.0800706125791179,0.4613,0.528225432944599
Pde3a,0.4466,0.0800706125791179,0.4946,1
Pde4b,0.4265,0.0124410437465866,0.4766,1
Pde4dip,0.5654,0.0331350148588461,0.5645,0.369833738204847
Pdlim5,0.5617,0.0242096930294191,0.5392,0.270249752331291
Pdzrn4,0.6219,0.0236579296978251,0.6301,0.450379092141628
Peli2,0.4013,0.00191891708262675,0.4422,0.248822858505611
Phlpp1,0.596,0.0477880562104109,0.5785,0.174676010887584
Pid1,0.5574,0.0863308892077008,0.5378,0.274913820471938
Plxna4,0.3285,0.0204309615716124,0.4774,1
Ppp1r14c,0.3245,0.0275687327490607,0.3336,0.198214109137795
Prickle2,0.6579,0.051795125560513,0.5708,0.360442123931457
Pstpip2,0.28,0.048202978009579,0.4649,0.971957090244127
Pygb,0.6515,0.00132233385399431,0.6071,0.151745848338761
Rab3ip,0.3667,0.0539699878266086,0.4287,1
Rbm25,0.3921,0.0191368883785192,0.4311,0.42568673270918
Rbms3,0.5686,0.0275687327490607,0.509,1
Resf1,0.3369,0.0786388282790461,0.3543,0.248231737520182
Rgs5,0.4113,0.00658271236653031,0.4746,0.89082005260831
Rnf169,0.6801,0.00618359211838944,0.4786,0.923936700518044
Ror2,0.3231,0.0896682535549908,0.3225,0.274994104738663
Rora,0.5597,0.00399163530227738,0.5367,0.239016673445728
Rtn3,0.5932,0.0477880562104109,0.512,0.708408673360211
Sdc2,0.6633,0.0366855404616993,0.5609,0.590110942424552
Sdha,0.587,0.0275687327490607,0.6046,0.537312762460656
Secisbp2,0.6471,0.034343621421635,0.5134,0.874492821774055
Serinc3,0.2802,9.6527921694013e-7,0.4391,0.522587042213316
Sfmbt1,0.3403,0.051795125560513,0.4741,1
Slc27a1,0.8162,0.00108535490240815,0.6865,0.174534591241253
Slc8a1,0.4645,0.0291555329595482,0.505,1
Smc6,0.2981,0.00219951323435796,0.4056,0.360442123931457
Sox5,0.6132,0.0331350148588461,0.5506,0.328907043035077
Specc1,0.3972,0.0449320001787792,0.4226,0.155072770332221
Spon1,0.6318,0.0105123144429816,0.6411,0.216388534944344
Sptan1,0.6479,0.00378988017081534,0.6238,0.103607983980287
St3gal3,0.3614,0.0463318873833629,0.5214,0.64828367581127
Stk39,0.6084,0.00191891708262675,0.5542,0.178394658055819
Strn3,0.5564,0.0729962978918159,0.5831,0.142427607082506
Syde2,0.333,0.0429432646239852,0.4889,1
Tbc1d4,0.608,0.0168924853478908,0.5643,0.864010516136123
Tcf7l2,0.5789,0.0967358126886797,0.5951,0.105286853902983
Timp3,0.368,0.0277103218932523,0.4295,0.678875951975193
Trabd2b,0.5858,0.0861434823191795,0.5796,0.112026317593019
Trim54,0.3561,0.0116119888455346,0.3917,0.239016673445728
Trpc3,0.5955,1.34220106854193e-6,0.5326,0.968335767086288
Ubac2,0.64,0.0369361805217568,0.4929,1
Ubash3b,0.762,1.3499662327888202e-9,0.6541,0.163275083466655
Usp13,0.6051,6.1762212507698e-4,0.5212,0.788150781105938
Usp15,0.5744,0.0430235750578404,0.4406,0.907403643587383
Usp54,0.6522,0.082653012942821,0.6112,1
Wbp1l,0.3195,0.0110971692740192,0.409,0.475033189420485
Ywhae,0.6145,0.0331350148588461,0.548,0.524963357549832
Zfand5,0.6289,0.0168926766805942,0.5321,0.887326280203026
Znrf3,0.3006,0.00138806529311833,0.56,0.608308992070812
