gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
Gm40124,0.1284,3.3919302660058e-7,0.1719,8.92349036406851e-7,below,below,consistent_below
Gm56646,0.9319,3.65167332137074e-10,0.9782,1.2534083127789699e-18,above,above,consistent_above
Gm56730,0.9901,2.83220932264476e-38,0.9851,1.10807724738411e-24,above,above,consistent_above
Gm57283,0.8095,8.6284024957442e-4,0.7969,6.59516404298369e-7,above,above,consistent_above
Gm8189,0.9302,2.01372443077852e-10,0.8839,5.10512413512338e-5,above,above,consistent_above
Gm9895,0.6364,0.0692597350254423,0.7888,0.00348464893369187,above,above,consistent_above
Gnb4,0.5641,0.051795125560513,0.6247,0.0785004773006764,above,above,consistent_above
Gramd1b,0.8018,0.00265490148540792,0.776,0.0013845008698537,above,above,consistent_above
Grb10,0.6367,0.00155584129856706,0.1283,7.2208116897584095e-19,above,below,discordant
Grk5,0.5927,0.0682165685735482,0.6077,0.0559725463050474,above,above,consistent_above
Grm1,0.9926,4.0309034114985496e-147,0.9937,2.2440420234128898e-131,above,above,consistent_above
Hand2os1,0.637,0.00839581057714173,0.5737,0.0898251468052976,above,above,consistent_above
Hectd2os,0.6444,0.051795125560513,0.6974,0.0471996212355293,above,above,consistent_above
Hs2st1,0.3054,0.012099261930554,0.3004,0.0587820541460298,below,below,consistent_below
Intu,0.7405,1.045286474738e-4,0.8149,4.35313501475653e-7,above,above,consistent_above
Irag1,0.3919,0.0150895828634374,0.3451,0.00161979731284432,below,below,consistent_below
Itga1,0.4154,0.0618687680716341,0.3551,1.17524334937396e-5,below,below,consistent_below
Itpr2,0.2294,2.0610284892520297e-11,0.3214,0.0305388386516796,below,below,consistent_below
Kalrn,0.3372,0.00840916843931241,0.3626,0.0465769399995843,below,below,consistent_below
Kcnd2,0.6498,1.5084857513823e-4,0.6234,5.5802139626978e-4,above,above,consistent_above
Kcnq1ot1,0.3237,1.3929718123852e-4,0.7854,5.67482065521241e-10,below,above,discordant
Kcnq5,0.0518,3.80709949167965e-10,0.0204,1.44184263033037e-19,below,below,consistent_below
Kif16b,0.6709,0.00190918127594005,0.616,0.0176072729416091,above,above,consistent_above
Lama2,0.3378,1.5213798183846401e-21,0.3749,2.07329180909909e-10,below,below,consistent_below
Lrrc2,0.5544,0.0458012925511038,0.6108,0.0194744797144218,above,above,consistent_above
Lsamp,0.8737,3.08713825931281e-15,0.7644,0.00512705103590108,above,above,consistent_above
Lyrm4,0.1524,7.029824125697e-6,0.1779,2.5154476917174e-4,below,below,consistent_below
Magi1,0.3351,3.8081750209415e-4,0.3123,3.2420987633756e-8,below,below,consistent_below
Malat1,0.4717,0.00201479387386105,0.4756,2.03934330792416e-5,below,below,consistent_below
Malt1,0.2941,0.0270389188556382,0.2561,2.9050369258907e-4,below,below,consistent_below
Man1a,0.3238,0.00254837782470034,0.3261,2.97170073612043e-5,below,below,consistent_below
Man2a1,0.7387,5.7681137913429196e-11,0.6666,3.39106959073402e-5,above,above,consistent_above
Mbnl1,0.2976,0.0012581441398735,0.2475,3.085222025633e-4,below,below,consistent_below
Mdga2,0.6846,1.83950187155929e-13,0.7064,1.81996146583009e-7,above,above,consistent_above
Mgat5,0.3406,0.0215119689494286,0.2972,1.710827427606e-4,below,below,consistent_below
Mhrt,0.5497,0.0608745925427416,0.5852,4.6339186591273e-4,above,above,consistent_above
Mpdz,0.3945,0.0526315816275013,0.3673,0.00315095801325907,below,below,consistent_below
Mpped2,0.2374,0.00275481452840553,0.273,0.074244698382069,below,below,consistent_below
Mtr,0.7136,0.0800706125791179,0.7224,0.00537614791928313,above,above,consistent_above
Mtus1,0.402,0.0895909657350594,0.3433,0.00129268799611297,below,below,consistent_below
Myh6,0.5628,9.20022576942726e-5,0.5682,2.10992566980512e-5,above,above,consistent_above
Myl2,0.6138,0.00857576292295856,0.6082,0.0113064244154226,above,above,consistent_above
Myo5c,0.2603,0.03410400282144,0.2451,0.0264582973283022,below,below,consistent_below
Myzap,0.3736,0.0010292519659828,0.384,1.5615841740438e-4,below,below,consistent_below
Nbea,0.3836,7.1244400734243e-4,0.3804,0.0519491698848074,below,below,consistent_below
Ncald,0.717,0.0405931760734941,0.6958,0.00796830303297992,above,above,consistent_above
Nrxn1,0.9512,2.2649357326924998e-58,0.8965,6.78591767410902e-16,above,above,consistent_above
Nudt4,0.3151,0.00146766687641492,0.2562,0.0013845008698537,below,below,consistent_below
Opcml,0.9329,3.2437005221228895e-20,0.8833,1.03458956159703e-5,above,above,consistent_above
Osbpl3,0.3264,0.00330467751034418,0.3825,0.0705509602137662,below,below,consistent_below
Pakap,0.5467,0.0242096930294191,0.6117,2.26161051295597e-5,above,above,consistent_above
Pcdh7,0.5534,0.0241234521277363,0.5618,0.00699481243251402,above,above,consistent_above
Pde7b,0.2358,7.272993161991559e-28,0.2773,2.97002103995627e-18,below,below,consistent_below
Pdlim3,0.2248,4.7036232257274e-7,0.2642,3.2787840096029e-4,below,below,consistent_below
Pfkfb2,0.2844,0.00226872079014787,0.2262,8.403237484789889e-16,below,below,consistent_below
Phf20,0.6159,0.0800696681730921,0.7437,3.9608275629252e-4,above,above,consistent_above
Phkg1,0.7479,0.0324371282615254,0.7571,0.0350674338827966,above,above,consistent_above
Pitpnc1,0.2885,4.42004479955211e-13,0.3511,0.00100087254757982,below,below,consistent_below
Pkd2,0.602,0.0800696681730921,0.6027,0.055905413583386,above,above,consistent_above
Plcl1,0.4492,0.0277850404632442,0.423,0.00551089479676781,below,below,consistent_below
Pln,0.58,2.3376478520885e-4,0.5961,4.8242265450696e-4,above,above,consistent_above
Por,0.2565,0.0895909657350594,0.2314,0.00154519169807786,below,below,consistent_below
Ppargc1a,0.5792,0.0275687327490607,0.5922,0.00214759352028072,above,above,consistent_above
Ppfibp1,0.2362,0.00104273789347647,0.2471,0.00464732454614627,below,below,consistent_below
Ppip5k2,0.607,0.0106535357306544,0.6351,0.00145107125878445,above,above,consistent_above
Ppm1l,0.588,0.056056388442367,0.6263,0.00789031190543184,above,above,consistent_above
Prkg1,0.1264,3.3329267147577e-144,0.1501,2.30853335994339e-78,below,below,consistent_below
Prune2,0.7387,4.54641764341648e-9,0.7437,1.2845160290239e-6,above,above,consistent_above
Rapgef5,0.317,5.622161415011411e-9,0.2955,6.04777826756149e-7,below,below,consistent_below
Rbm20,0.5596,0.0020471758798833,0.5407,0.0880272261112284,above,above,consistent_above
Rgs6,0.9177,3.30130796916139e-9,0.931,3.65880700150343e-16,above,above,consistent_above
Rnls,0.3429,0.0124410437465866,0.2999,0.0213956600151662,below,below,consistent_below
Ror1,0.627,1.0741081341265e-4,0.6739,3.12441168249711e-7,above,above,consistent_above
Rp1,0.2488,0.0275687327490607,0.162,0.0113224009217529,below,below,consistent_below
Rusc2,0.0965,1.67351367319632e-13,0.0182,3.76583697647965e-15,below,below,consistent_below
Ryr2,0.4614,0.029951271564605,0.4623,0.0015272394182906,below,below,consistent_below
Serpini1,0.8715,7.307488874920859e-44,0.8305,2.11730872509996e-11,above,above,consistent_above
Slc12a2,0.4118,0.00273530144885065,0.4287,0.0886143249900557,below,below,consistent_below
Slit2,0.2608,0.0110078752486462,0.1676,3.64824649228598e-6,below,below,consistent_below
Sparc,0.3486,8.6284024957442e-4,0.2828,1.710827427606e-4,below,below,consistent_below
Strn,0.6344,0.0228741670096999,0.6837,0.0347456791065347,above,above,consistent_above
Stxbp6,0.3185,9.74451238687591e-5,0.3143,5.10512413512338e-5,below,below,consistent_below
Svil,0.3441,0.054981547506093,0.2802,4.75667309744635e-6,below,below,consistent_below
Tacc2,0.6206,2.2473897305444e-4,0.6204,0.00582095643443688,above,above,consistent_above
Thsd7a,0.1251,3.08713825931281e-15,0.2032,1.13468270961096e-6,below,below,consistent_below
Tmem144,0.979,8.33691565851595e-10,0.8647,8.10208390038129e-5,above,above,consistent_above
Tnfaip8,0.6648,0.0150895828634374,0.766,1.04092671138721e-11,above,above,consistent_above
Tnnt2,0.6052,3.70234294849867e-5,0.6232,3.13703282525876e-5,above,above,consistent_above
Trip11,0.6562,0.00330559932498233,0.5963,0.065546471057036,above,above,consistent_above
Tshz2,0.6807,6.32542699608003e-7,0.6947,2.8913665789519e-5,above,above,consistent_above
Tsnax,0.724,0.0107144066250088,0.7242,0.00798139677841917,above,above,consistent_above
Ugp2,0.6241,0.015867643046307,0.6981,5.22963105499794e-6,above,above,consistent_above
Urgcp,0.6493,0.00523399237435382,0.6909,0.00774872966474643,above,above,consistent_above
Usp25,0.36,0.00528399922465958,0.3454,0.0397634814863866,below,below,consistent_below
Vti1a,0.6082,0.0896682535549908,0.6245,0.00100721093764096,above,above,consistent_above
Zeb1,0.6987,3.8900256992970796e-11,0.6884,1.00219529851738e-5,above,above,consistent_above
Zfp236,0.6669,0.0359960460322815,0.6467,0.0749861795640627,above,above,consistent_above
Zfp968-ps,0.0765,1.46429969329415e-6,0.0573,1.2857140776992202e-9,below,below,consistent_below
