"","AR","N","log2FC","llr","pval"
"Cirbil",0.45,10,-0.299560281858908,-13.2291260811007,2.69295580681261e-07
"Cisd2",0.855902777777778,24,2.37503943134692,-8.4472143604813,3.9517400202158e-05
"Cish",0.503703703703704,27,-0.189033824390017,0.00432342762538696,1
"Ckap5",0.463541666666667,32,-0.0780025120012735,1.05596496496992,1
"Ckm",0.454545454545455,11,-0.15754127698648,-14.3608923512627,8.35584756999475e-08
"Ckmt2",0.490703071407938,153,-0.0787324361458035,0.280167833569863,1
"Clasp1",0.463220556467163,130,-0.107233223325027,-4.04782410482863,0.00443716664636941
"Clasp2",0.562348621842293,79,0.0970986881050814,-2.78802936423934,0.0182076536681638
"Clcn3",0.55,30,0.234465253637023,4.54713138210375,1
"Clec16a",0.444444444444444,12,-0.509013647487858,-25.1583932159099,1.30825660116414e-12
"Clec1a",0.394139194139194,26,-0.137503523749935,2.82914069810217,1
"Clec2d",0.455882352941177,17,0.0687127500840141,-3.87108912328717,0.00539456890700975
"Clic4",0.28367644659591,149,-1.33772418379423,-3.11703682221307,0.0125315128224269
"Clic5",0.574637716085085,76,0.34866447735949,0.726538933284388,1
"Clint1",0.319444444444444,24,-0.347923303420307,0.609801439077419,1
"Clip1",0.546174016696405,134,0.308122295362332,-3.74259362052146,0.00622086000012506
"Clip4",0.47,30,-0.203533394085132,-0.41571914596588,0.361856961383548
"Clk1",0.524305555555556,40,0.0588936890535683,-1.4646001743321,0.086990570168806
"Clk4",0.458779761904762,32,0.205114429904613,1.17969523684754,1
"Clock",0.470588235294118,17,0.212993723334198,-7.67867282198975,8.897432963068e-05
"Clpp",0.397435897435897,13,-0.222392421336448,-23.0982107828832,1.06972179154515e-11
"Clpx",0.681944444444444,36,0.462971976342546,-0.459493444983913,0.337741122547576
"Cltc",0.589912280701754,38,-0.0327899351176697,-2.02842100388918,0.0439926986436877
"Cluh",0.666666666666667,10,-0.237039197300849,-14.5535089904497,6.84884405516925e-08
"Clybl",0.679824561403509,19,0.611434712082347,-11.6582643373228,1.3741404752067e-06
"Cmah",0.107142857142857,14,-2.93073733756289,-10.6706461640934,3.84362600730874e-06
