"","AR","N","log2FC","llr_mean","pval_mean"
"Adcy5",0.346153846153846,13,-0.62148837674627,-0.580923872783764,0.28108266365627
"Adcy6",0.469452590420332,31,-0.308122295362332,-0.349372167467479,0.403205937811441
"Adcy8",0.157291666666667,16,-2.32192809488736,-12.3666000053456,6.58401959222025e-07
"Adcy9",0.525095785440613,29,-0.0196288067489332,0.127805815148037,1
"Add1",0.383333333333333,10,-0.520832163301439,-0.220542380798889,0.506599351324899
"Adgrf5",0.599175020885547,76,0.420575682820274,-1.74925283024638,0.0614242302669638
"Adgrl2",0.560253968253968,75,0.473931188332413,-2.88763535914788,0.016253216393082
"Adgrl4",0.524151823579305,131,0.0833026466945612,-0.18963073871501,0.5379987463342
"Adhfe1",0.681666666666667,20,0.975752453753323,-2.53735450396327,0.024277346696545
"Adipor2",0.514912280701754,38,0.120294233717712,-0.066392783875159,0.715561171577871
"Adk",0.431072530145541,176,-0.226452394906983,-4.28726764595706,0.00340896951627762
"Adprhl1",0.437522893772894,52,-0.516123624393158,-2.78335543337454,0.0183051145881454
"Adra1a",0.332300790996443,81,-1,-9.01410446712433,2.176557332446e-05
"Adss2",0.591666666666667,10,-0.415037499278844,3.36847516572382,1
"Aebp2",0.476666666666667,20,-0.145850866463458,0.262570916845426,1
"Afap1",0.411764705882353,17,-0.358453970912477,1.06647220610709,1
"Afap1l1",0.572916666666667,32,0.28141293514865,0.506809725009234,1
"Afdn",0.597222222222222,12,0.394278939112047,-0.672514670212458,0.246148977532486
"Aff1",0.458028298861632,90,-0.19165929379684,-0.850642729595791,0.19211995286216
"Aff4",0.383333333333333,10,-0.0418201756946273,2.25944546832244,1
"Afg1l",0.497066942719117,69,-0.164744762336632,-0.221521179588137,0.505657681604491
"Afg2a",0.50462962962963,36,-0.256339753259786,0.293161057464317,1
"Afg3l2",0.583455433455433,39,0.0157673158583169,0.619230187059372,1
"Aftph",0.511666666666667,20,0.370368449945115,0.0637684209662268,1
"Agap1",0.475501867413632,68,-0.130256385951342,-0.0728590048909439,0.702661434656894
"Agfg1",0.421969696969697,22,-0.376148485885248,-0.99328339276363,0.158700315502483
"Agl",0.462731481481481,60,-0.229481846122767,1.25254306768781,1
"Agmo",0.847985347985348,26,2.24792751344358,-20.2561004741073,1.95392115281311e-10
"Ago2",0.472222222222222,18,0,0.0955539237950731,1
"Ago3",0.509935897435897,52,0.132450296023649,-0.142812746122218,0.593037552832848
"Agps",0.65625,16,0.510961919277379,-1.31825581700764,0.104432622139045
"Agtpbp1",0.616504892676768,64,0.686245836558339,-3.40691626787736,0.00904544200660598
"Agtr1a",0.55,10,0.430634354329862,-0.249287227879179,0.480127164503113
"Ahnak",0.447473275024295,49,-0.341036917835067,0.297779880085116,1
"Ahsa2",0.520833333333333,10,0.0824621601919735,0.0136213892012336,1
"Aig1",0.401468253968254,60,-0.504042505337589,-3.17309491861026,0.0117633681187744
"Airn",0.638790992575108,184,0.66666423280274,-13.8763498086341,1.37855698226297e-07
"Ak3",0.411111111111111,15,-0.293731203056711,-0.0434600376871401,0.768129776934953
"Akap10",0.573879551820728,34,0.0573331750659518,-0.0873196642201037,0.676021178695485
"Akap11",0.5,14,-0.115477217419937,-0.0157891237155567,0.858956469471314
"Akap12",0.683333333333333,10,1.19793937761191,-2.82622717198213,0.0174309589039743
"Akap13",0.472102251753415,86,-0.061400544664143,0.312695185647499,1
"Akap6",0.494996554002681,155,-0.0417489824729251,-0.120948696197559,0.622839064198789
"Akt3",0.47715873015873,75,-0.111361108947704,0.01871265467787,1
"Aldh6a1",0.59375,16,0.569365645670138,-1.11759724639018,0.134899648880969
"Aldh9a1",0.371794871794872,13,0.15200309344505,2.06132188801022,1
"Alkbh1",0.39,10,-0.0801703486839838,1.66911315905465,1
"Alkbh3",0.71969696969697,11,0.247927513443585,6.61003322170269,1
"Alpk1",0.416666666666667,10,-0.736965594166208,-1.06544773331988,0.144356402420415
"Alpk2",0.510847998619738,92,0.0608251926960439,-0.0489594064165146,0.754341580171452
"Alpk3",0.500343018563358,59,0.15200309344505,-0.0044887946331329,0.924513290138384
"Ambra1",0.489410866910867,60,0.093866923464222,0.74311755195663,1
"Amd1",0.535081585081585,26,0.0220263063299995,0.0100120900459189,1
"Ammecr1l",0.392857142857143,14,-0.684498174272071,0.75712889277839,1
"Amotl1",0.483333333333333,10,-0.142019004872428,-0.0616349708442101,0.725514682943222
"Anapc1",0.548412698412698,30,0.242856523896164,-0.376638796731214,0.38544050519402
"Anapc10",0.583333333333333,15,0.19793937761191,-0.058072208450966,0.733254396886038
"Anapc16",0.41025641025641,13,-0.415037499278844,-0.55842338991252,0.290598438299525
"Anapc5",0.486666666666667,15,-0.148098638989132,-0.025698233067935,0.820650893666613
"Angel2",0.5,14,-0.569365645670138,-0.842330516262592,0.194306260447216
"Angpt1",0.472513371290545,46,0.0946368741380768,0.130516833751557,1
"Ank",0.470252468674799,103,-0.15200309344505,0.82875491561623,1
"Ank2",0.459978701260046,170,-0.157681405687566,-1.78585161402776,0.0587720002615586
"Ank3",0.527969084787267,99,0.179409250785702,0.29264797119535,1
"Ankhd1",0.522266403187456,78,-0.0179219079972625,0.0363639306974051,1
"Ankib1",0.484567901234568,27,-0.275634442613428,0.672360727374596,1
"Ankrd1",0.188482834994463,43,-1.97519660899943,-10.9433509603387,2.89231313847929e-06
"Ankrd10",0.692708333333333,16,0.925999418556223,-2.18847272494636,0.036428223736059
"Ankrd11",0.571289682539682,100,0.327926835508806,-0.991312000069172,0.159114246543494
"Ankrd12",0.527631578947368,38,0.205318907977506,0.24209042425808,1
"Ankrd13c",0.5,11,-0.203533394085132,-0.0258128363159571,0.820258247378332
"Ankrd17",0.521098962765629,135,0.143909411398713,-0.444520405544012,0.345737371393946
"Ankrd23",0.623809523809524,21,0.818161677014186,-3.12003471291314,0.0124891580019166
"Ankrd28",0.578125,32,0.501194143028559,-0.728372510739703,0.227448732762991
"Ankrd33b",0.55982905982906,39,0.276517635197417,-0.494308283439167,0.320080732844097
"Ankrd44",0.627604166666667,32,0.635588573791124,-2.15942413283402,0.0376924256490533
"Anks1",0.516435185185185,36,0.0204641025597154,0.598328538104681,1
"Ano10",0.564102564102564,13,4.44089209850063e-16,0.0774602294031865,1
"Ano4",0.32641369047619,32,-0.942284502143712,-2.6167159377557,0.0221567734581181
"Ano6",0.566472868217054,43,0.339206086319199,-0.894382372061941,0.181076739011982
"Antxr2",0.460393046107332,42,-0.271804615461527,-0.724173519480914,0.228793369366355
"Anxa2",0.509803921568627,17,-0.0655883416275778,0.262781949683983,1
"Anxa3",0.383142857142857,25,-0.470890734012361,-0.927291647085923,0.173251269713638
"Anxa6",0.572222222222222,18,0.314108590428063,0.999702352316575,1
"Anxa7",0.479166666666667,12,0.222392421336449,0.996767923124665,1
"Aopep",0.437359486278171,153,-0.250721144394942,-2.9745778382125,0.0147243369674458
"Aox1",0.761382113821138,41,2.14383577257365,-22.7351183670099,1.54976009416118e-11
"Ap1b1",0.595238095238095,14,0.459431618637298,-0.52557450818783,0.305242606437241
"Ap1g1",0.586309523809524,28,0.312590230308027,-0.664167932426722,0.249101485026099
"Ap2a2",0.431818181818182,11,0.247927513443585,1.13334406726062,1
"Ap2b1",0.490221088435374,28,0.0188590272513147,0.0436993653552946,1
"Ap3b1",0.595736434108527,43,0.550692598636412,-1.97445515505642,0.0469017298548317
"Ap3s1",0.473684210526316,19,-0.473931188332414,-0.739622255603308,0.223892762945687
"Apaf1",0.694444444444444,12,0.15200309344505,5.65185169705124,1
"Apba1",0.64758064516129,31,0.647118976783726,-0.76837367634765,0.215102605249493
"Apbb2",0.571187874056727,122,0.377562793860181,-0.0468425725060513,0.759543513161905
"Apc",0.481569664902998,63,-0.178337241258514,-0.287810489101787,0.448033894852282
"Aplp2",0.555952380952381,35,0.308950240889152,-0.449466882343771,0.34306776896657
"Apoe",0.710912698412698,12,0.472068444315224,-1.24588447091827,0.114443030614455
"App",0.47439621781727,114,-0.181750436839102,-0.49560972612565,0.319444512257365
"Appbp2",0.686274509803922,17,0,9.12632516492565,1
"Appl1",0.37202380952381,28,-0.749191896499465,-2.20512510536528,0.0357236009717159
"Appl2",0.744444444444444,15,1.19930880822341,-2.52042632521489,0.0247563019999108
"Aqp1",0.485300925925926,72,-0.0780025120012738,0.319696285150087,1
"Arb2a",0.484136432350718,84,-0.184424571137428,-0.25121961040989,0.478430306019023
"Arf4",0.468055555555556,24,-0.161751069996612,-0.0417090037643106,0.772717781359022
"Arfgef1",0.38476430976431,66,-0.287281952080471,0.698231240712659,1
"Arfgef2",0.406872294372294,44,-0.263034405833794,0.677356964515795,1
"Arfip1",0.409090909090909,11,-0.0995356735509136,0.287645021342449,1
"Arglu1",0.603174603174603,21,0.12832409697554,1.86354440126752,1
"Arhgap10",0.478044676990293,106,-0.108332621788073,-0.371952161095919,0.388413047809031
"Arhgap12",0.578703703703704,36,0.369233809665718,-1.04493206963986,0.148279256328293
"Arhgap17",0.472222222222222,18,0.146841388329271,0.726615107429225,1
"Arhgap18",0.526600985221675,29,-0.113656781795567,-0.0149525702675248,0.86270564204496
"Arhgap20",0.784722222222222,24,1.88041838424733,-10.182745789335,6.39730756959471e-06
"Arhgap21",0.474633068951251,110,-0.0508491414957524,0.276763255972952,1
"Arhgap24",0.402071737786024,49,-0.555697906215962,-2.09661150108502,0.0405858677487322
"Arhgap26",0.460058074493603,198,-0.106057392946304,-1.31324493579143,0.105093818247052
"Arhgap29",0.593939393939394,54,0.658963082164934,-4.58567313197271,0.00245833663314981
"Arhgap32",0.374603174603175,21,-0.268488835925903,3.86759411650696,1
"Arhgap35",0.717391304347826,23,1.01792190799726,-1.68149373418268,0.0666770063723173
"Arhgap42",0.622317538126362,36,0.121015400961364,-0.295175026669867,0.442283787183387
"Arhgap5",0.498861283643892,46,0.0607540310790966,-0.00401724510798829,0.92857701772964
"Arhgef10",0.722222222222222,12,0.736965594166207,-0.312829452334348,0.428952141822196
"Arhgef11",0.444444444444444,27,-0.115477217419936,1.31922133351914,1
"Arhgef12",0.487338326488552,126,0.0793434313662231,0.0322919876229264,1
"Arhgef15",0.381159420289855,23,-0.327574658028504,1.12610358314471,1
"Arhgef2",0.535714285714286,14,-0.0780025120012744,1.19166305043841,1
"Arhgef3",0.511428571428571,70,0.233888060174277,-0.0420312470180306,0.771865714540599
"Arhgef7",0.515873015873016,24,0.0246620542342684,0.762096416492795,1
"Arid1a",0.578730158730159,15,0.0246620542342688,5.27101893175599,1
"Arid1b",0.568333225843107,143,0.26980536381123,-0.650636567626805,0.253980801718844
"Arid2",0.482786885245902,61,0.23319917629303,-0.0131073826761678,0.871376929099883
"Arid4a",0.533333333333333,10,0.103093492964104,0.474408333987022,1
"Arid4b",0.487818662818663,54,-0.169925001442311,-0.24722130975023,0.481952218326689
"Arid5b",0.471264367816092,29,-0.0681715026415788,0.552393333364208,1
"Arih1",0.503167058069019,99,-0.0280143761695971,0.094067997154383,1
"Ark2n",0.5171875,32,-0.0210616155278298,0.974892981243556,1
"Arl13b",0.294871794871795,13,-0.313157885259629,4.27085369969448,1
"Arl15",0.543025829500257,107,0.158605828269296,-0.646967742831237,0.255323955538219
"Arl3",0.55,10,-0.125530882083858,0.708252260235923,1
"Arl6ip5",0.315656565656566,11,-0.338801913451758,2.23036876682371,1
"Arl8b",0.416666666666667,12,-0.187627003175773,0.187734501011981,1
"Armc8",0.458333333333333,12,0.428843298803872,0.0393138174678214,1
"Armh3",0.436837376460018,53,-0.192645077942396,0.677632218173997,1
"Arnt",0.46304347826087,23,0.022720076500083,1.73793465655608,1
"Arpc2",0.427083333333333,16,-0.275634442613428,-0.126030217172385,0.615627984551642
"Arrdc3",0.53968253968254,15,0.519374159093579,-0.655182380368153,0.252328624069178
"Art1",0.398759628851541,80,-0.745427172914402,-5.90908254230075,0.000586556367989769
"Art3",0.579625908334348,69,0.362570079384708,0.520026110158796,1
"As3mt",0.480769230769231,13,-0.544320516223812,-0.561268964058627,0.289372628002887
"Asap1",0.43151687905209,142,-0.256775415362111,-1.85572485427068,0.0540404353660809
"Asb14",0.607452574525745,41,0.57730892817772,0.673079900421712,1
"Asb15",0.595943562610229,27,0.356143810225275,0.911659471132566,1
"Asb18",0.866666666666667,13,2.83289001416474,-20.2482800961006,1.9696249068991e-10
"Asb2",0.552958152958153,33,0.326228232320988,-0.575306710188954,0.28342077607845
"Asb3",0.478174603174603,21,-0.304854581528421,-0.470957252907553,0.331785965642499
"Asb8",0.55,10,0.31194400631474,0.106605738542193,1
"Ascc3",0.520887445887446,57,-0.0824621601919734,-0.0103208509786725,0.885759322108747
"Ash1l",0.502995686680469,100,0.0282890444314228,0.47269420434057,1
"Asph",0.463856305731306,120,-0.231946728049696,-1.30116800766004,0.10670632933722
"Asxl1",0.475,42,-0.148522524710089,-0.235548345806691,0.492483071339816
"Asxl2",0.558427318295739,38,0.204013892021593,-0.0466387088722655,0.760051226492969
"Atad1",0.39,25,0.139724763666613,5.86196139100063,1
"Atad2",0.318181818181818,11,-0.765534746362975,-0.465104379867299,0.334808684869521
"Atad2b",0.486320754716981,53,-0.114458724584915,0.133233416688654,1
"Atad3a",0.543589743589744,13,0.148098638989135,-0.0984157330923452,0.657290643472623
"Atcayos",0.521368673255466,53,0.0255350921071371,0.0685710277120677,1
"Ate1",0.578787878787879,44,0.0157673158583167,1.48517723850858,1
"Atf1",0.654761904761905,14,0.313157885259629,7.49799059424269,1
"Atf2",0.511538461538461,26,0.093109404391482,-0.0182369302296053,0.84854023673672
"Atf6",0.493428912783751,93,-0.190755496741178,-0.038166286521232,0.782330327055737
"Atf7",0.456455026455026,45,-0.286304185156642,-0.614757215536031,0.267501490446098
"Atg10",0.567345987345987,65,0.112209503586024,-0.357266958314909,0.397942757964921
"Atg13",0.648809523809524,14,0.174029399775049,1.88613290266813,1
"Atg16l1",0.534722222222222,12,-0.115477217419936,0.343007247011236,1
"Atl2",0.515972222222222,24,0.0766212816029119,-0.0110903963275604,0.881607152608779
"Atl3",0.361904761904762,14,0.362570079384708,8.80734955411651,1
"Atosa",0.466078116639914,89,-0.222392421336448,-0.898828257511497,0.179996069180798
"Atp10d",0.558666666666667,25,0.453717967442903,-0.894247918760712,0.181109537597077
"Atp11a",0.417989417989418,27,-0.540568381362703,-1.96962752903451,0.0471716620705373
"Atp11b",0.645833333333333,20,0.432959407276105,3.37636316123076,1
"Atp13a3",0.505952380952381,16,-0.479992941119614,-0.55958593292263,0.290096842529614
"Atp1a1",0.493646012621916,83,-0.058214613945297,0.0250018400837462,1
"Atp1a2",0.456018518518519,36,-0.0981803939389043,1.44303842619378,1
"Atp1b1",0.480555555555556,12,8.88178419700125e-16,0.040841405414838,1
"Atp1b3",0.427536231884058,23,-0.596103058326356,-1.43685457662595,0.090037144990826
"Atp2a2",0.529339899035432,192,0.238417845262522,-3.58796111410248,0.0073888455841719
"Atp2b1",0.566912972085386,29,0.3171901758807,0.292700122811709,1
"Atp2b4",0.672619047619048,14,0.874469117916142,-1.95704730038991,0.0478828009139383
"Atp2c1",0.446930655551345,58,-0.115477217419936,-0.127448138945127,0.613648364754415
"Atp5f1a",0.541904127618413,91,0.155119066666906,-0.470530885361541,0.332004930916434
"Atp5f1b",0.527350427350427,39,0.241008099503795,-0.299156417903447,0.439222480651644
"Atp5f1c",0.581781045751634,66,0.207941265038907,1.16166218535906,1
"Atp5mk",0.393939393939394,11,-0.0506260730699681,1.8708938256184,1
"Atp5pb",0.536456876456876,55,0.224431566610045,0.0886712550870783,1
"Atp5pf",0.541666666666667,16,0.252766070379967,-0.242029125485999,0.486589823396172
"Atp6v0a1",0.291666666666667,20,-0.398549376490275,8.33207368148037,1
"Atp6v0b",0.477314814814815,72,0.0418201756946269,-0.00509781838164258,0.919571539575794
"Atp6v0d1",0.387254901960784,17,-0.436099114806675,-0.0156329993609532,0.859648254400111
"Atp6v1b2",0.636805555555556,24,0.669851398307668,-1.51138313499823,0.0821033085024364
"Atp6v1h",0.384057971014493,23,-0.584962500721157,0.11301064369367,1
"Atp8a1",0.579409171075838,54,0.546634382062056,-2.13748417960808,0.0386776839690032
"Atp9b",0.564285714285714,42,0.192645077942395,-0.132689246201736,0.606448904031451
"Atrn",0.547530864197531,27,-0.152003093445049,0.601613265952622,1
"Atrnl1",0.415422077922078,44,-0.378511623253729,0.900300815940753,1
"Atxn1",0.513514063008283,173,-2.22044604925031e-16,0.105832412247139,1
"Atxn2",0.604838709677419,62,0.298762110308321,1.29526477838144,1
"Atxn7",0.575833333333333,40,0.391424942056893,-1.40076416303458,0.0941744999572083
"Atxn7l1",0.472222222222222,21,0.101283335837182,0.94787762512756,1
"Auh",0.510833333333333,20,0.145850866463455,0.0342306382593733,1
"Auts2",0.658163855820106,96,0.922958964236171,-6.04767024804752,0.000505479834080705
"Avl9",0.416666666666667,10,-0.263034405833793,0.356005763232929,1
"Axl",0.418181818181818,11,-0.308122295362332,-0.184299948803901,0.543768434694513
"Azi2",0.666666666666667,16,0.499571009490511,3.05097022794799,1
"B2m",0.597670250896057,31,0.39592867633114,-0.0856881731060071,0.678891490940944
"B3galnt2",0.375641025641026,13,-0.362570079384709,0.109378591233707,1
"B3galt1",0.407268170426065,19,-0.216811389073148,0.202450000064708,1
"B4galt1",0.557622139764997,77,0.456556768717111,-2.02655096904539,0.0440902582326207
"BC005537",0.565656565656566,33,0.301169534720565,-0.645519548805623,0.255856546494627
"BC034090",0.325757575757576,11,-0.999999999999999,-1.61380811431867,0.0724060125400438
"Babam2",0.583531746031746,84,0.415037499278844,-2.33340453711747,0.0307510111007389
"Bach1",0.438905775075988,47,-0.166358386422121,0.0889895390278213,1
"Bach2",0.426190476190476,46,-0.410788026277486,-0.74414553858783,0.22248179826949
"Bag3",0.46421130952381,64,-0.181838322985813,-0.307981772400041,0.432551224969453
"Baiap2l1",0.527450980392157,17,0.463947099759792,0.343245213249723,1
"Banp",0.553240740740741,36,0.403355694231208,-0.948582793745459,0.168395923384208
"Baz1a",0.395833333333333,12,-0.567040592723894,-0.965630357721302,0.164620582270878
"Baz1b",0.592494089834515,47,0.678071905112637,-2.83572547028831,0.0172431882505497
"Baz2a",0.476190476190476,19,0.113210610447992,0.0187250319868326,1
"Baz2b",0.492369242779079,61,-0.215389033598686,-0.188895306220019,0.538788041373562
"Bbs9",0.647058823529412,17,0.44980291743952,2.3723531430675,1
"Bbx",0.491666666666667,40,-0.0943273825481523,-0.0637376075222846,0.721064320967014
"Bcam",0.416666666666667,10,-0.125530882083859,-0.0778972803700242,0.693058252668445
"Bcap29",0.371794871794872,13,-0.321928094887362,1.13293943379836,1
"Bcas3",0.433866279069767,86,-0.364663976763724,-0.759315288360909,0.217826845483894
"Bckdhb",0.44780701754386,38,-0.293196376344047,-0.454536216679557,0.340360649268028
"Bcl2",0.484635416666667,32,-0.291462814160311,-0.452782843612695,0.341293716474257
"Bcl2l13",0.572916666666667,24,-0.284729476933112,2.06708493787876,1
"Bclaf1",0.485238095238095,35,0.076961981814885,0.0137736165951026,1
"Bdp1",0.490650406504065,41,-0.18844508941311,0.0737803975755611,1
"Bend7",0.422619047619048,14,-0.0703893278913972,-0.106253520763424,0.644809467041305
"Best3",0.916666666666667,12,3.84130225398094,-20.5815235087648,1.40045314834123e-10
"Bicc1",0.347089947089947,36,-1,-7.4392185696277,0.000114666242671692
"Bicra",0.619298245614035,19,0.514573172829758,0.731206996711819,1
