"","N","AR","tot_gene_mean","tot_gene_variance","alpha","beta","bb_mu","bb_theta","phi","id","theta_smoothed","thetaCorrected","theta_common","resid","AR.1","N.1","log2FC","loglik0_mean","loglik1_mean","llr_mean","pval_mean"
"1110002E22Rik",11,0.618181818181818,2.63636363636364,0.854545454545455,0.000621310966135876,0.000379690034865126,0.62068965516974,998.999999999999,2.87059444075938,1,1.0133829133957,380.030586804929,1.0133829133957,997.986617086603,0.485714285714286,11,-0.137503523749935,-24.2819049793175,-25.5656140015979,1.28370902228037,1
"1110059E24Rik",11,0.477272727272727,2.72727272727273,0.618181818181818,0.163433381121815,0.213720575313142,0.433333333333333,2.65143711987669,2.24870287338579,2,0.819189027256501,1.54322733966716,0.819189027256501,1.83224809262019,0.487179487179487,11,0.15200309344505,-30.1735972544744,-30.4169719558139,0.243374701339448,1
"1600010M07Rik",16,0.586458333333333,2.4375,0.795833333333333,0.161319458861474,0.112222232287397,0.589743589666111,3.65574986321103,2.1172016277675,3,1.88437483399193,2.62202733827215,1.88437483399193,1.7713750292191,0.415094339622642,16,-0.330148601692331,-40.0958216125594,-42.5674473076222,2.47162569506285,1
"1600020E01Rik",12,0.0833333333333333,2.25,0.386363636363636,74074.0740742039,925925.925925796,0.0740740740742039,1e-06,0.856289660958775,4,NA,1e-06,3.64255788845557,-3.64255688845557,0.25609756097561,12,-1.47804729680464,-36.3235624413937,-38.7459388803691,2.42237643897533,1
"1700025G04Rik",74,0.487065637065637,3.4054054054054,4.07997038134024,0.593598812371964,0.674086786915428,0.468253968259674,0.788839125854339,2.06077119048588,5,0.491914919862941,0.62163353089816,0.491914919862941,0.296924205991398,0.522455877455877,74,-0.050626073069967,-136.335136785649,-136.866960853002,0.531824067352346,1
"2210408F21Rik",113,0.519776781723684,3.74336283185841,6.60319216182048,0.661639604132041,0.652320736466454,0.503546099291453,0.76105797800907,2.18554692807935,6,0.428881520709794,0.569813497133384,0.428881520709794,0.332176457299276,0.503986291486291,113,0.0411052033296737,-170.324321032307,-170.33579567554,0.011474643232873,1
"2310014F06Rik",16,0.4625,2.8125,1.22916666666667,0.0676319506051208,0.0925489850391111,0.422222222220839,6.24294018497332,2.55262377442088,7,0.722721407535146,2.84392844706657,0.722721407535146,5.52021877743817,0.331818181818182,16,-0.963474123974884,-36.7927216050627,-34.7389505619059,-2.05377104315673,0.0426923654137128
"2310039L15Rik",14,0.630952380952381,2.07142857142857,0.0714285714285715,0.66849824811817,0.408526707183335,0.620689655172408,0.928483592768802,1.52146029861025,8,10.0123772043637,6.90805173821667,10.0123772043637,-9.08389361159489,0.461538461538462,14,0,-22.3105733708466,-23.5887969606692,1.27822358982265,1
"2610035D17Rik",19,0.973684210526316,2.94736842105263,2.60818713450292,946428.57142742,53571.4285725801,0.94642857142742,1e-06,0.582366291905016,9,NA,1e-06,0.626649271654445,-0.626648271654445,0.91869918699187,19,3.50250034052918,-49.5125902974978,-20.2058525935281,-29.3067377039697,1.91897642627667e-14
"2610037D02Rik",25,0.576,2.48,0.676666666666667,1.37955423280234,1.06422755102023,0.564516129031963,0.409201838977537,1.42960751909137,10,1.67305980034475,1.25080545631933,1.67305980034475,-1.26385796136721,0.53625,25,0.316473664795256,-69.1469980627162,-68.9638895379431,-0.183108524773175,0.545073555860175
"2610307P16Rik",61,0.541560807134578,3.55737704918033,4.48415300546448,1.25500273145171,1.07265190736332,0.539170506880097,0.429616998726703,1.76736059915945,11,0.46261787360167,0.466038236270073,0.46261787360167,-0.0330008748749671,0.528479615622473,61,0.253384235800075,-119.84502880401,-119.482790936293,-0.362237867716118,0.394679699560383
