"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"Actn2_rep2",0.5209941244492,0.517941432564962,0.14399873945032,0.148015176887962,0.136229079094139,7.27366666666667,3000
"Actn2",0.511181516938993,0.515287345475139,0.150877500211365,0.153869011415792,0.140363381175425,7.06466666666667,3000
"Actn2_rep1",0.530388799043104,0.517574316289207,0.165392621703579,0.162361953907493,0.141559610956955,7.00833333333333,3000
"Myom1",0.526806169458059,0.528052472248206,0.0859591859117776,0.124208572254927,0.151248789284136,6.60666666666667,3000
"Pln",0.572729223075666,0.574624008750346,0.21602923053613,0.203028306030417,0.167262650017976,6.095,3000
"Pln_rep1",0.611791700008467,0.620578420467174,0.215157244919604,0.204503221480485,0.171062698978949,5.99333333333333,3000
"Pln_rep3",0.563749639727847,0.570301937809819,0.217706862365594,0.207424667941401,0.174061281343806,5.91733333333333,3000
"Pln_rep4",0.567990101006293,0.573363430924362,0.225182018728411,0.211704193819322,0.174493472758688,5.90666666666667,3000
"Pln_rep2",0.574781956484632,0.568402620815175,0.207168543404803,0.202036791360862,0.17471063997802,5.90133333333333,3000
"Ank2",0.377612828710779,0.378438155730859,0.228188814414618,0.213946336732517,0.175683026661569,5.87766666666667,3000
"Mast2_rep1",0.326508699009271,0.329442282749669,0.134237066099782,0.168040392892872,0.18562343936961,5.654,3000
"Mast2_rep3",0.484118752013599,0.486899563318782,0.125552935772138,0.163456762520917,0.185878193046769,5.64866666666667,3000
"Mast2",0.681487485286164,0.679545870714776,0.132847480730437,0.172314403723022,0.195431071008343,5.461,3000
"Mast2_rep2",0.488232822174599,0.48400293076077,0.129802913547373,0.170707911951402,0.195521325375176,5.45933333333333,3000
"Arhgap26",0.481466436905643,0.487739439695539,0.160341714270446,0.190667701332636,0.20211698315501,5.34233333333333,3000
"Mir99ahg",0.71692122546802,0.707382895318965,0.236472639897749,0.236903072943449,0.211688213960813,5.18766666666667,3000
"Synpo2",0.360822338037699,0.376810603990166,0.448387654780379,0.363526025712348,0.234281171095634,4.87866666666667,3000
"Pam",0.422910317634545,0.431507823613092,0.479598389434514,0.389118900841542,0.251152502611664,4.68666666666667,3000
"Camk2d_rep1",0.474805261108326,0.473343706503601,0.239084647089925,0.29524428042834,0.32271500732229,4.07033333333333,3000
"Ifrd1",0.622785758523182,0.627097729516269,0.320520425453393,0.340830809773623,0.325403791493258,4.052,3000
"Camk2d",0.476994556795409,0.468245425188723,0.234393318486133,0.296094848754427,0.329341299668828,4.02566666666667,3000
"Msrb3",0.49405487797399,0.490774907749069,0.262497555378421,0.315397150321422,0.337232324343888,3.97466666666667,3000
"Ifrd1_rep1",0.486317731590925,0.483934878112207,0.29490244028771,0.341937288745092,0.354686864801892,3.86966666666667,3000
"Sptbn1",0.494756281463634,0.495670214685178,0.175051691485225,0.293926782366945,0.3879448743134,3.69533333333333,3000
