"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"1700025G04Rik",0.509457364341085,0.488294314381259,998.999999999999,874.676040797427,601.867931168083,0.268402154398564,215,1.51968345028316,1.50993266080471,1.51834831420893
"2210408F21Rik",0.474226804123711,0.482456140425498,998.999999999999,980.917324739848,903.381656456258,0.102333931777379,97,1.52781129578334,1.39212959976857,1.49137480920476
"2210408I21Rik",0.423076923076923,0.488372093022938,998.999999999999,763.195000057035,285.483728668654,0.0385996409335727,26,2.13090726784864,0.777974640685223,1.20390362372892
"2610307P16Rik",0.493078449328449,0.512820512820512,5.84647945461958,26.3290316987336,63.7168924358551,0.490125673249551,312,1.64028149116223,1.56651647553632,1.63288160260348
"2900026A02Rik",0.644345238095238,0.626865671641791,998.999999999999,966.634924020692,862.848073962798,0.120287253141831,112,1.3635663403904,1.43750868874113,1.38043866388995
"4732440D04Rik",0.317708333333333,0.313559322055221,998.999999999999,979.580790619674,899.588560527874,0.105924596050269,96,1.45540244794626,1.39664348222214,1.4398001200315
"4732471J01Rik",0.308771929824561,0.295454545454593,998.999999999999,968.934249472459,869.373580403287,0.118491921005386,114,1.29900014001674,1.4331908341837,1.32867103743814
"4930523C07Rik",0.499183006535948,0.500000000191723,998.999999999999,977.417688278939,893.449656509279,0.10951526032316,102,1.42069621992577,1.40404457669012,1.41651488581635
"5031425E22Rik",0.534722222222222,0.528985507246377,998.999999999999,961.639514927704,848.671057749576,0.123877917414722,120,1.50565674733932,1.44423500351282,1.49187520594368
"5330438D12Rik",0.574626865671642,0.551282051282051,998.999999999999,918.771419748216,727.011015683625,0.0700179533213645,67,1.5084128638343,1.36315955355328,1.45786481643302
"9530026P05Rik",0.437946172933766,0.463414634150727,3.19283932629152,5.04753695406763,8.31490505816264,0.736086175942549,403,1.78812441279335,1.6139735128465,1.77392554017742
"9630014M24Rik",0.49,0.476683937823834,998.999999999999,909.628786613278,701.06414010791,0.173249551166966,130,1.6642632374121,1.47065807328654,1.62213485451345
"AU020206",0.585227272727273,0.611650485436893,998.999999999999,978.443204840468,896.360081791592,0.09245960502693,88,1.42857656619107,1.38325398320491,1.41579847020596
"AW554918",0.534632034632035,0.510309278339479,998.999999999999,909.573895446992,700.908358481238,0.174147217235189,154,1.56521328489033,1.47108811580065,1.5477554117155
"Aak1",0.448863636363636,0.421383647798742,998.999999999999,933.803993892956,769.673597147792,0.142728904847397,132,1.52261874419958,1.456530304546,1.50884270367717
"Abca8a",0.683760683760684,0.709677418038003,3.71663107136996,194.807693752708,545.869986407279,0.0556552962298025,39,1.38334370137231,1.12190913747402,1.25475629925169
"Abcb1a",0.679324894514768,0.666666666666258,998.999999999999,970.168548408644,872.876531954307,0.0861759425493716,79,1.46524201528311,1.39271865225598,1.44303233349107
"Abcc4",0.779696493982208,0.739130434782542,10.5918931108104,325.095288421984,902.68568943064,0.103231597845601,91,1.24018924608398,1.39306165070144,1.2800271087375
"Abcc5",0.510869565217391,0.495327102808497,998.999999999999,980.594385601927,902.465152260313,0.0960502692998205,92,1.48798048282784,1.38664267232077,1.4599274527436
"Abcg2",0.582554517133956,0.574626865671642,998.999999999999,966.634924020692,862.848073962798,0.120287253141831,107,1.47989784914782,1.43750868874113,1.46956335692422
"Abhd17b",0.367924528301887,0.343283582089555,998.999999999999,876.413424930903,606.798643061822,0.0601436265709156,53,1.58440072547447,1.19369823842664,1.41842900610696
"Abi1",0.559055118110236,0.55623100275993,998.999999999999,843.006297043885,511.988911791517,0.295332136445242,254,1.40852316172396,1.51750902020093,1.42097072656854
"Abi2",0.428571428571429,0.463768115942029,998.999999999999,884.611903563274,630.065999614869,0.0619389587073609,56,1.55905152543085,1.22659656487206,1.42400533727088
"Ablim1",0.473479645826585,0.471421345473307,0.480692596137522,0.435178045518567,0.330206109303331,1.77468581687612,735,1.54856466070335,1.70463084122805,1.5551528527276
"Ablim3",0.477808002808003,0.464023494860525,3.17246971093828,9.42475543827874,20.7758335345615,0.611310592459605,370,1.64128645032631,1.59264068494834,1.6371358607957
"Acer2",0.36235632183908,0.338323353293413,37.7221943643053,199.569655572307,495.37400506516,0.299820466786355,232,1.42948031133936,1.51868607797395,1.44058382026576
"Acer3",0.605555555555556,0.597402597402588,998.999999999999,915.192035997547,716.852692206616,0.0691202872531418,60,1.5215097576561,1.35072362246101,1.45737648906388
"Ackr3",0.555645161290323,0.588888888665162,998.999999999999,914.09462532179,713.738230777499,0.161579892280072,124,1.6690169045793,1.46541154739538,1.62293925637012
"Actn1",0.73030303030303,0.673684210526132,998.999999999999,968.438107748135,867.965525699686,0.085278276481149,75,1.31706651144375,1.39528598725685,1.34098275305561
"Actn4",0.53859649122807,0.508928571428571,998.999999999999,981.208658890353,904.208465411898,0.100538599640934,95,1.39115105895423,1.39051468396938,1.39098330395483
"Actr2",0.478371501272265,0.466666666666667,998.999999999999,945.392324185279,802.561383389173,0.134649910233393,131,1.30324346815332,1.45367062359773,1.33291104371899
"Actr3",0.470873786407767,0.487394958175868,998.999999999999,979.109643387357,898.251440418781,0.106822262118492,103,1.4813069113059,1.39817249028189,1.46022489833267
"Acvr2a",0.453125,0.437500000005308,998.999999999999,932.605964908229,766.273580047247,0.143626570915619,128,1.6061519797557,1.45691619910707,1.57361299121932
