"","AR","N","log2FC","llr","pval","padj"
"1700025G04Rik",0.523456790123457,54,-0.0721497857558351,-0.775426377652025,0.213009595248857,0.670698236771351
"2210408F21Rik",0.487878787878788,55,-0.0384741478146355,1.96685959786238,1,1
"2610307P16Rik",0.410967741935484,155,-0.512061953673709,50.446760300386,1,1
"2900026A02Rik",0.613095238095238,56,0.491853096329674,-12.318147361261,6.92353895568593e-07,4.51636760569217e-06
"4632427E13Rik",0.434391534391534,63,-0.415037499278844,1.93756565175572,1,1
"5031425E22Rik",0.529220779220779,77,0,-37.9468011223582,2.99368438951223e-18,7.84446790878968e-17
"9530026P05Rik",0.468005148005148,185,-0.333830183943654,27.2127854220825,1,1
"AW554918",0.373563218390805,87,-0.880418384247328,-8.89554449324125,2.46535180036964e-05,0.000128331107184224
"Aak1",0.440350877192982,95,-0.362570079384708,14.0851215225056,1,1
"Abca1",0.441840277777778,96,-0.084888897586513,16.2106389790541,1,1
"Abca8a",0.636210086210086,39,0.852442811586142,-70.7861918374496,1.2060991256246e-32,6.21543082738545e-30
"Abca8b",0.653601953601954,26,0.641546029087524,-52.4793240041725,1.24711518230025e-24,1.05082540770049e-22
"Abcc5",0.393459915611814,79,-0.584962500721156,-2.10271776402575,0.040294625788308,0.139062353680375
"Abhd17b",0.46969696969697,44,-0.222392421336448,0.46132326355643,1,1
"Abi1",0.733879138180758,156,1.6154645891185,-3.28986441652808,0.010314660481913,0.0389889122372556
"Abi3bp",0.467372134038801,27,-0.632268215499513,-5.75078914183634,0.000695371199654121,0.00301132738001477
"Ablim1",0.414777162727982,244,-0.312080308931015,7.10462588740631,1,1
"Ablim3",0.563063063063063,37,0.695145418471579,0.816179690627365,1,1
"Abtb2",0.618376928236083,71,0.817135942850189,3.15756129566145,1,1
"Acap2",0.561111111111111,60,0.160464672193246,1.79482152986186,1,1
"Acer2",0.577712165551839,184,0.375509135092207,21.5838936862393,1,1
"Acer3",0.512121212121212,55,0.165059246270496,0.955864206921689,1,1
"Ackr3",0.508421052631579,95,0.174497731232136,-9.27301470227266,1.65850346063041e-05,8.93395940813453e-05
"Actn1",0.680268199233717,87,0.885541275415085,-63.014324370152,3.03076240873691e-29,3.90463223658938e-27
"Actn4",0.5,65,0.074000581443777,2.7541752804763,1,1
"Actr2",0.455128205128205,52,-0.478047296804645,1.93014323002422,1,1
"Actr3",0.491496598639456,49,-0.0780025120012731,-25.5002268263243,9.23446215275074e-13,1.24143291201327e-11
"Acvr1",0.59969696969697,110,0.485426827170242,-17.1165012728246,4.8892722927074e-09,4.15319503545365e-08
"Acyp2",0.425742574257426,101,-0.349149563622386,-26.0057351752419,5.51773689489104e-13,7.82607453165279e-12
"Adam10",0.416666666666667,93,-0.736965594166206,2.81543644346819,1,1
"Adamts1",0.573757763975155,46,0.857980995127572,-9.23657527249081,1.72314827233039e-05,9.2199963097966e-05
"Adamts9",0.583267587113741,65,0.28590887208638,-43.3620600108434,1.24765845565628e-20,4.82219993111152e-19
"Adamtsl3",0.518918918918919,37,-0.137503523749935,-10.684769154105,3.78741166190442e-06,2.23486199591764e-05
"Adarb1",0.636054421768708,49,0.932885804141463,1.60746279842432,1,1
"Add1",0.5,50,-0.0931094043914817,1.45631053681123,1,1
"Adgra2",0.497058823529412,68,0.134301091711591,2.16974627134461,1,1
"Adgrf5",0.499581430745814,146,0.0114047632722492,-5.26940032554913,0.00116894250726559,0.0049242101259744
"Adgrg6",0.298754789272031,87,-0.955145764215739,-47.5032633743813,1.89758591492525e-22,9.1677119514826e-21
"Adgrl2",0.452798982188295,131,-0.432315490710679,44.9986868114382,1,1
"Adgrl4",0.6121346205417,113,0.462343214057201,-45.350698579129,1.67075228610115e-21,7.17495287308995e-20
"Adh6b",0.753623188405797,23,1.41503749927884,-14.4602096518219,7.54137135901689e-08,5.60526928896159e-07
"Adipor2",0.662745098039216,68,0.648527629498622,-11.0928406494791,2.47512849025562e-06,1.51246982052774e-05
"Adk",0.477820512820513,130,-0.224560258019158,51.1205535358545,1,1
"Adss2",0.46969696969697,33,-0.192645077942396,4.02784017361254,1,1
"Afap1l1",0.604326923076923,104,0.60334103003601,5.66875202031312,1,1
"Aff1",0.402435064935065,154,-0.615519967697126,19.3383927742131,1,1
"Afg1l",0.431372549019608,51,-0.357552004618083,0.650735859030959,1,1
"Agap1",0.536950904392765,129,0.217591435072627,36.6375951082787,1,1
"Agfg1",0.44758064516129,62,-0.338801913451759,0.468990231065519,1,1
"Agmo",0.771717171717172,33,1.96962635095648,-16.2253422075545,1.22255891294714e-08,9.94776883903303e-08
"Ago3",0.421474358974359,104,-0.295455883526171,4.3688087489345,1,1
"Agps",0.44047619047619,42,-0.383328639551505,0.743113602540618,1,1
"Ahnak",0.52921686746988,166,0.0655883416275769,40.1407257617506,1,1
"Ahsg",0.75792349726776,61,1.30256277002043,-31.9455729485396,1.31487271195932e-15,2.33654392263116e-14
"Aig1",0.638513513513513,74,0.834940753729504,-1.7902641971303,0.0584605532830216,0.197768086160944
"Airn",0.851685952935953,260,2.31647366479525,-13.4173540850694,2.21621046228326e-07,1.56450291081731e-06
"Akap10",0.578205128205128,65,0.280107919192735,1.9321447477619,1,1
"Akap13",0.501366582135813,169,-0.0726037489568399,5.92798298457714,1,1
"Akt3",0.521003401360544,196,0.170800688899176,19.4226914674931,1,1
"Alcam",0.17760101010101,30,-0.802553935793783,-15.6891682199129,2.1233693588991e-08,1.67486174941735e-07
"Ambra1",0.568253968253968,105,0.215728691055437,11.5985757211174,1,1
"Amotl1",0.518264840182648,73,0.125530882083859,1.8943796913692,1,1
"Anapc1",0.461187214611872,73,-0.389042290745899,1.55302766938799,1,1
"Ank2",0.48187134502924,57,-0.125530882083859,-59.7993828156608,7.74419750737542e-28,9.20963795877107e-26
"Ankhd1",0.503058103975535,109,-0.158262083916732,18.272974330067,1,1
"Ankib1",0.596618357487923,69,0.612976876890753,0.207931768622956,1,1
"Ankrd11",0.535430463576159,151,0.0124909441831971,63.8863765936426,1,1
"Ankrd12",0.540849673202614,102,0.241008099503795,9.80112581915203,1,1
"Ankrd17",0.522717622080679,157,0.0398010080579752,4.41854104397379,1,1
"Ankrd33b",0.64429012345679,108,0.797183117000313,24.5520105706913,1,1
"Ankrd44",0.507575757575758,99,0.0790715709911991,17.5041703865207,1,1
"Anks1",0.522222222222222,45,0.289506617194985,2.34958383115629,1,1
"Ano6",0.48258547008547,156,0.060120992437571,-5.9875069052614,0.000539186671102638,0.00237487918383099
"Anxa2",0.456480117820324,97,-0.296981737757132,-38.1286458104283,2.49011506930688e-18,6.99948708572444e-17
"Anxa3",0.512886597938144,97,0.104336659814736,-32.3133106147367,9.0524019549995e-16,1.72777943486781e-14
"Aopep",0.522809242040011,169,0.0382193222304903,22.5564790136017,1,1
"Ap1g1",0.569010416666667,64,0.510194732319184,1.50595369540078,1,1
"Ap2b1",0.533088235294118,68,0.263034405833794,3.94927411026451,1,1
"Ap3b1",0.601325757575758,88,0.723482364802584,5.90160950826791,1,1
"Ap3s1",0.573446327683616,59,0.357552004618083,-2.18127010525184,0.0367374857096971,0.128208020106528
"Apba1",0.602619047619048,105,0.578536231561723,-35.7004915582139,2.91526857968032e-17,6.62794885909673e-16
"Apbb2",0.483752620545073,159,-0.111748357652456,42.5054211541746,1,1
"Apc",0.451713395638629,107,-0.144389909335175,15.5966270522618,1,1
"Aplp2",0.472983870967742,124,-0.137503523749935,31.7904570853406,1,1
"Apoe",0.47720744863602,168,-0.151164073333651,2.15544506147157,1,1
"App",0.511147186147186,235,-0.0256258076754947,12.0283212202369,1,1
"Appbp2",0.453389830508475,59,-0.263034405833794,0.43006748585978,1,1
"Aqp1",0.570090326340326,104,0.186413124230881,-44.0201443476821,6.41347561881084e-21,2.60927192281094e-19
"Arb2a",0.487641723356009,147,-0.0598714559773985,6.61087447844702,1,1
"Arf4",0.410416666666667,80,-0.401362562381767,8.54733136613227,1,1
"Arfgef1",0.615972222222222,120,0.488286481309482,32.8167655932589,1,1
"Arhgap10",0.463888888888889,60,-0.118644496498619,1.78087132622606,1,1
"Arhgap18",0.668181818181818,44,0.855610090664825,1.73729125309372,1,1
"Arhgap21",0.51010101010101,66,0.405992359675837,-7.26974197544685,0.000137252593480845,0.000654915152843787
"Arhgap24",0.624819624819625,33,1.2667865406949,-52.4447219165021,1.2914413160614e-24,1.05082540770049e-22
"Arhgap26",0.52043363572026,157,0.00939869800224979,-0.252017271210804,0.477732723203135,1
"Arhgap29",0.629376498800959,139,0.548304030142308,-1.38482197558196,0.0960675278421552,0.315329932152807
"Arhgap32",0.504464285714286,56,-0.174029399775049,-0.225592159746284,0.501773075863863,1
"Arhgap42",0.305392156862745,102,-0.954196310386875,9.64931099225151,1,1
"Arhgap5",0.3625,60,-0.884522782580064,3.62500043003476,1,1
"Arhgef11",0.516339869281046,51,0.215728691055437,0.166481892579718,1,1
"Arhgef12",0.450314465408805,159,-0.162271428898877,19.546339855008,1,1
"Arhgef15",0.514957264957265,78,0.252766070379967,6.0654159045979,1,1
"Arhgef2",0.614942528735632,58,0.704544116473829,-1.35189066559421,0.100110555355512,0.326520925273463
"Arhgef3",0.612451115711985,138,0.599462070416271,-6.42238507259299,0.000338423779184796,0.00152983380882952
"Arid1b",0.505312339989759,186,0.166819090574491,27.3492331414219,1,1
"Arid2",0.506782945736434,86,0.0715532610250338,5.7935296291452,1,1
"Arid4b",0.510416666666667,96,-0.0766212816029124,9.24889440567472,1,1
"Arid5b",0.525,70,0.17687776208408,4.21476561603406,1,1
"Arih1",0.465085870413739,183,-0.151065974190996,27.3180894230956,1,1
"Arl13b",0.46474358974359,52,-0.222392421336448,1.40044563608096,1,1
"Arl15",0.429071480728107,166,-0.600904044590178,-1.36974532828305,0.0978959655892222,0.320650768646054
"Arl6ip5",0.392592592592593,45,-0.710493382805015,1.38307275897689,1,1
"Armh3",0.590163934426229,61,0.491853096329674,2.6357545521216,1,1
"Arnt",0.506944444444444,72,-0.0951572330403403,5.04085579130319,1,1
"Arpc2",0.488356164383562,73,-0.0824621601919726,-23.6374507351621,6.16971797532906e-12,7.33721845373749e-11
"Asap1",0.516841491841492,143,0.0874628412503395,-7.52533747199607,0.000104662822706114,0.000507237379008316
"Asb3",0.484848484848485,55,0.215728691055437,1.82160654364185,1,1
"Ascc3",0.496194379391101,122,-0.0921182019884315,37.0434702803389,1,1
"Ash1l",0.507644110275689,133,0.0140751852117227,1.59089036489414,1,1
"Asph",0.728494623655914,62,1.50695998871988,1.02194254479411,1,1
"Asxl1",0.529535864978903,79,0.252766070379967,2.55152965712078,1,1
"Asxl2",0.5,59,0.0395283641866375,-11.22204594438,2.16349945935003e-06,1.33257775464349e-05
"Atad2",0.226415094339623,53,-2.02553509210714,-5.42673713384875,0.000986105749096625,0.00419977820414155
"Atad2b",0.530833333333333,100,0.133266530863464,11.1178761452482,1,1
"Ate1",0.514922480620155,86,-0.0465425859370301,7.76173740958218,1,1
"Atf2",0.478395061728395,54,0.0801703486839833,-5.49016470663165,0.000920840604759807,0.00394354452897136
"Atf3",0.697619047619048,28,0.722466024471092,-13.1755414172452,2.84659274409581e-07,1.96465731355898e-06
"Atf6",0.612068965517241,58,0.554588851677637,-1.05581694586425,0.146183164706912,0.468877951528809
"Atf7",0.482749326145553,106,0.037474705418663,-37.9547745261479,2.96960519974951e-18,7.84446790878968e-17
"Atg10",0.32,50,-1.33703498727757,1.39982128771685,1,1
"Atp10d",0.552722136620442,118,0.100526875953965,0.916770620703261,1,1
"Atp11a",0.513888888888889,48,0.180572245641821,0.797535792694156,1,1
"Atp1b3",0.496202791461412,116,-0.106915203916512,29.2185334003834,1,1
"Atp2a2",0.606906906906907,111,0.491853096329674,21.4150217847715,1,1
"Atp2b1",0.4518779342723,71,-0.115477217419936,-16.0733703453482,1.4295631526581e-08,1.14513193471991e-07
"Atp2b4",0.618731563421829,113,0.569855608330947,16.1858087494657,1,1
"Atp2c1",0.542467948717949,104,0.0581029545635681,15.6866471782463,1,1
