"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"Ank2",0.4816,0.470892767940832,1000,0.2199,0.207625386547649,0.189571173720442,-0.0465054464364736,-0.295999243082861,0.441647355406,1
"Pln",0.6497,0.645739512328875,1000,0.1681,0.191108276533935,0.194388041026164,0.931278496734227,0.17424142975392,1,1
"Camk2d",0.4701,0.473426864399504,1000,0.2391,0.305704957214886,0.328235371319535,-0.180888363693145,-1.28638104297465,0.108717757155673,1
"Ghr",0.5096,0.512265088261412,1000,0.4853,0.490149409518341,0.467147531471013,0.0735343002999985,-0.210126946618402,0.516810383668103,1
"Cdh13",0.508,0.502687629445718,1000,0.4187,0.46892517307721,0.473359047679925,0.0672300517141213,0.303004262862714,1,1
"Gm35330",0.8188,0.81998116050616,1000,0.359,0.452547083557904,0.482970245620772,2.17785402525995,0.409875217522085,1,1
"Resf1",0.335,0.33873431417224,1000,2.4481,1.33019103158768,0.61174710224491,-1.05928317804628,-1.08955969196222,0.139894487032331,1
"Ppip5k2",0.6035,0.604051971394618,1000,0.5218,0.744664861531511,0.834707465179128,0.631211980522502,-0.450937233546938,0.342279594415168,1
"Actc1",0.3856,0.387720277039782,1000,1.1187,1.20254147263285,1.1878356758679,-0.726861635622106,-1.5608379412015,0.0772572891807255,1
"Atp1a1",0.4706,0.469595115995116,1000,1.6497,1.51701053189432,1.36015475237993,-0.0940491060822215,-0.124774371734702,0.617393000391429,1
"Pdlim3",0.2455,0.245988123662543,1000,3.5382,2.2445865471064,1.37607585294717,-1.42121607420797,-0.542986880052126,0.297365018292213,1
"Rapgef2",0.5275,0.527948352962827,1000,1.9918,2.02185246779013,1.93279866913813,0.129645184648862,-0.0423965832227395,0.770903974348773,1
"Pakap",0.4828,0.484451461620817,1000,1.7568,2.13123304698701,2.23615927376482,-0.129992885163639,-0.0746890691938233,0.699130341172223,1
"Gphn",0.6444,0.644181551781552,1000,1.4819,2.10445714979986,2.35470555346098,0.831719470456804,-3.66054586878147,0.00681500008093984,1
"Art1",0.363,0.359757921245421,1000,1.338,2.19645189907132,2.57867420051493,-0.766556847036893,-0.372112555071226,0.388310777124799,1
"Ube2b",0.5272,0.527949603174603,1000,1.4817,2.39389557922922,2.7968905146761,0.129635280416595,2.98180912174394,1,1
"Ralgapa1",0.6407,0.639555086580087,1000,1.612,2.54759320014713,2.95606401435805,0.86510701471245,1.82165722334105,1,1
"Vps13a",0.4833,0.482571031746032,1000,2.4314,3.58092212160206,4.05904972039354,-0.0336503894419171,1.26342569401402,1,1
"Myom2",0.4993,0.500167063492064,1000,9.9362,6.694485460189,4.461714792862,-0.0441748547956822,-0.406539703237058,0.367211386623308,1
"Ubr5",0.3711,0.372116666666667,1000,2.6454,4.31863894427602,5.06166921422424,-0.795079021976992,0.545945199265248,1,1
"Dtna",0.433,0.434027777777778,1000,2.8799,4.63200875365506,5.40427936974916,-0.411606593878571,1.39425059449297,1,1
"Slc24a2",0.7195,0.722666666666667,1000,28.0546,14.3770590826611,5.68689357225111,1.52818698419283,-0.313504416141996,0.42845462127038,1
"Nfyc",0.5072,0.506984415584415,1000,3.3694,5.45550611463478,6.37812433908552,0.0800444279320401,2.32450504038525,1,1
"Lnpep",0.4959,0.495183333333333,1000,5.2431,7.00039488298349,7.65093845127678,-0.0528063591746534,0.398648294804502,1,1
"Auts2",0.6407,0.643197619047619,1000,13.1225,9.99257209817337,7.65093845127678,0.653892092617511,-0.601846071571003,0.272584984677657,1
"Atcayos",0.5144,0.515294047619048,1000,3.9485,6.59807642381173,7.78733205796844,0.0700853146059216,0.88961274995313,1,1
"Agl",0.5294,0.527428210678211,1000,4.9846,7.082871327796,7.92683747465375,0.190763165164784,0.838797077591721,1,1
"Aox1",0.8403,0.841558333333333,1000,15.9744,11.4067207200823,8.1567127798057,2.34272746621782,-0.508936707464159,0.313023972717313,1
"Pard3",0.5281,0.52712619047619,1000,4.1458,6.97270948971897,8.24508762729744,0.168256181081694,1.91248888146879,1,1
"Usp28",0.5553,0.554904761904762,1000,9.8543,9.14049429984555,8.24508762729744,0.332888457924972,-0.701051801691733,0.236371676221283,1
"Abhd18",0.4611,0.459990476190476,1000,8.5471,9.39880637697623,9.39779227310169,-0.197366083330219,0.210329002559547,1,1
"Lclat1",0.4617,0.461455555555556,1000,10.2635,10.0506038453307,9.39779227310169,-0.059286205731514,-0.236238557984052,0.491849781274699,1
"Lims1",0.441,0.44305,1000,4.7296,7.99386387135926,9.46612675285605,-0.310745754550766,0.930113122870694,1,1
"Arih1",0.4963,0.497111111111111,1000,5.2111,8.3125952729713,9.67366584691817,-0.0241393535854178,0.848773710043588,1,1
"Sptan1",0.6006,0.601928571428571,1000,7.4401,9.34414943429532,9.95637290264705,0.652643533745346,-0.0861706945319156,0.67803926942752,1
"Casq2",0.4692,0.469866666666667,1000,10.7239,10.7568569812682,10.2094442293903,-0.247273590080415,-0.0772282470610435,0.694312439418578,1
"Grk5",0.6921,0.692125,1000,20.0806,14.4063037097067,10.3564798659587,1.13513844938274,-1.12908760524999,0.132910592495688,1
"Sema3a",0.6766,0.68,1000,32.3416,19.4338650572392,10.9238618974234,0.979135480078398,-0.325878178526636,0.419485435177328,1
"Osbpl9",0.5293,0.528333333333333,1000,13.6559,12.7795647436406,11.5982332184538,0.149205816677499,0.170798822225265,1,1
"Thrb",0.5289,0.5294,1000,8.7742,10.9791679867476,11.6798132384258,0.166009951438929,0.111509902579428,1,1
"Tnni3",0.4238,0.423864285714286,1000,4.2653,9.48373010830399,12.0109431187496,-0.395620045451603,1.11893323019569,1,1
"Ces1d",0.4523,0.455616666666667,1000,45.2269,25.1213797528832,12.1371186759036,-0.172092246021916,-1.39847432306135,0.0944438881325571,1
"Mef2a",0.506,0.506607142857143,1000,8.6129,11.9045784832403,13.1867775367357,0.018615678167347,5.20427709458636,1,1
"Nppb",0.5,0.509,1000,50,27.8912901120584,13.5992970978173,0.102120096593609,-0.0641570339639657,0.72018651533827,1
"Vti1a",0.5718,0.572166666666667,1000,9.2382,12.9094912851018,14.3589403561121,0.404523277534908,0.00225613404177238,1,1
"Chpt1",0.4104,0.409933333333333,1000,17.4574,16.3529937027869,14.8511803820565,-0.520449739166427,1.01660285122887,1,1
"Idh3b",0.2742,0.275747619047619,1000,8.3217,13.8345280862055,16.3033498969979,-1.37024957753201,0.207144847165068,1,1
"Tafa2",0.5571,0.559,1000,44.2904,28.2583939555789,17.4715550348208,0.309118287836056,-0.18377421327807,0.544343627671115,1
"Snhg11",0.6003,0.601583333333333,1000,39.9727,27.0004617367298,18.0545392258986,0.552942664189749,0.082046844557567,1,1
"Irf2",0.3761,0.375283333333333,1000,13.9106,17.456506522663,18.5937562956139,-0.697712677367759,-0.795618086212016,0.207149608155169,1
"Ppip5k1",0.5705,0.568166666666667,1000,42.946,28.522385261476,18.6545097560277,0.313010030271964,-0.00570423636440864,0.914939355148379,1
"Dennd4c",0.4467,0.44755,1000,44.6725,29.6637942848475,19.3964518043904,-0.326423112105276,0.03383061172201,1,1
"Abcd3",0.4428,0.448697619047619,1000,44.2836,29.8904669417587,19.9682185090461,-0.282129916777947,-2.02938495335184,0.0439424982238112,1
"Afg3l2",0.4354,0.4355,1000,13.4165,18.3378447296807,20.2264315171324,-0.379321443674033,1.76920956974152,1,1
"Rapgef4",0.374,0.372,1000,37.3975,27.6152265357217,20.4871059955589,-0.841719347026128,-0.162786904802374,0.568277086852958,1
"Birc6",0.5523,0.552083333333333,1000,8.0448,16.5976759417814,20.6841997217474,0.330620301889729,0.60135181757505,1,1
"Tef",0.4987,0.490369047619048,1000,49.8725,32.6986263006274,21.0156519031583,0.0848888975865131,0.02040223085055,1,1
"Mpped2",0.3428,0.34,1000,34.2838,27.3092060579005,21.8256567191,-0.816858394746046,-0.063527542680049,0.721505183885723,1
"Fermt2",0.5,0.496,1000,50,34.2347818404691,23.2879234643431,0.0207314415840865,-0.0051407473844165,0.919234757488662,1
"Gm9895",0.7968,0.8,1000,20.3171,22.9627944986969,23.2879234643431,1.8973599578704,-0.135608010170358,0.602517219701995,1
"Ankhd1",0.5398,0.535769047619047,1000,46.0204,32.8164529906388,23.4298305343691,0.16056983639061,0.201286447213079,1,1
"Ube2k",0.4501,0.4506,1000,45.0084,32.4787069673129,23.5009397747425,-0.341487478438632,0.0541609956668481,1,1
"Cdh8",0.044,0.0448571428571428,1000,4e-04,15.6208294511848,23.8579815151096,-4.44170544974092,1.00786339677427,1,1
"Fbxl20",0.5172,0.522,1000,48.2762,34.0944182994843,24.0733455494123,0.0835477912469563,-0.0662049879565529,0.715946264003563,1
"Miga2",0.5,0.493116666666667,1000,50,34.8433229474367,24.2173685817184,-0.0684410561018763,-0.0863285283463711,0.677761113151509,1
"Gdnf",0.1291,0.1275,1000,0.0031,16.5708524615472,25.3074173262698,-2.75433653975811,1.8159430887049,1,1
"Tnrc6a",0.6267,0.627399999999999,1000,37.3305,30.793739782942,25.3806152284801,0.795670064904743,0.582956514444959,1,1
"Rab7",0.4769,0.475,1000,47.6867,34.7264739601572,25.3806152284801,-0.0614823277792068,-0.0600609621311605,0.728902290468391,1
"Gm16685",0.6964,0.6985,1000,30.3639,28.5327647472575,25.9679806906446,1.20038711325318,-0.075935853642477,0.696753066550209,1
"Elp4",0.4462,0.445,1000,44.6185,34.3320125855171,26.5576972222798,-0.34729289264301,-0.0523291470652794,0.746309533972684,1
"Maml3",0.4971,0.485,1000,49.7119,36.702612539585,27.2242215521261,-0.127062676643854,0.139849934727977,1,1
