"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"2210408F21Rik",0.441666666666667,0.467532467532468,998.999999999999,967.505425517949,862.198746845514,0.167561389251255,60,1.75431993720887,1.62535541821367,1.705657345967
"2210408I21Rik",0.541666666666667,0.576923075564988,998.999999999999,855.208749363278,523.594600819844,0.0547555216851353,24,1.59240760146611,0.682282214825243,0.96315382543727
"2610307P16Rik",0.442622950819672,0.474358974359117,998.999999999999,966.947618979223,860.516812765533,0.169788166678367,61,1.63951694588742,1.62510008511645,1.63424604370945
"4632427E13Rik",0.509433962264151,0.513157894724472,998.999999999999,967.261195347361,861.462328358542,0.168504037376386,53,1.90067030059274,1.62525340247552,1.78594063878494
"4833422C13Rik",0.592391304347826,0.596899223912084,998.999999999999,955.897994130117,827.19927466866,0.260082518717496,92,1.65135152881961,1.50210571819091,1.60879980127027
"4930523C07Rik",0.275862068965517,0.272727272729273,998.999999999999,965.832453195565,857.154293314536,0.0836651852919253,29,1.42518073275208,1.58182015586833,1.50881627338562
"4933431K23Rik",0.333333333333333,0.312500000000073,998.999999999999,929.164971901187,746.592150108316,0.0699621013150473,27,1.5701949926334,1.41432157283842,1.48020373194517
"5031425E22Rik",0.426190476190476,0.463917525773196,998.999999999999,963.69681540091,850.714781154057,0.194700111006718,70,1.87312862021663,1.5854764776649,1.77186923478768
"9330188P03Rik",0.34375,0.315789473684376,998.999999999999,852.597139853022,515.719908190875,0.0543348761830551,16,1.31528122173926,0.671746726175731,0.829382283647478
"9530026P05Rik",0.40470827970828,0.433018343530381,1.19211307997761,1.27904347943485,1.40430709088209,2.33188952373325,666,1.92520251285171,1.83930803954571,1.92082029686019
"9630014M24Rik",0.303571428571429,0.37735849057466,998.999999999999,987.305114081179,921.900038701137,0.121261517266183,42,1.55066038754757,1.61004007323545,1.57737470196758
"A830082K12Rik",0.465116279069767,0.517857142857146,998.999999999999,985.731941334149,917.156507255691,0.125580857585129,43,1.83448907977343,1.61281998770237,1.73148478552225
"AW554918",0.478021978021978,0.485436893203882,998.999999999999,961.033160255341,842.683157184795,0.230621985770464,91,1.53207285886929,1.50401342496773,1.52422647426031
"Aak1",0.561594202898551,0.559322033898192,998.999999999999,988.013984890941,924.037471467637,0.118835259719742,46,1.63619594065796,1.60846296032802,1.62415436308978
"Abca6",0.598184818481848,0.607361963186697,998.999999999999,956.28302411222,828.360241784952,0.258098075849549,101,1.904480815393,1.50208497886187,1.7916291539803
"Abca8a",0.744339622641509,0.744927536231873,1.94984385957493,117.592982158859,350.562800479815,0.541341175192111,212,1.41467015806246,1.60339421201908,1.43999699482658
"Abca8b",0.788888888888889,0.779220778782313,998.999999999999,972.43773260638,877.07095577282,0.1538495097928,60,1.32467823864443,1.62548935995289,1.42841155516199
