"","AR","N","log2FC","llr_var","pval_var","padj_var"
"0610005C13Rik",0.224,125,-1.82102985895468,0.218415933104495,1,1
"0610040B10Rik",0.66030534351145,131,0.863938450423972,0.306643452860897,1,1
"0610040J01Rik",0.687878787878788,165,1.15324626029568,0.230248189907115,1,1
"0610043K17Rik",0.527050610820244,191,0.224431566610047,0.31913086292559,1,1
"1110002E22Rik",0.510825780463243,662,0.0143552929770703,-1.73722659749865,0.0623233167918404,0.271632533965476
"1110002L01Rik",0.950520833333333,192,4.36457243229586,0,1,1
"1110004F10Rik",0.440251572327044,371,-0.326702600207709,0.444702330355256,1,1
"1110019D14Rik",0.540962441314554,710,0.208206515093137,-5.20613992799861,0.0012518010552755,0.00895745062154494
"1110059E24Rik",0.442928039702233,403,-0.326144449688432,0.121795663104422,1,1
"1200007C13Rik",0.422535211267606,71,-0.473931188332412,0.367403301304279,1,1
"1500002F19Rik",0.624537037037037,360,0.770518153877233,0.107135115487608,1,1
"1500004A13Rik",0.454098360655738,610,-0.322832322457477,-0.510050648821334,0.312494982268721,1
"1500009L16Rik",0.554907677356657,343,0.290837516773585,-1.2928743640332,0.107829408873608,0.423741798805419
"1500026H17Rik",0.291970802919708,137,-1.19464743085354,0.184267446513601,1,1
"1600010M07Rik",0.476684515841142,747,-0.191343985077218,-2.37338128272802,0.0293534691640989,0.147030212708531
"1600014C10Rik",0.446127946127946,297,-0.279522528622363,0.314060848833094,1,1
"1600020E01Rik",0.300226537216828,515,-1.20844286265222,-1.58335213775126,0.0751539577676451,0.315863096140534
"1700017G19Rik",0,210,-Inf,0,1,1
"1700025G04Rik",0.574480803498109,1618,0.394302807206595,-35.973340208142,2.21091392002339e-17,2.47740471305459e-16
"1700037F03Rik",0.575129533678757,193,0.584962500721156,0.158889277005045,1,1
"1700081N11Rik",0.603703703703704,225,0.594946589293778,0.309465994620211,1,1
"1700086O06Rik",0.622747747747748,148,0.755763189620332,0.116194041761716,1,1
"1700087I21Rik",0.10653073286052,564,-3.09414715455555,0,1,1
"1700096K18Rik",0.401606425702811,83,-0.431716240425474,7.45364501364543,1,1
"1700109H08Rik",0.401736111111111,480,-0.591915261362923,0.344660750902676,1,1
"1700120C14Rik",0.754777070063694,314,1.66387955794538,0.158186197041175,1,1
"1700123M08Rik",0.663865546218487,238,1.07116102892124,-0.0219380194487258,0.83408441184175,1
"1700123O12Rik",0.0169491525423729,118,-5.70965824817047,0,1,1
"1810024B03Rik",0.593220338983051,118,0.511899038531432,0.191907934182424,1,1
"1810037I17Rik",0.108614232209738,178,-3.0163018123291,0,1,1
"1810062O18Rik",0.57168458781362,279,0.388270589716059,0.356202793081707,1,1
"2010001K21Rik",0.926666666666667,125,3.4391116342577,0,1,1
"2210408F21Rik",0.492955118829191,3232,-0.0318859970645229,-82.2191509421732,1.21342497187961e-37,1.77054530679476e-36
"2210408I21Rik",0.566443452380952,224,0.367731784500488,-0.410258804476285,0.365028872611362,1
"2310002L09Rik",0.432507987220447,626,-0.377505442782243,-2.6380194960135,0.0216208809182163,0.114458605330284
