"","AR","N","log2FC","llr_var","pval_var","padj_var"
"Ablim1",0.49025974025974,33,0,7.5637015105148,1,1
"Airn",0.242753623188406,23,-0.84799690655495,2.19227707826416,1,1
"Akap13",0.461805555555556,24,-0.371968777386958,-7.98818151640197,6.4138305137856e-05,0.0008017288142232
"Akt3",0.375,26,-0.584962500721156,0.62245863589235,1,1
"Ankrd11",0.508558558558559,37,-0.270089163367744,3.38314330787949,1,1
"Ankrd44",0.405691056910569,41,-0.189033824390017,0.950226679940336,1,1
"Apbb1ip",0.264603174603175,30,-1.28950661719498,-1.05190732980205,0.14693216413774,0.524757729063356
"App",0.537719298245614,19,0.637429920615292,-7.2387471571789,0.000141844147561373,0.00151975872387185
"Arb2a",0.495454545454545,33,-0.472068444315223,19.3851910125462,1,1
"Arhgap15",0.480880230880231,48,-0.274622380109006,0.756943125487602,1,1
"Arhgap26",0.545138888888889,24,0.120294233717712,0.129236550804116,1,1
"Arid1b",0.57926267281106,31,0.502500340529183,4.22332706000029,1,1
"Arl15",0.367025089605735,31,-0.616671360448494,0.0348885870900091,1,1
"Atp2b1",0.524404761904762,28,-0.0588936890535685,5.22514224076602,1,1
"Atxn1",0.435416666666667,32,-0.247927513443586,1.05208130531439,1,1
"Bach2",0.616452991452991,26,1.08246216019197,1.03785667976192,1,1
"Bcl2",0.452715605907095,47,-0.0747677684019722,-2.26516331123487,0.0332992616840256,0.166496308420128
"Birc6",0.55952380952381,28,-0.0588936890535685,5.13324520349143,1,1
"Camk1d",0.591397849462366,31,0.427421223734676,-1.59374686141289,0.0742036962958667,0.314733052694511
"Camk4",0.457407407407407,27,-0.106915203916512,1.74517188203889,1,1
"Cblb",0.34992784992785,33,-0.527247002864869,0.837977192489404,1,1
"Ccnd3",0.476130952380952,40,0.120294233717712,2.68688389243675,1,1
"Cd44",0.578030303030303,22,0.700439718141092,-6.95553984835073,0.000191665298340729,0.00191665298340729
"Celf2",0.578571428571429,43,-0.0181473467102594,1.26348847291365,1,1
"Chst11",0.503086419753086,27,0.211504105193712,7.58477051618749,1,1
"Crebbp",0.607142857142857,28,0.658963082164933,-6.18017119232278,0.000438550257561661,0.00365458547968051
"Crim1",0.610215053763441,31,0.830074998557688,10.6627056016028,1,1
"Dennd1b",0.335119047619048,28,-0.770518153877233,-2.6306651242401,0.0218043469500062,0.112781104913825
"Dennd4a",0.551708074534161,23,0.0430687218918858,0.686943642125524,1,1
"Dlc1",0.58796992481203,19,0.321928094887362,-0.954280357978888,0.167123224329208,0.569738264758662
"Dleu2",0.464722222222222,30,-0.125530882083859,0.586347783632924,1,1
"Dock10",0.634053156146179,43,0.533432200081074,2.20574222810579,1,1
"Dock2",0.467628205128205,52,-0.185866545311334,-3.44654954888066,0.00865291250409899,0.0499206490621096
"Dst",0.435185185185185,18,-0.943416471633633,-4.45079494787857,0.00284922467690322,0.0210625432808686
"Ebf1",0.345643939393939,22,-1.05658352836637,0.0152842299110532,1,1
"Eif4g3",0.691358024691358,27,1.13750352374994,2.96643554836382,1,1
