"","AR","N","log2FC","llr_mean","pval_mean","padj_mean"
"Ablim1",0.49025974025974,33,0,-0.0157304842500636,0.859215884693794,1
"Airn",0.242753623188406,23,-0.84799690655495,-2.59157197131255,0.0228070200838967,0.447601369723466
"Akap13",0.461805555555556,24,-0.371968777386958,0.0941551155604259,1,1
"Akt3",0.375,26,-0.584962500721156,-0.968268306915547,0.164045077100723,0.946413906350327
"Ankrd11",0.508558558558559,37,-0.270089163367744,0.115391619302613,1,1
"Ankrd44",0.405691056910569,41,-0.189033824390017,-0.375045020348622,0.386447724852496,1
"Apbb1ip",0.264603174603175,30,-1.28950661719498,-4.14409180970235,0.00399038829548293,0.299279122161219
"App",0.537719298245614,19,0.637429920615292,0.14587008797184,1,1
"Arb2a",0.495454545454545,33,-0.472068444315223,0.172072640801836,1,1
"Arhgap15",0.480880230880231,48,-0.274622380109006,-0.181871254398366,0.54643505297408,1
"Arhgap26",0.545138888888889,24,0.120294233717712,-0.0415346096546756,0.773180397245643,1
"Arid1b",0.57926267281106,31,0.502500340529183,-0.14150712003822,0.594732348693048,1
"Arl15",0.367025089605735,31,-0.616671360448494,-1.44586538361762,0.0890352300465276,0.702909710893639
"Atp2b1",0.524404761904762,28,-0.0588936890535685,0.0512624823687133,1,1
"Atxn1",0.435416666666667,32,-0.247927513443586,-0.263362698942025,0.467986833090047,1
"Bach2",0.616452991452991,26,1.08246216019197,-0.518532658412308,0.308504985146356,1
"Bcl2",0.452715605907095,47,-0.0747677684019722,-0.245427252516144,0.483546376771159,1
"Birc6",0.55952380952381,28,-0.0588936890535685,0.0848851224114995,1,1
"Camk1d",0.591397849462366,31,0.427421223734676,-0.487436915360959,0.323467660143988,1
"Camk4",0.457407407407407,27,-0.106915203916512,-0.0620197990880165,0.724693857437112,1
"Cblb",0.34992784992785,33,-0.527247002864869,-1.50952389661818,0.08229177100545,0.702909710893639
"Ccnd3",0.476130952380952,40,0.120294233717712,0.0835041413135755,1,1
"Cd44",0.578030303030303,22,0.700439718141092,-0.181497906355261,0.546847127123546,1
"Celf2",0.578571428571429,43,-0.0181473467102594,0.114473115170654,1,1
"Chst11",0.503086419753086,27,0.211504105193712,0.120495480975784,1,1
"Crebbp",0.607142857142857,28,0.658963082164933,-0.464424381557535,0.335162252036004,1
"Crim1",0.610215053763441,31,0.830074998557688,-0.769005942389398,0.214913974868391,1
"Dennd1b",0.335119047619048,28,-0.770518153877233,-1.46378206227821,0.0870787864757337,0.702909710893639
"Dennd4a",0.551708074534161,23,0.0430687218918858,-0.000499708664683851,0.974780227543218,1
"Dlc1",0.58796992481203,19,0.321928094887362,-0.15845986823852,0.573464677364453,1
"Dleu2",0.464722222222222,30,-0.125530882083859,-0.118259052915178,0.626732310776484,1
"Dock10",0.634053156146179,43,0.533432200081074,-1.12011589524828,0.134460822699795,0.823524528407829
"Dock2",0.467628205128205,52,-0.185866545311334,-0.296148276389559,0.441532427565344,1
"Dst",0.435185185185185,18,-0.943416471633633,0.394362211284236,1,1
"Ebf1",0.345643939393939,22,-1.05658352836637,-2.4500197185355,0.026856082183408,0.447601369723466
"Eif4g3",0.691358024691358,27,1.13750352374994,-1.33126464068861,0.102737249868159,0.749655647849852
"Elmo1",0.582698412698413,45,0.525091044743758,-0.712873979931707,0.232459629102139,1
"Emb",0.533854166666667,32,0.428843298803874,0.0282418152683377,1,1
