gene,bb_mu_Aged,padj_Aged,bb_mu_Young,padj_Young,dir_Aged,dir_Young,consistency
Cp,0.740325018896447,0.0012001267798479,0.688844488844489,0.0973627857758034,above,above,consistent_above
Dnm3,0.270590828924162,0.0012001267798479,0.224537037037037,0.0851500817331051,below,below,consistent_below
Gm56730,0.954545454545455,5.71372276989775e-7,0.975,9.40507608335003e-7,above,above,consistent_above
Prkg1,0.127240896358543,4.14238087413254e-22,0.117040149393091,3.7425534370364e-9,below,below,consistent_below
