"","AR","N","log2FC","llr","pval","padj"
"9530026P05Rik",0.520502645502645,18,0,-10.0232300315023,7.55833138685388e-06,0.000748274807298534
"Abca1",0.528095238095238,35,0.267933205246633,-1.69133251828051,0.0658854390729937,0.37060559478559
"Abca9",0.408333333333333,28,-1.03562390973072,3.33590420573401,1,1
"Abi1",0.656617826617827,30,1.16992500144231,-0.128466998813558,0.612234407469374,1
"Ablim1",0.498015873015873,24,0.366782330671623,-0.563357196846049,0.288477251239647,1
"Acer3",0.448571428571429,25,0.20163386116965,-6.60360471977163,0.000278874289185413,0.011803229018781
"Actr3",0.321428571428571,21,-0.943416471633633,0.786525455151089,1,1
"Acyp2",0.375438596491228,19,-1,4.19670924381173,1,1
"Adam19",0.696078431372549,17,1.53051471669878,-4.24780755367441,0.00356003400678273,0.0518299068634544
"Adgre1",0.611190476190476,20,0.754887502163468,1.74356028686174,1,1
"Adgrg6",0.421052631578947,19,-0.943416471633633,0.864786322963873,1,1
"Adgrl4",0.446650175221604,21,-0.206450877467426,1.95561230685009,1,1
"Adk",0.388888888888889,24,-0.900464326449086,-0.768452099089572,0.215079197897304,0.902239008128519
"Aff1",0.306818181818182,22,-1,1.7048048537259,1,1
"Aftph",0.379710144927536,23,-0.20163386116965,-6.69926706413638,0.000251821019618728,0.011803229018781
"Agap1",0.434782608695652,23,-0.125530882083859,5.03781391819689,1,1
"Agfg1",0.448412698412698,21,-0.231325546106456,3.3851900469294,1,1
"Agmo",0.530917874396135,23,0.459431618637297,9.56086093147307,1,1
"Ago3",0.461805555555556,24,-0.144389909335175,17.4811275618249,1,1
"Ahnak",0.447619047619048,20,-0.700439718141092,-3.47391738187993,0.00839207454526674,0.0944108386342508
"Airn",0.746376811594203,23,1.58496250072116,2.7672843914866,1,1
"Akap13",0.226190476190476,29,-1.41503749927884,-2.89870899565047,0.0160497265859892,0.130239584591224
"Akt3",0.459770114942529,29,-0.160464672193246,0.387597393355144,1,1
"Alcam",0.356623700054735,30,-0.591360271919307,-2.54123636204942,0.0241688774759687,0.175935211038302
"Ank2",0.156486291486292,30,-1.56559717585422,-0.33612602730113,0.41226753850962,1
"Ankhd1",0.28125,32,-1.22239242133645,-18.1124096261069,1.75817104546217e-09,4.35147333751888e-07
"Ankrd11",0.537202380952381,32,0.270089163367744,0.346640046861914,1,1
"Ankrd17",0.607142857142857,33,0.269186632815389,0.589406966888411,1,1
"Ankrd44",0.434770114942529,29,-0.53051471669878,1.1028458095603,1,1
"Anks1",0.454861111111111,24,-0.289506617194985,-0.442948933173369,0.346591373476489,1
"Ano6",0.505555555555556,33,0.375509135092206,-1.42741457785647,0.0910999173976394,0.460147541957464
"Antxr2",0.625457875457875,26,0.494764691749578,1.02258521554164,1,1
"Aoah",0.337301587301587,21,-0.884522782580064,5.09692590719635,1,1
"Aopep",0.546550671550672,39,0.443606651475615,1.63352430201023,1,1
"Ap2a2",0.438505747126437,29,-0.12199052437861,3.41183946793815,1,1
"Ap3b1",0.562820512820513,26,0.395928676331139,-2.60795023467874,0.0223812535208286,0.173105007700159
"Apba1",0.593055555555556,24,0.652076696579693,0.631721347235057,1,1
"Apoe",0.732506613756614,36,1.22239242133645,0.576642836736021,1,1
"App",0.674988065401599,42,1.05285188226574,0.488720099811715,1,1
"Arb2a",0.363520408163265,28,-0.425305834732671,-0.801888293300621,0.205368833436939,0.868868141463974
"Arhgap10",0.258045977011494,29,-1.1096244911745,-3.90183029674473,0.0052140499715829,0.0649928837983987
"Arhgap15",0.594444444444444,24,0.395928676331139,1.90013617424962,1,1
"Arhgap18",0.409876543209877,27,-0.400537929583729,3.5411736651806,1,1
"Arhgap21",0.411210317460317,24,-0.241008099503795,9.86984200546566,1,1
"Arhgap26",0.411211407639979,28,-0.306661338234052,0.304794027831186,1,1
"Arhgef12",0.509770114942529,29,-0.0995356735509143,9.28383312861225,1,1
"Arhgef3",0.494949494949495,33,-0.373458395527444,-0.988948792856,0.159612067051256,0.745358237645018
"Arid1b",0.462265512265512,33,-0.178337241258513,-0.258489787051154,0.472132961270555,1
"Arih1",0.454166666666667,28,0.112474729258413,-0.125590643838457,0.616244522054915,1
"Arl15",0.435330261136713,31,-0.527247002864869,0.961338594949993,1,1
"Arpc2",0.609259259259259,27,0.192645077942396,2.1952932055499,1,1
"Asap1",0.547702297702298,31,0.0554951125917037,-0.57111944565824,0.285179735153878,1
"Ascc3",0.426344086021505,31,-0.332575339086871,1.16481277681783,1,1
"Ash1l",0.428846153846154,26,-0.459431618637297,1.1740828727466,1,1
"Atf7",0.341269841269841,21,-0.874469117916141,3.99413791663411,1,1
"Atp2a2",0.542391304347826,23,0.667424660913129,0.815058410247428,1,1
"Atp2b1",0.652777777777778,30,1,0.609730939626509,1,1
"Atp6v0b",0.441954022988506,29,-0.362570079384708,0.728086197788087,1,1
"Atxn1",0.474774774774775,37,-0.174029399775049,9.57538224754792,1,1
"B4galt1",0.406526806526807,26,-0.160464672193246,1.70178199493149,1,1
"Babam2",0.619047619047619,21,0.497499659470817,3.1032671708921,1,1
"Baz2b",0.441176470588235,17,-0.440572591385981,7.12238457170435,1,1
"Bicc1",0.527450980392157,17,-0.0641303374197155,3.02614169497784,1,1
"Birc6",0.580882352941176,34,0.357552004618084,16.6524978261201,1,1
"Bmpr2",0.6,22,0.3536369546147,1.35375211148525,1,1
"Btbd9",0.574285714285714,25,0.925999418556223,-3.34787420144244,0.00966430919735397,0.100481155045194
"C1qa",0.300595238095238,28,-0.881355503501381,-1.46668530440554,0.0867661696994514,0.447388062512796
"C1qc",0.342307692307692,26,-0.637429920615292,-0.709459003536232,0.233581575903211,0.943445856683218
"C5ar1",0.521739130434783,23,-0.0703893278913981,-3.27395730230547,0.0105007164430998,0.102406376195848
"Camk1d",0.551825396825397,35,0.338168735894573,0.0198049787621031,1,1
"Camk2d",0.578914141414141,24,0.332575339086871,8.32576471256564,1,1
"Ccdc50",0.433333333333333,20,-0.62148837674627,-5.93062281583668,0.000573141961267023,0.0140835032680163
"Ccdc88a",0.445098039215686,17,-0.247927513443585,-4.00599132119765,0.00464688342859146,0.0621677647879128
"Ccnd3",0.432022084195997,23,-0.192645077942396,3.73674024614876,1,1
"Ccny",0.577956989247312,31,0.186413124230881,13.8701965370266,1,1
"Cd163",0.274630541871921,29,-0.736965594166206,0.232552821118951,1,1
"Cd2ap",0.595238095238095,21,0.643856189774725,-3.50932014375886,0.00806654635218507,0.0928590801007351
"Cd36",0.431150793650794,24,-0.341036917835067,0.548971266681132,1,1
"Cd44",0.319111111111111,25,-0.169925001442312,0.423861345627785,1,1
"Cdc37l1",0.589583333333333,16,0.387023123109247,0.802769729223041,1,1
"Cdc42",0.309895833333333,32,-1.1096244911745,0.679713832928876,1,1
"Cdh13",0.534453781512605,17,0.447458976971221,0.0737709157676782,1,1
"Cdk13",0.446527777777778,24,-0.432959407276106,2.02222161716363,1,1
"Cdk14",0.56510496671787,31,-0.0943273825481532,-4.61377434877952,0.00238400604333001,0.0368775934827611
"Cdk6",0.607777777777778,15,0.280107919192735,7.51428458663348,1,1
"Cdkal1",0.626543209876543,27,0.719892080807265,2.22955803579057,1,1
"Celf1",0.232183908045977,29,-1.51457317282976,-6.57950872625775,0.000286138885303783,0.011803229018781
"Celf2",0.579445187165775,34,0.074962057681222,-0.113783882261131,0.633333188461325,1
"Cep85l",0.486363636363636,22,0.0671141958585368,0.168509118131805,1,1
"Cert1",0.696666666666667,25,0.719892080807265,7.69944765579496,1,1
"Chd2",0.496794871794872,26,0.131244533278252,0.00501510617460355,1,1
"Chd7",0.528888888888889,15,-0.247927513443585,-2.98979209104337,0.0144724139341019,0.123514567196215
"Chd9",0.4109375,32,0.112474729258413,-3.23192185311387,0.0110091253134118,0.102972917470389
"Clic4",0.396545454545455,25,-0.678071905112637,0.121115840767413,1,1
"Cltc",0.373563218390805,29,-0.584962500721156,0.565710005222329,1,1
"Cmip",0.508684405025868,41,0.172836596862215,0.14673080471885,1,1
"Cnot4",0.555555555555556,24,0.3536369546147,8.34324482835202,1,1
"Colec12",0.439114357864358,28,0.0250909809628306,-0.682450698944621,0.242689829453473,0.957440233751401
"Cped1",0.588461538461538,26,0.478047296804644,0.837476793453718,1,1
"Cpne8",0.404761904761905,21,-0.222392421336448,1.46914683685279,1,1
"Crebbp",0.556565656565657,33,0.0489096004809462,3.82683720864173,1,1
"Csnk1a1",0.522222222222222,30,0.176877762084079,3.87906317387868,1,1
"Ctsc",0.6375,24,1.32192809488736,4.48952067833819,1,1
"Cul3",0.420289855072464,23,-0.415037499278844,-4.0850011648921,0.00425888521580412,0.0602328051949439
"Cux1",0.435897435897436,26,-0.241008099503795,-9.74954793107296,1.00647310223637e-05,0.000830340309345002
"Cyfip1",0.34375,24,-0.70626879694329,4.23927353123284,1,1
"Cyrib",0.382266009852217,29,-0.514573172829758,0.65681538733196,1,1
"Cyth1",0.499479166666667,32,0.192645077942396,8.63515226441724,1,1
"Cyth3",0.464965986394558,14,0,0.688543244540341,1,1
"Cyyr1",0.374242424242424,22,-0.222392421336448,-3.23061073039013,0.0110253830826881,0.102972917470389
"Dab2",0.408333333333333,30,-0.357552004618084,-5.06050285282944,0.00146588990325617,0.0268746482263631
"Dach1",0.529271708683473,17,0.176877762084079,-0.844033497863929,0.193855977778296,0.827230250002212
"Dapk1",0.432777777777778,30,-0.841302253980942,1.46634440891692,1,1
"Dclre1c",0.382575757575758,22,-0.559427408614019,-3.84422136936093,0.00555755608489387,0.0670973234639626
"Dcn",0.549608925695882,18,-0.158697746019058,0.321877057564443,1,1
"Ddx5",0.295454545454545,22,-1.37851162325373,1.63066181139574,1,1
"Dennd1a",0.527417027417027,33,0,-1.37584098516341,0.097152179655589,0.483704806280702
"Dennd1b",0.484615384615385,26,-0.0614005446641434,-0.283107226733378,0.451767125203872,1
"Dennd4a",0.475308641975309,27,0.0544477840223765,0.0240025641530011,1,1
"Dennd4c",0.604166666666667,24,-0.176877762084079,5.91047923207499,1,1
"Dennd5b",0.31578947368421,19,-0.893084796083488,0.00250456284790346,1,1
"Dgkh",0.4775,20,-0.452512204697506,-0.473540367510374,0.330463485888413,1
"Dip2b",0.618055555555556,24,0.956931278108114,1.45580881404538,1,1
"Dip2c",0.501904761904762,30,0.442518235700951,1.03745823786223,1,1
"Dlc1",0.496062271062271,26,-0.15200309344505,1.15782383878241,1,1
"Dleu2",0.404674293960008,42,-0.57705730263581,-0.593654281600607,0.27587312397477,1
"Dnajc1",0.402777777777778,18,-0.234465253637023,9.56802405984679,1,1
"Dock1",0.619444444444444,30,0.854149133536545,-0.640673490012844,0.25764873731924,0.988652131573828
"Dock10",0.586111111111111,26,0.46948528330122,-0.343145035336487,0.407429139058737,1
"Dock2",0.314625850340136,42,-0.684498174272071,-0.196982129383045,0.530222944890679,1
"Dock4",0.509732142857143,40,0.0406419844973459,-0.0866416281954301,0.677210207105792,1
"Dock8",0.314583333333333,32,-1.29278174922785,-3.26971120610414,0.0105509599716934,0.102406376195848
"Dock9",0.502651515151515,22,-0.222392421336448,4.67984736602929,1,1
"Dse",0.226750700280112,34,-1.50695998871988,-3.89528709384962,0.00525195020593121,0.0649928837983987
"Dst",0.568406593406593,26,0.584962500721156,-3.07449158437431,0.0131487678978741,0.116225716240137
"Dyrk1a",0.473484848484849,22,0,3.73605733167226,1,1
"Ebf1",0.411102690413035,29,-0.448984831202182,2.72346467178604,1,1
"Ecpas",0.484567901234568,27,-0.20163386116965,-6.1462591944072,0.000454777660604792,0.0125063856666318
"Eea1",0.55952380952381,28,0.652076696579693,2.85628532010102,1,1
"Egfr",0.65,18,0.53051471669878,-1.8150005159389,0.0567467813057717,0.330466549957141
"Eif4g3",0.529761904761905,28,0.389946518316013,-1.44131613234785,0.089539543101247,0.456928596238322
"Elf1",0.441975308641975,27,-0.632268215499513,8.86642835233375,1,1
"Elk3",0.352564102564103,26,-0.465663572348812,3.91019772834633,1,1
"Elmo1",0.492020592020592,37,-0.285402218862248,0.0987533853704221,1,1
"Entpd1",0.539367816091954,29,0.106915203916512,0.857387629534927,1,1
"Epas1",0.435185185185185,18,-0.616671360448494,1.08194872181235,1,1
"Eps15",0.395833333333333,32,-0.652076696579693,20.9421741106789,1,1
"Eps8",0.599669148056245,31,0.881355503501381,-0.899721856877797,0.179779761724208,0.794092759110952
"Erbin",0.45679012345679,27,-0.3536369546147,5.49540146206397,1,1
"Etl4",0.537719298245614,19,0.754887502163468,-1.64558491634912,0.0696533794636716,0.380067060579718
"Etv6",0.494603174603175,30,-0.166009951438929,-0.37826036164121,0.384419551409311,1
"Ext1",0.363793679865108,42,-0.85640914637115,-0.62910692977357,0.261989453562725,0.98996014895839
"F13a1",0.406856355665595,43,-0.258635941936277,-0.311556881584309,0.429892540224804,1
"Fabp4",0.437619047619048,20,-0.506959988719883,2.64148378865468,1,1
"Faf1",0.516025641025641,26,0.137503523749935,10.9197191592588,1,1
"Fam117b",0.459166666666667,20,-0.321928094887362,1.39102390191277,1,1
"Fam193a",0.506666666666667,25,0.0703893278913981,-6.25092876399533,0.000406547597914737,0.0125063856666318
"Fbxl17",0.54041184041184,37,0.176877762084079,-1.27291552855031,0.110585709801003,0.541979468826696
"Fbxl7",0.410770975056689,21,-0.476438043942987,1.66035972602069,1,1
"Fbxo11",0.391304347826087,23,-0.610053481683987,0.998878137342064,1,1
"Fbxw7",0.455208333333333,32,-0.289506617194985,0.158263803259679,1,1
"Fcho2",0.680092592592593,36,0.841302253980942,-0.631781491363377,0.260977742558672,0.98996014895839
"Fchsd2",0.5,21,0.39231742277876,11.468904256246,1,1
"Fli1",0.528081232492997,34,0.176877762084079,-0.0643559849275448,0.719771268398976,1
"Flnb",0.51140350877193,19,0.289506617194985,1.61646583732485,1,1
"Flt1",0.536222111222111,26,0.0995356735509144,0.194031259989359,1,1
"Fmnl2",0.475214881736621,23,0.106915203916512,-0.957170578144606,0.166481832316428,0.770172962585344
"Fnbp1",0.505729166666667,32,0.129283016944966,1.64314551955647,1,1
"Fndc3a",0.598924731182796,31,-0.0995356735509143,2.34640730268957,1,1
"Fndc3b",0.527777777777778,24,0.211504105193712,3.6875569024724,1,1
"Fnip1",0.593333333333333,25,0.584962500721156,2.94309403233348,1,1
"Fnip2",0.51452380952381,20,0.214124805352848,1.11784692588656,1,1
"Foxn3",0.579365079365079,21,0.584962500721156,0.449951485808562,1,1
"Foxp1",0.55,28,0.356143810225275,2.18296448109858,1,1
"Frmd4b",0.56557536378965,42,0.286881147788162,0.0779934842972523,1,1
"Fry",0.544367784992785,24,0.222392421336448,0.348094234793351,1,1
"Fto",0.63768115942029,23,1,-6.35986805853878,0.000361816819388139,0.0125063856666318
"Fyb1",0.571014492753623,23,0.125530882083859,10.8834379208349,1,1
"Fyn",0.559259259259259,18,0.241008099503795,-2.58046701910401,0.0231004708232746,0.173970728609401
"Gab1",0.608024691358025,27,0.637429920615292,14.2370880091374,1,1
"Gab2",0.649669312169312,36,0.826668397114438,-1.09499093901476,0.138910949861097,0.65486590648803
"Gas7",0.406,25,-0.31194400631474,13.5789369924511,1,1
"Gda",0.614814814814815,27,1.52356195605701,8.72433666839988,1,1
"Ghr",0.537514619883041,20,0.614709844115208,-3.15226905587735,0.0120429286685884,0.108386358017296
"Glis3",0.255952380952381,14,-1.68805599368526,0.692504615040594,1,1
"Gls",0.428,25,-0.79836613883035,0.142644792828591,1,1
"Glud1",0.397058823529412,17,-0.62148837674627,-5.18298768723624,0.00128359064991236,0.0244375912194853
"Gm37376",0.338,25,-0.485426827170242,-2.20418635074454,0.0357629412084744,0.239225079705336
"Gnaq",0.517067083243554,39,-0.156969346338399,0.0583376784493268,1,1
"Gnb1",0.708128078817734,29,0.788495894806288,2.06266715848983,1,1
"Gng2",0.733333333333333,25,1,0.577734211119136,1,1
"Gphn",0.5390625,32,-0.0374747054186629,-0.11243593622148,0.635352607681207,1
"Hdac9",0.522085385878489,29,0.562936194391157,-0.400206329335859,0.370970020003683,1
"Heatr5a",0.451966873706004,23,-0.295455883526171,0.802364993880818,1,1
"Hectd1",0.478571428571429,28,-0.295455883526171,9.04048931881941,1,1
"Heg1",0.478566165635131,29,-0.31034012061215,0.308765739110278,1,1
"Herc1",0.36078431372549,34,-0.6463630453853,-0.863934474141473,0.188683281496921,0.819282669657682
"Herc4",0.45679012345679,27,-0.632268215499513,2.89224653274447,1,1
"Hivep2",0.52636975818794,33,-0.0650950282218848,0.929047393397049,1,1
"Hnrnph1",0.491666666666667,20,0.263034405833794,0.174887122491874,1,1
"Igf1r",0.452333333333333,25,-0.0458036896131249,0.368922500596948,1,1
"Il6ra",0.517857142857143,24,0.0544477840223765,3.73502641405173,1,1
"Iqgap1",0.333333333333333,26,-0.432959407276106,0.410355637358954,1,1
"Iqgap2",0.588190476190476,25,0.280107919192735,1.46630061146415,1,1
"Irf2",0.430448717948718,26,-0.347923303420307,9.59051067504235,1,1
"Itga9",0.392156862745098,34,-0.499571009490511,8.08386483007405,1,1
"Itpr2",0.336904761904762,28,-0.855610090664825,-4.80203829643627,0.00194145880442669,0.0310007131674585
"Itsn1",0.426666666666667,25,-0.874469117916141,16.8077555201588,1,1
"Itsn2",0.5,21,0.082462160191973,-11.7302308051722,1.27507458119589e-06,0.000210387305897321
"Jak1",0.410119047619048,28,-0.540568381362703,0.226589040884157,1,1
"Jarid2",0.602666666666667,25,0.229481846122767,1.94821484477928,1,1
"Jmjd1c",0.592380952380952,35,0.777607578663552,6.4437247124402,1,1
"Kansl1",0.488888888888889,33,0,0.139238517750051,1,1
"Kat2b",0.631746031746032,21,0.497499659470817,2.78003463619671,1,1
"Kcnt2",0.489567621920563,17,-0.46948528330122,-0.138317871806667,0.598914795842134,1
"Kdm7a",0.482857142857143,25,0.275634442613427,8.10662782799219,1,1
"Kif13a",0.577430555555556,24,0.432959407276106,0.807539217132263,1,1
"Kif1b",0.482142857142857,28,0.125530882083859,-2.61226069934368,0.0222705742662936,0.173105007700159
"Kitl",0.780701754385965,19,1.70043971814109,-2.43260067645713,0.0274036006007895,0.191053271794237
"Klf12",0.425050218598606,31,-0.231325546106456,-0.298733929428444,0.439545786796269,1
"Klf13",0.554166666666667,28,0.0614005446641434,-3.74639621146842,0.00619464228036904,0.0730082840186351
"Klf7",0.43640873015873,24,0.180572245641821,8.32373641260068,1,1
"Kmt2c",0.416305916305916,33,-0.440572591385981,1.09949236147489,1,1
"Kmt2e",0.5,24,0,-2.57296259626892,0.023300990820806,0.173970728609401
"Lama2",0.482913165266106,17,-0.137503523749935,-0.326522836954261,0.419025871797305,1
"Lamc1",0.512987012987013,22,-0.369233809665719,2.95018521802365,1,1
"Larp4b",0.537037037037037,27,-0.0740005814437767,1.08072729925446,1,1
"Lcp1",0.301282051282051,26,-1.27008916336774,-0.89355883470688,0.181277740968763,0.794092759110952
"Ldlrad4",0.459308338720103,34,-0.096215315259303,-0.711991348265535,0.232748981533944,0.943445856683218
"Lgmn",0.406,25,-0.103093492964104,9.18668723083449,1,1
"Lhfpl6",0.475675118532261,14,-0.389946518316013,-1.83275198200799,0.0555498414455738,0.330466549957141
"Lima1",0.425,20,-0.247927513443585,6.77546791893613,1,1
"Lims1",0.547023809523809,28,0.199308808223407,11.5866374375012,1,1
"Lncpint",0.48471065971066,39,-0.395928676331139,-0.459988882813946,0.337480810353744,1
"Lpp",0.574859943977591,34,0.0627357553479627,1.36383323556754,1,1
"Lrch1",0.633333333333333,31,0.855610090664825,3.65891849858668,1,1
"Lrch3",0.491666666666667,20,0.222392421336448,-0.848466502444332,0.192689562107753,0.827230250002212
"Lrp6",0.488095238095238,28,0.347923303420307,23.8061490323882,1,1
"Lrrc8d",0.498554421768707,28,0,-5.59863691374964,0.000819175938129809,0.0176300908423589
"Lrrfip1",0.335333333333333,25,-0.887525270741587,-3.27477502980942,0.0104910685850299,0.102406376195848
"Luc7l2",0.394949494949495,33,-0.0356239097307214,-3.186777786708,0.0115833281686093,0.106180508212252
"Lyn",0.44306893489103,41,-0.132755208851772,-0.182906998933476,0.545294886636991,1
"Lyve1",0.446666666666667,25,-0.308122295362332,0.06398090296981,1,1
"Lyz2",0.772222222222222,27,1.26303440583379,-3.93756289224094,0.00501193851775212,0.0649928837983987
"Maf",0.55448717948718,26,0.540568381362703,1.79705060092146,1,1
"Magi1",0.497743055555556,32,-0.0766212816029125,0.0304230385580553,1,1
"Malat1",0.534679184297068,45,0.130326473844876,-1.85263413608598,0.0542409513347388,0.327430133057264
"Man1a",0.577777777777778,36,-0.085729874025884,-0.533393206462733,0.301672448795478,1
"Man2a1",0.563253968253968,35,0.287281952080471,-0.922843875510594,0.174285768535164,0.784285958408239
"Map3k3",0.429487179487179,26,-0.275634442613427,4.15655904197819,1,1
"Map4k4",0.618666666666667,25,0.893084796083488,-5.89886603643777,0.000593029195255893,0.0140835032680163
"Mast2",0.378787878787879,22,-0.584962500721156,-1.65765938586843,0.0686370082686324,0.380067060579718
"Mast4",0.41599025974026,22,-0.836501267717121,0.659793124863576,1,1
"Mbnl2",0.479292929292929,33,0,-0.292781508339694,0.44414001990845,1
"Mcc",0.579166666666667,24,0.283792966000591,9.25768332798066,1,1
"Mctp1",0.575362579339852,44,0.142293882465121,-0.54773112062783,0.295264113839815,1
"Mcu",0.472916666666667,24,0.308122295362332,17.6268399147168,1,1
"Mdfic",0.657051282051282,26,0.559427408614019,0.16609915699933,1,1
"Mef2a",0.508258258258258,37,-0.0291463456595167,-0.706883664074326,0.234432000751587,0.943445856683218
"Mertk",0.458333333333333,24,-0.289506617194985,-6.19808489089404,0.000430215397845623,0.0125063856666318
"Mfhas1",0.576811594202899,23,0.70626879694329,4.70494988522754,1,1
"Mir99ahg",0.534577677224736,34,0.249359468936717,0.671325059184582,1,1
"Mitf",0.547619047619048,25,0.15200309344505,-0.275750028494066,0.457705418665194,1
"Mkln1",0.380952380952381,28,-0.299560281858908,2.05820494019097,1,1
"Mllt10",0.510119047619048,28,-0.0458036896131249,0.0838223908811884,1,1
"Mon2",0.480459770114943,29,-0.476438043942987,3.72630305704919,1,1
"Mrc1",0.511253263931835,42,-0.284453389468699,0.663390791136948,1,1
"Ms4a4a",0.49991789819376,29,0.0759488532332987,0.908479069345063,1,1
"Ms4a6b",0.372549019607843,34,-0.362570079384708,18.3879974497629,1,1
"Ms4a6c",0.5,30,0.120294233717712,-0.0591912311266611,0.730795504315413,1
"Ms4a6d",0.528846153846154,26,-0.15754127698648,0.943996003432915,1,1
"Msr1",0.5,19,-0.0780025120012731,2.14566389134324,1,1
"Mtmr3",0.519444444444444,30,0.559427408614019,13.5929666026791,1,1
"Mtss1",0.446825396825397,42,-0.510961919277379,3.98233347184118,1,1
"Mycbp2",0.475420168067227,34,-0.0365258760251139,0.658434614144852,1,1
"Myo5a",0.520526695526696,33,0.405256478486258,0.999666128450578,1,1
"N4bp2l2",0.397727272727273,22,-0.552541023028779,-5.89190310066889,0.000597481956824934,0.0140835032680163
"Nav1",0.502767052767053,37,-0.0274807364221072,-0.0635132877836568,0.721535130373862,1
"Nbeal1",0.525641025641026,26,0.241008099503795,0.292905974222101,1,1
"Ncoa2",0.597701149425287,29,0.807354922057604,6.52966812172357,1,1
"Ncoa3",0.534567901234568,27,0.485426827170242,2.26866764221393,1,1
"Ncor1",0.45050505050505,33,0.0506260730699681,7.57236800780633,1,1
"Ndfip1",0.371658986175115,31,-0.817135942850189,2.16813580221254,1,1
"Neat1",0.536998164437189,41,0.289506617194985,-0.267294035337429,0.464684300621135,1
"Nedd9",0.62,25,0.632268215499513,1.77083840995596,1,1
"Nf1",0.596296296296296,27,0.438121112391885,-4.02515147531654,0.00454960456420577,0.0621677647879128
"Nfat5",0.467013888888889,24,-0.0614005446641434,4.12428455839763,1,1
"Nfia",0.604861111111111,32,0.556393348524385,-0.35509713673936,0.399379325356142,1
"Nfib",0.57323717948718,28,0.0627357553479627,-1.64276757671657,0.0698928398524171,0.380067060579718
