gene,padj_Aged,padj_Young
9530026P05Rik,0.014629032942087,6.6506080403947e-4
Ablim1,2.8074118532685e-4,0.00902984259073885
Ago3,4.37610157347478e-6,6.4577571004305e-4
Ank2,0.0209606296888342,9.5130818305187e-4
Anxa2,1.76589210055771e-6,0.0279252388840039
Arhgap24,1.3816304774138601e-9,1.4516712227053e-5
Arid2,0.00282652799106738,0.0200203977855092
Arid4b,6.6423559506547e-5,2.25805548522399e-7
Atp2a2,0.0830128117513876,3.35690582031969e-6
Bicc1,3.9082597572514e-4,7.1579620442189604e-06
Cav1,1.16144411496912e-6,0.0356319691781975
Cnot4,1.82728292884e-4,3.2399894867623e-4
Col5a2,4.3621517691437e-4,1.26994435164967e-6
Cstf3,1.098369705986e-7,0.0039605120877931
Dapk2,0.00631666288870852,2.88378067231678e-5
Dcn,6.0772924534253e-4,0.0155918581366023
Ddx6,2.68498475538495e-7,3.4699828068451e-4
Dyrk1a,6.102354342881e-4,0.0977044473605526
Egfr,0.00146749551113954,7.1579620442189604e-06
Flt1,3.9262134334111e-4,1.0196745815384e-4
Hecw2,0.00169699519845476,0.021750861277841
Kcnt2,0.0377971975462985,0.00744593776315897
Man2a1,0.0321109532884256,1.04658085235406e-5
Map4k3,2.790175812019e-10,0.0694033507839325
Mia2,4.5202091570896e-4,1.83293143178634e-5
Mpdz,1.12514934642817e-5,0.00135714058617487
Myo1b,2.47579098810274e-6,8.3378050814376e-4
Nav1,6.73926348853388e-7,5.52574186516039e-5
Pde10a,0.0047010653290433,0.00182769804152005
Pde3a,4.70342023066427e-10,0.00103209649128729
Phip,4.0888046482498e-4,0.0327626229120381
Pid1,0.00340136581965201,5.44506192909288e-6
Pkp4,4.27243216093455e-8,1.62245486152219e-5
Plcb4,2.8074118532685e-4,0.00103209649128729
Plcl1,4.88444939415557e-5,0.011741114871169
Prkca,6.22838458280076e-7,4.9686664273364e-4
Pten,1.5599768035677e-4,1.62245486152219e-5
Ralgapa1,0.00471473656067934,9.65026140965979e-6
Setbp1,1.59961600038315e-7,0.00155616560366622
Slit3,2.98452320690528e-10,3.52624298829867e-5
Sptan1,0.0017770852602105999,0.0437968530905973
Srek1,1.5551562082063e-4,0.00966912759718988
Swt1,6.2346025549918e-6,1.7034267067072e-4
Ube2d3,1.23793316449105e-7,1.57501415600711e-5
Vgll4,1.3816304774138601e-9,0.0274763853581944
