"","N","AR","tot_gene_mean","tot_gene_variance","alpha","beta","bb_mu","bb_theta","phi","id","theta_smoothed","thetaCorrected","theta_common","resid","AR.1","N.1","log2FC","loglik0_mean","loglik1_mean","llr_mean","pval_mean"
"Abi2",10,0.525,2.3,0.455555555555555,0.000565783174478827,0.000435217826522175,0.565217391304348,998.999999999999,2.3170160742882,26,3.32191759396458,381.542067390199,3.32191759396458,995.678082406034,0.364102564102564,10,-0.432959407276106,-37.0773046893832,-38.0877978329006,1.01049314351743,1
"Abi3bp",24,0.555555555555556,2.58333333333333,0.949275362318841,0.193432439746595,0.159297303320725,0.548387096774193,2.83503169113002,2.1637644948768,27,1.30043741523014,1.92803740468282,1.30043741523014,1.53459427589987,0.479674796747968,24,-0.155278225477911,-43.3689163130553,-43.7364392072157,0.367522894160416,1
"Abl2",17,0.436274509803922,2.52941176470588,0.514705882352941,0.292725911347977,0.406563765761079,0.418604651162791,1.43002253963496,1.89971727083662,28,1.48914001815458,1.51803999856581,1.48914001815458,-0.05911747851962,0.491869918699187,17,-0.215728691055436,-38.0187151915036,-38.3762294659624,0.357514274458772,1
"Ablim1",79,0.484740933481351,11.3417721518987,191.791950665368,6.80979752819578,6.48340200390332,0.512276785716799,0.0752264342068513,1.7232400315752,29,0.119775609991421,0.106988394913615,0.119775609991421,-0.0445491757845696,0.4928604347722,79,-0.0264722113611919,-157.021494201313,-157.06299219152,0.0414979902074606,1
"Ablim3",22,0.334848484848485,2.59090909090909,0.91991341991342,1.04551913140208,1.79231851097493,0.368421052631587,0.352380976651781,1.41085810563019,30,1.27738070057735,0.970162592995669,1.27738070057735,-0.924999723925572,0.398863636363636,22,-0.656045598782639,-43.3685284296492,-42.2050428902813,-1.16348553936788,0.127149070810213
"Abra",25,0.273688311688312,5.56,17.2566666666667,0.620115209783595,1.43217084158963,0.302158273389163,0.487261509832355,2.4884875732799,31,0.246804915003724,0.346628060261779,0.246804915003724,0.240456594828632,0.404761904761905,25,-1.10691520391651,-38.5088213306986,-35.7432710998422,-2.76555023085636,0.0186813521198626
"Abtb2",28,0.555612244897959,3.42857142857143,7.06878306878306,0.407026757431281,0.330229256046357,0.55208333332045,1.35638093378581,2.39597700528017,32,0.472383830084499,0.824368030345003,0.472383830084499,0.883997103701308,0.448484848484848,28,-0.144389909335174,-41.8526030322007,-42.4987638255763,0.646160793375614,1
"Acaca",14,0.545238095238095,2.5,0.884615384615385,0.375330357763957,0.31606766974687,0.542857142817173,1.44634488414756,1.88596832287574,33,1.61420084748446,1.60612017478615,1.61420084748446,-0.167855963336896,0.387387387387387,14,-0.53605290024021,-30.6089516935626,-31.2733313045872,0.66437961102465,1
"Acacb",34,0.470814479638009,4.44117647058824,9.76916221033868,483443.708612597,516556.291387403,0.483443708612597,1e-06,0.962115006587249,34,NA,1e-06,0.312562828875085,-0.312561828875085,0.528333333333333,34,0.060120992437571,-44.1163414996117,-44.2560660103336,0.139724510721862,1
"Acadl",19,0.398245614035088,3.1578947368421,1.58479532163743,2.52285462911229,3.29911759191607,0.433333333333333,0.171763100550034,1.31595976036531,35,0.593459512347205,0.453785755564966,0.593459512347205,-0.421696411797171,0.310162601626016,19,-1,-36.3725275566336,-33.9131888665598,-2.45933869007376,0.0265678486861036
"Acadm",14,0.521428571428571,2.71428571428571,0.681318681318681,0.658708393814042,0.533240128325653,0.552631578947368,0.838962406031492,1.78085227164086,36,0.991735340564632,0.967918072498623,0.991735340564632,-0.15277293453314,0.466145833333333,14,-0.0588936890535678,-27.8833121116095,-28.2677987335687,0.384486621959109,1
"Acap2",15,0.622222222222222,2.26666666666667,0.20952380952381,0.379072551588979,0.234663960508596,0.617647058822389,1.62936370948876,1.78235895149091,37,3.88932877881664,3.16522898100401,3.88932877881664,-2.25996506932788,0.526315789473684,15,0.374395514781497,-31.8617613307755,-32.5171246302741,0.655363299498617,1
"Acat1",16,0.46577380952381,2.8125,1.89583333333333,0.720912690460832,0.823900217669522,0.466666666666667,0.647327579111359,1.7126559246343,38,0.860474789318264,0.80920435521793,0.860474789318264,-0.213147210206905,0.474358974358974,16,0.0458036896131251,-36.0481052522847,-36.0555986003613,0.00749334807665747,1
"Acin1",10,0.65,2.3,0.233333333333333,3.82668569009493,2.46001223325331,0.608695651795669,0.159066017198964,1.18055855881634,39,3.32191759396458,2.23538359926231,3.32191759396458,-3.16285157676561,0.539393939393939,10,0.432959407276106,-28.2264468851554,-28.5572149783213,0.330768093165975,1
"Ackr3",17,0.665460030165912,4.47058823529412,10.2647058823529,0.386248700277006,0.189337598175318,0.67105263157858,1.73735893764127,3.20901709373125,40,0.309948321540149,0.862690859038903,0.309948321540149,1.42741061610112,0.508838383838384,17,0.624490864907793,-31.3347149786392,-33.0255614170786,1.69084643843941,1
"Aco2",30,0.495873015873016,3.9,4.6448275862069,1.96104154340236,2.28788180037218,0.461538461567128,0.235353740016323,1.55151143963342,41,0.375167272247322,0.335010328321774,0.375167272247322,-0.139813532230999,0.510416666666667,30,0.0931094043914811,-52.5717321865559,-53.0493084499151,0.477576263359225,1
"Acox1",17,0.672689075630252,3.11764705882353,2.86029411764706,5.61501685332306,2.88772295313773,0.660377358490554,0.117609149846047,1.22030766100252,42,0.61848503406027,0.449606072220195,0.61848503406027,-0.500875884214222,0.563829787234043,17,0.387023123109247,-37.4337779293559,-38.124166081206,0.690388151850044,1
"Acsl1",16,0.530208333333333,3,0.933333333333333,0.543767587581367,0.422930345914651,0.562499999989508,1.03444929936236,2.02603078432076,43,0.702120951483408,0.852532657210986,0.702120951483408,0.332328347878956,0.407692307692308,16,-0.160464672193246,-21.8599772231341,-22.5233839728029,0.663406749668717,1
"Acss1",26,0.546558996558997,4.19230769230769,9.76153846153846,1.43266627630088,1.12734395550186,0.559633027439897,0.390623438757043,1.89693348754282,44,0.336561019912758,0.368696604796056,0.336561019912758,0.0540624188442844,0.649537037037037,26,0.604071323668861,-33.4493381986273,-32.6916841459367,-0.757654052690562,0.218330899850515
"Acss3",15,0.405555555555556,2.73333333333333,1.20952380952381,0.848510537393205,1.47075159814822,0.365853658536585,0.431171614745718,1.51623757976541,45,0.961360103824993,0.793173051316571,0.961360103824993,-0.530188489079275,0.432307692307692,15,-0.9668331360648,-27.6237730134414,-27.2403918137633,-0.383381199678137,0.381220497230995
"Actc1",32,0.40327380952381,4.78125,16.4989919354839,1.71212889791842,2.51296338106852,0.405228758300385,0.23668122113531,1.72353582439087,46,0.287083490343709,0.277842818814179,0.287083490343709,-0.0504022692083989,0.512833333333333,32,-0.152003093445051,-47.7667786747594,-48.8150252737135,1.04824659895414,1
"Actc1dt",10,0.766666666666667,2.8,1.73333333333333,3.55868806739968,1.1862293557999,0.749999999999999,0.21075182364832,1.30033096495203,47,0.874227936930134,0.652420773447944,0.874227936930134,-0.663476113281814,0.583333333333333,10,0.628031222613043,-18.2624377304922,-19.510740355953,1.24830262546077,1
"Actn1",12,0.686111111111111,2.75,1.11363636363636,0.0552041765541051,0.0315452437452627,0.636363636363198,11.5274545529993,2.60802296522968,48,0.937029864157205,4.99102150036893,0.937029864157205,10.5904246888421,0.631547619047619,12,0.784271308944562,-27.070132465815,-26.3836887834987,-0.686443682316245,0.241316413377458
"Actn2",48,0.519174153673315,10.7291666666667,66.7974290780142,5.5188436310451,5.98805705710826,0.479611650487858,0.0869043739144742,1.77885728838228,49,0.126484039993968,0.11581530567287,0.126484039993968,-0.0395796660794938,0.462968975468975,48,-0.118644496498619,-84.7867877319184,-84.532812495352,-0.253975236566347,0.476027429058497
"Actn4",12,0.458333333333333,2.5,0.818181818181818,0.368873163599541,0.553309745398804,0.40000000000022,1.08438357536487,1.78262470186609,50,1.61420084748446,1.4686665132231,1.61420084748446,-0.529817272119592,0.484761904761905,12,-0.253756592245784,-32.1857007167908,-32.5679133849725,0.382212668181623,1
"Actr2",15,0.56,2.93333333333333,2.78095238095238,1.10007329873216,0.916727748943464,0.545454545454545,0.495834728543258,1.6389413588337,51,0.752094087959884,0.680714686063929,0.752094087959884,-0.256259359416626,0.520740740740741,15,0.454565863465481,-37.78502334926,-37.630156246783,-0.154867102477006,0.577843333597876
"Actr3",18,0.509259259259259,2.72222222222222,0.565359477124183,0.0423276425559614,0.0440912943292113,0.489795918366867,11.571537860142,2.58485952763971,52,0.978722468219628,5.03505964236273,0.978722468219628,10.5928153919224,0.493396226415094,18,0.109624491174499,-47.0992856129354,-47.0713109202645,-0.0279746926709521,0.813016601796818
"Acvr2a",10,0.433333333333333,2.4,0.266666666666667,0.0793621849401981,0.111107058916276,0.416666666666669,5.25019147318891,2.18199833794894,53,2.21829857262138,3.44614336124243,2.21829857262138,3.03189290056754,0.289473684210526,10,-1.44057259138598,-30.8672822014893,-28.2503527223549,-2.61692947913443,0.0221513340919592
"Acyp2",59,0.464113954326868,8.40677966101695,74.4178842781999,5.38475490924818,7.09579852505865,0.431451612910565,0.0801246519446146,1.54839463091582,54,0.161046809241525,0.135870214340507,0.161046809241525,-0.0809221572969102,0.47352380952381,59,-0.251979217324798,-103.558044349497,-102.875364403011,-0.682679946486076,0.242610720927767
"Adam10",25,0.42752380952381,2.72,1.46,2.28558721914434,2.72795893816315,0.455882353015337,0.199459617728352,1.28603543604566,55,0.982313022020802,0.718899781953238,0.982313022020802,-0.78285340429245,0.395757575757576,25,-0.328622747461371,-53.915112730852,-52.846503521067,-1.06860920978504,0.143762352550441
"Adam17",13,0.422161172161172,3,2,0.0627981263659618,0.0812681635323952,0.435897435897514,6.9412490646183,2.71866920221959,56,0.702120951483408,3.09562117566261,0.702120951483408,6.2391281131349,0.46969696969697,13,-0.222392421336448,-26.242808777914,-26.1417452363423,-0.101063541571765,0.653009376307897
"Adam19",17,0.39656862745098,3,2.875,0.725318120884755,1.58663338932238,0.313725490211415,0.432535023154705,1.58193926009913,57,0.702120951483408,0.62395761561314,0.702120951483408,-0.269585928328702,0.403333333333333,17,-0.497499659470819,-24.7166795634994,-24.554813101468,-0.161866462031416,0.569372883230392
"Adamts2",11,0.534848484848485,2.54545454545455,1.07272727272727,0.264743529006968,0.198557646755226,0.571428571428571,2.15842318628884,2.06370565739461,58,1.42804160634253,1.75464451400484,1.42804160634253,0.730381579946305,0.546666666666667,11,0.0780025120012726,-20.6005758475289,-20.6501936483936,0.0496178008647341,1
"Adamts5",12,0.489583333333333,3.08333333333333,5.35606060606061,0.000568135703270839,0.000432865297730163,0.567567567567567,998.999999999999,3.16874479585388,59,0.641595502869059,379.787164231472,0.641595502869059,998.35840449713,0.5625,12,0.855610090664825,-34.0081116974529,-33.8547808534233,-0.153330844029583,0.579735968349102
"Adamts6",12,0.479166666666667,2.83333333333333,1.06060606060606,0.834667505618332,0.74192667166074,0.529411764705882,0.634278633278874,1.7114793806766,60,0.838933001928384,0.790144877278567,0.838933001928384,-0.20465436864951,0.323076923076923,12,-0.758991900496205,-21.5761957957382,-21.9578618573419,0.381666061603767,1
"Adamts9",24,0.436342592592593,4.125,8.20108695652174,0.47410918007169,0.503741003826171,0.484848484848485,1.02265154362793,2.5820884828589,61,0.344477278105216,0.613890336147587,0.344477278105216,0.678174265522711,0.52296626984127,24,0.0246620542342688,-50.1451576222952,-50.2026396796739,0.0574820573786852,1
"Adamtsl1",64,0.504241071428571,4.03125,5.52281746031746,0.56528633215225,0.420145246869916,0.573643410852713,1.0147837975644,2.52379922059695,62,0.356773142337719,0.618953128497429,0.356773142337719,0.658010655226684,0.491367932940967,64,0.570535430085876,-119.166894897362,-119.877132324364,0.71023742700261,1
"Adamtsl3",10,0.516666666666667,2.5,0.277777777777778,1.65186781890489,1.7895234704803,0.48,0.290580150849004,1.33765710072545,63,1.61420084748446,1.16722217479935,1.61420084748446,-1.32362069663545,0.575520833333333,10,0.520832163301441,-30.6936855738824,-31.104395110258,0.410709536375641,1
"Adamtsl5",22,0.511363636363636,2.90909090909091,1.99134199134199,1.28033941946558,1.36294196256749,0.484375000016386,0.378317649720234,1.52488465452183,64,0.771329348770693,0.648681963514903,0.771329348770693,-0.393011699050459,0.511904761904762,22,0.229481846122767,-36.5327239980487,-36.6612392516829,0.128515253634156,1
"Adarb1",10,0.585,4.3,10.0111111111111,1.51542075438471,1.31775717772584,0.534883720930233,0.352960535470167,1.88146981564743,65,0.325259321547555,0.346994608546651,0.325259321547555,0.0277012139226111,0.581081081081081,10,0.52083216330144,-32.091689191918,-31.7983818110922,-0.293307380825755,0.443731163088158
"Adck1",10,0.516666666666667,2.1,0.1,0.102062729026942,0.0927842991153979,0.523809523809535,5.13223121509185,1.92457996646479,66,10.3066804868525,8.69710252614956,10.3066804868525,-5.17444927176064,0.462962962962963,10,0,-17.7467095709327,-17.8143923840553,0.0676828131225378,1
"Adcy6",11,0.545995670995671,4,4.4,545454.54545307,454545.45454693,0.54545454545307,1e-06,0.320981524168412,67,NA,1e-06,0.360039001350521,-0.360038001350521,0.555555555555556,11,0.362570079384709,-18.2310826890171,-18.0776496510953,-0.153433037921786,0.579609683873232
"Adcy9",29,0.722413793103448,2.89655172413793,1.09605911330049,1.23422855544945,0.52297820146188,0.702380952380853,0.569084995870217,1.69504269249951,68,0.78163298423659,0.727871419800076,0.78163298423659,-0.212547988366373,0.636118598382749,29,1.09953567355091,-53.5030363580837,-51.2184661043837,-2.2845702537,0.0325528938651701
"Add1",13,0.557692307692308,2.30769230769231,0.397435897435898,0.153748143256445,0.117572109549047,0.566666666666666,3.6856813660604,2.03461361932052,69,3.20857007258542,3.50039192376721,3.20857007258542,0.477111293474981,0.738095238095238,13,1.54432051622381,-25.7377847489438,-24.4363217200788,-1.30146302886493,0.106666616323456
"Adgrd1",33,0.386363636363636,3.06060606060606,2.05871212121212,0.121085647053356,0.163324826257999,0.425742574257451,3.51604492041776,2.61020370290218,70,0.657860755635946,1.76593200096786,0.657860755635946,2.85818416478181,0.454469507101086,33,-0.137503523749936,-60.1208200615596,-59.6552950506145,-0.465525010945193,0.334590226115184
"Adgrf5",10,0.516666666666667,4,5.33333333333333,1.07165027141418,1.30979477617286,0.450000000000004,0.419913111584595,1.88320775310438,71,0.361047731666855,0.395851595189384,0.361047731666855,0.0588653799177405,0.515432098765432,10,0.137503523749935,-23.9825040806788,-24.3571872192821,0.374683138603327,1
"Adgrg6",16,0.65625,2.625,1.05,0.294665395800056,0.147332697900029,0.666666666666666,2.26245319663877,2.12011885200444,72,1.18224382762235,1.63321694566096,1.18224382762235,1.08020936901643,0.595578231292517,16,0.800691191776593,-45.1608005243504,-44.660787280544,-0.500013243806428,0.317304098720922
"Adgrl2",14,0.567460317460317,3.14285714285714,3.36263736263736,1.62618026445896,1.35515022038247,0.545454545454544,0.335420714035058,1.54981684609439,73,0.602556862360104,0.52189057824123,0.602556862360104,-0.267136148325046,0.580645161290323,14,0.530514716698781,-26.0018620837127,-25.7551045166022,-0.246757567110425,0.482363459717695
"Adgrl3",15,0.382222222222222,3.86666666666667,4.83809523809524,0.49269347110088,0.806225679881513,0.379310344857298,0.769870857045786,2.19866309637196,74,0.380089628580941,0.54121435552215,0.380089628580941,0.389781228464845,0.444866071428571,15,-0.83650126771712,-34.9373050350303,-34.1548821782603,-0.782422856770054,0.210957122753132
"Adgrl4",13,0.429487179487179,4.07692307692308,4.74358974358974,0.873422435464506,0.841073456373228,0.509433962264151,0.583261823350373,2.1330474459126,75,0.350612077732647,0.451050154043559,0.350612077732647,0.232649745617726,0.601449275362319,13,0.432959407276106,-23.3047795813301,-23.3146051362106,0.00982555488042891,1
"Adk",97,0.432273893935414,7.43298969072165,44.9355670103093,4.9793541955058,6.31031365027936,0.441054091539529,0.0885765651974726,1.52376838854673,76,0.182428563596577,0.153079204328532,0.182428563596577,-0.0938519983991048,0.400076324435299,97,-0.560825594839646,-181.589770128728,-174.890847774732,-6.69892235399601,0.000251913594081552
"Adprhl1",22,0.527507215007215,4.40909090909091,5.3008658008658,2.2145936014559,2.08171798557068,0.515463917501522,0.2327577922932,1.64363527363327,77,0.315166010378397,0.294739543807367,0.315166010378397,-0.0824082180851974,0.53030303030303,22,0.310340120612151,-30.0165290537001,-29.9894422208599,-0.0270868328402329,0.815953700490091
"Adra1a",32,0.238488498891459,4.59375,22.2489919354839,0.847309357774957,2.34639514460756,0.265306122448981,0.313116006585455,1.89346983873653,78,0.300282361746402,0.315510461959384,0.300282361746402,0.0128336448390529,0.231707317073171,32,-1.51096191927738,-41.9530501307636,-33.7885150383989,-8.16453509236474,5.32409160159226e-05
"Aebp1",31,0.532258064516129,2.51612903225806,0.791397849462366,1.37262298277679,1.06066321383969,0.564102564131356,0.410966865052913,1.440392910093,79,1.54339147063603,1.16657720582719,1.54339147063603,-1.13242460558312,0.523976608187135,31,0.222392421336448,-59.5159388572566,-59.7695696502582,0.253630793001641,1
"Aebp2",27,0.446296296296296,3,1.69230769230769,1.2416672785692,1.40504455206459,0.469135802469235,0.377827305725436,1.54593638163822,80,0.702120951483408,0.603182533045064,0.702120951483408,-0.324293645757971,0.56820987654321,27,0.082462160191973,-54.3287110633045,-55.0779830392454,0.7492719759409,1
"Afap1",12,0.415674603174603,2.66666666666667,2.24242424242424,1.85924408558441,2.10714329699567,0.46875,0.252118591439627,1.33625845079348,81,1.08248270169787,0.804481548275547,1.08248270169787,-0.830364110258241,0.535416666666667,12,-0.142019004872429,-34.5812250353719,-34.7413890063951,0.160163971023145,1
"Afdn",10,0.5,2.1,0.1,0.00047666714333381,0.000524333857667192,0.476190476190476,998.999999999999,2.10223705304377,82,10.3066804868525,386.115242571051,10.3066804868525,988.693319513147,0.553333333333333,10,0.222392421336447,-30.5827732860271,-30.8145175110299,0.231744225002803,1
"Aff1",51,0.464862914862915,3.7843137254902,3.89254901960784,2.51594018065656,3.06539838083506,0.450777202088269,0.179168489598443,1.42297847523219,83,0.392935714770719,0.325307794895995,0.392935714770719,-0.213767225172276,0.500492264416315,51,-0.169925001442313,-83.0440075260443,-83.2804252447207,0.236417718676464,1
"Aff4",10,0.458333333333333,2.8,1.73333333333333,0.447414178645616,0.516247129201889,0.464285714287926,1.0377089874384,1.91729761260475,84,0.874227936930134,0.966455139444177,0.874227936930134,0.163481050508267,0.45945945945946,10,0.245112497836532,-31.2686446968587,-31.2592623525666,-0.00938234429211704,0.891043233358543
"Afg1l",27,0.547530864197531,3,1.38461538461538,2.50065540230161,2.32203715928007,0.518518518518519,0.207353047541565,1.34339869588268,85,0.702120951483408,0.538445472975239,0.702120951483408,-0.494767903941842,0.484276729559748,27,-0.112474729258413,-46.0618750512519,-46.1201079704566,0.0582329192046203,1
"Afg2a",24,0.354861111111111,2.70833333333333,0.73731884057971,1.30978155201231,2.2375434846877,0.369230769230769,0.281902557463489,1.37557584613252,86,1.00185057629758,0.762999166058315,1.00185057629758,-0.719948018834087,0.473391812865497,24,-0.423807708906576,-52.9551320444413,-53.659417835833,0.704285791391655,1
"Afg3l2",18,0.432407407407407,2.66666666666667,1.05882352941176,0.324392876548823,0.417076555524541,0.437500000022558,1.3486732651995,1.95573300321753,87,1.08248270169787,1.22089471552613,1.08248270169787,0.266190563501629,0.416666666666667,18,-0.632268215499513,-33.2218231826229,-32.3696668202708,-0.852156362352133,0.191724931226867
"Aftph",14,0.517857142857143,2.42857142857143,0.571428571428572,0.054146619645687,0.0379026337519809,0.588235294117647,10.8637491678486,2.30772048183429,88,2.01023134609243,5.44164504372192,2.01023134609243,8.85351782175617,0.533333333333333,14,0.253756592245783,-34.4816808116234,-34.6627456456925,0.181064834069097,1
