"","bb_mu","AR","N","bb_theta","thetaCorrected","theta_common","log2FC","llr_var","pval_var","padj_var"
"Cped1",0.5837,0.596894020766201,28,0.0546,0.0573595111061536,0.055939093296132,0.57190634789571,-1.36772727816886,0.0981435724366829,1
"Crim1",0.4843,0.421645021645022,21,0.061,0.0586954068038277,0.0542674513250461,-0.0901978089715781,-0.001941081144885,0.950318353855649,1
"Dip2c",0.4441,0.4625,24,0.2717,0.18946267499409,0.131786658940973,-0.201633861169651,0.0582759801384078,1,1
"Dlc1",0.5725,0.554150579150579,37,1e-04,0.0605998980349314,0.0924982442653519,0.421463768438277,-0.0807559352077689,0.687768372019267,1
"Ebf1",0.4023,0.363852813852814,33,0.2552,0.134632650066641,0.0576129342017831,-0.495957494662411,-0.0035887041809346,0.932484324055036,1
"Enah",0.4002,0.462797619047619,24,0.4529,0.212663605000338,0.0621262127038499,-0.685891409571937,-0.29046211882515,0.445950277156889,1
"Entpd1",0.477,0.543137254901961,17,0.1826,0.20212920871816,0.202810678115536,-0.304854581528421,-0.00893536456731425,0.893654477021999,1
"Esyt2",0.4071,0.377777777777778,27,0.2543,0.144013000827248,0.072461856596817,-0.369233809665719,-0.316153442227023,0.426510394105348,1
"Ext1",0.5829,0.601731601731602,22,0.0866,0.0761533710258758,0.066083582013521,0.502500340529183,-0.0120597866895409,0.876581050772806,1
"Fbxl17",0.4189,0.36231884057971,23,0,0.0862854598042163,0.131786658940973,-0.473931188332413,-1.3085698985238,0.10571483761201,1
"Fry",0.3877,0.370238095238095,30,0.3377,0.168511351664381,0.0615070044420647,-0.597240830499593,-0.242416378104309,0.486241393024854,1
"Igf1r",0.5284,0.547222222222222,24,0.4209,0.230082102340421,0.107290064307936,0,-0.467111300997097,0.333768083045693,1
"Igfbp7",0.5275,0.55,20,0.3324,0.175221766040824,0.0748300439996845,0.106915203916512,-0.831123783193441,0.197300135009433,1
"Irag1",0.5011,0.5,30,0.0334,0.0616774622433552,0.0748300439996845,0,-0.0788227540851985,0.691333556199396,1
"Itga8",0.61,0.622908232118758,19,0.1262,0.0808835641436313,0.0503401636353728,0.584962500721156,-0.0311371791581081,0.802936677685345,1
"Itpr1",0.5307,0.561538461538462,26,0.2851,0.188492792342439,0.122533324837685,0.131244533278253,0.0576021622577194,1,1
"Kcnab1",0.4275,0.419142416723062,31,0.0739,0.102963548831093,0.114397660248022,-0.390459476558178,0.291979604324595,1,1
"Ldlrad4",0.3194,0.266666666666667,21,0.0629,0.134114641945504,0.168355763131432,-1.05444778402238,-0.0146627826571191,0.864029483049903,1
"Lhfpl6",0.5143,0.545238095238095,21,0.173,0.118206580893589,0.0802008512181408,-0.111031312388744,0.26356198886133,1,1
"Lncpint",0.4503,0.408730158730159,21,0,0.110228565996137,0.168355763131432,-0.289506617194985,-0.204936736464738,0.522033732478599,1
"Lpp",0.4979,0.562825190682333,35,0.0187,0.080794791476968,0.112554578182489,-0.0524674198941355,-0.470490286638885,0.33202579083376,1
"Luc7l2",0.6034,0.616666666666667,21,0.141,0.200331804031077,0.224193442023464,0.552541023028779,-0.209368907761007,0.51756752257375,1
"Magi1",0.5082,0.522727272727273,22,0.0814,0.10115805170751,0.107290064307936,0,0.0158323380223173,1,1
"Malat1",0.4834,0.482560678170061,42,0.0168,0.0172992086345944,0.0166776579879038,-0.0900218705517393,-0.934313621781769,0.171632385838684,1
"Mast4",0.4206,0.421095977193538,41,0.082,0.107836394956846,0.11714212056409,-0.485426827170242,-0.935895037742398,0.171270200697334,1
"Msrb3",0.6018,0.56820987654321,27,0.1155,0.0756492040969272,0.0485515510573734,0.584962500721156,-0.134763691260186,0.603648984363917,1
"Myh11",0.4312,0.423370773370773,37,0.2288,0.158226371363322,0.10896041119558,-0.447458976971221,0.229552544784426,1,1
"Myocd",0.5644,0.592105263157895,19,0.1267,0.134399383854849,0.131786658940973,0.337034987277571,0.0460589677550267,1,1
"Myom1",0.4272,0.43,30,0.0706,0.0629444230168678,0.0551891154210961,-0.415037499278844,-0.533359186179311,0.301687865936229,1
"Nfib",0.3759,0.315217391304348,23,0.0093,0.0429273205980829,0.0601703276601387,-0.724365557386572,-0.317098070659689,0.425820306342935,1
"Pakap",0.4827,0.531481481481481,24,0.1556,0.10653198816902,0.072461856596817,-0.15754127698648,-0.0858487952772435,0.678607491187744,1
"Pbx1",0.6221,0.66474358974359,26,0.1848,0.104622415085367,0.0526093019737174,0.584962500721156,-0.185701964299607,0.542239999592676,1
"Pcdh7",0.4802,0.51555637345111,19,0.0304,0.0726290655112305,0.0932967927241526,-0.131244533278252,0.158176322929137,1,1
"Pde1a",0.4382,0.436507936507937,21,1.6969,0.875513996341912,0.35299971041288,-0.263034405833794,-0.722872428432801,0.229211955339797,1
"Pde3a",0.4919,0.495172275641026,32,0.2055,0.143107194756188,0.0993823887909513,-0.165059246270496,-0.488496901314541,0.322942116511268,1
"Pdlim5",0.6329,0.644444444444444,30,0.1304,0.0977363133615515,0.0736439292742097,0.901819606061097,-0.264014543712108,0.467436652631558,1
"Phldb2",0.5946,0.677777777777778,21,3e-04,0.146901424284241,0.224193442023464,0.552541023028779,-0.394500674347803,0.374402266616131,1
"Plce1",0.4328,0.395238095238095,22,2e-04,0.0329892210202713,0.050269536904961,-0.389946518316013,-0.0151140815514559,0.861973537497007,1
"Plcl1",0.5898,0.591326530612245,28,0.5372,0.239686211248122,0.0545047399796321,0.192645077942396,0.132885276142162,1,1
"Ppm1l",0.5211,0.520833333333333,12,1.1158,0.628119474889682,0.312183811314841,0.169925001442312,0.252122884936885,1,1
"Ppp1r12a",0.4612,0.437640056022409,34,0.0443,0.0606799607303577,0.066984526688833,-0.196397212803503,-0.197661765925844,0.529514316631179,1
"Prkg1",0.1577,0.136428571428571,35,0.271,0.164514543139769,0.0940885455554738,-2.33498424771281,1.1428437506305,1,1
"Rasal2",0.2852,0.304,25,0,0.045988303732534,0.0702394692341569,-1.32192809488736,-0.229683313490149,0.497920129715852,1
"Rbpms",0.4872,0.519089390142022,38,0.2773,0.173452069348694,0.104085127251906,-0.295455883526171,-0.234935308826927,0.493046696490998,1
"Rock1",0.482,0.456226053639847,29,0.0069,0.0353142771118178,0.0499346725754497,-0.109624491174498,0.04829880950928,1,1
"Ror1",0.476,0.460127591706539,19,0.4331,0.209071639351216,0.0681240838357576,0.15200309344505,0.0247827703536814,1,1
"Samd4",0.5306,0.519583333333333,20,1e-04,0.0595492196082876,0.0908935080817245,0.176877762084079,0.0316878626625936,1,1
"Setbp1",0.5117,0.502083333333333,16,1.3504,0.717208082484619,0.312183811314841,-0.169925001442312,-1.0173590004253,0.153742696366271,1
"Slc8a1",0.6001,0.603011099176513,35,0.4964,0.263581874262979,0.114665382624323,0.405256478486259,2.39916440345507,1,1
"Slit3",0.5382,0.558760683760684,26,0.316,0.161963005511494,0.0640914970845557,0.0489096004809464,-1.20116075821447,0.121155335996798,1
"Sorbs2",0.5707,0.562599206349206,24,0.0751,0.0634541659020812,0.053357662721112,0.395928676331139,0.265432486599686,1,1
"Sptbn1",0.4906,0.560110420979986,23,0,0.0506705669491239,0.0773908459202952,-0.0544477840223764,-0.0560770802808754,0.737704857626161,1
"Syne1",0.5369,0.555555555555556,18,0.5827,0.322410312754213,0.154462017679935,0.353636954614701,-0.0520344823175023,0.747000301394355,1
"Synpo2",0.4741,0.480555555555556,36,0.0294,0.0535564886232938,0.0647466102906441,-0.142957953842043,-0.0403586736960548,0.776327627521089,1
"Tpm1",0.4478,0.428,25,0.3614,0.1779167695573,0.0621262127038499,-0.289506617194985,-0.550243574375724,0.294159220381269,1
"Utrn",0.5692,0.585,30,1e-04,0.034483174579038,0.0526093019737174,0.402098443571346,-0.00279104541095876,0.940442752831873,1
"Zfpm2",0.3292,0.333333333333333,28,0.5205,0.245101608422185,0.072461856596817,-1.03952836418664,-0.242705086333039,0.485981896696185,1
