"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"2210408F21Rik",0.4244,0.396598639455782,21,0.4404,0.207612189281702,-0.398549376490275,-0.489091373386735,0.322647868884296,0.714940155170778
"4732440D04Rik",0.3321,0.353030303030303,22,0.2693,0.142267961615197,-1.08246216019197,-2.40381779798872,0.0283338952762021,0.202776925072911
"5031425E22Rik",0.6519,0.607843137254902,17,0.039,0.0385284904474921,1.51457317282976,-2.66941818426035,0.0208553898489295,0.161118109813298
"9530026P05Rik",0.5385,0.458333333333333,24,1e-04,0.0378484963435216,0.31315788525963,-0.322579586224684,0.421848737324401,0.794370795243636
"Aak1",0.5935,0.655882352941176,17,0.2177,0.111556557860869,1.20163386116965,-1.81777590050004,0.056557853114512,0.274010159988669
"Ablim1",0.4951,0.503211240002119,24,0.0469,0.0376431559866896,-0.0147970019280803,-0.00304690469741331,0.937778054083652,1
"Abra",0.4307,0.459761904761905,15,0.5283,0.241380688196065,-0.337034987277571,-0.39196589109665,0.375941351912372,0.759279144402062
"Abtb2",0.4159,0.433333333333333,22,0.1329,0.0868983447037435,-0.308122295362332,-0.389066949967898,0.377712467773615,0.759279144402062
"Acacb",0.5171,0.532222222222222,20,0.2687,0.143164976501117,0.415037499278844,-0.247459763543738,0.481740984708633,0.843106930025621
"Acadl",0.4118,0.431122448979592,14,1e-04,0.0228575553042461,0,0.347802456494399,1,1
"Aco2",0.4866,0.499603174603175,18,0.9228,0.388905303605089,-0.523561956057013,-0.0395597154955531,0.778494295814622,1
"Acss1",0.7246,0.703318903318903,21,1e-04,0.0401838101659554,1.66296501272243,-6.4399889808381,0.000332116150293057,0.00934669737253317
"Actc1",0.2381,0.237777777777778,15,0.5007,0.226569230779693,-1.15200309344505,-1.86344346606145,0.0535430979938759,0.265654467520973
"Actn2",0.5559,0.547542284370929,23,0.024,0.0301788915006459,0.283792966000591,-0.885985559611107,0.183138325529691,0.526689782910205
"Acyp2",0.3508,0.31574333999334,25,0.104,0.0624423630172863,-1.23132554610646,-7.94261851117032,6.73016539543163e-05,0.00241062287800006
"Adk",0.5358,0.568045211395595,23,0.0971,0.0608287585347408,0.0660891904577725,-0.084450297960764,0.681090736732126,1
"Adprhl1",0.4173,0.46547619047619,19,0,0.0410484900360338,-0.643856189774725,-0.684445483656759,0.242002522265925,0.598213895680266
"Aff1",0.6099,0.610185185185185,18,0.0665,0.0584206852704855,0.777607578663552,-1.32223828564569,0.103910376955079,0.389911319240964
"Afg1l",0.4975,0.4625,16,0.0315,0.0347816059371575,0.206450877467426,-0.0253107199616345,0.821985428891118,1
"Agtpbp1",0.6431,0.599299719887955,17,0.4199,0.195114310613593,1.32192809488736,-2.09345335660491,0.040737363675907,0.24599459988638
"Airn",0.8477,0.856285381285381,26,0.434,0.195604023701549,2.22239242133645,-17.7351833726072,2.58960422791016e-09,2.5507601644915e-07
"Akap6",0.4902,0.481042160453925,26,1e-04,0.0228728531291432,0.0369942074822014,0.0097753127944955,1,1
"Alpk2",0.6209,0.536593137254902,20,0.0352,0.053512924090006,1.1926450779424,-2.7297654639113,0.0194618706130263,0.153359540430647
"Ank",0.4694,0.601666666666667,20,0.1746,0.102998805904829,-0.199308808223407,-0.00634501249317765,0.910308034289374,1
"Ank2",0.4978,0.513643683208901,23,0.1475,0.0784157886498785,0.040641984497346,-0.016319212613503,0.856633610990442,1
"Ank3",0.5575,0.573333333333333,20,0,0.0411270018175723,0.506959988719883,-0.7022819624279,0.235960913059004,0.588408859147136
"Ankhd1",0.5897,0.578787878787879,22,1e-04,0.0272376957594738,0.716207033999409,-1.16310664543153,0.127210998448332,0.435835942509938
"Ankrd17",0.5131,0.606493506493507,22,0.1393,0.0928033767697385,0.476438043942987,-0.322719665546906,0.421747972590035,0.794370795243636
