"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.5390625,64,0.0911478880581953,2.33872102568635,1,1
"2210408F21Rik",0.423529411764706,85,-0.407657968913246,3.16432935089699,1,1
"2610037D02Rik",0.444444444444444,63,-0.222392421336448,2.13599596654497,1,1
"2610307P16Rik",0.41786318588349,197,-0.352452961900821,-12.1552293741534,0,0
"4632427E13Rik",0.565789473684211,76,0.192645077942396,1.17968581988276,1,1
"4732440D04Rik",0.244588744588745,77,-1.58496250072116,1.17335634076224,1,1
"4930523C07Rik",0.416666666666667,62,-0.321928094887363,2.66755772605197,1,1
"5031425E22Rik",0.594036697247706,109,0.444302093784038,11.0168762324411,1,1
"9530026P05Rik",0.463662159659926,237,-0.149895430483059,4.18680276948038,1,1
"A930015D03Rik",0.625,48,0.788495894806288,-5.53211040029591,0,0
"AW554918",0.450730994152047,114,-0.364572432295856,-16.3072124863675,0,0
"Aak1",0.476086956521739,115,-0.0365258760251139,12.7228206081678,1,1
"Abca1",0.430275229357798,109,-0.351985328743543,-15.719029261399,0,0
"Abca6",0.583585858585859,36,0.884522782580064,-5.48576984427147,0,0
"Abca8a",0.701425217974514,71,1,-23.6261231070746,0,0
"Abca8b",0.470833333333333,40,-0.180572245641821,3.71179720082138,1,1
"Abca9",0.54874213836478,53,0.793549122532574,-8.50552962057309,0,0
"Abcc4",0.587301587301587,63,0.371968777386958,0.710212452150266,1,1
"Abcc5",0.414855072463768,92,-0.584962500721156,6.58675701362282,1,1
"Abcg2",0.596794871794872,52,0.302562770020431,2.65987758093299,1,1
"Abhd17b",0.302380952380952,70,-1.04580368961313,-0.095578890729314,0,0
"Abi1",0.667431561996779,207,1.16871923869692,-8.65493670131647,0,0
"Ablim1",0.420223858267337,299,-0.367731784500487,0.930212142185496,1,1
"Ablim3",0.5,50,-0.166009951438929,1.81607964170963,1,1
"Abtb2",0.476608187134503,57,-0.180572245641821,1.75926066310306,1,1
"Acap2",0.524390243902439,82,0.14017765804826,2.51660083914852,1,1
"Acbd6",0.4,45,-0.605721060887953,1.72764950905905,1,1
"Acer2",0.610133713638387,214,0.450815058835674,7.55742889847272,0.93,1
"Acer3",0.513235294117647,68,0.280107919192735,2.92052375892492,1,1
"Ackr3",0.525525525525526,111,0.382247564161174,-15.0442747444902,0,0
"Actn1",0.577477870388318,134,0.315305152693627,-18.1435390322538,0,0
"Actn4",0.527777777777778,78,0.180572245641821,2.64254181703289,1,1
"Actr2",0.517647058823529,85,0.026967047600269,3.03674710565976,1,1
"Actr3",0.495039682539683,84,0.104969559601543,2.87576102847693,1,1
"Acvr1",0.486714285714286,150,0.139724763666613,9.79791265386271,1,1
"Acvr2a",0.62037037037037,54,0.725825036561006,3.39589048306905,1,1
"Acyp2",0.368232662192394,149,-0.858527574047119,-12.424509167063,0,0
"Adam10",0.344594594594595,111,-0.777607578663552,11.1835537274505,1,1
"Adam9",0.619883040935672,57,0.450661409009565,2.22737025695488,1,1
"Adamts1",0.465686274509804,68,-0.0840642647884748,1.5688419619371,1,1
