"","AR","N","log2FC","llr_disp","pval_disp","padj_disp"
"Arhgap15",0.525210084033613,17,0,0.812097143667437,0.75,0.98
"Bcl2",0.669230769230769,13,1.11547721741994,0.563244106494682,0.56,0.98
"Ccnd3",0.394117647058824,17,-0.497499659470817,-0.941049558583018,0.02,0.11
"Dock2",0.545098039215686,17,-0.163498732282879,0.187993346251393,0.84,0.98
"Gm2682",0.431565656565657,11,-0.710493382805015,0.51363437985249,0.97,0.98
"Malat1",0.533635959608197,20,0.00728635407849243,0.0770800861807004,0.73,0.98
"Pde3b",0.380952380952381,14,-0.362570079384708,0.240667199685557,0.98,0.98
"Pitpnc1",0.603535353535353,16,0.37851162325373,0.416116922004967,0.82,0.98
"Skap1",0.528703703703704,18,-0.067114195858537,1.58578746713279,0.86,0.98
"St6galnac3",0.605922865013774,11,0.0614005446641434,-0.526328597081015,0.02,0.11
"Zeb1",0.600915750915751,13,0.523561956057013,-0.0964124169138181,0.04,0.146666666666667
