"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.616966966966967,0.6272,0.2027,0.117990176733882,0.0626443299315492,1.08333333333333,37
"2210408F21Rik",0.38816491479535,0.4096,0,0.041070363208608,0.0627281347406139,2.06944444444444,46
"2610037D02Rik",0.495495495495495,0.4877,0.3427,0.174091949077205,0.0671304368905848,0.819444444444444,37
"2610307P16Rik",0.53287037037037,0.4828,0.1341,0.094273662207563,0.0662093067450179,0.611111111111111,18
"4632427E13Rik",0.380787037037037,0.4348,0,0.0418733902897172,0.0639546247691614,0.958333333333333,36
"4732440D04Rik",0.332561728395062,0.3306,0.0902,0.0746731617053517,0.0617348089779739,1.55555555555556,36
"4933406I18Rik",0.379861111111111,0.3699,0.6973,0.308904650528332,0.0673663695736063,0.805555555555556,24
"5031425E22Rik",0.5215625,0.543,1e-04,0.0408156590281921,0.0622811165557254,1.30555555555556,40
"9330159M07Rik",0.075,0.0936,0.0223,0.0496471750577961,0.0628937853716073,1.04166666666667,30
"9530026P05Rik",0.499848052428519,0.5137,0.2051,0.119501472523718,0.0635605823678921,2.875,53
"AW554918",0.436111111111111,0.4581,0,0.0443180082496772,0.0676883712666736,0.666666666666667,30
"Aak1",0.651138716356108,0.6086,0.0876,0.0740738097738632,0.0623273987946138,1.27777777777778,46
"Abca1",0.516302235179786,0.5057,0.2266,0.126787544721565,0.0622188433047367,1.88888888888889,49
"Abca8a",0.715846321927403,0.7192,0.3988,0.192513401183292,0.0627281347406139,2.06944444444444,37
"Abca8b",0.366666666666667,0.384,0.4894,0.230209082427393,0.067754005227438,0.777777777777778,25
"Abca9",0.484959349593496,0.4868,1e-04,0.0410534678731226,0.0626443299315492,1.08333333333333,41
"Abcc1",0.60752688172043,0.6007,0,0.0436662650831811,0.066692942203712,0.625,31
"Abcc5",0.555555555555556,0.5371,0.7076,0.31328547661357,0.068083351281125,0.708333333333333,30
"Abcd3",0.807051282051282,0.7935,0.2048,0.121438416981915,0.066692942203712,0.625,26
"Abhd18",0.416282642089094,0.4163,0.4085,0.197184613167765,0.0642366325115665,0.944444444444444,31
"Abi1",0.583917572941963,0.6262,0.1252,0.0881921480280136,0.0620828074214527,1.83333333333333,41
"Abi3bp",0.80448717948718,0.773,0.5783,0.262606622413747,0.0656738479665964,0.597222222222222,26
"Abl2",0.540322580645161,0.5961,3e-04,0.0447046831478301,0.0681049527277858,0.722222222222222,31
"Ablim1",0.521789033469466,0.5109,0.0606,0.0591558590510733,0.0552027153906726,7.68055555555556,56
