"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.6272,0.616966966966967,37,0.2027,0.117990176733882,0.756728848987636,-2.26848061650544,0.0331704266898798,0.269755267718169
"2210408F21Rik",0.4096,0.38816491479535,46,0,0.041070363208608,-0.52869428107441,-2.06306583531415,0.0422257697002782,0.316860576832087
"2610037D02Rik",0.4877,0.495495495495495,37,0.3427,0.174091949077205,-0.146841388329272,-0.0159520743311816,0.858238190160034,0.97824770190573
"2610307P16Rik",0.4828,0.53287037037037,18,0.1341,0.094273662207563,-0.131244533278252,-0.0168347032189615,0.854411797804735,0.977433585459193
"4632427E13Rik",0.4348,0.380787037037037,36,0,0.0418733902897172,-0.37851162325373,-0.606281729681797,0.270825028941448,0.684599346431082
"4732440D04Rik",0.3306,0.332561728395062,36,0.0902,0.0746731617053517,-0.961525852185364,-4.85068483247667,0.00184130719423222,0.0392413650095465
"4933406I18Rik",0.3699,0.379861111111111,24,0.6973,0.308904650528332,-1.15200309344505,-1.57159072434777,0.0762449496878231,0.422257110698585
"5031425E22Rik",0.543,0.5215625,40,1e-04,0.0408156590281921,0.246160587269398,-0.322544912638193,0.421873684998092,0.805256970652876
"9330159M07Rik",0.0936,0.075,30,0.0223,0.0496471750577961,-3.28010791919274,-25.4715422969794,9.5083415699634e-13,3.12063770326199e-10
"9530026P05Rik",0.5137,0.499848052428519,53,0.2051,0.119501472523718,0.237499313726656,-0.118471173417433,0.626423287930877,0.891186948646378
"AW554918",0.4581,0.436111111111111,30,0,0.0443180082496772,-0.241008099503795,-0.136888533590735,0.600809263766165,0.884719072525656
"Aak1",0.6086,0.651138716356108,46,0.0876,0.0740738097738632,0.57190634789571,-2.01774678184381,0.0445526414091421,0.319105691045451
"Abca1",0.5057,0.516302235179786,49,0.2266,0.126787544721565,0.0424352663203963,-0.0158927560644031,0.858499222441764,0.97824770190573
"Abca8a",0.7192,0.715846321927403,37,0.3988,0.192513401183292,1.59790155642865,-8.69617605329647,3.04046912507247e-05,0.00151194237401331
"Abca8b",0.384,0.366666666666667,25,0.4894,0.230209082427393,-0.628031222613042,-1.04656639315785,0.147962382534177,0.563100279305461
"Abca9",0.4868,0.484959349593496,41,1e-04,0.0410534678731226,-0.0740005814437765,-0.00952206418816814,0.890240049943771,0.98678419809971
"Abcc1",0.6007,0.60752688172043,31,0,0.0436662650831811,0.584962500721156,-0.934708079795175,0.171541962450714,0.581310586783339
"Abcc5",0.5371,0.555555555555556,30,0.7076,0.31328547661357,0.169925001442312,-0.109026587866666,0.64052732127443,0.89220110222515
"Abcd3",0.7935,0.807051282051282,26,0.2048,0.121438416981915,1.8073549220576,-7.23151218602937,0.000142938010497519,0.00572100671283971
"Abhd18",0.4163,0.416282642089094,31,0.4085,0.197184613167765,-0.514573172829759,-0.649054883218895,0.254558785359797,0.670163367758966
"Abi1",0.6262,0.583917572941963,41,0.1252,0.0881921480280136,0.760329587231716,-3.5666998210964,0.00756611396159361,0.10819483032356
"Abi3bp",0.773,0.80448717948718,26,0.5783,0.262606622413747,1.5405683813627,-5.35470823993694,0.0010659164112045,0.0270406057506326
"Abl2",0.5961,0.540322580645161,31,3e-04,0.0447046831478301,0.561878887608116,-0.901524022319272,0.179344437510629,0.590301887632094
"Ablim1",0.5109,0.521789033469466,56,0.0606,0.0591558590510733,-0.120076451991751,-0.111279037434699,0.637097668243543,0.89220110222515
"Ablim3",0.5205,0.47452380952381,20,0.2955,0.155564801448069,0.395928676331138,-0.0890085248799153,0.67308292395986,0.91458392696169
"Abra",0.4023,0.419063314981165,29,0.4136,0.197508256771851,-0.564784618783527,-1.2065901243816,0.120317713737503,0.517615786038496
"Abtb2",0.5407,0.554516806722689,34,0.6184,0.275593513132502,-0.0911478880581957,-0.115267013094503,0.631128138561851,0.892039907072122
"Acacb",0.4893,0.47997557997558,39,0.0223,0.0488933466653726,-0.0995356735509146,0.00283246856772479,1,1
"Acadm",0.5801,0.548611111111111,24,0.0316,0.0563180082496772,0.485426827170242,-0.575606515399816,0.283295363722992,0.695741853784846
"Acap2",0.4378,0.442528735632184,29,0.4485,0.21293024080879,-0.415037499278844,-0.297665727951067,0.440364851605512,0.813082436466921
"Acat1",0.6343,0.581959706959707,26,0.0306,0.0557693860412824,0.819427754358179,-1.58689238506052,0.0748288570945145,0.421973039491747
"Acer2",0.3947,0.31140350877193,19,3e-04,0.0407828397106599,-0.616671360448494,-0.821941445277862,0.199793551517007,0.605989863222213
"Acer3",0.5705,0.537634408602151,31,0.7575,0.332186346574087,0.652076696579693,-0.676003856478189,0.244927432195712,0.657816556846422
"Ackr3",0.5273,0.445512820512821,26,0.0802,0.0750323120566074,0.283792966000592,-0.0889070063920236,0.673258612900501,0.91458392696169
"Aco2",0.5914,0.567926225820963,38,0.1804,0.109241320981248,0.610053481683986,-1.45918714891597,0.0875760554302734,0.436665740754758
"Acox1",0.5961,0.593333333333333,25,1e-04,0.0446287337807415,0.561878887608115,-0.905389948887169,0.178414702128544,0.590301887632094
