"gene","p_intercept","p_sex","pvalue","padj_intercept","padj_sex","padj"
"1700025G04Rik",0.0574206088406312,0.412253608818752,0.0574206088406312,0.492471210708072,0.923071051091844,0.492471210708072
"5031425E22Rik",0.171264371070593,0.530384107334503,0.171264371070593,0.639484607276866,0.923071051091844,0.639484607276866
"9530026P05Rik",0.768989128446711,0.866459222646813,0.768989128446711,0.950655964741366,0.984645342388808,0.950655964741366
"AW554918",0.49546246903949,0.0452576221577715,0.49546246903949,0.856005064147471,0.706342174390934,0.856005064147471
"Abca8a",0.0296822778753848,0.360850000484708,0.0296822778753848,0.309543754986155,0.923071051091844,0.309543754986155
"Abhd17b",0.10466805224109,0.338037294744738,0.10466805224109,0.590924669116313,0.923071051091844,0.590924669116313
"Abi1",0.641205235994776,0.388449698891966,0.641205235994776,0.939008231026446,0.923071051091844,0.939008231026446
"Abi3bp",0.424172810357122,0.364412456722398,0.424172810357122,0.806175425287756,0.923071051091844,0.806175425287756
"Ablim1",0.178382206978721,0.0109333185368081,0.178382206978721,0.639484607276866,0.609102193309841,0.639484607276866
"Acyp2",0.447907255942661,0.416636235388433,0.447907255942661,0.834822885544193,0.923071051091844,0.834822885544193
"Adam12",0.019568070092465,0.391576316253993,0.019568070092465,0.244880420014277,0.923071051091844,0.244880420014277
"Adamtsl1",0.533737263848044,0.487589719844969,0.533737263848044,0.866963510518978,0.923071051091844,0.866963510518978
"Agap1",0.71623053932986,0.0551070257429136,0.71623053932986,0.939008231026446,0.708287360283919,0.939008231026446
"Ago3",0.180917871947741,0.704662112129249,0.180917871947741,0.639484607276866,0.947535455839802,0.639484607276866
"Airn",8.24133430727734e-06,0.732561642509871,8.24133430727734e-06,0.00120323480886249,0.95561026202034,0.00120323480886249
"Akap13",0.959360924220778,0.630901544885003,0.959360924220778,0.983414963271789,0.927474732916269,0.983414963271789
"Akt3",0.094089300750174,0.592478469515094,0.094089300750174,0.590924669116313,0.923071051091844,0.590924669116313
"Ambra1",0.779956022621542,0.850378945657156,0.779956022621542,0.953014007210498,0.980516093013659,0.953014007210498
"Ank2",0.76862411409435,0.426099329214605,0.76862411409435,0.950655964741366,0.923071051091844,0.950655964741366
"Ankrd11",0.161044979713684,0.309605004008729,0.161044979713684,0.639484607276866,0.923071051091844,0.639484607276866
"Ankrd17",0.564693692599542,0.664371485282598,0.564693692599542,0.892909160139348,0.935704812269568,0.892909160139348
"Ano6",0.808586519001333,0.153563303472119,0.808586519001333,0.954611577688906,0.798894804968048,0.954611577688906
"Anxa2",0.0991415068640943,0.138542441900502,0.0991415068640943,0.590924669116313,0.776192911673323,0.590924669116313
"Aopep",0.0122069886360844,0.325130231091,0.0122069886360844,0.172472936213064,0.923071051091844,0.172472936213064
"Ap3b1",0.472840679938651,0.327635246669243,0.472840679938651,0.849758651531428,0.923071051091844,0.849758651531428
"Apaf1",0.700674374043011,0.23106228579179,0.700674374043011,0.939008231026446,0.917947444463749,0.939008231026446
"Apba1",0.91795722800737,0.617857436696887,0.91795722800737,0.981638450934741,0.923071051091844,0.981638450934741
"Apbb2",0.952503063121609,0.835600747883,0.952503063121609,0.981638450934741,0.980516093013659,0.981638450934741
"Apc",0.1599181793924,0.18451786759656,0.1599181793924,0.639484607276866,0.857783146959484,0.639484607276866
"App",0.395032073588338,0.31312505748875,0.395032073588338,0.806175425287756,0.923071051091844,0.806175425287756
"Arb2a",0.583546246850404,0.916890850722941,0.583546246850404,0.906653682770757,0.984645342388808,0.906653682770757
"Arhgap21",0.603724519622953,0.784501648964966,0.603724519622953,0.918164373593242,0.974697751728496,0.918164373593242
"Arhgap24",0.925877839825511,0.095026131272549,0.925877839825511,0.981638450934741,0.734024830847402,0.981638450934741
"Arhgap29",0.455176214740506,0.478407751648427,0.455176214740506,0.841211738634353,0.923071051091844,0.841211738634353
"Arhgef12",0.184434389534109,0.29470659557908,0.184434389534109,0.641129068380472,0.923071051091844,0.641129068380472
"Arid1b",0.425174710596967,0.259719770105369,0.425174710596967,0.806175425287756,0.923071051091844,0.806175425287756
"Arid2",0.204319410912387,0.96010831110212,0.204319410912387,0.665733532254423,0.99610649564611,0.665733532254423
"Arih1",0.684161936497724,0.121046471576403,0.684161936497724,0.939008231026446,0.776192911673323,0.939008231026446
"Arl15",0.412670194123958,0.914034342061003,0.412670194123958,0.806175425287756,0.984645342388808,0.806175425287756
"Asap1",0.347508134061238,0.532234238890809,0.347508134061238,0.788805276469923,0.923071051091844,0.788805276469923
"Ash1l",0.484456654660153,0.443969047006649,0.484456654660153,0.852941936123566,0.923071051091844,0.852941936123566
"Atad2b",0.171086614085816,0.437570291897961,0.171086614085816,0.639484607276866,0.923071051091844,0.639484607276866
"Atp10d",0.646782446522422,0.137724679939969,0.646782446522422,0.939008231026446,0.776192911673323,0.939008231026446
"Atp2a2",0.515623549403363,0.387025646343627,0.515623549403363,0.856005064147471,0.923071051091844,0.856005064147471
"Atxn1",0.409378279177315,0.98088784323003,0.409378279177315,0.806175425287756,0.999140734387296,0.806175425287756
"B3galt1",0.423710274753334,0.653805471763054,0.423710274753334,0.806175425287756,0.930661208991709,0.806175425287756
"B4galt1",0.157726569838045,0.426387156106463,0.157726569838045,0.639484607276866,0.923071051091844,0.639484607276866
