"","AR","N","log2FC","llr","pval"
"0610043K17Rik",0.6,15,0.97982211806237,-28.4134119169878,4.75930067714834e-14
"1110002E22Rik",0.583333333333333,12,0.353636954614701,-26.3615297223591,3.84055396869058e-13
"1110004F10Rik",0.333333333333333,12,-0.489384840738925,-1.46496039061497,0.0869517590491091
"1110019D14Rik",0.425438596491228,19,0.211504105193712,5.97583305528873,1
"1110059E24Rik",0.46,25,-0.20163386116965,-8.84601039837524,2.59713759076105e-05
"1500002F19Rik",0.65,10,0.795180208111502,-9.14740623439022,1.89221739259631e-05
"1500004A13Rik",0.453418803418803,39,-0.477321777533187,13.8299758868533,1
"1600010M07Rik",0.515178571428571,56,-0.054107405339451,1.63473889386752,1
"1600020E01Rik",0.455555555555556,15,-1.07476776840197,2.8231263001638,1
"1700025G04Rik",0.552793032364461,175,0.199699835476346,0.636316622601555,1
"2210408F21Rik",0.468816779091899,330,-0.17089618629278,-8.53514197555216,3.60215535027207e-05
"2210408I21Rik",0.613945578231292,49,0.489805267680816,55.906764333435,1
"2310014F06Rik",0.404411764705882,34,-0.488747185461853,-1.24817822186727,0.114110023106863
"2310022A10Rik",0.454545454545455,11,-0.0331668639351994,-17.7475865349757,2.55683387687156e-09
"2610008E11Rik",0.704166666666667,20,1.15055967657538,-5.62108186616473,0.000799598865783101
"2610035D17Rik",0.651075268817204,62,1.34900762894365,6.67088106382133,1
"2610037D02Rik",0.469135802469136,90,-0.247927513443585,-1.17501046710424,0.125281324968917
"2610307P16Rik",0.502587519025875,73,0.0482551686072208,1.56945133596408,1
"2700049A03Rik",0.463768115942029,23,0.233490130219779,-7.66573695957305,9.02011121203742e-05
"2700097O09Rik",0.678571428571429,42,0.574694165267329,1.77569203217238,1
"2810013P06Rik",0.46969696969697,11,0.120294233717711,-27.5935349357429,1.09587271942935e-13
"2900026A02Rik",0.461538461538462,13,0.430634354329862,-24.4746286459341,2.62670689945213e-12
"2900093K20Rik",0.5,10,0.175086706558091,-30.8831374299503,3.86741778601881e-15
"3110056K07Rik",0.454761904761905,28,-0.423807708906576,0.0667746644351368,1
"3110082I17Rik",0.5,27,-0.0389941316158637,15.2870205173735,1
"3222401L13Rik",0.299019607843137,34,-0.68805599368526,-15.3686123142523,2.95442566966084e-08
"4632427E13Rik",0.490318416523236,166,0.0521754650128623,-1.20367565189713,0.120766547327352
"4732440D04Rik",0.351278820530645,274,-0.906890595608518,-3.87777344345551,0.00535478245092717
"4732471J01Rik",0.533333333333333,25,-0.516790998079577,12.7480045140933,1
"4833420G17Rik",0.652777777777778,24,1.43295940727611,2.37689478297282,1
"4833439L19Rik",0.351515151515152,11,-0.11321061044799,-18.8077666568319,8.61556480464773e-10
"4921524J17Rik",0.380952380952381,21,-0.628031222613043,4.12916900374805,1
"4930503L19Rik",0.53125,16,-0.0597062461242679,12.6525871218012,1
"4930506C21Rik",0.454385964912281,19,-0.0450878895285385,-19.7129851884095,3.40735016509948e-10
"4930512H18Rik",0.358974358974359,13,-0.500428990509488,-19.9148199354787,2.77107797357347e-10
"4930523C07Rik",0.388218390804598,58,-0.38965218085893,16.4792367690674,1
"4930549G23Rik",0.462121212121212,11,0.286304185156641,-16.8010487403204,6.76197721415496e-09
"4930578G10Rik",0.829166666666667,60,2.01238372445583,-1.41376342889846,0.092660953973829
"4930599N23Rik",0.509803921568627,17,0,-0.36147325832799,0.395179095824414
"4933406I18Rik",0.342342342342342,37,-1.02424754624668,28.9054621679336,1
"4933431K23Rik",0.441869918699187,41,0,27.8681290097578,1
"4933434E20Rik",0.3125,16,0.137503523749935,-8.23527073183181,4.94118840260712e-05
"5031425E22Rik",0.560025542784163,261,0.310961882598885,-7.37442253163346,0.000122822737735055
"5031439G07Rik",0.53030303030303,11,0.0317088597273383,-1.21484660691707,0.119056196633073
"5330438D12Rik",0.410416666666667,48,-0.0987781544781736,-0.428005528014324,0.354857382102572
"5430402O13Rik",0.392857142857143,14,-0.696607856550066,-17.5965020331334,2.98594286038416e-09
"5430405H02Rik",0.421052631578947,19,-0.144389909335175,-4.69671796591946,0.00217763701288176
"5430431A17Rik",0.528682170542636,43,0,1.43080900232246,1
"5830417I10Rik",0.904761904761905,21,2.86789646399266,-2.48391554359252,0.0258230094516005
"6030443J06Rik",0.653508771929825,19,1.34103691783507,-5.55120401925018,0.000862157001380493
"6030458C11Rik",0.42,25,-0.54432051622381,23.3274617212155,1
"6430548M08Rik",0.347619047619048,14,-0.415037499278844,-5.85088741967771,0.000624405118382775
"6720427I07Rik",0.517543859649123,38,0.212544635380101,-23.5736575847106,6.58467866557195e-12
"6820431F20Rik",0.675320512820513,52,1.08091999538357,0.826492404913893,1
"9230114K14Rik",0.6,10,0.111031312388744,-11.2060076518605,2.19993435568863e-06
"9330159M07Rik",0.115130678708265,116,-3.02027239502626,-5.79963221841402,0.000659779097130033
"9330162G02Rik",0.191666666666667,20,-1.72698150559358,1.17499271688337,1
"9530026P05Rik",0.531167031566985,454,0.176336604873992,-4.64145990986401,0.00231300439150357
"9630014M24Rik",0.515151515151515,22,-0.214124805352848,7.53436765419151,1
"9630050E16Rik",0.4,10,0.0577154978562868,-12.9575354459552,3.567728232356e-07
"A230001M10Rik",0.602564102564103,13,0.169925001442312,4.72095080742523,1
"A330032B11Rik",0.333333333333333,18,-1.09310940439148,-19.5506599354989,4.02371881846001e-10
"A330102I10Rik",0.3125,12,-1.75207248655641,-13.6036815371117,1.82761323773294e-07
"A4galt",0.567708333333333,16,0.736965594166207,-15.3694986038787,2.95172804714285e-08
"A630072M18Rik",0.541666666666667,12,0.137503523749936,4.51891856430235,1
"A730017L22Rik",1,13,3.89077093024524,-1.46854347295999e-05,0.995675893945447
"A730049H05Rik",0.626984126984127,21,0.716207033999409,0.991837322144171,1
"A730056A06Rik",0.346153846153846,13,-0.954196310386875,-11.4268783224133,1.74807327971892e-06
"A830012C17Rik",0.34,25,-0.477321777533187,-10.5404861809364,4.40278359256676e-06
"A930005H10Rik",0.397435897435897,13,-0.347923303420306,-13.4005168175688,2.25516682354345e-07
"A930007I19Rik",0.6,10,0.096215315259303,-11.9525551740985,1.01202753814604e-06
"A930015D03Rik",0.766666666666667,20,1.30932805810773,-7.99742411272586,6.35150855430443e-05
"A930037H05Rik",0.409090909090909,11,0,-22.6545089656035,1.68272530739173e-11
"AU020206",0.358974358974359,13,-0.337034987277571,-6.11194393464133,0.000471815093838587
"AU040320",0.443287037037037,36,0.159198594849254,-11.43729287807,1.72923186417855e-06
"AW554918",0.527619047619048,105,0.0057136511943936,3.14078129384214,1
"Aaas",0,11,-4.14684138832927,-1.2693427321242e-05,0.995979846164771
"Aagab",0.652777777777778,12,0,-18.3847712271332,1.32951182751931e-09
"Aak1",0.496601969833102,212,-0.0164881227885691,-1.9242217265998,0.0497921796540737
"Aamdc",0.503174603174603,21,-0.242856523896163,-9.36914767095093,1.49940838101677e-05
"Aasdh",0.5,10,0.142957953842043,-8.44203214940378,3.9733770324073e-05
"Aatf",0.504385964912281,38,0.0804899178603677,-0.0767136340280388,0.695281419984375
"Abca1",0.473961395257692,162,-0.100693999619473,1.93238611317386,1
"Abca5",0.631578947368421,19,0.127755547198372,-6.67789731679623,0.000257625357927414
"Abca6",0.571015473887814,235,0.384449179445421,3.83516150643641,1
"Abca8a",0.646915306673696,566,0.898176149853815,-2.97971037137643,0.0146388499195015
"Abca8b",0.547789278062005,275,0.207464718015748,4.44644328641544,1
"Abca9",0.42166968053044,158,-0.376229479291075,5.21861089790883,1
"Abcb1b",0.628787878787879,22,0.389946518316013,9.8010519075053,1
"Abcb4",0.422619047619048,14,-0.510194732319184,-17.0553877660089,5.20621667712332e-09
"Abcc1",0.57183908045977,58,0.357812630585894,-4.0184464741903,0.00458340868856457
"Abcc4",0.468468468468468,37,0.256013978156022,35.8999689618245,1
"Abcc5",0.445471841704718,146,-0.359764916064824,-0.910830932581717,0.177115587679573
"Abcc8",0.344444444444444,15,-0.974909019037169,-21.3527469278771,6.36333212119367e-11
"Abcc9",0.39247311827957,31,-0.903323980588326,0.311564179332059,1
"Abcd3",0.549324324324324,111,0.443019911804724,3.99807089842349,1
"Abce1",0.452898550724638,23,0.0671141958585371,13.7021622499936,1
