"","AR","N","log2FC","llr_var","pval_var"
"0610043K17Rik",0.6,15,0.97982211806237,-1229.83394830677,0
"1110002E22Rik",0.583333333333333,12,0.353636954614701,-11160.1912413429,0
"1110004F10Rik",0.333333333333333,12,-0.489384840738925,-9287.97155058557,0
"1110019D14Rik",0.425438596491228,19,0.211504105193712,112.34698662886,1
"1110059E24Rik",0.46,25,-0.20163386116965,-329.944756202473,1.57892622994893e-145
"1500002F19Rik",0.65,10,0.795180208111502,-7102.40991848786,0
"1500004A13Rik",0.453418803418803,39,-0.477321777533187,-2.20541107600548,0.0357116258467542
"1600010M07Rik",0.515178571428571,56,-0.054107405339451,8197.27319535328,1
"1600020E01Rik",0.455555555555556,15,-1.07476776840197,1503.97851101092,1
"1700025G04Rik",0.552793032364461,175,0.199699835476346,8040.04240171232,1
"2210408F21Rik",0.468816779091899,330,-0.17089618629278,8331.68494031461,1
"2210408I21Rik",0.613945578231292,49,0.489805267680816,12621.7198339301,1
"2310014F06Rik",0.404411764705882,34,-0.488747185461853,8443.7784169466,1
"2310022A10Rik",0.454545454545455,11,-0.0331668639351994,-15599.3884660038,0
"2610008E11Rik",0.704166666666667,20,1.15055967657538,163.503983111631,1
"2610035D17Rik",0.651075268817204,62,1.34900762894365,5999.01794000176,1
"2610037D02Rik",0.469135802469136,90,-0.247927513443585,8235.00023939332,1
"2610307P16Rik",0.502587519025875,73,0.0482551686072208,8007.59253018187,1
"2700049A03Rik",0.463768115942029,23,0.233490130219779,1282.71896923339,1
"2700097O09Rik",0.678571428571429,42,0.574694165267329,10468.3089359223,1
"2810013P06Rik",0.46969696969697,11,0.120294233717711,118.88900884398,1
"2900026A02Rik",0.461538461538462,13,0.430634354329862,-623.968731317402,2.32980430621842e-273
"2900093K20Rik",0.5,10,0.175086706558091,-4856.74492687577,0
"3110056K07Rik",0.454761904761905,28,-0.423807708906576,9457.16582946782,1
"3110082I17Rik",0.5,27,-0.0389941316158637,-569.240018041233,1.43086283438679e-249
"3222401L13Rik",0.299019607843137,34,-0.68805599368526,62.3150380534553,1
"4632427E13Rik",0.490318416523236,166,0.0521754650128623,7827.43315586884,1
"4732440D04Rik",0.351278820530645,274,-0.906890595608518,8020.1155002242,1
"4732471J01Rik",0.533333333333333,25,-0.516790998079577,-186.77670801873,3.15148425137487e-83
"4833420G17Rik",0.652777777777778,24,1.43295940727611,-2772.28406643607,0
"4833439L19Rik",0.351515151515152,11,-0.11321061044799,-6062.65616848636,0
"4921524J17Rik",0.380952380952381,21,-0.628031222613043,9809.62544935902,1
"4930503L19Rik",0.53125,16,-0.0597062461242679,-699.238301496156,4.50263340247294e-306
"4930506C21Rik",0.454385964912281,19,-0.0450878895285385,-196.033503714625,2.93690739207517e-87
"4930512H18Rik",0.358974358974359,13,-0.500428990509488,-133.66200821555,4.3464910034507e-60
"4930523C07Rik",0.388218390804598,58,-0.38965218085893,13312.0818629627,1
"4930549G23Rik",0.462121212121212,11,0.286304185156641,-8196.4709399028,0
"4930578G10Rik",0.829166666666667,60,2.01238372445583,6230.41711956489,1
"4930599N23Rik",0.509803921568627,17,0,2567.1201888402,1
"4933406I18Rik",0.342342342342342,37,-1.02424754624668,4822.73058806893,1
"4933431K23Rik",0.441869918699187,41,0,-300.900097795443,6.79583987223088e-133
"4933434E20Rik",0.3125,16,0.137503523749935,-255.591615530177,3.50572661195809e-113
"5031425E22Rik",0.560025542784163,261,0.310961882598885,7784.81923598316,1
"5031439G07Rik",0.53030303030303,11,0.0317088597273383,-6217.68107823679,0
"5330438D12Rik",0.410416666666667,48,-0.0987781544781736,11225.623906518,1
"5430402O13Rik",0.392857142857143,14,-0.696607856550066,9585.95690073755,1
"5430405H02Rik",0.421052631578947,19,-0.144389909335175,-1283.09217427364,0
"5430431A17Rik",0.528682170542636,43,0,8053.08315387808,1
"5830417I10Rik",0.904761904761905,21,2.86789646399266,288.363615834268,1
"6030443J06Rik",0.653508771929825,19,1.34103691783507,526.327545296721,1
"6030458C11Rik",0.42,25,-0.54432051622381,-2058.24304497578,0
"6430548M08Rik",0.347619047619048,14,-0.415037499278844,-7894.22159045726,0
"6720427I07Rik",0.517543859649123,38,0.212544635380101,11766.45984614,1
"6820431F20Rik",0.675320512820513,52,1.08091999538357,9664.38755165118,1
"9230114K14Rik",0.6,10,0.111031312388744,-10278.9641171495,0
"9330159M07Rik",0.115130678708265,116,-3.02027239502626,11291.4602870083,1
"9330162G02Rik",0.191666666666667,20,-1.72698150559358,7593.68254757552,1
"9530026P05Rik",0.531167031566985,454,0.176336604873992,8325.1445921488,1
"9630014M24Rik",0.515151515151515,22,-0.214124805352848,3350.42610248301,1
"9630050E16Rik",0.4,10,0.0577154978562868,-10375.9002110805,0
"A230001M10Rik",0.602564102564103,13,0.169925001442312,-8994.37219921985,0
"A330032B11Rik",0.333333333333333,18,-1.09310940439148,-3820.62811101632,0
"A330102I10Rik",0.3125,12,-1.75207248655641,-7007.37214515935,0
"A4galt",0.567708333333333,16,0.736965594166207,3598.43539460979,1
"A630072M18Rik",0.541666666666667,12,0.137503523749936,6784.78810291837,1
"A730017L22Rik",1,13,3.89077093024524,-8262.73104524426,0
"A730049H05Rik",0.626984126984127,21,0.716207033999409,6743.17046242528,1
"A730056A06Rik",0.346153846153846,13,-0.954196310386875,-6442.96441535916,0
"A830012C17Rik",0.34,25,-0.477321777533187,586.823664972319,1
"A930005H10Rik",0.397435897435897,13,-0.347923303420306,1487.93296145852,1
"A930007I19Rik",0.6,10,0.096215315259303,-10311.5029448767,0
"A930015D03Rik",0.766666666666667,20,1.30932805810773,-175.037883569841,4.07981286054928e-78
"A930037H05Rik",0.409090909090909,11,0,-10609.78586579,0
"AU020206",0.358974358974359,13,-0.337034987277571,-8814.79828342853,0
"AU040320",0.443287037037037,36,0.159198594849254,14055.8056878917,1
"AW554918",0.527619047619048,105,0.0057136511943936,7912.42214324994,1
"Aaas",0,11,-4.14684138832927,-8706.54291879053,0
"Aagab",0.652777777777778,12,0,-383.41081640849,8.82727167969251e-169
"Aak1",0.496601969833102,212,-0.0164881227885691,8173.12450834351,1
