"","AR","mean_reestim","theta_reestim","thetaCorrected","theta_smoothed","tot_gene_mean","N"
"1700025G04Rik",0.660485347985348,0.6347,1.3312,0.544416351687916,0.0594092411446764,1.3695652173913,26
"2210408F21Rik",0.482692307692308,0.4444,2e-04,0.0397174705404956,0.0605458166721836,1.17391304347826,26
"4732440D04Rik",0.334455128205128,0.362,0,0.040027579526433,0.061135456463372,1.5,26
"5031425E22Rik",0.577777777777778,0.6375,0.0359,0.0537036679784574,0.0612014022257639,1.15217391304348,27
"9530026P05Rik",0.516945720945721,0.518,0.5276,0.248567336383786,0.0736371784368364,2.28260869565217,25
"Aak1",0.553724747474747,0.5398,0.1633,0.101654179401255,0.0605458166721836,1.17391304347826,24
"Abca1",0.352106227106227,0.3526,0.1925,0.111772016314843,0.0590631262515374,1.30434782608696,26
"Abca8a",0.711538461538462,0.7007,0.9724,0.410239549711479,0.0625805389259983,1.58695652173913,19
"Abi1",0.739326765188834,0.709,0,0.0435544644724778,0.0665221854042978,1.8695652173913,29
"Abi3bp",0.523088793922127,0.5339,0.19,0.121824002188412,0.0758658593424342,2.76086956521739,36
"Ablim1",0.504290347505808,0.5352,0.0359,0.0573992666804874,0.0668458133099978,4.45652173913043,24
"Abtb2",0.492142857142857,0.4938,0.2689,0.143334636796596,0.0629577686006672,1.10869565217391,20
"Acyp2",0.398857714000143,0.4495,0.2992,0.163282150425111,0.07585027108262,2.67391304347826,29
"Adam10",0.341666666666667,0.396,0.1744,0.107448560847229,0.0629577686006672,1.10869565217391,30
"Adamts9",0.573956043956044,0.5211,0.0971,0.0764609608830491,0.060463374255377,1.45652173913043,15
"Adamtsl1",0.539285714285714,0.5255,0.6675,0.29642071175874,0.0655832337595158,1.80434782608696,26
"Adarb1",0.53921568627451,0.5239,2.4846,1.03746195897942,0.143482232014569,0.717391304347826,17
"Adk",0.528261183261183,0.4789,0,0.0496323781573002,0.0758051855722498,2.6304347826087,25
"Aff1",0.417063492063492,0.3888,0.2512,0.135986724916754,0.0620010578561891,1.1304347826087,21
"Agap1",0.60632183908046,0.6256,0.2134,0.119772123288153,0.0591599563021057,1.26086956521739,29
"Agfg1",0.429487179487179,0.4358,0.0469,0.0804280838912411,0.0956384934632222,0.847826086956522,26
"Ahnak",0.42283950617284,0.3878,2e-04,0.0428988905572875,0.0654049055111637,1.06521739130435,27
"Aig1",0.417929292929293,0.3513,0.2569,0.136942983266491,0.0601555831090213,1.43478260869565,22
"Airn",0.812791187791188,0.7803,0.4972,0.231241415236749,0.0648067215382614,4.78260869565217,37
"Akap13",0.532972582972583,0.5572,0.128,0.0933970290317813,0.0684083956745406,1.97826086956522,33
"Akt3",0.414244663382594,0.4553,0.3165,0.162271097506866,0.06427205625882,1.69565217391304,29
"Ambra1",0.321428571428571,0.3325,1e-04,0.0396794958569513,0.0605458166721836,1.17391304347826,26
"Ank",0.380112044817927,0.4149,0.445,0.207884706118295,0.0594092411446764,1.3695652173913,17
"Ank2",0.463343188343188,0.4388,0.1537,0.105471304592859,0.0719438392148268,3.67391304347826,27
"Ankhd1",0.367283950617284,0.3997,0.008,0.0449977528874597,0.0640865679101134,1.08695652173913,27
"Ankrd11",0.595610119047619,0.5875,0.0951,0.0768494642581352,0.0622167484102585,1.56521739130435,32
"Ankrd12",0.478195488721805,0.5151,0.148,0.0990254728357685,0.0654049055111637,1.06521739130435,19
"Ankrd17",0.409259259259259,0.4403,0.156,0.106363241693238,0.0719721244794717,2.17391304347826,36
"Ano6",0.463537977174341,0.5248,0.0378,0.0537404516209218,0.0601555831090213,1.43478260869565,22
"Anxa2",0.601851851851852,0.6008,0.2097,0.118367059997014,0.0591599563021057,1.26086956521739,27
"Aopep",0.433524294635406,0.4078,0,0.0489300984593342,0.0747325703802232,3.19565217391304,36
"Ap3b1",0.479166666666667,0.5057,0.0787,0.0691853300117823,0.0600230607046622,1.19565217391304,26
"Apaf1",0.613333333333333,0.61,0.2815,0.15471754710026,0.0730352669377966,0.978260869565217,25
"Apba1",0.56578947368421,0.6136,0.1725,0.135972093942413,0.107624711481379,0.804347826086957,19
"Apbb2",0.466798941798942,0.5089,0.1001,0.0818361599102372,0.0669330949029023,1.04347826086957,18
"Apc",0.370806277056277,0.3776,1e-04,0.0401087312695966,0.0612014022257639,1.15217391304348,24
"App",0.560492216117216,0.566,0.203,0.126536047318225,0.0755227229373691,2.97826086956522,40
"Arb2a",0.501082251082251,0.5406,0.0441,0.0607726136931366,0.0672420386473172,1.91304347826087,33
"Arfgef1",0.583333333333333,0.5869,2e-04,0.0463775710841862,0.0707180102359138,1,19
"Arhgap10",0.574213665122756,0.5575,1e-04,0.0402979273659759,0.0614903677303005,1.52173913043478,22
"Arhgap21",0.487638888888889,0.4931,0,0.0409737269266684,0.0625805389259983,1.58695652173913,30
"Arhgap24",0.460962301587302,0.4473,0.0489,0.0619049474730336,0.0661874897738134,1.84782608695652,24
"Arhgap26",0.451220903884975,0.4843,0.0015,0.0482271301711588,0.0727889034814165,3.54347826086957,30
"Arhgap29",0.594516594516595,0.5995,0.5506,0.250062334521605,0.0625805389259983,1.58695652173913,33
"Arhgap32",0.466666666666667,0.4948,0.1972,0.141190683105744,0.101269236663506,0.826086956521739,18
"Arhgap42",0.540833333333333,0.5388,1e-04,0.0419977528874597,0.0640865679101134,1.08695652173913,20
