"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.6347,0.660485347985348,26,1.3312,0.544416351687916,0.628031222613042,-1.55956752976661,0.0773778459381965,0.461666139631256
"2210408F21Rik",0.4444,0.482692307692308,26,2e-04,0.0397174705404956,-0.371968777386958,-0.262309662703448,0.468877833323732,0.943068729914588
"4732440D04Rik",0.362,0.334455128205128,26,0,0.040027579526433,-1.13750352374994,-3.05056019519105,0.013509620274835,0.231879797181283
"5031425E22Rik",0.6375,0.577777777777778,27,0.0359,0.0537036679784574,1.34395440121736,-3.43404994006587,0.00877479012745808,0.18632972419028
"9530026P05Rik",0.518,0.516945720945721,25,0.5276,0.248567336383786,-0.0801703486839833,-0.0276477286015719,0.814092419876298,1
"Aak1",0.5398,0.553724747474747,24,0.1633,0.101654179401255,0.0740005814437772,-0.0154349700063428,0.860530864977121,1
"Abca1",0.3526,0.352106227106227,26,0.1925,0.111772016314843,-0.369233809665719,0.257055258061456,1,1
"Abca8a",0.7007,0.711538461538462,19,0.9724,0.410239549711479,1.49880585697144,-3.3932221611994,0.00918526809388702,0.18632972419028
"Abi1",0.709,0.739326765188834,29,0,0.0435544644724778,1.2129937233342,-5.9502762188924,0.000561172984086879,0.0261726714670224
"Abi3bp",0.5339,0.523088793922127,36,0.19,0.121824002188412,0.251538766995965,-0.424716289402014,0.356712908027689,0.853337965085058
"Ablim1",0.5352,0.504290347505808,24,0.0359,0.0573992666804874,0.310340120612151,-0.377408115250049,0.384955654574864,0.884525937696289
"Abtb2",0.4938,0.492142857142857,20,0.2689,0.143334636796596,0.514573172829758,0.0396117306033332,1,1
"Acyp2",0.4495,0.398857714000143,29,0.2992,0.163282150425111,-0.178337241258513,-0.306329829881321,0.433788155095931,0.92212452131171
"Adam10",0.396,0.341666666666667,30,0.1744,0.107448560847229,-0.830074998557688,-1.92124421707253,0.0499693074396139,0.389870420682702
"Adamts9",0.5211,0.573956043956044,15,0.0971,0.0764609608830491,-0.0614005446641432,-0.0953445804968069,0.662343652773571,1
"Adamtsl1",0.5255,0.539285714285714,26,0.6675,0.29642071175874,-0.112474729258413,-0.150484783123925,0.583275227366824,1
"Adarb1",0.5239,0.53921568627451,17,2.4846,1.03746195897942,0.241008099503795,-0.0863813281360226,0.677668128722382,1
"Adk",0.4789,0.528261183261183,25,0,0.0496323781573002,-0.280107919192736,-0.0962965690123845,0.660767078020978,1
