"term","estimate","se","z","p","gene"
"sexM",-0.302432882209929,0.651313941704583,-0.464342712238614,0.645869425348456,"1700025G04Rik"
"sexM",0.732367893713227,0.655225821514182,1.11773356553741,0.27285524300468,"2210408F21Rik"
"sexM",0.561811178498853,0.571329073999556,0.983340782162416,0.332002673094293,"2610037D02Rik"
"sexM",-0.0793463288740249,0.428820809246925,-0.185033765066973,0.854033997758512,"2610307P16Rik"
"sexM",-1.84891788306779,1.28610354386268,-1.43761199624313,0.162033780336348,"4632427E13Rik"
"sexM",-0.0668086701914395,0.472128339085311,-0.141505316797702,0.888147334256825,"4732440D04Rik"
"sexM",-0.422856850820033,0.616801250979912,-0.68556419129864,0.497149318662176,"5031425E22Rik"
"sexM",18.3788265310709,2857.73767945568,0.00643125037794636,0.99494350835794,"9330159M07Rik"
"sexM",-0.0953601560656024,0.306926061709674,-0.310694228878501,0.757092255510201,"9530026P05Rik"
"sexM",-0.916290731874155,0.777252628127237,-1.17888405740348,0.248729212597594,"AU040320"
"sexM",-0.609765571020932,0.5559276239692,-1.09684344639567,0.278814569194421,"Aak1"
"sexM",-1.49165487677772,1.17233583141647,-1.27237847449858,0.223965897468058,"Abca8a"
"sexM",1.10512696968904,0.862030798922638,1.28200404332446,0.208775020664833,"Abcc5"
"sexM",-0.458953792936069,0.586392503257977,-0.782673363636365,0.441473711927162,"Abhd18"
"sexM",0.569094531889959,0.574192466629582,0.991121557603241,0.326129716389983,"Abi1"
"sexM",0.847297860752978,0.76001836785389,1.11483866257804,0.276950497600707,"Abi3bp"
"sexM",0.0236602701419952,0.26260801952881,0.0900972871447265,0.928525758711622,"Ablim1"
"sexM",-1.21194097397511,0.68933913789848,-1.75812007086938,0.0940221258959317,"Ablim3"
"sexM",0.957112726414418,1.67383537712302,0.571808159569134,0.575398007635274,"Abra"
"sexM",-0.658055860748643,0.876629855617763,-0.750665581980333,0.460465429581668,"Abtb2"
"sexM",0.297251523467838,0.790161544053825,0.376190825413784,0.710942833163376,"Acaca"
