N,AR,tot_gene_mean,tot_gene_variance,alpha,beta,bb_mu,bb_theta,phi,id,theta_smoothed,thetaCorrected,theta_common,resid,AR.1,N.1,log2FC,loglik0_disp,loglik1_disp,llr_disp,pval_disp,padj_disp
31,0.3553763440860215,2.870967741935484,5.649462365591398,0.2577685197743364,0.39770000193754773,0.39325842696629204,1.5256262762829627,2.124127732686423,1,0.4846346629710579,0.8966594739514469,0.4846346629710579,1.0409916133119048,NA,31,-0.6256044852185018,-36.25074731225355,-37.052355801427844,0.8016084891742921,0.66,1
31,0.47048131080389144,3.3870967741935485,10.445161290322584,2.1767426164202615,1.8330464138275866,0.5428571428571431,0.24938967922164954,1.4798651539890981,2,0.3709915680757123,0.3376064482917519,0.3709915680757123,-0.12160188885406278,NA,31,0.2479275134435857,-38.87977013927439,-38.61569036286116,-0.264079776413233,0.02,0.04184568835098336
38,0.38815789473684215,1.631578947368421,1.049786628733997,1.3049920219477664,2.066237368083961,0.38709677419354865,0.29662769402665556,1.148463981291047,3,16.48978465035717,10.90909780416366,16.48978465035717,-16.193156956330515,NA,38,-0.6629650127224294,-61.7612179857778,-57.20118596265249,-4.560032023125309,0,0
47,0.4687943262411347,2.595744680851064,2.46345975948196,0.4303475837455792,0.5242416019914056,0.4508196721433964,1.047571054587169,1.8175803050849892,4,0.5902554549775038,0.7842732431065441,0.5902554549775038,0.4573155996096653,NA,47,-0.284729476933113,-56.257366228069785,-57.31628872366898,1.058922495599198,0.94,1
29,0.5028735632183908,1.6896551724137931,1.0788177339901472,0.12736628684934304,0.1698217157991261,0.4285714285714256,3.36487338347523,1.563227923233596,5,10.40162684199665,8.088118771985345,10.40162684199665,-7.036753458521421,NA,29,-0.4150374992788437,-36.767868991347726,-35.48385216634546,-1.2840168250022685,0,0
44,0.3340728715728716,2.454545454545454,4.021141649048623,0.6864417626011549,1.317226083973678,0.34259259276660636,0.49908471691525547,1.483814393438827,6,0.6825106441309937,0.6363900785302326,0.6825106441309937,-0.18342592721573825,NA,44,-0.940293753875732,-47.4846475758853,-47.19293828768243,-0.2917092882028669,0,0
40,0.5378571428571428,2.125,2.21474358974359,0.5241401700925253,0.36689811906476805,0.5882352941176469,1.1222862273918195,1.6045836253624437,7,1.061890415264932,1.1214424446653344,1.061890415264932,0.060395812126887494,NA,40,0.514573172829758,-44.16301597796248,-44.4083496045766,0.24533362661411928,0.96,1
19,0.09210526315789473,1.7894736842105263,0.8421052631578945,147058.824219461,852941.175780539,0.147058824219461,1e-6,0.5947459603002826,8,NA,1e-6,5.143292123161956,-5.143291123161956,NA,19,-2.53605290024021,-16.24448606397867,-9.920823223888874,-6.323662840089796,0,0
63,0.648650599841076,4.253968253968255,11.321556579621092,2.426575738426868,1.5147715215634434,0.61567164179104406,0.25372034840757934,1.6589438168875101,9,0.28699778540242377,0.2842572593706808,0.28699778540242377,-0.03327743699484442,NA,63,0.6798216870625978,-87.03175997960466,-86.99383284839041,-0.0379271312142464,0.04,0.07936872309899569
29,0.5919540229885057,1.4482758620689655,0.3990147783251229,0.05486526935498468,0.041148952016238555,0.5714285714285712,10.41512377769189,1.413029278335189,10,95.65047679651727,66.58091352307632,95.65047679651727,-85.23535301882538,NA,29,0.4150374992788435,-47.48535581894628,-45.35086941559304,-2.134486403353243,0,0
45,0.43322751322751324,2.177777777777778,5.194949494949502,0.2690860469632785,0.3587813957887482,0.42857142868220477,1.5926928709933847,1.720294179453274,11,0.9401617157480696,1.220377726489022,0.9401617157480696,0.6525311552453151,NA,45,-0.41503749927884404,-46.47025629561938,-47.268529280996994,0.7982729853776149,1,1
16,0.7121031746031746,3.8125,6.295833333333333,0.6552808694960296,0.36964561869006773,0.6393442622950821,0.9756797307188226,2.410940270554232,12,0.3213405017340141,0.5809044602035779,0.3213405017340141,0.6543392289848086,NA,16,0.8259706002249517,-21.319313864554196,-21.1673859114904,-0.15192795306379736,0.38,0.6610566037735849
35,0.40183673469387754,2.1714285714285717,6.557983193277307,0.21829549813947913,0.31688056181536234,0.40789473684211336,1.86854397052884,1.8437608835001686,13,0.9520983760512215,1.3329466688943357,0.9520983760512215,0.9164455944776185,NA,35,-0.5376567859427992,-34.17622921437156,-34.69733061107239,0.5211013967008284,0.76,1
26,0.4576923076923077,2.346153846153846,6.235384615384614,0.4796099582625517,0.5292247815134788,0.4754098360738737,0.9912426293150929,1.6728657687253243,14,0.7582017074135866,0.8728431464969493,0.7582017074135866,0.23304092190150627,NA,26,-0.14201900487242813,-27.544372307477143,-27.829417539276303,0.28504523179915964,0.92,1
55,0.8942604617604618,5.109090909090909,16.506397306397318,9.100170935019797,0.9673410049036831,0.9039145907473306,0.09932940789813463,1.345592931270318,15,0.23326473842225284,0.19044683217143452,0.23326473842225284,-0.1339353305241182,NA,55,3.2337971846086973,-49.32175162849914,-49.10127172664147,-0.2204799018576722,0.24,0.4288372093023256
24,0.6319444444444444,1.8333333333333333,0.8405797101449276,0.2706160122284853,0.12628747240082636,0.681818181770884,2.5195042087724446,1.6078133622811202,16,3.9242557426941773,3.526124956644825,3.9242557426941773,-1.4047515339217327,NA,24,1.099535673550914,-26.544541951429693,-26.182498038980757,-0.36204391244893586,0,0
