"","bb_mu","AR","N","bb_theta","thetaCorrected","log2FC","llr_mean","pval_mean","padj_mean"
"1700025G04Rik",0.4797,0.481997677119628,41,1e-04,0.111042118106256,-0.118644496498619,-0.35761901259778,0.397710379535664,0.671496508942171
"2010001K21Rik",0.5631,0.557142857142857,35,0.1594,0.164746953464985,0.443606651475615,-0.105367077571387,0.646192588354172,0.84612412683846
"2610035D17Rik",0.6834,0.6875,24,4.747,1.93451513697444,0.893084796083488,-1.27299477939562,0.110574613326589,0.330288687119254
"2610307P16Rik",0.4089,0.40968253968254,75,0.3197,0.231410038450007,-0.63035440353517,-3.95637442144974,0.00490876245466689,0.0409893786579253
"4732440D04Rik",0.3309,0.28953488372093,43,0.1907,0.182166149808824,-0.938599455335857,-4.8499042745614,0.00184287210648996,0.0203712078798485
"5031425E22Rik",0.6036,0.607407407407407,45,0.1272,0.157101746656278,0.602664502454615,-0.662503450512133,0.249695441529982,0.539106470932706
"9530026P05Rik",0.6069,0.600710683349572,108,0.1282,0.150783649646752,0.611273777837003,-3.16640306708396,0.0118524635745517,0.0781880258385751
"Aak1",0.451,0.475,36,2e-04,0.104799828233068,-0.283792966000591,-0.596351375273176,0.27478505665771,0.558819463854219
"Abca8a",0.7454,0.857563025210084,17,1e-04,0.104761853549524,1.54748779530249,-4.36268409158809,0.00313812692270404,0.030199856738493
"Abcb1b",0.9642,0.962962962962963,27,3.5755,1.469593855818,6.95419631038687,-19.8301821648631,3.0219671099442e-10,1.37331616440798e-08
"Abcc5",0.5182,0.5,36,0.3682,0.246400988420415,0.176877762084079,-0.00783061846632549,0.900408866284575,0.972964930806846
"Abi1",0.9247,0.907277046385957,101,0,0.102418596500394,3.60962455495543,-102.017855799911,2.74910980894018e-46,5.62192955928267e-44
"Abi3bp",0.3974,0.373958333333333,32,0.5499,0.320864794188376,-0.616671360448494,-1.79209215547664,0.0583320473217641,0.21491128124207
"Ablim1",0.5446,0.560306637806638,60,0.125,0.158929091602949,0.202816882999687,-0.0411557847264916,0.774188944597091,0.920184336196799
"Ablim3",0.4087,0.429365079365079,42,0.6072,0.337236196016217,-0.736965594166206,-1.84675080519828,0.0546248251090986,0.21043766887511
"Acap2",0.5059,0.494047619047619,28,1.6679,0.765236655961779,0.144389909335175,-0.0257580714202206,0.820445764756352,0.937324910014938
"Ackr3",0.5145,0.505952380952381,28,1.4522,0.661067028400859,0.184424571137427,-0.0173485372166837,0.852231850288302,0.94759226872957
"Acss3",0.4528,0.42816091954023,29,0.4753,0.284017741876225,-0.214124805352848,-0.453550087839044,0.340884999958008,0.629444537168511
"Adamts9",0.3519,0.353333333333333,25,1.461,0.697519547299709,-0.943416471633633,-2.05955749388716,0.0424012543663413,0.176960337100343
"Adamtsl1",0.5215,0.522203101776272,82,0.3788,0.249565665959619,0.189661219503575,-0.01749791415277,0.851604401131177,0.94759226872957
"Adcy9",0.6403,0.643790849673203,51,0.2778,0.219255670851453,0.800691191776594,-1.75826638560184,0.0607594307290978,0.219916877594699
"Adgrd1",0.3899,0.373626373626374,52,1.1073,0.533876518826131,-0.521952703195356,-2.56421594448994,0.0235369829413506,0.119585416434937
"Adgrg6",0.6073,0.633838383838384,33,0.9881,0.479951726967245,0.514573172829758,-0.413634986702093,0.363063134396595,0.644458271702159
"Adgrl3",0.3386,0.359583333333333,40,0.3152,0.233184164256009,-0.954196310386875,-4.99775159931392,0.00156922943490129,0.0180792912359049
"Adk",0.4212,0.411582068724926,91,0.1661,0.170516627645128,-0.437405312307298,-4.1694849301478,0.00388035936049236,0.0352425449509295
"Aebp1",0.6323,0.668713450292398,57,0.0738,0.139985570274825,0.74416109557041,-2.04131441188439,0.0433262020813042,0.179902707119324
"Aebp2",0.5902,0.588141025641026,52,0.2911,0.220292732087305,0.499571009490511,-0.445597578280754,0.345153637232499,0.633816205312587
"Aff1",0.4945,0.482748538011696,57,1e-04,0.113780879866443,-0.0317088597273383,-0.259445060221758,0.471315509351089,0.731567526848559
"Agap1",0.4678,0.435111111111111,75,0.1653,0.173157629850151,-0.0797271924707341,-1.08614251004634,0.140517305159659,0.383143852068671
"Agfg1",0.4328,0.400709219858156,47,0,0.108290931838225,-0.389946518316013,-1.31322671596772,0.105096230744156,0.323190664468872
"Ago3",0.5741,0.573529411764706,34,4.4155,1.78843684979011,0.506959988719883,-0.151772180274531,0.581668909850462,0.802369592340098
"Ahnak",0.3976,0.40770782889427,59,0.166,0.174447422135111,-0.605721060887953,-3.39085130180015,0.00920970003051946,0.0669928094007229
"Airn",0.1877,0.172367538564722,71,0.5747,0.330475635398315,-1.94251450533924,-27.916589916452,7.88888105915656e-14,4.96392669722313e-12
"Akap13",0.4554,0.461335403726708,46,0.2215,0.197374254870389,-0.249978253008347,-0.743495352839822,0.222683956471594,0.504585807184941
"Akt3",0.4964,0.518489583333333,64,0.4572,0.285026454934032,-0.146841388329271,-0.285564046832789,0.449810989944648,0.710053955332274
"Aldh1a1",0.6626,0.654792107117689,43,0.8533,0.437859430649496,0.900464326449085,-2.27287878336348,0.0330004162003475,0.155059384608921
"Aldh1a2",0.7121,0.720394736842105,38,1.8778,0.816976849483532,1.39231742277876,-3.16679036066822,0.0118472882985918,0.0781880258385751
"Ambra1",0.5394,0.565705128205128,52,1e-04,0.112079984061794,0.228268987673117,-0.0222357616303839,0.832978785273207,0.945043892307189
