"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N","phi","phi_trend","phi_shrunk"
"1700025G04Rik",0.5390625,0.515789473684211,998.999999999999,874.267281498299,652.127871442079,0.220417633410673,64,1.65711169911779,1.48955065614127,1.48955065614127
"2210408F21Rik",0.423529411764706,0.429824561790225,998.999999999999,841.084135580875,565.760297798954,0.264501160092807,85,1.49232707213174,1.49429723644824,1.49429723644824
"2610037D02Rik",0.444444444444444,0.461538461538461,998.999999999999,853.11362528844,597.070103107731,0.180974477958237,63,1.47878873982887,1.49049685763812,1.49049685763812
"2610307P16Rik",0.41786318588349,0.439226519361245,1.08939934750992,1.61822666013672,2.44157235685987,0.839907192575406,197,1.43687721706303,1.48119309898681,1.48119309898681
"4632427E13Rik",0.565789473684211,0.533333333103566,998.999999999999,873.339465740653,649.712995047443,0.208816705336427,76,1.52802252677323,1.48769283631041,1.48769283631041
"4732440D04Rik",0.244588744588745,0.250000000005043,998.999999999999,873.912322164235,651.203999531279,0.222737819025522,77,1.27748025908889,1.49000908380173,1.49000908380173
"4930523C07Rik",0.416666666666667,0.444444444444444,998.999999999999,860.392812201936,616.016037690845,0.187935034802784,62,1.42106898592433,1.48916849293156,1.48916849293156
"5031425E22Rik",0.594036697247706,0.576388888888886,998.999999999999,746.233528977575,318.887479552864,0.334106728538283,109,1.44168704559368,1.51126178645008,1.51126178645008
"9530026P05Rik",0.463662159659926,0.474048442906748,0.941985468409649,0.846423877953325,0.672306948719191,1.34106728538283,237,1.69784236018377,1.57122894191039,1.57122894191039
"A930015D03Rik",0.625,0.633333333333202,6.26863496303857,138.220976720403,349.568701026197,0.139211136890951,48,1.2185636046242,1.52820642037278,1.52820642037278
"AW554918",0.450730994152047,0.43715846995885,5.05054963124333,42.3367618276761,101.985043089272,0.424593967517401,114,1.5052534515878,1.51862901414412,1.51862901414412
"Aak1",0.476086956521739,0.493670886075949,998.999999999999,708.835791470543,221.550359791447,0.366589327146172,115,1.59684499147544,1.51695827812583,1.51695827812583
"Abca1",0.430275229357798,0.439306358418822,6.14304066204208,58.3304489160261,141.837382003288,0.40139211136891,109,1.50316086843767,1.52208342738613,1.52208342738613
"Abca6",0.583585858585859,0.648648646301662,13.2196678446362,224.705189494888,563.370423850919,0.17169373549884,36,2.00936126480234,1.49470725138111,1.49470725138111
"Abca8a",0.701425217974514,0.666666665546017,0.529112926069832,23.9109160860338,61.3744296555021,0.459396751740139,71,1.64116593499161,1.50495127990032,1.50495127990032
"Abca8b",0.470833333333333,0.468750000000002,998.999999999999,786.079343910473,422.596343207662,0.148491879350348,40,1.72862712111182,1.51842859287328,1.51842859287328
"Abca9",0.54874213836478,0.634146339890677,2.93634798626627,240.631438865397,621.532931653972,0.190255220417633,53,1.4351418253882,1.48878021608351,1.48878021608351
"Abcc4",0.587301587301587,0.564102564102298,998.999999999999,853.11362528844,597.070103107731,0.180974477958237,63,1.57547062222994,1.49049685763812,1.49049685763812
"Abcc5",0.414855072463768,0.4,998.999999999999,790.229302041008,433.39766431648,0.301624129930394,92,1.51708207964794,1.50283894371704,1.50283894371704
"Abcg2",0.596794871794872,0.552238805873969,998.999999999999,805.191487218685,472.34055518677,0.155452436194896,52,1.46390202080623,1.51120469204862,1.51120469204862
"Abhd17b",0.302380952380952,0.326315789473711,632.140210253001,645.222545042502,652.127871442079,0.220417633410673,70,1.34970060609135,1.48955065614127,1.48955065614127
"Abi1",0.667431561996779,0.692129629629629,0.608444509954707,0.906264936588807,1.37006257513578,1.00232018561485,207,1.39871656813963,1.49827440533069,1.49827440533069
"Ablim1",0.420223858267337,0.436619718356894,0.431511093132266,0.426464919342003,0.40877784953221,1.97679814385151,299,1.55806046750462,1.670107630163,1.670107630163
"Ablim3",0.5,0.471264367816381,998.999999999999,870.602189949287,642.588538882838,0.201856148491879,50,1.78977408884465,1.48759002058543,1.48759002058543
"Abtb2",0.476608187134503,0.468750000260417,998.999999999999,873.912322164235,651.203999531279,0.222737819025522,57,1.9130081102034,1.49000908380173,1.49000908380173
"Acap2",0.524390243902439,0.524271844660091,998.999999999999,866.659205802569,632.325920187408,0.238979118329466,82,1.45213516300916,1.49220972128179,1.49220972128179
