"","AR","bb_mu","bb_theta","thetaCorrected","theta_common","tot_gene_mean","N"
"1700025G04Rik",0.481997677119628,0.479452054796081,1.15325215062104,13.3189299847094,32.7918667090872,0.603305785123967,41
"2010001K21Rik",0.557142857142857,0.576271186440678,3.10058753833774,32.5158421505184,79.5922911864551,0.487603305785124,35
"2610035D17Rik",0.6875,0.6499999997275,998.999999999999,666.799239706521,112.139546566657,0.330578512396694,24
"2610307P16Rik",0.40968253968254,0.392473118307902,1.27890722445336,1.06188340524906,0.685597292781231,1.53719008264463,75
"4732440D04Rik",0.28953488372093,0.342857142857151,0.721795849967753,16.4010929635748,41.5150959509034,0.578512396694215,43
"5031425E22Rik",0.607407407407407,0.602941176470588,35.6460129087181,40.7449367144009,48.1242857047769,0.56198347107438,45
"9530026P05Rik",0.600710683349572,0.604368932038835,0.319911603815244,0.317348444554546,0.306123652561373,3.40495867768595,108
"Aak1",0.475,0.450980392161053,998.999999999999,663.819656340638,104.384423335752,0.421487603305785,36
"Abca8a",0.857563025210084,0.745098038707047,1e-06,1e-06,103.075625319513,0.421487603305785,17
"Abcb1b",0.962962962962963,0.991999999882125,1e-06,1e-06,1.6589822353677,1.03305785123967,27
"Abcc5",0.5,0.530612244899996,998.999999999999,665.607954905751,109.038925003635,0.40495867768595,36
"Abi1",0.907277046385957,0.924281984334197,1e-06,1e-06,0.318477389354301,3.16528925619835,101
"Abi3bp",0.373958333333333,0.394736842105263,2.43931729124495,11.3915260586041,25.6854521199371,0.628099173553719,32
"Ablim1",0.560306637806638,0.535087719279848,1.38579441291782,1.79258610823106,2.41374516791077,0.942148760330578,60
"Ablim3",0.429365079365079,0.375000000658587,998.999999999999,647.597885607098,62.1631408227124,0.528925619834711,42
"Acap2",0.494047619047619,0.524999999999997,998.999999999999,666.799239706521,112.139546566657,0.330578512396694,28
"Ackr3",0.505952380952381,0.531914895709873,998.999999999999,667.070951836435,112.846746464112,0.388429752066116,28
"Acss3",0.42816091954023,0.462962962962963,13.2651756587648,45.175965107382,96.0260241613267,0.446280991735537,29
"Adamts9",0.353333333333333,0.342105263158172,998.999999999999,664.426544032873,105.964002848273,0.31404958677686,25
"Adamtsl1",0.522203101776272,0.532818532690143,1.06590579387801,0.835666838827385,0.442938490667392,2.1404958677686,82
"Adcy9",0.643790849673203,0.635294117647059,5.12210060411408,8.04293750211205,12.6103761821804,0.702479338842975,51
