gene,padj_Aged,padj_Young
1700025G04Rik,1.38507799707e-4,1
Aak1,0.0948128892054158,1
Ackr3,0.0654821911677837,0.584088088743893
Adgrd1,5.31886321088231e-5,1
Adgrg6,8.69906461956045e-5,1
Ankhd1,5.665428282512851e-10,1
Ankrd17,2.6044450947757e-4,1
Aopep,0.00146765862875103,1
Ap3b1,7.58822821097506e-8,1
Ap4e1,0.0100939322114474,1
Arfgef1,2.21876463768523e-5,1
Arid2,4.83408047788782e-5,1
Asap1,0.0743637263008461,1
Atp2a2,0.0439219505954357,1
Atxn1,0.0247234240620952,1
Bcam,0.0253046285654193,1
Bcl2,9.89713256959258e-11,1
Birc6,7.6737561653445e-4,1
Bmpr1a,2.32051541661911e-5,1
C330020E22Rik,0.039064809380354,1
Ccdc171,4.0685477868716e-4,1
Cdh3,1.7451089259804e-4,1
Cdk13,3.3637671460141e-4,1
Cdon,0.0170081305392761,1
Celf1,0.00258870443393349,1
Chd9,1.0344855415022e-4,1
Chrna9,0.00168500898890893,0.10567715994245
Cnot4,3.16822456846619e-6,1
Cobll1,0.0575219203507326,1
Cog5,2.7617600227364e-4,1
Col14a1,2.52500146413341e-5,1
Col3a1,0.0167555057223276,1
Cpeb1,0.0202143038130039,1
Creb3l2,0.00193487606467359,1
Cxadr,9.34177778176379e-5,0.923944491784115
Dennd6a,8.27443009510659e-5,1
Dmxl1,0.0035239954368382,0.155704964132955
Dock9,0.00799874609880727,1
Dpp4,0.0587388889805432,1
Egr1,2.15335740636011e-7,0.556520640015614
Elf1,0.0496967638457932,1
Epb41l3,7.64915544090626e-8,1
Erc1,4.57359692668631e-6,1
Fam13b,1.05148419406863e-5,1
Fam168a,0.0589730602581028,1
Fam193a,6.10783373216114e-5,1
Fmo2,2.41845264680157e-5,1
Fyn,2.3595151494481103e-9,1
Gab1,5.4787897712119e-7,1
Gas1,6.61859831434715e-5,1
Gli2,6.0335658424102e-4,1
Gm37376,7.170024745028e-4,0.435462869738251
Gnaq,3.10705853293781e-13,1
Hs2st1,0.047826540347498,0.867244008189273
Igfbp7,9.49065783643272e-6,1
Il16,3.41033787822277e-5,0.25762771691473
Ints6,0.00168500898890893,1
Itga6,2.55972182493106e-8,0.71038061245706
Jak2,6.81625659573978e-6,1
Kdm4c,0.00559263757559544,1
Kidins220,6.08445790580762e-5,1
Kmt2e,2.15774397258275e-7,1
Lrba,3.94523639390687e-6,1
Macf1,2.5334674290873e-4,1
Marchf3,0.00413308310090158,0.405530307200435
Mb21d2,3.6313657085585e-4,0.457912832224771
Mctp1,0.00666836471703878,1
Mcu,1.24266085557261e-8,1
Med13,2.31560900220877e-7,1
Mkln1,6.44335094612074e-6,1
Msi2,7.64561815788609e-10,1
Msln,0.0392339741183237,1
Mtmr3,8.13871523760145e-5,0.140856180913012
Mtss1,2.15335740636011e-7,0.138661321942689
Mtus1,2.22637747051743e-5,1
Nhsl1,0.0376887748058977,1
Nr3c2,0.0409597701791379,0.369134650415819
Nufip2,0.00205343155575844,1
Numb,1.9307772546585797e-11,1
Oxct1,0.01144103783931,1
Pawr,0.0707321874285421,1
Paxbp1,0.00441994657029438,1
Pbrm1,0.0258271638815717,1
Pcnx1,1.89559206123695e-6,1
Pde3a,6.29883557297762e-9,0.179535502170658
Per3,3.10705853293781e-13,1
Phf14,7.932928071182e-4,1
Pkhd1l1,7.18554589562022e-6,1
Pkia,0.0170081305392761,0.878039290923706
Ppp2r3a,4.60193511050022e-9,0.150634029340591
Prkce,0.0288431434727362,1
Ptp4a2,2.97584070681643e-5,1
Ptpn13,0.012311271974201,1
Rapgef2,3.39201940317674e-8,1
Rapgef5,0.00194753517741646,0.982600268912189
Raph1,0.0589730602581028,1
Rbm25,0.0253046285654193,1
Rbms3,1.5936862736552e-4,1
Rock1,0.0200639017081964,1
Rtn3,3.71432953237943e-8,1
Schip1,1.87669247316461e-5,0.31675562743132
Septin7,0.00576468969806874,1
Setd2,0.0054418480438019,1
Sh3tc2,1.34994989068745e-8,1
Slc2a13,0.093058809109324,0.28421936085869
Slco2a1,0.0890312902284379,0.219531440011441
Slco3a1,4.45003265585866e-6,0.751170875423791
Smg1,3.4156643945543e-4,1
Smg6,2.2140345123684e-4,1
Snd1,0.0261039495244869,1
Sos2,0.0105565469796096,1
Sparc,8.64214568933106e-5,1
Spop,4.55501002524338e-5,1
Sptan1,1.6883078933666702e-9,1
St3gal6,4.5381866503232e-4,1
Stim2,3.94032561592786e-7,1
Stk10,7.41479550962963e-5,1
Susd6,0.00172362486645859,1
Tbc1d5,0.00268437357638153,1
Tcf25,0.00232708733040546,1
Tead4,0.00887579004186233,0.666219482132164
Tfdp2,3.41033787822277e-5,1
Tgfbr3,0.00984726438709413,1
Tmem65,3.6313657085585e-4,1
Tnrc6c,0.0170081305392761,1
Tom1l2,0.00109699523574219,1
Ttc28,0.00160205653032746,1
Uvrag,4.03450170286731e-7,1
Vgll4,8.05377832052307e-6,1
Wnk1,2.15698868671401e-5,1
Wwc1,9.92893744228459e-12,1
Ythdf3,0.00124794025680979,1
Zfand6,1.07850086150223e-6,1
Zfyve9,8.4113111806886e-5,1
