gene,padj_Aged,padj_Young
Abca8a,0.107657306436949,6.88850525038994e-13
Abcb1b,1,0.00307775187133087
Abi1,1,8.90294431788293e-5
Ablim1,1,4.5870108252376e-4
Adamts9,1,0.0192554977690452
Adcy9,1,7.66294938547274e-5
Aebp2,0.449661696763597,0.0277669621289558
Aldh1a1,1,0.00113042937842688
Ankrd12,1,6.99232507845829e-10
Anxa2,1,4.91997297715754e-6
Asph,0.107657306436949,0.00774083083935378
Ate1,1,4.72588823799466e-5
Atxn7,0.251418453691553,3.99490078009974e-5
Bcas3,1,0.00424924062194079
Bicd1,1,0.0519315660096836
Braf,1,1.39594634444884e-12
Camkmt,0.695183731177027,3.19795493710492e-9
Cdh11,0.600979763490825,2.2383596808137e-4
Cdh8,1,1.08002835025209e-5
Cpq,1,0.015812216643723
Csnk1a1,1,0.0611305355795256
Cstf3,1,0.00271697301169129
Cul1,1,2.86178292909479e-6
Daam1,1,0.00285949923098806
Dab2,0.695183731177027,0.0161795810611769
Dapk1,1,7.6352555193476e-4
Dcbld2,0.102489119365653,5.51559985429119e-5
Dennd1b,0.637221704011121,0.00588912281637284
Dleu2,1,2.10203617226346e-5
Dock1,1,0.0104920634513879
Dock5,1,3.44870916795271e-6
Ecpas,1,6.0308321264012e-5
Elmo1,1,0.0830743345391655
Erbin,1,3.21810488456073e-5
Faf1,1,0.0397175209353871
Fcho2,0.254616140123506,0.0022970036670507802
Fndc3a,0.158641230916854,5.96002396901e-4
Frk,1,0.00247810658355692
Fry,0.120235354687484,0.00878416712172956
Fryl,1,0.0104920634513879
Fus,1,4.93831600181057e-5
Gas6,1,6.78488385083025e-7
Gbf1,0.396954088570204,2.7072112866579698e-11
Gm38407,1,2.94639626463958e-8
Gucy1a2,1,0.070495648502839
Has1,1,9.58040364313048e-6
Hectd1,1,9.84261311113602e-5
Il6ra,0.148951095789047,0.0282601416329146
Ildr2,1,0.00848518176673224
Itpr2,1,9.42367271100226e-5
Jarid2,1,8.83700607884002e-15
Jmjd1c,1,1.2964046789780599e-12
Kat6b,1,1.09846763976648e-7
Kcnq1ot1,1,4.18988895325447e-13
Klf13,1,7.80395439711849e-8
Kpna4,1,3.6572465310164e-8
Krit1,1,0.0233735920710245
Lamc1,1,0.00135923514738771
Lims1,1,0.0458019154980285
Lrp6,1,7.65274825801225e-8
Ltbp4,1,0.0103990149370851
Maml3,0.884984189460027,6.2525964795711e-4
Man2a1,1,2.73703379407515e-7
Mdm4,1,1.58085553526892e-7
Med13l,1,5.2609587383238e-4
Medag,1,2.26932115862758e-6
Meis1,1,9.84261311113602e-5
Memo1,1,0.0773073397569547
Mpp7,1,1.1252574292583e-4
Mprip,1,1.63238272940911e-8
Mtdh,1,1.67016934540102e-8
Nfkb1,1,4.0774347562742e-5
Osmr,1,0.0680344918991121
Pals1,1,1.8427632522767401e-9
Parp8,1,0.00187433815829572
Pcsk6,1,2.98872447452079e-6
Pde1a,0.718070741577465,1.74460576556074e-6
Pde4b,1,3.31141756238609e-8
Pde8a,1,1.7410926679438e-5
Pdzd2,1,5.59256298239329e-5
Phf20l1,1,0.00282939289631577
Ppfibp2,1,4.79657587486151e-9
Ppp1r13b,0.377763231638248,2.26492944340901e-5
Ptk2b,1,0.021662094060814
Ptpn12,1,2.02403314211008e-5
Ptprm,0.118513773366743,7.3618439101921e-4
Pum1,1,2.96240023539127e-6
Rab10,1,0.080003819572558
Rap1gds1,1,0.00269930987392376
Rasal2,1,0.044415235061743
Rbfox2,1,2.7027959036878e-4
Rbpj,1,3.91966089370509e-5
Samd12,0.2471133679305,2.1954309876150503e-9
Scaf8,1,1.12777751284618e-7
Sec63,1,5.7718290097049596e-11
Senp6,1,6.06477286508936e-7
Serinc3,0.844288073265645,7.60587364623331e-7
Sf3b1,1,0.00807670250216214
Sh3d19,1,0.0966875627042462
Slc44a1,1,0.0563446560104286
Smap1,1,0.0021134307702967
Smim14,1,2.813986855671e-9
Sox5,1,4.39116329999188e-12
Sptlc2,1,1.35994754720451e-5
Srgap2,1,8.43161075515931e-25
Ssh2,1,0.00949605786441744
Suclg2,1,1.52286995501895e-7
Tanc1,0.20546601464454,0.00575839110223702
Tasor,1,5.037233239546781e-15
Tbx18,0.159654621272034,7.791915680395141e-10
Top1,1,8.024828420953399e-13
Txndc11,0.163708327970613,2.77607423530969e-7
Uap1,1,0.087761217040751
Ubap2l,1,1.4785208582681e-4
Ube2e2,1,0.0249633991550418
Ubr1,1,0.00267420188259009
Vps54,1,0.00399008988106411
Wac,1,2.24670713302492e-17
Wasl,1,0.0726408178850458
Wdr70,1,4.368518223018e-5
Xkr4,1,1.66885075428393e-11
Ywhaz,1,3.36560285500694e-7
Zc3h7a,1,0.00282895710925265
Zdbf2,0.884984189460027,0.0528660664088811
Zfp809,1,2.6368147774967197e-11
Zswim5,0.239014257399699,0.0517525068857993
