"","AR","N","loglik0_disp","loglik1_disp","llr_disp","pval_disp","padj_disp"
"1700025G04Rik",0.523456790123457,54,-47.1974114330989,-46.9544239164173,-0.242987516681602,0.485728264784037,0.974038670181735
"2210408F21Rik",0.487878787878788,55,-46.4411439139663,-45.8475402581521,-0.593603655814221,0.275893599239131,0.974038670181735
"2610307P16Rik",0.410967741935484,155,-146.677073707531,-146.363647259324,-0.313426448207053,0.428512047454817,0.974038670181735
"2900026A02Rik",0.613095238095238,56,-44.0726792552472,-43.7360209443397,-0.33665831090741,0.411897666039912,0.974038670181735
"4632427E13Rik",0.434391534391534,63,-50.5119655517247,-50.4556476335349,-0.0563179181898121,0.737162999711112,0.992805098355549
"5031425E22Rik",0.529220779220779,77,-64.9596426146558,-64.7309888412553,-0.228653773400552,0.498884990303412,0.974038670181735
"9530026P05Rik",0.468005148005148,185,-194.258822734951,-191.554070531918,-2.70475220303254,0.0200274010617383,0.420829108793255
"AW554918",0.373563218390805,87,-68.4303098859083,-68.2863166511019,-0.14399323480643,0.591513746474583,0.974038670181735
"Aak1",0.440350877192982,95,-77.1889641991463,-77.1682967919972,-0.0206674071491193,0.838893012441002,1
"Abca1",0.441840277777778,96,-80.5114023064709,-80.4696995246996,-0.0417027817712494,0.772734268419697,0.993847643957349
"Abca8a",0.636210086210086,39,-39.3872894483892,-38.9715688817715,-0.415720566617736,0.361856141093386,0.974038670181735
"Abca8b",0.653601953601954,26,-26.2995536245648,-26.0647614431081,-0.234792181456747,0.4931784431901,0.974038670181735
"Abcc5",0.393459915611814,79,-60.0349322489659,-59.9805648793937,-0.0543673695721267,0.741589240752865,0.992805098355549
"Abhd17b",0.46969696969697,44,-38.9514086925557,-37.2862129203708,-1.66519577218484,0.0680106820322945,0.694970081959142
"Abi1",0.733879138180758,156,-128.048871884248,-127.488308063931,-0.560563820316432,0.289675773279885,0.974038670181735
"Abi3bp",0.467372134038801,27,-26.3700012743446,-25.0237030710205,-1.34629820332401,0.10081541703659,0.809348230104232
"Ablim1",0.414777162727982,244,-269.445741609573,-267.775983075237,-1.66975853433667,0.0676344571405697,0.694970081959142
"Ablim3",0.563063063063063,37,-31.6886795141326,-30.4529180842785,-1.23576142985411,0.115925558412004,0.872551885998647
"Abtb2",0.618376928236083,71,-63.5088638368475,-60.2583619519152,-3.25050188493228,0.0107813608328781,0.313879995568508
"Acap2",0.561111111111111,60,-46.56848638337,-46.1279508914549,-0.440535491915078,0.347908513325579,0.974038670181735
"Acer2",0.577712165551839,184,-196.314237944114,-194.929790938712,-1.38444700540205,0.0961125488392031,0.788838632228141
"Acer3",0.512121212121212,55,-44.9236485330799,-42.9910221599889,-1.93262637309103,0.049295768512167,0.608506966514189
"Ackr3",0.508421052631579,95,-84.34620246809,-83.7646231136804,-0.58157935440957,0.28081141401647,0.974038670181735
"Actn1",0.680268199233717,87,-76.1215774941706,-75.9016722122914,-0.219905281879164,0.507213902332248,0.974038670181735
"Actn4",0.5,65,-49.5946378311177,-49.5344502063566,-0.0601876247611415,0.728627857054247,0.992805098355549
"Actr2",0.455128205128205,52,-41.4496816190383,-41.3541578069782,-0.095523812060101,0.662046115721363,0.98696229326011
"Actr3",0.491496598639456,49,-42.4809147414358,-42.4744363607781,-0.00647838065770401,0.909374324062959,1
"Acvr1",0.59969696969697,110,-91.9918550971281,-91.8025379120387,-0.189317185089337,0.538335005920769,0.974038670181735
"Acyp2",0.425742574257426,101,-101.696466095764,-99.0734681606936,-2.62299793507,0.021997334049157,0.421059461686629
"Adam10",0.416666666666667,93,-75.2196712019178,-74.9993879934067,-0.220283208511134,0.506849196628582,0.974038670181735
"Adamts1",0.573757763975155,46,-46.9927527371546,-43.8959074214255,-3.09684531572916,0.0128206541973681,0.347057358360332
"Adamts9",0.583267587113741,65,-73.5538722726117,-70.6169048285641,-2.93696744404761,0.0153666668729854,0.385205356021199
"Adamtsl3",0.518918918918919,37,-35.2480928290042,-34.7557419368993,-0.492350892104916,0.321040761616199,0.974038670181735
"Adarb1",0.636054421768708,49,-37.4916690509753,-37.4217946096556,-0.069874441319719,0.708530784617862,0.98696229326011
"Add1",0.5,50,-40.0348088644668,-38.8105742050084,-1.22423465945836,0.117639534201071,0.876897590687212
"Adgra2",0.497058823529412,68,-53.5385675177685,-53.465435823558,-0.0731316942104812,0.702132082938524,0.98696229326011
"Adgrf5",0.499581430745814,146,-130.643961803802,-129.730111072886,-0.913850730915897,0.176399278767499,0.963748290194392
"Adgrg6",0.298754789272031,87,-71.7964003896868,-71.5153789942452,-0.281021395441542,0.453438340102299,0.974038670181735
"Adgrl2",0.452798982188295,131,-113.374311972033,-112.379586752074,-0.994725219959236,0.158398352550508,0.963583678871438
"Adgrl4",0.6121346205417,113,-105.227143267121,-105.198514995537,-0.0286282715836137,0.810885840268443,0.998671947333287
"Adh6b",0.753623188405797,23,-19.9463427256441,-19.8624281113091,-0.0839146143350327,0.682048290741363,0.98696229326011
"Adipor2",0.662745098039216,68,-53.6427463972403,-53.2898896631204,-0.352856734119882,0.4008705199284,0.974038670181735
"Adk",0.477820512820513,130,-118.935909250785,-116.65019079708,-2.28571845370401,0.0325092864602723,0.501618290082001
"Adss2",0.46969696969697,33,-27.7376668411357,-27.470687268827,-0.266979572308657,0.464947092404062,0.974038670181735
"Afap1l1",0.604326923076923,104,-81.1462329099845,-78.9937644571317,-2.15246845285282,0.0380019048963787,0.55317867221804
"Aff1",0.402435064935065,154,-143.824185185892,-143.232764767906,-0.591420417986143,0.27677841577531,0.974038670181735
"Afg1l",0.431372549019608,51,-43.7032688302399,-43.2659149153319,-0.437353914908023,0.349655270949752,0.974038670181735
"Agap1",0.536950904392765,129,-111.151009138095,-110.149619081963,-1.00139005613191,0.157010996219133,0.963583678871438
